season,variable,week,metric,model,n_init,point,ci_lo,ci_hi
jjas_z500,z500,4,rmse,mme,35,14.483873625434123,12.471490033584507,16.622883033516935
jjas_z500,z500,4,rmse,ncep,35,25.621187400327248,21.703259021206925,29.86453623437492
jjas_z500,z500,4,rmse,ukmo,35,18.818795262513376,16.298369880879466,21.49353403327611
jjas_z500,z500,5,rmse,ecmwf,35,11.732870510657767,10.156821638500661,13.415036367732474
jjas_z500,z500,5,rmse,fuxi,35,34.48134863346226,27.690706991757796,41.45682424548622
jjas_z500,z500,5,rmse,mme,35,14.395505893022175,12.335066531168216,16.612865175223792
jjas_z500,z500,5,rmse,ncep,35,28.05208937222928,23.895109510564076,32.46526745103411
jjas_z500,z500,5,rmse,ukmo,35,18.724677618859022,16.16486614586692,21.27580254492648
jjas_z500,z500,6,rmse,ecmwf,35,11.499988385341414,9.887420830529411,13.190833679596395
jjas_z500,z500,6,rmse,fuxi,35,33.69913098152521,26.927594670766943,40.6153879482688
jjas_z500,z500,6,rmse,mme,35,14.70991888521081,12.854604793412268,16.809395501580447
jjas_z500,z500,6,rmse,ncep,35,29.525004097471435,25.346200095458133,33.75042965044279
jjas_z500,z500,6,rmse,ukmo,35,21.091234802377567,18.385807066439753,23.831777512179375
jjas_z500,z500,1,bias,ecmwf,35,-2.964405413647658,-3.8975138083550305,-2.0423429741465506
jjas_z500,z500,1,bias,fuxi,35,2.1334521084035614,-0.3102826762087887,4.705722507252035
jjas_z500,z500,1,bias,mme,35,-6.202545075415611,-7.214050947639404,-5.200931439622946
jjas_z500,z500,1,bias,ncep,35,-11.502608908049757,-13.443213881113357,-9.584142768010912
jjas_z500,z500,1,bias,ukmo,35,-12.476618088368605,-13.725433494820784,-11.13766390253687
jjas_z500,z500,2,bias,ecmwf,35,-1.5849112583087774,-3.9689599130737645,0.6118203086561558
jjas_z500,z500,2,bias,fuxi,35,15.153582655337408,7.827221448306967,22.47685331022628
jjas_z500,z500,2,bias,mme,35,-3.491982839744457,-6.461355600552268,-0.7543971965133209
jjas_z500,z500,2,bias,ncep,35,-13.80876973784516,-17.78518229728004,-10.13754046379086
jjas_z500,z500,2,bias,ukmo,35,-13.727833018161324,-16.206555440012306,-11.346507066728593
jjas_z500,z500,3,bias,ecmwf,35,-2.6539163804225687,-5.194796850024618,-0.22178386402609493
jjas_z500,z500,3,bias,fuxi,35,21.71101582542103,12.259577181047982,31.790582739960843
jjas_z500,z500,3,bias,mme,35,-3.6562827516724887,-7.653137200768998,0.31784980816232516
jjas_z500,z500,3,bias,ncep,35,-18.267604577653834,-23.189086545659762,-13.679563790286837
jjas_z500,z500,3,bias,ukmo,35,-15.41462587403461,-18.275752859552345,-12.59632806466142
jjas_z500,z500,4,bias,ecmwf,35,-2.7316739402068726,-5.705817533891783,0.16299544394530677
jjas_z500,z500,4,bias,fuxi,35,23.375363102959245,13.080398947507803,33.53511034904736
jjas_z500,z500,4,bias,mme,35,-3.624948754264774,-7.884491741530118,0.5613630471524169
jjas_z500,z500,4,bias,ncep,35,-20.910336652992157,-26.25266598320863,-15.725187878491372
jjas_z500,z500,4,bias,ukmo,35,-14.233147526819295,-17.86251027877242,-10.570455819562017
jjas_z500,z500,5,bias,ecmwf,35,-3.1920310825341147,-6.105601807003399,-0.32066470902780353
jjas_z500,z500,5,bias,fuxi,35,22.445080848823288,12.315723880349909,32.45152052590175
jjas_z500,z500,5,bias,mme,35,-5.028953752977827,-9.02173933295516,-1.0956743397580808
jjas_z500,z500,5,bias,ncep,35,-23.807555285523947,-29.39445966009417,-18.324162518960108
jjas_z500,z500,5,bias,ukmo,35,-15.561309492676534,-18.53599520329204,-12.599746012437748
jjas_z500,z500,6,bias,ecmwf,35,-1.9196115933919584,-4.795308660865755,0.9522845232849109
jjas_z500,z500,6,bias,fuxi,35,21.26498117369657,11.37509628889686,31.123241010811807
jjas_z500,z500,6,bias,mme,35,-6.244905782707239,-10.10723098110456,-2.4686279223264394
jjas_z500,z500,6,bias,ncep,35,-26.431394238211215,-31.50590678872815,-21.325576769143467
jjas_z500,z500,6,bias,ukmo,35,-17.893598472922356,-21.187207545818737,-14.603112164301136
jjas_z500,z500,1,crpss_clim,ecmwf,35,0.7230446162696038,0.6585002307193238,0.7792028063191595
jjas_z500,z500,1,crpss_clim,fuxi,35,0.4824232128211258,0.32374046891171065,0.6157504552071517
jjas_z500,z500,1,crpss_clim,ncep,35,0.13512812361872678,-0.002347369434350592,0.2623208554770958
jjas_z500,z500,1,crpss_clim,ukmo,35,-0.0802658707239988,-0.3270540416784558,0.13371522547622866
jjas_z500,z500,2,crpss_clim,ecmwf,35,0.5573843951387732,0.48596854755126095,0.6234454640383364
jjas_z500,z500,2,crpss_clim,fuxi,35,-0.17402980798711645,-0.5294337438131316,0.14121473960660436
jjas_z500,z500,2,crpss_clim,ncep,35,-0.10179466401867869,-0.33400666401886064,0.10153737050400986
jjas_z500,z500,2,crpss_clim,ukmo,35,-0.09861968456725312,-0.3389231294597064,0.11079617080504488
jjas_z500,z500,3,crpss_clim,ecmwf,35,0.4803519766538817,0.4142442076909107,0.5401423282618875
jjas_z500,z500,3,crpss_clim,fuxi,35,-0.4723688790576566,-0.9710923300762904,-0.04985026206405467
jjas_z500,z500,3,crpss_clim,ncep,35,-0.24854926031545668,-0.4665936904613738,-0.05604139478963775
jjas_z500,z500,3,crpss_clim,ukmo,35,-0.10009053512568812,-0.2653902318557186,0.04231525736587599
jjas_z500,z500,4,crpss_clim,ecmwf,35,0.4050377020278084,0.3197851720897517,0.48314329356025726
jjas_z500,z500,4,crpss_clim,fuxi,35,-0.5326659996000112,-1.0297427659312144,-0.11136562475887503
jjas_z500,z500,4,crpss_clim,ncep,35,-0.5842622570105963,-0.9517355066279005,-0.2849042574488248
jjas_z500,z500,4,crpss_clim,ukmo,35,-0.10232889074669026,-0.2435288669651658,0.030444076433755417
jjas_z500,z500,5,crpss_clim,ecmwf,35,0.41915857461319567,0.3403298348539291,0.4897059027263816
jjas_z500,z500,5,crpss_clim,fuxi,35,-0.5121309522205556,-0.9864589341384822,-0.11109461673010256
jjas_z500,z500,5,crpss_clim,ncep,35,-0.7586704174886753,-1.1871417175188674,-0.3938079052971755
jjas_z500,z500,5,crpss_clim,ukmo,35,-0.06688106781356809,-0.21095140580053046,0.06948260625235514
jjas_z500,z500,6,crpss_clim,ecmwf,35,0.43681124254901316,0.3601163184963838,0.5077497407282852
jjas_z500,z500,6,crpss_clim,fuxi,35,-0.40026411352081087,-0.7846502367602687,-0.05898280593701881
jjas_z500,z500,6,crpss_clim,ncep,35,-0.8253777286279365,-1.1846697742094934,-0.5034537981377797
jjas_z500,z500,6,crpss_clim,ukmo,35,-0.2581729924024693,-0.47337192731135286,-0.07275223164023845
jjas_z500,z500,1,crps,ecmwf,35,3.200048255059066,2.80442378001127,3.6397394596847925
jjas_z500,z500,1,crps,fuxi,35,5.909956767523726,4.931749812473295,6.973426178374346
jjas_z500,z500,1,crps,ncep,35,11.013966853061854,9.442341928667618,12.608690166603811
jjas_z500,z500,1,crps,ukmo,35,11.919046960286385,10.749363601199509,13.045202100019218
jjas_z500,z500,2,crps,ecmwf,35,5.373158296445859,4.561730705861456,6.508088419058015
jjas_z500,z500,2,crps,fuxi,35,12.691115017248492,10.356600741622298,15.046104862741084
jjas_z500,z500,2,crps,ncep,35,13.852423502615732,11.21050084595524,16.914067435560977
jjas_z500,z500,2,crps,ukmo,35,12.757065205743004,10.996338757294108,14.688240392043134
jjas_z500,z500,3,crps,ecmwf,35,6.507472946033868,5.675454293858029,7.443219630682279
jjas_z500,z500,3,crps,fuxi,35,15.752379153636424,12.934581284379847,18.786173163400317
jjas_z500,z500,3,crps,ncep,35,17.12890987864507,13.473042661646561,21.044135720230596
jjas_z500,z500,3,crps,ukmo,35,13.893234045264526,11.943999655917668,15.94154308553885
jjas_z500,z500,4,crps,ecmwf,35,7.028870451869271,6.131620037269159,8.021005536887595
jjas_z500,z500,4,crps,fuxi,35,15.805526311272514,13.022387416756295,18.694591695258126
jjas_z500,z500,4,crps,ncep,35,19.584281900569838,15.897136206327312,23.592465009215616
jjas_z500,z500,4,crps,ukmo,35,13.529733583598242,11.422730131546745,15.860606737336905
jjas_z500,z500,5,crps,ecmwf,35,7.14196789686766,6.201168516966605,8.153509545049532
jjas_z500,z500,5,crps,fuxi,35,16.24473022819035,13.67043452476186,18.888959700461907
jjas_z500,z500,5,crps,ncep,35,21.61353950928267,17.663565296984117,25.742731568414076
jjas_z500,z500,5,crps,ukmo,35,13.542537355190376,11.444726550149694,15.738903525258396
jjas_z500,z500,6,crps,ecmwf,35,6.961278295011332,6.067966097262817,7.906240830399873
jjas_z500,z500,6,crps,fuxi,35,15.750381488817197,13.164163979046128,18.352448463453825
jjas_z500,z500,6,crps,ncep,35,22.754100725485024,18.86675276290383,26.71670847233087
jjas_z500,z500,6,crps,ukmo,35,15.566786840781905,13.355552537932539,17.963503240553447
jjas_z500,z500,1,spread_skill_ratio,ecmwf,35,0.9377793930092381,0.847500190281356,1.0292995674280536
jjas_z500,z500,1,spread_skill_ratio,fuxi,35,1.2344433246215116,0.8541917074571156,1.656799654647275
jjas_z500,z500,1,spread_skill_ratio,ncep,35,0.19565801132385063,0.174540162712511,0.21930558990135426
jjas_z500,z500,1,spread_skill_ratio,ukmo,35,0.1540935119492771,0.13132961327694345,0.18097987266706958
jjas_z500,z500,2,spread_skill_ratio,ecmwf,35,1.1318388810787539,1.0084045755158444,1.2603962129785975
jjas_z500,z500,2,spread_skill_ratio,fuxi,35,1.128377667275596,0.8397779764243957,1.4650919482591038
jjas_z500,z500,2,spread_skill_ratio,ncep,35,0.34028026121710714,0.299950835660011,0.38087277581985773
jjas_z500,z500,2,spread_skill_ratio,ukmo,35,0.3713136580635083,0.32538105305022313,0.42086078519791387
jjas_z500,z500,3,spread_skill_ratio,ecmwf,35,1.1396699040529945,1.0230992323083699,1.2629108787788397
jjas_z500,z500,3,spread_skill_ratio,fuxi,35,1.254482964408741,0.9920855662333565,1.54856615668894
jjas_z500,z500,3,spread_skill_ratio,ncep,35,0.42985626882132005,0.3703417760124819,0.4936116816296519
jjas_z500,z500,3,spread_skill_ratio,ukmo,35,0.5390525873960221,0.46280622449572156,0.6258630824997747
jjas_z500,z500,4,spread_skill_ratio,ecmwf,35,1.1962174081370875,1.0355836687296878,1.372789642545253
jjas_z500,z500,4,spread_skill_ratio,fuxi,35,1.4213866267073678,1.1536818732533431,1.7089100566081687
jjas_z500,z500,4,spread_skill_ratio,ncep,35,0.4053872462250662,0.35352421669564316,0.4625753373137183
jjas_z500,z500,4,spread_skill_ratio,ukmo,35,0.6537808661485828,0.5464227306156572,0.7740539385936299
jjas_z500,z500,5,spread_skill_ratio,ecmwf,35,1.2911169769219655,1.091036917828031,1.507053882703085
jjas_z500,z500,5,spread_skill_ratio,fuxi,35,1.535134287914823,1.2504573175621432,1.8248230585806091
jjas_z500,z500,5,spread_skill_ratio,ncep,35,0.38824234651616824,0.344999945847425,0.43705443523684656
jjas_z500,z500,5,spread_skill_ratio,ukmo,35,0.7264124440730892,0.5891456894180863,0.8857903459676014
jjas_z500,z500,6,spread_skill_ratio,ecmwf,35,1.404823416626707,1.1670885203658943,1.6815912076660633
jjas_z500,z500,6,spread_skill_ratio,fuxi,35,1.6640682990325089,1.3813255534721423,1.954670997612942
jjas_z500,z500,6,spread_skill_ratio,ncep,35,0.40355152107338105,0.36209526931035285,0.44920061702580566
jjas_z500,z500,6,spread_skill_ratio,ukmo,35,0.7383868764498343,0.5864414962042483,0.9167151193171196
jjas17,tp,1,acc,ecmwf,17,0.3881779286071125,0.28617100505037024,0.484817394193814
jjas17,tp,1,acc,fuxi,17,0.3967813672963614,0.2956384918765921,0.4918727067605252
jjas17,tp,1,acc,mme,17,0.41819758447537125,0.3227493288986174,0.5133373525822624
jjas17,tp,1,acc,ncep,17,0.29440614268004256,0.18915058469034068,0.3954759607350869
jjas17,tp,1,acc,ukmo,17,0.3986032134116939,0.311090066851061,0.48640258186866747
jjas17,tp,2,acc,ecmwf,17,0.17971142671962537,0.06749298024644132,0.2793060439314518
jjas17,tp,2,acc,fuxi,17,0.18829759418193542,0.07244360431039268,0.30405511822602016
jjas17,tp,2,acc,mme,17,0.17573848745776507,0.055738225771210084,0.29165109224404917
jjas17,tp,2,acc,ncep,17,0.06245993041407118,-0.06647045132432712,0.1907013071831302
jjas17,tp,2,acc,ukmo,17,0.1702724027519331,0.06107145792749323,0.28299031852338424
jjas17,tp,3,acc,ecmwf,17,0.05521593906813055,-0.0345273843682512,0.13384851681468937
jjas17,tp,3,acc,fuxi,17,0.02326213064193105,-0.0727357977894307,0.11583348648365485
jjas17,tp,3,acc,mme,17,0.02212909462163247,-0.07741882199362056,0.11492459518907779
jjas17,tp,3,acc,ncep,17,-0.054831332962114177,-0.17961361674331194,0.05767853769248627
jjas17,tp,3,acc,ukmo,17,0.043592588627627445,-0.05162036019406667,0.13119043403589783
jjas17,tp,4,acc,ecmwf,17,0.015589914006563347,-0.09575530395025753,0.11395855925954292
jjas17,tp,4,acc,fuxi,17,0.009773917606816111,-0.0712531891308179,0.08860486025016916
jjas17,tp,4,acc,mme,17,-0.04210953558580138,-0.15335466978995904,0.053543586222681384
jjas17,tp,4,acc,ncep,17,-0.10549668189439931,-0.2213087661247455,0.002038140094268226
jjas17,tp,4,acc,ukmo,17,-0.05376953992613032,-0.17608613409425794,0.05199484493708629
jjas17,tp,5,acc,ecmwf,17,-0.022158375754896667,-0.11485715138231038,0.060233826402667334
jjas17,tp,5,acc,fuxi,17,-0.03100694300627594,-0.14688968376834313,0.07674793703132869
jjas17,tp,5,acc,mme,17,-0.06988096150158818,-0.1804608044471635,0.0337363071901753
jjas17,tp,5,acc,ncep,17,-0.10263149855737985,-0.21135559968349174,0.004960413232897345
jjas17,tp,5,acc,ukmo,17,-0.07569399371405167,-0.19267246070606567,0.03738711895441411
jjas17,tp,6,acc,ecmwf,17,-0.03973419196681753,-0.16186638775427636,0.07078285859418355
jjas17,tp,6,acc,fuxi,17,-0.060301440867293984,-0.17961895388533747,0.050210924248317974
jjas17,tp,6,acc,mme,17,-0.07241075718524095,-0.21675602791248938,0.06102187210673244
jjas17,tp,6,acc,ncep,17,-0.08605288801778226,-0.21322957479790156,0.03611370534361519
jjas17,tp,6,acc,ukmo,17,-0.08109649322451545,-0.24203254339499355,0.06841202790861964
jjas17,tp,1,rmse,ecmwf,17,7.674381783869973,6.438410547408421,8.995526470553656
jjas17,tp,1,rmse,fuxi,17,7.105931929185832,5.918708165498887,8.36420263333464
jjas17,tp,1,rmse,mme,17,6.894475595970228,5.7402955800840125,8.136244938629813
jjas17,tp,1,rmse,ncep,17,7.837913898181264,6.564196308831626,9.17424090492451
jjas17,tp,1,rmse,ukmo,17,7.231418310354539,6.15167148621275,8.396204080250211
jjas17,tp,2,rmse,ecmwf,17,8.288383245776682,7.020689975829072,9.647892466906166
jjas17,tp,2,rmse,fuxi,17,8.008864763293104,6.61022584561468,9.496605390489957
jjas17,tp,2,rmse,mme,17,7.791556325219907,6.470974035837791,9.222493991669108
jjas17,tp,2,rmse,ncep,17,8.789737181596966,7.331856549751438,10.397669720632434
jjas17,tp,2,rmse,ukmo,17,8.334896294798092,6.994285498554398,9.720862851934971
jjas17,tp,3,rmse,ecmwf,17,8.147572216078975,6.8192827465874855,9.521702311472705
jjas17,tp,3,rmse,fuxi,17,8.546044426575717,7.1025696224272945,9.96670264790203
jjas17,tp,3,rmse,mme,17,8.165162793004022,6.6972248008035224,9.706672297510583
jjas17,tp,3,rmse,ncep,17,8.883311982813415,7.197313386556859,10.75910540318787
jjas17,tp,3,rmse,ukmo,17,8.580244438713784,7.214829406024628,10.009820086434978
jjas17,tp,4,rmse,ecmwf,17,8.316315636132218,6.848991691411297,9.786537114238316
jjas17,tp,4,rmse,fuxi,17,8.462488840171504,7.0574786475416165,9.832209308598005
jjas17,tp,4,rmse,mme,17,8.480279248008188,6.999991050940233,9.995785327701467
jjas17,tp,4,rmse,ncep,17,9.033168350151977,7.363363723197782,10.788408848592402
jjas17,tp,4,rmse,ukmo,17,9.206808704435703,7.644357872621565,10.804380919394783
jjas17,tp,5,rmse,ecmwf,17,8.238324422567631,6.694630903795019,9.802612487582161
jjas17,tp,5,rmse,fuxi,17,8.364264521065254,6.779438201315519,9.984306604781729
jjas17,tp,5,rmse,mme,17,8.314199413896159,6.736336444867192,9.92133844564753
jjas17,tp,5,rmse,ncep,17,8.761552992044262,7.000579805753946,10.567773511552256
jjas17,tp,5,rmse,ukmo,17,8.87663796538812,7.337627817111473,10.405397640060539
jjas17,tp,6,rmse,ecmwf,17,7.883058156589588,6.243025888735526,9.551158138754351
jjas17,tp,6,rmse,fuxi,17,8.019967790539555,6.368320031741563,9.772824132718503
jjas17,tp,6,rmse,mme,17,7.95114272193157,6.268688893409249,9.712371532978965
jjas17,tp,6,rmse,ncep,17,8.272635099175062,6.555105257933545,10.089701396186225
jjas17,tp,6,rmse,ukmo,17,8.512638446144983,6.746433127203332,10.36875488047837
jjas17,tp,1,bias,ecmwf,17,0.8122365374327876,0.30197689273585254,1.301678251935987
jjas17,tp,1,bias,fuxi,17,-0.43450509861098296,-1.1900503219913932,0.253038395879101
jjas17,tp,1,bias,mme,17,0.24917173577992666,-0.33707042093919026,0.7420945522317558
jjas17,tp,1,bias,ncep,17,-0.08903106051079082,-0.9397094183613444,0.6312546958243073
jjas17,tp,1,bias,ukmo,17,0.7079865648086927,0.25944819548806963,1.140419234261784
jjas17,tp,2,bias,ecmwf,17,0.42157929347898276,-0.17189945557488712,1.0429950564200892
jjas17,tp,2,bias,fuxi,17,-0.5610071433555175,-1.2870940024281567,0.17819137565819976
jjas17,tp,2,bias,mme,17,-0.4672742050567072,-0.9747092029545577,0.03561816437134371
jjas17,tp,2,bias,ncep,17,-0.7966092580825774,-1.6251742520712018,0.02509205391983655
jjas17,tp,2,bias,ukmo,17,-0.9330597122677166,-1.4058628766454981,-0.47814426740450666
jjas17,tp,3,bias,ecmwf,17,-0.33924913977238774,-1.0797209836419515,0.48491203416357526
jjas17,tp,3,bias,fuxi,17,-1.258266365057526,-2.347237922234178,-0.10914042031315933
jjas17,tp,3,bias,mme,17,-1.1595441181577106,-1.9783289276081861,-0.27762011614769383
jjas17,tp,3,bias,ncep,17,-1.3955489201294509,-2.4059441037508473,-0.35881981315679606
jjas17,tp,3,bias,ukmo,17,-1.6451120476714773,-2.4810601982594243,-0.7039047573963689
jjas17,tp,4,bias,ecmwf,17,-0.7747275190562697,-1.7861533355534414,0.28625383835437435
jjas17,tp,4,bias,fuxi,17,-1.4649464788449795,-2.47462686289355,-0.4124142235431247
jjas17,tp,4,bias,mme,17,-1.7799653305321563,-2.727308077290657,-0.777646244622232
jjas17,tp,4,bias,ncep,17,-2.115735979051283,-3.1707312719012157,-1.0135552207223228
jjas17,tp,4,bias,ukmo,17,-2.764451345176094,-3.8013265323239707,-1.7508026144030329
jjas17,tp,5,bias,ecmwf,17,-0.9329419138349174,-1.879760928109015,0.15599008747269266
jjas17,tp,5,bias,fuxi,17,-1.6094783666970796,-2.621674304036985,-0.47169547586680904
jjas17,tp,5,bias,mme,17,-1.8822247076568654,-2.784379406741627,-0.8916608859710814
jjas17,tp,5,bias,ncep,17,-2.014971457305975,-3.13001757797296,-0.8853497741403658
jjas17,tp,5,bias,ukmo,17,-2.97150709278949,-3.8078729147376356,-2.0962065187051917
jjas17,tp,6,bias,ecmwf,17,-0.7832205225120066,-1.7787046588880715,0.30031664654507095
jjas17,tp,6,bias,fuxi,17,-1.6913591436171485,-2.771179778499825,-0.5467719792558264
jjas17,tp,6,bias,mme,17,-1.6756469470968118,-2.6584491637313836,-0.6639921504218181
jjas17,tp,6,bias,ncep,17,-1.6117819387901324,-2.7096020685241906,-0.5210264442465973
jjas17,tp,6,bias,ukmo,17,-2.6162261834679597,-3.5354745967672616,-1.676996540801567
jjas17,tp,1,crpss_clim,ecmwf,17,0.2452908544202544,0.18312529278634118,0.3080318185223717
jjas17,tp,1,crpss_clim,fuxi,17,0.18135522594574405,0.11380382204279561,0.25377706593616217
jjas17,tp,1,crpss_clim,ncep,17,0.10280574949690026,0.02180990256105571,0.18339514619693092
jjas17,tp,1,crpss_clim,ukmo,17,0.1449129797637092,0.07186730658741912,0.2218646874448466
jjas17,tp,2,crpss_clim,ecmwf,17,0.21549605289961593,0.16371687639817026,0.26793803766538316
jjas17,tp,2,crpss_clim,fuxi,17,0.10781824180728104,0.025704395557092512,0.1872655134106322
jjas17,tp,2,crpss_clim,ncep,17,0.03996009040639817,-0.04134978428215289,0.12338115550192766
jjas17,tp,2,crpss_clim,ukmo,17,0.07081682889476,-0.02121223458485766,0.16259562948537595
jjas17,tp,3,crpss_clim,ecmwf,17,0.20068661437583052,0.16588324249949327,0.23811436504478442
jjas17,tp,3,crpss_clim,fuxi,17,0.09721683046982621,0.039069105543934717,0.16252358723105348
jjas17,tp,3,crpss_clim,ncep,17,0.07104395076261849,-0.001134240709482682,0.13976632180240992
jjas17,tp,3,crpss_clim,ukmo,17,0.028118481932566032,-0.04764027089671808,0.10564483906066743
jjas17,tp,4,crpss_clim,ecmwf,17,0.20495837145437618,0.17135254489572777,0.24416396110235536
jjas17,tp,4,crpss_clim,fuxi,17,0.15443483602192004,0.10418896053189114,0.2102754296518913
jjas17,tp,4,crpss_clim,ncep,17,0.059726162179708456,-0.0005911867146538676,0.11755171196652055
jjas17,tp,4,crpss_clim,ukmo,17,0.001075781723834111,-0.09705714756761594,0.09061531936384445
jjas17,tp,5,crpss_clim,ecmwf,17,0.2023751434248981,0.17014085830130707,0.2404574833917331
jjas17,tp,5,crpss_clim,fuxi,17,0.15480005461849564,0.10519915605876604,0.21417791985068646
jjas17,tp,5,crpss_clim,ncep,17,0.08945639416716751,0.01664407686751915,0.16292498349045087
jjas17,tp,5,crpss_clim,ukmo,17,0.03395004818333409,-0.04215767879770016,0.11809783381123273
jjas17,tp,6,crpss_clim,ecmwf,17,0.19934211219868236,0.1597342995052706,0.24070319729285722
jjas17,tp,6,crpss_clim,fuxi,17,0.15923265829814165,0.10931070036184207,0.21636934249057121
jjas17,tp,6,crpss_clim,ncep,17,0.11822456140992031,0.05174428385465777,0.18114187468125406
jjas17,tp,6,crpss_clim,ukmo,17,0.03773792795699299,-0.06007409791075365,0.13678424137323195
jjas17,tp,1,crps,ecmwf,17,3.869613585706825,3.302677089435695,4.490066002705212
jjas17,tp,1,crps,fuxi,17,4.222562762007163,3.5523722191882894,4.971406526354606
jjas17,tp,1,crps,ncep,17,4.579385256800863,3.91432550370631,5.289235498096225
jjas17,tp,1,crps,ukmo,17,4.343279966755727,3.7342286668825704,5.003226496569286
jjas17,tp,2,crps,ecmwf,17,3.999544574086957,3.4070806682770445,4.6027328789282285
jjas17,tp,2,crps,fuxi,17,4.6021769446020855,3.795201552689516,5.417662661261655
jjas17,tp,2,crps,ncep,17,4.882732286546402,4.118229461467014,5.675584544127157
jjas17,tp,2,crps,ukmo,17,4.708546014152255,3.9738297419378115,5.407413282858945
jjas17,tp,3,crps,ecmwf,17,3.9677769987505958,3.373335659166146,4.545580296207685
jjas17,tp,3,crps,fuxi,17,4.538571531118967,3.795515924598452,5.242200529830921
jjas17,tp,3,crps,ncep,17,4.708014750545376,3.8453231435576325,5.605520134624721
jjas17,tp,3,crps,ukmo,17,4.788421182831772,4.0927733541877345,5.456817813662656
jjas17,tp,4,crps,ecmwf,17,4.047251338691215,3.3481985431307395,4.717414459391581
jjas17,tp,4,crps,fuxi,17,4.287036033475783,3.5599424161719,4.9781136111647415
jjas17,tp,4,crps,ncep,17,4.778321639223705,3.915062028537131,5.629647568156919
jjas17,tp,4,crps,ukmo,17,5.005158388425214,4.140108604111052,5.9109898945290045
jjas17,tp,5,crps,ecmwf,17,3.9690141348521886,3.2669779794096185,4.647482397767349
jjas17,tp,5,crps,fuxi,17,4.203268587901848,3.455715543100175,4.932997977166691
jjas17,tp,5,crps,ncep,17,4.604486163748533,3.682013901285342,5.561370465087849
jjas17,tp,5,crps,ukmo,17,4.72233615337761,3.912430539418105,5.5256174824727795
jjas17,tp,6,crps,ecmwf,17,3.817869531784865,3.0276526453282164,4.613514982453531
jjas17,tp,6,crps,fuxi,17,4.009278142595811,3.163540254882218,4.872601771153297
jjas17,tp,6,crps,ncep,17,4.235993514406635,3.326917462326802,5.17508643343446
jjas17,tp,6,crps,ukmo,17,4.5491532635256124,3.569089033767825,5.556052109124621
jjas17,tp,1,spread_skill_ratio,ecmwf,17,0.41141953649672797,0.3693672953798141,0.45250650960372135
jjas17,tp,1,spread_skill_ratio,fuxi,17,0.07716224966388413,0.06547866049359162,0.08887358310528526
jjas17,tp,1,spread_skill_ratio,ncep,17,0.22576211547482677,0.19224467063792144,0.26199704373059685
jjas17,tp,1,spread_skill_ratio,ukmo,17,0.18591735367100787,0.15394649995704182,0.21913094965183444
jjas17,tp,2,spread_skill_ratio,ecmwf,17,0.5884518659135441,0.5347229852010149,0.6419651857065185
jjas17,tp,2,spread_skill_ratio,fuxi,17,0.19287805439279643,0.15827650724287826,0.22869399195821916
jjas17,tp,2,spread_skill_ratio,ncep,17,0.32847753401399915,0.29181468446255654,0.36574582033850567
jjas17,tp,2,spread_skill_ratio,ukmo,17,0.2662292695145738,0.22958922482595454,0.3058429982710354
jjas17,tp,3,spread_skill_ratio,ecmwf,17,0.5974998800680472,0.5387773585086642,0.6578719133353491
jjas17,tp,3,spread_skill_ratio,fuxi,17,0.2916197508376643,0.24501680656157196,0.34160780030263915
jjas17,tp,3,spread_skill_ratio,ncep,17,0.43282502482265184,0.35871846855913253,0.5042554024465451
jjas17,tp,3,spread_skill_ratio,ukmo,17,0.35254419340070564,0.28826161792286165,0.4323099499810089
jjas17,tp,4,spread_skill_ratio,ecmwf,17,0.6199126575108989,0.5345586790196509,0.7076102809243738
jjas17,tp,4,spread_skill_ratio,fuxi,17,0.3978589374658436,0.34409892267069714,0.4545681649011075
jjas17,tp,4,spread_skill_ratio,ncep,17,0.3745505530977611,0.32146164644172404,0.42901740374644226
jjas17,tp,4,spread_skill_ratio,ukmo,17,0.33556728761581417,0.28647490552427946,0.3883711110942902
jjas17,tp,5,spread_skill_ratio,ecmwf,17,0.605581941495281,0.5252796570594224,0.6882142527828666
jjas17,tp,5,spread_skill_ratio,fuxi,17,0.4230635480981901,0.36208477337463796,0.4894312648477552
jjas17,tp,5,spread_skill_ratio,ncep,17,0.43104128310575035,0.35745902001253677,0.5087973958801018
jjas17,tp,5,spread_skill_ratio,ukmo,17,0.32073858689329426,0.27699967832457695,0.36984963172886204
jjas17,tp,6,spread_skill_ratio,ecmwf,17,0.6500306393680585,0.5481583010886985,0.7501819230368184
jjas17,tp,6,spread_skill_ratio,fuxi,17,0.4356520894178495,0.3750623418547216,0.4922254023315816
jjas17,tp,6,spread_skill_ratio,ncep,17,0.48527786489094166,0.394406096105585,0.5820871310173679
jjas17,tp,6,spread_skill_ratio,ukmo,17,0.41914372042857767,0.3149258397565284,0.5415830152242747
jjas17,z500,1,acc,delysm,17,0.8543943451594038,0.749126242726695,0.9311778066271412
jjas17,z500,1,acc,ecmwf,17,0.9191226084779036,0.8878561121244397,0.9460514366128884
jjas17,z500,1,acc,fuxi,17,0.9103492351004517,0.866105963029689,0.948482101891273
jjas17,z500,1,acc,mme,17,0.9399956217107297,0.916861268688208,0.9609446206592708
jjas17,z500,1,acc,ncep,17,0.7223109896877133,0.6105294527563667,0.8267063783030348
jjas17,z500,1,acc,ukmo,17,0.8742530798576038,0.8291056677105637,0.913720448430311
jjas17,z500,2,acc,delysm,17,0.606634299792022,0.43016642943116523,0.760058991105016
