season,variable,week,metric,model_a,model_b,n_init,diff,ci_lo,ci_hi,p_value,significant_95
jjas_tp,tp,3,bias,fuxi,ukmo,35,-1.4691300189799061,-2.3922210878267767,-0.5341498203878707,0.0028,True
jjas_tp,tp,3,bias,ncep,ukmo,35,0.48493876130655145,-0.011851862887949444,1.0066430654546326,0.0562,False
jjas_tp,tp,4,bias,ecmwf,fuxi,35,2.620199151013422,1.7931101531416744,3.4703436335099545,0.0,True
jjas_tp,tp,4,bias,ecmwf,ncep,35,1.2967489669403638,0.9248447600916713,1.7004904195187676,0.0,True
jjas_tp,tp,4,bias,ecmwf,ukmo,35,1.8866105968153497,1.3679017813379397,2.391329838922461,0.0,True
jjas_tp,tp,4,bias,fuxi,ncep,35,-1.3234501840730586,-2.1267707666085176,-0.5162873030693788,0.0008,True
jjas_tp,tp,4,bias,fuxi,ukmo,35,-0.7335885541980725,-1.5978204515474244,0.11392096547003677,0.086,False
jjas_tp,tp,4,bias,ncep,ukmo,35,0.5898616298749861,0.049207493122748094,1.1608846788588467,0.0316,True
jjas_tp,tp,5,bias,ecmwf,fuxi,35,2.3537920103170618,1.5851678151153195,3.176259007137867,0.0,True
jjas_tp,tp,5,bias,ecmwf,ncep,35,1.0768954054455784,0.7391488992999943,1.4267118706743698,0.0,True
jjas_tp,tp,5,bias,ecmwf,ukmo,35,1.9667321064204195,1.481999877740431,2.468098365319422,0.0,True
jjas_tp,tp,5,bias,fuxi,ncep,35,-1.2768966048714832,-2.031608514779225,-0.5432420626698046,0.0002,True
jjas_tp,tp,5,bias,fuxi,ukmo,35,-0.38705990389664224,-1.2514412591221236,0.40182742008593575,0.347,False
jjas_tp,tp,5,bias,ncep,ukmo,35,0.8898367009748409,0.3575120936884651,1.4224831564548865,0.0014,True
jjas_tp,tp,6,bias,ecmwf,fuxi,35,2.2510438241125152,1.5494549584419544,3.0213478711836372,0.0,True
jjas_tp,tp,6,bias,ecmwf,ncep,35,0.7819964071845138,0.4387111144466058,1.142446262328908,0.0,True
jjas_tp,tp,6,bias,ecmwf,ukmo,35,1.9030587474160328,1.4635582859717962,2.3634746901479105,0.0,True
jjas_tp,tp,6,bias,fuxi,ncep,35,-1.4690474169280014,-2.146893386138266,-0.8321687698370558,0.0,True
jjas_tp,tp,6,bias,fuxi,ukmo,35,-0.3479850766964825,-1.0075544420789129,0.2592152534139533,0.272,False
jjas_tp,tp,6,bias,ncep,ukmo,35,1.121062340231519,0.7225407251936887,1.5126644572637618,0.0,True
jjas_tp,tp,1,crpss_clim,ecmwf,fuxi,35,0.08174360755608215,0.034965385975312464,0.13055952134757756,0.0,True
jjas_tp,tp,1,crpss_clim,ecmwf,ncep,35,0.14624285155986833,0.10448598156241554,0.1980603535061728,0.0,True
jjas_tp,tp,1,crpss_clim,ecmwf,ukmo,35,0.12309795610800335,0.0924591698618796,0.15518296234894127,0.0,True
jjas_tp,tp,1,crpss_clim,fuxi,ncep,35,0.06449924400378616,0.01282450540010208,0.11708826001954,0.0142,True
jjas_tp,tp,1,crpss_clim,fuxi,ukmo,35,0.0413543485519212,-0.010441818263283251,0.0942550813455519,0.1236,False
jjas_tp,tp,1,crpss_clim,ncep,ukmo,35,-0.02314489545186496,-0.06721659082131322,0.019255519633074664,0.2918,False
jjas_tp,tp,2,crpss_clim,ecmwf,fuxi,35,0.15066486974452475,0.07992535653222715,0.22604496960245812,0.0,True
jjas_tp,tp,2,crpss_clim,ecmwf,ncep,35,0.16747847457261653,0.12563091779162497,0.20945598346960873,0.0,True
jjas_tp,tp,2,crpss_clim,ecmwf,ukmo,35,0.11366033951416044,0.07622022861331912,0.15262970840533854,0.0,True
jjas_tp,tp,2,crpss_clim,fuxi,ncep,35,0.016813604828091765,-0.050639449695314386,0.0809029918059848,0.5998,False
jjas_tp,tp,2,crpss_clim,fuxi,ukmo,35,-0.037004530230364326,-0.10877287416132687,0.0330963592148365,0.299,False
jjas_tp,tp,2,crpss_clim,ncep,ukmo,35,-0.05381813505845609,-0.08899246736172223,-0.019051382354800167,0.0018,True
jjas_tp,tp,3,crpss_clim,ecmwf,fuxi,35,0.16385607659255702,0.10636170879791297,0.22890269757273257,0.0,True
jjas_tp,tp,3,crpss_clim,ecmwf,ncep,35,0.11524674373991246,0.07475314997219004,0.15567075801452265,0.0,True
jjas_tp,tp,3,crpss_clim,ecmwf,ukmo,35,0.166591007176583,0.11010541115364805,0.2326918154828244,0.0,True
jjas_tp,tp,3,crpss_clim,fuxi,ncep,35,-0.04860933285264454,-0.11047780653107374,0.013344641404773658,0.1198,False
jjas_tp,tp,3,crpss_clim,fuxi,ukmo,35,0.0027349305840259908,-0.06792924219202753,0.07003946881663256,0.9342,False
jjas_tp,tp,3,crpss_clim,ncep,ukmo,35,0.051344263436670534,-0.015804280576571746,0.12344449129866669,0.1454,False
jjas_tp,tp,4,crpss_clim,ecmwf,fuxi,35,0.14248581659899373,0.08155931536397008,0.21251351806894825,0.0,True
jjas_tp,tp,4,crpss_clim,ecmwf,ncep,35,0.12732995152953042,0.09408329217149809,0.1613475701572243,0.0,True
jjas_tp,tp,4,crpss_clim,ecmwf,ukmo,35,0.21225368760821994,0.16479467125631087,0.26673393446797267,0.0,True
jjas_tp,tp,4,crpss_clim,fuxi,ncep,35,-0.015155865069463328,-0.07889978549380693,0.04552725337732085,0.6346,False
jjas_tp,tp,4,crpss_clim,fuxi,ukmo,35,0.06976787100922621,-0.0014693944165515632,0.14048605774961756,0.0544,False
jjas_tp,tp,4,crpss_clim,ncep,ukmo,35,0.08492373607868954,0.034546343745503666,0.13766539217990786,0.0004,True
jjas_tp,tp,5,crpss_clim,ecmwf,fuxi,35,0.1381705924377136,0.07639667476538717,0.2070510067072621,0.0,True
jjas_tp,tp,5,crpss_clim,ecmwf,ncep,35,0.11252807963446194,0.07983909034170146,0.1468106102795183,0.0,True
jjas_tp,tp,5,crpss_clim,ecmwf,ukmo,35,0.18270317927564075,0.1396400631844378,0.22399915220257824,0.0,True
jjas_tp,tp,5,crpss_clim,fuxi,ncep,35,-0.025642512803251645,-0.08689771261491316,0.0348037109614714,0.4096,False
jjas_tp,tp,5,crpss_clim,fuxi,ukmo,35,0.04453258683792716,-0.022296959165540205,0.10835535177389657,0.184,False
jjas_tp,tp,5,crpss_clim,ncep,ukmo,35,0.0701750996411788,0.023704498568209442,0.11828725406393532,0.0028,True
jjas_tp,tp,6,crpss_clim,ecmwf,fuxi,35,0.10384408702145298,0.056187467966610054,0.1542540748753206,0.0,True
jjas_tp,tp,6,crpss_clim,ecmwf,ncep,35,0.06859974167143863,0.04107548265616756,0.09725679021209499,0.0,True
jjas_tp,tp,6,crpss_clim,ecmwf,ukmo,35,0.18440340485578732,0.13387847324451954,0.2334396532307301,0.0,True
jjas_tp,tp,6,crpss_clim,fuxi,ncep,35,-0.03524434535001435,-0.08446494343827848,0.013604615994038638,0.157,False
jjas_tp,tp,6,crpss_clim,fuxi,ukmo,35,0.08055931783433434,0.032235159591843615,0.1292597233228985,0.001,True
jjas_tp,tp,6,crpss_clim,ncep,ukmo,35,0.11580366318434869,0.06944065505349638,0.16211813748947188,0.0,True
jjas_tp,tp,1,crps,ecmwf,fuxi,35,-0.49418646975660385,-0.7622273472200093,-0.24061991181599363,0.0,True
jjas_tp,tp,1,crps,ecmwf,ncep,35,-0.7310320845722535,-0.982262139975958,-0.5166560949016898,0.0,True
jjas_tp,tp,1,crps,ecmwf,ukmo,35,-0.5494197059242754,-0.68935585412216,-0.4156543097065223,0.0,True
jjas_tp,tp,1,crps,fuxi,ncep,35,-0.2368456148156497,-0.5146403870633491,0.04123027742474566,0.0956,False
jjas_tp,tp,1,crps,fuxi,ukmo,35,-0.05523323616767151,-0.3121833445102595,0.22142539760094587,0.672,False
jjas_tp,tp,1,crps,ncep,ukmo,35,0.1816123786479782,-0.0233057358945925,0.38971197293246546,0.0818,False
jjas_tp,tp,2,crps,ecmwf,fuxi,35,-0.8803034881830563,-1.280312709666526,-0.49935948912665307,0.0,True
jjas_tp,tp,2,crps,ecmwf,ncep,35,-0.8827226808589899,-1.1252703466115317,-0.6532573750812837,0.0,True
jjas_tp,tp,2,crps,ecmwf,ukmo,35,-0.5874317596486831,-0.7780474110871853,-0.4033779278834583,0.0,True
jjas_tp,tp,2,crps,fuxi,ncep,35,-0.0024191926759336013,-0.3437697035835474,0.376716626153583,0.977,False
jjas_tp,tp,2,crps,fuxi,ukmo,35,0.29287172853437315,-0.059846103206192894,0.6754772452505933,0.1122,False
jjas_tp,tp,2,crps,ncep,ukmo,35,0.29529092121030676,0.11395276865585945,0.4916504342281575,0.0008,True
jjas_tp,tp,3,crps,ecmwf,fuxi,35,-0.897548509977387,-1.2643652342994551,-0.5626200174462928,0.0,True
jjas_tp,tp,3,crps,ecmwf,ncep,35,-0.6246410946270213,-0.8613538033645679,-0.3992662430946065,0.0,True
jjas_tp,tp,3,crps,ecmwf,ukmo,35,-0.7587822205082002,-1.0641902029991843,-0.4911870505537608,0.0,True
jjas_tp,tp,3,crps,fuxi,ncep,35,0.27290741535036567,-0.04789876686475103,0.5994213837145385,0.1012,False
jjas_tp,tp,3,crps,fuxi,ukmo,35,0.1387662894691868,-0.21083616274892739,0.5202943938960349,0.4654,False
jjas_tp,tp,3,crps,ncep,ukmo,35,-0.13414112588117888,-0.4617353570235978,0.18219689861444532,0.4152,False
jjas_tp,tp,4,crps,ecmwf,fuxi,35,-0.7390697395592145,-1.1100314594176215,-0.3955914694583566,0.0,True
jjas_tp,tp,4,crps,ecmwf,ncep,35,-0.6413062671798686,-0.8314093559152658,-0.45288881521462165,0.0,True
jjas_tp,tp,4,crps,ecmwf,ukmo,35,-1.0251242935660878,-1.3260733883337048,-0.7510661302016897,0.0,True
jjas_tp,tp,4,crps,fuxi,ncep,35,0.0977634723793459,-0.21510659874493354,0.4187826918473189,0.5396,False
jjas_tp,tp,4,crps,fuxi,ukmo,35,-0.2860545540068733,-0.6581623888935956,0.07568234485487017,0.1264,False
jjas_tp,tp,4,crps,ncep,ukmo,35,-0.3838180263862192,-0.6460109166079181,-0.12695146075806346,0.0032,True
jjas_tp,tp,5,crps,ecmwf,fuxi,35,-0.7080875085376848,-1.0839523286277208,-0.3690085407436089,0.0,True
jjas_tp,tp,5,crps,ecmwf,ncep,35,-0.6104557103466162,-0.8228808206305451,-0.4056862981487903,0.0,True
jjas_tp,tp,5,crps,ecmwf,ukmo,35,-0.8251739104753035,-1.0456125650890324,-0.5759570064849839,0.0,True
jjas_tp,tp,5,crps,fuxi,ncep,35,0.0976317981910686,-0.22685159623197027,0.4189856241554817,0.5482,False
jjas_tp,tp,5,crps,fuxi,ukmo,35,-0.11708640193761877,-0.42034836165562844,0.21378938109851017,0.4768,False
jjas_tp,tp,5,crps,ncep,ukmo,35,-0.21471820012868736,-0.43396452457132084,0.014543157590416453,0.0668,False
jjas_tp,tp,6,crps,ecmwf,fuxi,35,-0.5365835935731762,-0.8373978191780121,-0.26438799157378057,0.0,True
jjas_tp,tp,6,crps,ecmwf,ncep,35,-0.3255906507155619,-0.4835733704516023,-0.18286407100622348,0.0,True
jjas_tp,tp,6,crps,ecmwf,ukmo,35,-0.8138169578332621,-1.076663147072829,-0.5427918096135119,0.0,True
jjas_tp,tp,6,crps,fuxi,ncep,35,0.21099294285761427,-0.057546390253806756,0.5076550880641618,0.1246,False
jjas_tp,tp,6,crps,fuxi,ukmo,35,-0.27723336426008593,-0.5215256125864008,-0.038129902410227935,0.0236,True
jjas_tp,tp,6,crps,ncep,ukmo,35,-0.4882263071177002,-0.7240534256736547,-0.25475884798191145,0.0002,True
jjas_tp,tp,1,spread_skill_ratio,ecmwf,fuxi,35,0.24572098221769087,0.19678070112918064,0.29248518189447037,0.0,True
jjas_tp,tp,1,spread_skill_ratio,ecmwf,ncep,35,0.20562214541100787,0.17336583664397856,0.23994421474990263,0.0,True
jjas_tp,tp,1,spread_skill_ratio,ecmwf,ukmo,35,0.2372741297260898,0.21059819225284818,0.26731713276801833,0.0,True
jjas_tp,tp,1,spread_skill_ratio,fuxi,ncep,35,-0.040098836806683,-0.08595534721988707,0.00949841073231302,0.11,False
jjas_tp,tp,1,spread_skill_ratio,fuxi,ukmo,35,-0.00844685249160107,-0.05037317855147729,0.03682009435919372,0.687,False
jjas_tp,tp,1,spread_skill_ratio,ncep,ukmo,35,0.03165198431508193,0.009966337036585286,0.054279997773141284,0.0056,True
jjas_tp,tp,2,spread_skill_ratio,ecmwf,fuxi,35,0.3696426397987831,0.32586977161808545,0.4207321479064867,0.0,True
jjas_tp,tp,2,spread_skill_ratio,ecmwf,ncep,35,0.26671251219344944,0.22846357265292042,0.3087007292085204,0.0,True
jjas_tp,tp,2,spread_skill_ratio,ecmwf,ukmo,35,0.3127569224585161,0.2652775861946502,0.36514834320613276,0.0,True
jjas_tp,tp,2,spread_skill_ratio,fuxi,ncep,35,-0.10293012760533365,-0.13673241463387995,-0.06918140355675992,0.0,True
jjas_tp,tp,2,spread_skill_ratio,fuxi,ukmo,35,-0.056885717340266984,-0.09537433878348033,-0.01954206856615052,0.003,True
jjas_tp,tp,2,spread_skill_ratio,ncep,ukmo,35,0.04604441026506667,0.01653938455600616,0.07672668952382496,0.0012,True
jjas_tp,tp,3,spread_skill_ratio,ecmwf,fuxi,35,0.3207094039358891,0.28149516881086956,0.36117265373028085,0.0,True
jjas_tp,tp,3,spread_skill_ratio,ecmwf,ncep,35,0.1524659915330857,0.11204918783002159,0.19162181391501312,0.0,True
jjas_tp,tp,3,spread_skill_ratio,ecmwf,ukmo,35,0.2549482967213019,0.19306244184416618,0.31812669407035815,0.0,True
jjas_tp,tp,3,spread_skill_ratio,fuxi,ncep,35,-0.16824341240280338,-0.21412255765328428,-0.12224452759723897,0.0,True
jjas_tp,tp,3,spread_skill_ratio,fuxi,ukmo,35,-0.06576110721458717,-0.11483207368045065,-0.017067520233160976,0.01,True
jjas_tp,tp,3,spread_skill_ratio,ncep,ukmo,35,0.10248230518821622,0.045706758999785636,0.1629339849282467,0.0,True
jjas_tp,tp,4,spread_skill_ratio,ecmwf,fuxi,35,0.27539935253585834,0.228359266897222,0.32421029057929734,0.0,True
jjas_tp,tp,4,spread_skill_ratio,ecmwf,ncep,35,0.21802744124812373,0.1828150758748067,0.25793002061478476,0.0,True
jjas_tp,tp,4,spread_skill_ratio,ecmwf,ukmo,35,0.26490993909999044,0.21091692037464835,0.3199850565827343,0.0,True
jjas_tp,tp,4,spread_skill_ratio,fuxi,ncep,35,-0.05737191128773461,-0.10510433712379835,-0.009906271245350512,0.0166,True
jjas_tp,tp,4,spread_skill_ratio,fuxi,ukmo,35,-0.0104894134358679,-0.06002116959970182,0.03635547139494241,0.6712,False
jjas_tp,tp,4,spread_skill_ratio,ncep,ukmo,35,0.04688249785186671,-0.004198096278862827,0.09888260654757414,0.0744,False
jjas_tp,tp,5,spread_skill_ratio,ecmwf,fuxi,35,0.2501636429663638,0.20825572329285338,0.2950370287281664,0.0,True
jjas_tp,tp,5,spread_skill_ratio,ecmwf,ncep,35,0.17731222409262526,0.14199002471753586,0.21043040452553777,0.0,True
jjas_tp,tp,5,spread_skill_ratio,ecmwf,ukmo,35,0.2781234676052217,0.2172057987885007,0.3420974128599399,0.0,True
jjas_tp,tp,5,spread_skill_ratio,fuxi,ncep,35,-0.07285141887373853,-0.11851379909345204,-0.029395003317548934,0.0008,True
jjas_tp,tp,5,spread_skill_ratio,fuxi,ukmo,35,0.027959824638857933,-0.028129452932995784,0.08347792127859209,0.3118,False
jjas_tp,tp,5,spread_skill_ratio,ncep,ukmo,35,0.10081124351259646,0.03656122311770847,0.16771886310965747,0.0012,True
jjas_tp,tp,6,spread_skill_ratio,ecmwf,fuxi,35,0.2595207246746347,0.2179697819670125,0.30224068452173763,0.0,True
jjas_tp,tp,6,spread_skill_ratio,ecmwf,ncep,35,0.14671047137023208,0.11281247676754796,0.18125508196306522,0.0,True
jjas_tp,tp,6,spread_skill_ratio,ecmwf,ukmo,35,0.2629722645638133,0.21229968449874062,0.3158348067085918,0.0,True
jjas_tp,tp,6,spread_skill_ratio,fuxi,ncep,35,-0.11281025330440264,-0.1578078697707781,-0.0672403198988425,0.0,True
jjas_tp,tp,6,spread_skill_ratio,fuxi,ukmo,35,0.0034515398891785676,-0.04971600903619548,0.053493616135385676,0.8792,False
jjas_tp,tp,6,spread_skill_ratio,ncep,ukmo,35,0.11626179319358121,0.06136355129993639,0.17463572475828365,0.0,True
jjas_z500,z500,1,acc,ecmwf,fuxi,35,0.23898623216270043,0.12483702192212917,0.36994868249286694,0.0,True
jjas_z500,z500,1,acc,ecmwf,ncep,35,0.20940226773321458,0.1435421892681669,0.28236632148796365,0.0,True
jjas_z500,z500,1,acc,ecmwf,ukmo,35,0.03750671846296705,0.009459950474219395,0.06833414547296625,0.0074,True
jjas_z500,z500,1,acc,fuxi,ncep,35,-0.029583964429485854,-0.1660261878481675,0.09540612930936523,0.6824,False
jjas_z500,z500,1,acc,fuxi,ukmo,35,-0.20147951369973338,-0.3397241204753104,-0.08043162861030012,0.0004,True
jjas_z500,z500,1,acc,ncep,ukmo,35,-0.17189554927024753,-0.25254052778259933,-0.09794016026624999,0.0,True
jjas_z500,z500,2,acc,ecmwf,fuxi,35,0.29651070384810163,0.12106741359964347,0.47431864454022715,0.0002,True
jjas_z500,z500,2,acc,ecmwf,ncep,35,0.3836066646799868,0.2542238055448095,0.5179763601624437,0.0,True
jjas_z500,z500,2,acc,ecmwf,ukmo,35,0.11267506057986276,0.01078798258915591,0.210117591330029,0.0316,True
jjas_z500,z500,2,acc,fuxi,ncep,35,0.08709596083188514,-0.09326964894399696,0.2783043417496941,0.3458,False
jjas_z500,z500,2,acc,fuxi,ukmo,35,-0.18383564326823887,-0.38418076386241323,0.015477939066772285,0.073,False
jjas_z500,z500,2,acc,ncep,ukmo,35,-0.270931604100124,-0.425983882081617,-0.12662051676096617,0.0004,True
jjas_z500,z500,3,acc,ecmwf,fuxi,35,0.23937646188237954,0.03646958211060074,0.4403018223822933,0.0212,True
jjas_z500,z500,3,acc,ecmwf,ncep,35,0.2923694232298653,0.1209975039077608,0.47018009678317946,0.0004,True
jjas_z500,z500,3,acc,ecmwf,ukmo,35,0.16270376834911193,0.013411621905643729,0.3094170578689035,0.0328,True
jjas_z500,z500,3,acc,fuxi,ncep,35,0.05299296134748577,-0.16736544635066186,0.27444308971000897,0.631,False
jjas_z500,z500,3,acc,fuxi,ukmo,35,-0.07667269353326761,-0.30397028724262587,0.14510247024342565,0.5022,False
jjas_z500,z500,3,acc,ncep,ukmo,35,-0.12966565488075338,-0.32701323528636655,0.05948373940269917,0.18,False
jjas_z500,z500,4,acc,ecmwf,fuxi,35,0.1725741150417837,-0.03805513232593449,0.3771974399332248,0.1072,False
jjas_z500,z500,4,acc,ecmwf,ncep,35,0.3541925074499088,0.17418515240282778,0.5366822526484508,0.0004,True
jjas_z500,z500,4,acc,ecmwf,ukmo,35,0.1997976706327466,0.017208296946323927,0.3690715533552271,0.0322,True
jjas_z500,z500,4,acc,fuxi,ncep,35,0.1816183924081251,-0.04432972490445187,0.4132427494136319,0.1136,False
jjas_z500,z500,4,acc,fuxi,ukmo,35,0.0272235555909629,-0.13817494091029098,0.19637343947786517,0.7324,False
jjas_z500,z500,4,acc,ncep,ukmo,35,-0.1543948368171622,-0.36296750013658463,0.049713923837231416,0.1396,False
jjas_z500,z500,5,acc,ecmwf,fuxi,35,0.2316803565132818,0.041322209548750946,0.40889077668454793,0.0186,True
jjas_z500,z500,5,acc,ecmwf,ncep,35,0.20864602113908703,0.00010399042406914358,0.41852832447211075,0.0498,True
jjas_z500,z500,5,acc,ecmwf,ukmo,35,0.12678793031319557,-0.08816132549572803,0.3230624693728482,0.2218,False
jjas_z500,z500,5,acc,fuxi,ncep,35,-0.023034335374194755,-0.21400305924314017,0.16479062075713902,0.8112,False
jjas_z500,z500,5,acc,fuxi,ukmo,35,-0.10489242620008624,-0.31605309298229195,0.11312145360806365,0.3304,False
jjas_z500,z500,5,acc,ncep,ukmo,35,-0.08185809082589149,-0.31714776824525226,0.15837314403973735,0.4908,False
jjas_z500,z500,6,acc,ecmwf,fuxi,35,0.22587648380992226,0.003906621875924109,0.44540157015148635,0.0466,True
jjas_z500,z500,6,acc,ecmwf,ncep,35,0.18212953993454595,-0.011309684414168877,0.36956636268170784,0.0662,False
jjas_z500,z500,6,acc,ecmwf,ukmo,35,0.2088250008769006,-0.04464959258154228,0.4376745039805902,0.1016,False
jjas_z500,z500,6,acc,fuxi,ncep,35,-0.04374694387537632,-0.2438023435429159,0.1506570761875436,0.6758,False
jjas_z500,z500,6,acc,fuxi,ukmo,35,-0.017051482933021667,-0.1871202840024042,0.1502929014584023,0.836,False
jjas_z500,z500,6,acc,ncep,ukmo,35,0.026695460942354657,-0.20764006357285417,0.26321228750852144,0.8258,False
jjas_z500,z500,1,rmse,ecmwf,fuxi,35,-3.885627215224374,-5.737052520487281,-2.147811651688191,0.0,True
jjas_z500,z500,1,rmse,ecmwf,ncep,35,-8.267369303820825,-9.749437557097004,-6.878259623937769,0.0,True
jjas_z500,z500,1,rmse,ecmwf,ukmo,35,-8.390119304860626,-9.359331014914785,-7.378318412405247,0.0,True
jjas_z500,z500,1,rmse,fuxi,ncep,35,-4.381742088596452,-6.799303021392731,-1.8431648022927765,0.0006,True
jjas_z500,z500,1,rmse,fuxi,ukmo,35,-4.504492089636253,-6.446462335307687,-2.4988113786187593,0.0002,True
jjas_z500,z500,1,rmse,ncep,ukmo,35,-0.12275000103980105,-2.0588332690934403,1.9441922258366433,0.8928,False
jjas_z500,z500,2,rmse,ecmwf,fuxi,35,-15.12785164384443,-20.642120328987563,-9.841975392438645,0.0,True
jjas_z500,z500,2,rmse,ecmwf,ncep,35,-9.18069016691204,-11.773019478521999,-6.730479204923207,0.0,True
jjas_z500,z500,2,rmse,ecmwf,ukmo,35,-7.738552167422839,-9.485998187051827,-6.000465759127062,0.0,True
jjas_z500,z500,2,rmse,fuxi,ncep,35,5.94716147693239,0.09689634062946972,11.981644271957983,0.0464,True
jjas_z500,z500,2,rmse,fuxi,ukmo,35,7.389299476421591,1.8696408549328576,13.117716475942665,0.0086,True
jjas_z500,z500,2,rmse,ncep,ukmo,35,1.4421379994892014,-1.3507035728333892,4.319359388490599,0.3236,False
jjas_z500,z500,3,rmse,ecmwf,fuxi,35,-21.48567892328309,-28.926231521836566,-14.278864706920043,0.0,True
jjas_z500,z500,3,rmse,ecmwf,ncep,35,-11.597077260098365,-15.247429595233413,-8.373653804129814,0.0,True
jjas_z500,z500,3,rmse,ecmwf,ukmo,35,-8.005343628952657,-9.787640844657648,-6.28405289424987,0.0,True
jjas_z500,z500,3,rmse,fuxi,ncep,35,9.888601663184723,1.363512691784071,18.709794711955627,0.0208,True
jjas_z500,z500,3,rmse,fuxi,ukmo,35,13.48033529433043,5.933533691052402,21.24830259516868,0.0004,True
jjas_z500,z500,3,rmse,ncep,ukmo,35,3.5917336311457078,0.7224898379234013,6.788514685014188,0.0092,True
jjas_z500,z500,4,rmse,ecmwf,fuxi,35,-22.32226487235582,-29.93766871700292,-14.936992317350729,0.0,True
jjas_z500,z500,4,rmse,ecmwf,ncep,35,-14.034437124711367,-17.977210786385317,-10.481180992959091,0.0,True
jjas_z500,z500,4,rmse,ecmwf,ukmo,35,-7.232044986897495,-9.518416258201768,-4.926395601009987,0.0,True
jjas_z500,z500,4,rmse,fuxi,ncep,35,8.287827747644453,-0.49660606824806436,17.31158874351041,0.0694,False
jjas_z500,z500,4,rmse,fuxi,ukmo,35,15.090219885458325,6.859489712447825,23.572030850141246,0.0,True
jjas_z500,z500,4,rmse,ncep,ukmo,35,6.802392137813872,3.663223525210582,10.349167541610562,0.0,True
jjas_z500,z500,5,rmse,ecmwf,fuxi,35,-22.748478122804492,-30.00401951664776,-15.827955435686324,0.0,True
jjas_z500,z500,5,rmse,ecmwf,ncep,35,-16.319218861571514,-20.757614836611094,-12.234507676389251,0.0,True
jjas_z500,z500,5,rmse,ecmwf,ukmo,35,-6.991807108201256,-9.488144485031704,-4.602485974748447,0.0,True
jjas_z500,z500,5,rmse,fuxi,ncep,35,6.429259261232982,-1.7995909746872334,15.034644291792867,0.1346,False
jjas_z500,z500,5,rmse,fuxi,ukmo,35,15.756671014603238,8.144126656055752,23.61307074779501,0.0,True
jjas_z500,z500,5,rmse,ncep,ukmo,35,9.327411753370257,5.165576325267951,13.926552461997714,0.0,True
jjas_z500,z500,6,rmse,ecmwf,fuxi,35,-22.199142596183794,-29.397049004523016,-15.241010706443209,0.0,True
jjas_z500,z500,6,rmse,ecmwf,ncep,35,-18.02501571213002,-22.221847422632244,-13.901589918471457,0.0,True
jjas_z500,z500,6,rmse,ecmwf,ukmo,35,-9.591246417036153,-12.319520749910318,-6.8038747600373615,0.0,True
jjas_z500,z500,6,rmse,fuxi,ncep,35,4.1741268840537735,-3.9382977921320643,12.807305259380174,0.327,False
jjas_z500,z500,6,rmse,fuxi,ukmo,35,12.607896179147641,5.286884369628079,20.32474476532968,0.0008,True
jjas_z500,z500,6,rmse,ncep,ukmo,35,8.433769295093867,4.09865979034486,12.918857730498855,0.0,True
jjas_z500,z500,1,bias,ecmwf,fuxi,35,-5.0978575220512194,-7.95760347521341,-2.4242037036369353,0.0002,True
jjas_z500,z500,1,bias,ecmwf,ncep,35,8.538203494402099,6.598862871431585,10.490662516260729,0.0,True
jjas_z500,z500,1,bias,ecmwf,ukmo,35,9.512212674720947,8.530466660141009,10.493575951484214,0.0,True
jjas_z500,z500,1,bias,fuxi,ncep,35,13.636061016453318,11.130643550426882,16.153855872208904,0.0,True
jjas_z500,z500,1,bias,fuxi,ukmo,35,14.610070196772167,11.570427858877807,17.730645701833435,0.0,True
jjas_z500,z500,1,bias,ncep,ukmo,35,0.9740091803188484,-1.5513238712220194,3.475816002945209,0.44,False
jjas_z500,z500,2,bias,ecmwf,fuxi,35,-16.738493913646185,-23.869481503084597,-9.458141129431151,0.0,True
jjas_z500,z500,2,bias,ecmwf,ncep,35,12.223858479536384,9.330538313365654,15.303853987970616,0.0,True
jjas_z500,z500,2,bias,ecmwf,ukmo,35,12.142921759852547,10.250278243803507,13.914606412622396,0.0,True
jjas_z500,z500,2,bias,fuxi,ncep,35,28.96235239318257,21.42081138686997,36.43829243410912,0.0,True
jjas_z500,z500,2,bias,fuxi,ukmo,35,28.88141567349873,21.3810632232851,36.312212911095564,0.0,True
jjas_z500,z500,2,bias,ncep,ukmo,35,-0.08093671968383731,-3.8783162560960758,3.5373279610584953,0.9656,False
jjas_z500,z500,3,bias,ecmwf,fuxi,35,-24.364932205843598,-33.57405709511766,-15.579688964272664,0.0,True
jjas_z500,z500,3,bias,ecmwf,ncep,35,15.613688197231266,12.53546805321775,18.99711061482638,0.0,True
jjas_z500,z500,3,bias,ecmwf,ukmo,35,12.76070949361204,11.250444129934273,14.26208234333543,0.0,True
jjas_z500,z500,3,bias,fuxi,ncep,35,39.97862040307486,30.66636942937647,49.34433854419276,0.0,True
jjas_z500,z500,3,bias,fuxi,ukmo,35,37.12564169945564,28.274563181744668,46.30142258464036,0.0,True
jjas_z500,z500,3,bias,ncep,ukmo,35,-2.8529787036192253,-6.660678484734694,0.6126996242706169,0.1152,False
jjas_z500,z500,4,bias,ecmwf,fuxi,35,-26.107037043166116,-36.233788944860535,-16.30728024804514,0.0,True
jjas_z500,z500,4,bias,ecmwf,ncep,35,18.178662712785286,14.39132196742242,22.314014029293922,0.0,True
jjas_z500,z500,4,bias,ecmwf,ukmo,35,11.501473586612422,9.584577201652975,13.357236976903726,0.0,True
jjas_z500,z500,4,bias,fuxi,ncep,35,44.2856997559514,33.96411135803037,54.72236732644158,0.0,True
