season,variable,model,region,init_date,scale,lead,week,clim_basis,pcc,rmse,bias,msss_clim,msss_pers,fcst_std,obs_std,fcst_mean,obs_mean,std_ratio
JFM2026,TP,FuXi,All India,2026-02-05,weekly,5,Week 5,era5,0.5901159079742488,1.6302131516697898,-0.2356644703409652,0.315771423598162,0.11940708881699236,1.5307970364869359,1.940051424283001,0.5576933418216914,0.7933578121626564,0.7890497217374967
JFM2026,TP,FuXi,All India,2026-02-12,weekly,5,Week 5,era5,-0.6597103250260454,6.223239088600448,-1.9642865636958913,-0.6208745826989159,0.17438725533725796,1.6567439770294556,4.679382683226087,0.6574532419053843,2.621739805601276,0.3540518246067564
JFM2026,TP,FuXi,All India,2026-02-19,weekly,5,Week 5,era5,0.08465486233503758,2.5059587977316102,-0.7867223835930929,-0.7499586957529316,0.3683281387368582,1.6436399319026784,1.865034834413258,0.8452325667692554,1.6319549503623487,0.8812918137369641
JFM2026,TP,FuXi,All India,2026-02-26,weekly,5,Week 5,era5,-0.2378701354716072,3.0520562182287123,-0.8912059338417044,-3.4113638448515156,0.2031485539158996,2.214154920521966,1.4470740630031442,0.6390609944724875,1.530266928314192,1.5300909449837572
JFM2026,TP,FuXi,All India,2026-03-05,weekly,5,Week 5,era5,-0.09051010523227915,3.5587074097441502,-1.5172512846626216,-1.3964880531844375,0.18604100146840896,2.1996999467381855,2.1595710663519374,0.7670629771333314,2.284314261795953,1.0185818753601084
JFM2026,TP,FuXi,All India,2026-03-12,weekly,5,Week 5,era5,0.5972778963738982,1.7843692307437893,0.31662078971503477,0.19709905017892415,0.42881465843123434,2.0992815861836602,1.7527459913005567,0.9611668748213329,0.644546085106298,1.1977101055161852
JFM2026,TP,FuXi,All India,2026-03-19,weekly,5,Week 5,era5,0.2807137201986477,2.596250581692808,-0.3742213462863053,-0.6044201539267811,0.5417089749408175,2.2653715594318964,2.004483089972615,0.8835839438184931,1.2578052901047987,1.1301524920636
JFM2026,TP,FuXi,All India,2026-03-26,weekly,5,Week 5,era5,0.28553695055183903,3.641362721192048,-0.8931697539522638,-0.04277040210606908,0.21670363206765086,1.9762416446358282,3.5433271791008423,1.2997468250127908,2.192916578965055,0.5577361459286186
JFM2026,TP,FuXi,All India,2026-01-01,weekly,6,Week 6,era5,0.8559777941889173,0.893536771875837,0.5639142117203189,0.6769542740984178,-7.651140878026258,1.1499013138548526,1.3406079347835644,0.6935525272675426,0.12963831554722388,0.8577461642732254
JFM2026,TP,FuXi,All India,2026-01-08,weekly,6,Week 6,era5,0.8921087318986006,0.8105234610713344,0.4244858077292993,0.7867099756103084,-4.2938059633867685,1.2647816932437461,1.5158788174283928,0.5516640751296646,0.12717826740036545,0.8343554106715341
JFM2026,TP,FuXi,All India,2026-01-15,weekly,6,Week 6,era5,0.6508293870619476,1.307851492682892,0.22908005501423748,0.49369731913372794,0.08959050453396011,1.3053412204399835,1.6716401135169305,0.5220296106899734,0.292949555675736,0.7808745494230226
JFM2026,TP,FuXi,All India,2026-01-22,weekly,6,Week 6,era5,0.8490235489407622,0.8140304156186742,0.05240179836640225,0.7403267544064758,0.11185138186461352,1.5364467583738004,1.3344401260401493,0.2725175598327082,0.220115761466306,1.1513793151087945
JFM2026,TP,FuXi,All India,2026-01-29,weekly,6,Week 6,era5,0.6073321514424916,1.6179050659699785,-0.3611064488944757,0.32606425270523876,0.7539225322484989,1.5124795990168969,1.940051424283001,0.4322513632681811,0.7933578121626564,0.7796079939354572
JFM2026,TP,FuXi,All India,2026-02-05,weekly,6,Week 6,era5,-0.5603765977955083,6.061377764686271,-1.9235452290419055,-0.5376558412584882,0.18733127796747184,1.6227418130691094,4.679382683226087,0.6981945765593691,2.621739805601276,0.3467854464833702
JFM2026,TP,FuXi,All India,2026-02-12,weekly,6,Week 6,era5,0.05862537700995366,2.8182215639004924,-1.1002819179131762,-1.2132486759302354,0.22101372489341398,1.916366989334024,1.865034834413258,0.5316730324491727,1.6319549503623487,1.027523429575467
JFM2026,TP,FuXi,All India,2026-02-19,weekly,6,Week 6,era5,0.02300911620530063,2.444331921182599,-0.45555541259631577,-1.8294901097721077,0.5307504580480249,1.9501456754574698,1.4470740630031442,1.0747115157178766,1.530266928314192,1.3476474531029117
JFM2026,TP,FuXi,All India,2026-02-26,weekly,6,Week 6,era5,-0.09410640848676587,3.6121479625803157,-1.4660420838606283,-1.469003847544894,0.26573760594011964,2.3019428807349316,2.1595710663519374,0.8182721779353247,2.284314261795953,1.0659259686338993
JFM2026,TP,FuXi,All India,2026-03-05,weekly,6,Week 6,era5,0.6350587882950247,1.7732633286204318,0.1291833483454018,0.20706244757999304,-0.07424559747341819,2.250919380897092,1.7527459913005567,0.7737294334517,0.644546085106298,1.2842245208770298
JFM2026,TP,FuXi,All India,2026-03-12,weekly,6,Week 6,era5,0.40423978659011717,2.1913372353917735,-0.0523264767610093,-0.1429923712586545,0.6211916126537242,2.0093919745357347,2.004483089972615,1.2054788133437895,1.2578052901047987,1.0024489528435916
JFM2026,TP,FuXi,All India,2026-03-19,weekly,6,Week 6,era5,0.069383418638999,4.155659983043235,-1.1936444512173943,-0.358128380676211,0.32022098157026224,2.0761477555514682,3.5433271791008423,0.9992721277476603,2.192916578965055,0.5859317106805568
JFM2026,TP,FuXi,All India,2026-03-26,weekly,6,Week 6,era5,-0.055987462281140765,2.997513875412307,-0.9757944669467005,-1.1323467335936894,-0.3728096383381385,1.8729112616489723,2.0249558242470713,1.2963500893483249,2.272144556295025,0.9249146273822378
JFM2026,TP,FuXi,central_india,2026-01-01,daily,1,Week 1,era5,0.6460982883835649,0.1963540167689784,0.06733714295588937,0.6452479742788699,-1.2070736390773256,0.21358051375011242,0.2242860576911211,0.09703759558053056,0.02970045262464117,0.9522683485045157
JFM2026,TP,FuXi,central_india,2026-01-08,daily,1,Week 1,era5,0.9958086384497935,0.019337471175343506,0.00931906420703751,0.9965295854792626,0.7501212386582354,0.18379270372383394,0.180896355743308,0.00997709294989624,0.0006580287428587285,1.0160110908184123
JFM2026,TP,FuXi,central_india,2026-01-15,daily,1,Week 1,era5,0.994930742061781,0.02605360742087564,0.016333553756221367,0.9940388998714271,-1.7286942634673044,0.19431428967300943,0.18783697093011129,0.016602553416195386,0.0002689996599740179,1.034483726557261
JFM2026,TP,FuXi,central_india,2026-01-22,daily,1,Week 1,era5,0.5785629828226,0.4266315869326344,0.14577409080691556,-0.4154844507516582,-7.727950381046469,0.4884391435808048,0.2373123100755232,0.17173448493591123,0.025960394128995683,2.058212418164747
JFM2026,TP,FuXi,central_india,2026-01-29,daily,1,Week 1,era5,0.9901639193075701,0.042561604237141594,0.0259200109473362,0.9873755756150857,0.9960593072110304,0.2261145512566695,0.2356716239660734,0.033702659300317406,0.007782648352981204,0.9594475034856986
JFM2026,TP,FuXi,central_india,2026-02-05,daily,1,Week 1,era5,0.9992686535929596,0.014648738854147254,0.01121631026712682,0.9986754399110996,0.9951465716619715,0.24370983133875798,0.24214025742380585,0.01121631026712682,0.0,1.00648208576158
JFM2026,TP,FuXi,central_india,2026-02-12,daily,1,Week 1,era5,0.9993894387124928,0.015615177016505057,0.011949932671408144,0.9987174008581553,-1999.8230328698469,0.2656188797299688,0.2615960260757705,0.011980632248177388,3.069957676924445e-05,1.015378114547631
JFM2026,TP,FuXi,central_india,2026-02-19,daily,1,Week 1,era5,0.9766329979202902,0.06380553751889,-0.005257586194253288,0.9799561200031783,0.4921625061126278,0.2630521496322956,0.28601658282574616,0.014825155570163024,0.02008274176441631,0.9197094344440809
JFM2026,TP,FuXi,central_india,2026-02-26,daily,1,Week 1,era5,0.9959417952994365,0.029687290144729882,0.015944689747954325,0.9960540580767239,0.977241760860739,0.27328674250629287,0.27688436556727414,0.015959954710400334,1.5264962446006957e-05,0.9870067670537824
JFM2026,TP,FuXi,central_india,2026-03-05,daily,1,Week 1,era5,0.9985571099235224,0.02004967008663888,0.011829873865322551,0.9983202988121381,-102.11280541214857,0.28872631591390985,0.29296266628478773,0.012489999168460051,0.0006601253031374999,0.9855396237868762
JFM2026,TP,FuXi,central_india,2026-03-12,daily,1,Week 1,era5,0.9995734364270215,0.017147078883982765,0.014261481627875026,0.9988443794410199,0.8727153704559873,0.3168007540262853,0.3189080631739567,0.01427943034178174,1.7948713906711008e-05,0.9933921107961391
JFM2026,TP,FuXi,central_india,2026-03-19,daily,1,Week 1,era5,0.012963309061945937,3.908765943415516,-1.2782307128665966,0.07401184649792025,0.09990896170642871,1.2117337501942538,3.505195936581479,1.164841856608588,2.4430725694751847,0.3456964381215232
JFM2026,TP,FuXi,central_india,2026-03-26,daily,1,Week 1,era5,0.4602957749120384,0.5477894796227629,-0.22957790893851604,-0.019035316757149756,0.24730966989721093,0.38969688888442955,0.5366982648555038,0.09591031820859723,0.32548822714711323,0.7261005194219294
JFM2026,TP,FuXi,central_india,2026-01-01,daily,2,Week 1,era5,0.7141521955002933,0.14560398816823183,-0.00020762377051078995,0.7705841535963968,0.09824447849997797,0.17084584242775186,0.2050677461671706,0.04630306221626804,0.04651068598677882,0.8331190332022221
JFM2026,TP,FuXi,central_india,2026-01-08,daily,2,Week 1,era5,0.9897965419384194,0.02647831837908748,0.005112471584197573,0.9931637144720354,0.6804585415520865,0.18077359232451296,0.17553986809893754,0.012365114101522152,0.00725264251732458,1.0298150174217153
JFM2026,TP,FuXi,central_india,2026-01-15,daily,2,Week 1,era5,0.9983061073968649,0.019305548509798303,0.0158033267044,0.9967808603828299,-0.5279059078475898,0.18836687320720397,0.18973753780937463,0.0158033267044,0.0,0.9927759966847058
JFM2026,TP,FuXi,central_india,2026-01-22,daily,2,Week 1,era5,0.8434273863240357,0.1343925780934006,0.048148272474954186,0.8609260624346301,-41.57852401286169,0.2314275097806133,0.2120579595515985,0.05349672267178543,0.005348450196831261,1.0913408309217545
JFM2026,TP,FuXi,central_india,2026-01-29,daily,2,Week 1,era5,0.9458582400347503,0.12411519907433713,0.05063749390847007,0.9115949708480421,0.9648699065423818,0.34817283776282787,0.3376395248967035,0.1109773341783057,0.060339840269835625,1.031196918871826
JFM2026,TP,FuXi,central_india,2026-02-05,daily,2,Week 1,era5,0.9999211422579437,0.004472474661072418,0.0032429804900584377,0.9998791195854756,0.9995475075430943,0.24504708131816277,0.24490138581941173,0.0033056293530634023,6.264886300496429e-05,1.0005949149624596
JFM2026,TP,FuXi,central_india,2026-02-12,daily,2,Week 1,era5,0.9997651241439509,0.008502606437389783,0.006289520290599451,0.9996269545258784,-247.06903288757434,0.2639466848010907,0.26400088448299835,0.006334223774180993,4.470348358154297e-05,0.9997946988624155
JFM2026,TP,FuXi,central_india,2026-02-19,daily,2,Week 1,era5,0.9983539987659199,0.01841185395695469,0.0094355979572981,0.998377261823951,0.9699665439759589,0.27002285371441975,0.27276207161437177,0.01282219399151144,0.0033865960342133383,0.9899574824177729
JFM2026,TP,FuXi,central_india,2026-02-26,daily,2,Week 1,era5,0.9980787642071031,0.02141286384347214,0.012364499707161636,0.9979652531946143,0.9881511061121048,0.2803346696016532,0.2778087145893648,0.01285376210337551,0.0004892623962138715,1.0090924253978932
JFM2026,TP,FuXi,central_india,2026-03-05,daily,2,Week 1,era5,0.8318687725130317,0.18284066936660048,-0.00618006789231945,0.8554489703845812,0.3765000755796145,0.2587129383626366,0.3282537972536353,0.035488722496653864,0.041668790388973316,0.7881491106186174
JFM2026,TP,FuXi,central_india,2026-03-12,daily,2,Week 1,era5,0.998197861631513,0.0217302801113962,0.0006751456938260326,0.9980759555071654,0.6974767158609108,0.32452987581306747,0.314327847121924,0.007926628718009596,0.0072514830241835635,1.0324566492741771
JFM2026,TP,FuXi,central_india,2026-03-19,daily,2,Week 1,era5,-0.054061431233617716,3.0116636432407784,1.781417682457936,-34.11542397643563,-28.34895326307141,2.370142943002159,0.41547455181818005,1.880738289787602,0.09932060732966576,5.704664539934039
JFM2026,TP,FuXi,central_india,2026-03-26,daily,2,Week 1,era5,0.5728721666187873,0.4327139829127633,0.185058520395375,0.4660848343106181,0.6878602462598415,0.34792873464830903,0.4670279894319566,0.22835583401780155,0.04329731362242657,0.7449847600600827
JFM2026,TP,FuXi,central_india,2026-01-01,daily,3,Week 1,era5,0.9488967837732615,0.05821580296915571,-0.0027460149935104065,0.9630757601648365,0.5134211650545648,0.17610525372662778,0.18421701105991617,0.027198611219803076,0.02994462621331348,0.9559662960189379
JFM2026,TP,FuXi,central_india,2026-01-08,daily,3,Week 1,era5,0.5933971136400288,0.19011283702238574,0.057541175195969754,0.6397369037182586,-9.633626396307136,0.22005521721851473,0.1687740553404139,0.06512446535603264,0.007583290160062887,1.3038450535224015
JFM2026,TP,FuXi,central_india,2026-01-15,daily,3,Week 1,era5,0.9783271228392605,0.03967006902906784,0.000392878484227421,0.9859664412838386,0.25197577830032436,0.19099569042792675,0.18993356278722887,0.009160209621916271,0.008767331137688848,1.0055921008646993
JFM2026,TP,FuXi,central_india,2026-01-22,daily,3,Week 1,era5,0.9601322700847711,0.059855150928047406,-0.0016204307246384761,0.9708068761107339,0.19904724051319522,0.21146386764358127,0.2122831534527822,0.018214807861058724,0.019835238585697197,0.9961405990259931
JFM2026,TP,FuXi,central_india,2026-01-29,daily,3,Week 1,era5,0.547805757917776,0.7208108543258077,0.034588555289216456,0.31492483649541003,0.49238814671490905,0.5392781370681061,0.8565112752398559,0.18485034291698063,0.15026178762776418,0.6296217605741239
JFM2026,TP,FuXi,central_india,2026-02-05,daily,3,Week 1,era5,0.9999257982985297,0.003642492970150948,0.0018366826198156503,0.9999216016088621,0.9996999027331653,0.24655865469211627,0.2474747418625206,0.0020261160140783493,0.00018943339426269934,0.9962982599213569
JFM2026,TP,FuXi,central_india,2026-02-12,daily,3,Week 1,era5,0.9998777030958312,0.005694204271169226,0.00385260765641034,0.9998357567242003,-107.51194539050736,0.26565380355500473,0.266187858521077,0.00385260765641034,0.0,0.9979936914890128
JFM2026,TP,FuXi,central_india,2026-02-19,daily,3,Week 1,era5,0.992388695180379,0.04417537104839619,0.01909709182891004,0.990562015555971,0.837637336864148,0.28952433492171215,0.2695556724388168,0.024444231740531126,0.005347139911621085,1.0740799193807646
JFM2026,TP,FuXi,central_india,2026-02-26,daily,3,Week 1,era5,0.9992542564123666,0.01703244924202364,0.01315725342935862,0.9987308929818977,0.9925049602547066,0.27953231360224895,0.28002540314742413,0.013246660396521703,8.940696716308594e-05,0.9982391256663397
JFM2026,TP,FuXi,central_india,2026-03-05,daily,3,Week 1,era5,0.9825435273517016,0.0697444428855206,0.02883757098604946,0.9788839138856756,-1.5397223424390174,0.2496940429181079,0.28863606630575933,0.03917717859204205,0.010339607605992583,0.8650826146362486
JFM2026,TP,FuXi,central_india,2026-03-12,daily,3,Week 1,era5,0.04883336389591313,0.6383909020510364,-0.21057278567777965,-0.3322486931039581,-0.02323302136306782,0.31970549858736946,0.5267230301945196,0.010566164670155436,0.22113895034793513,0.6069707991870068
JFM2026,TP,FuXi,central_india,2026-03-19,daily,3,Week 1,era5,0.3682077006023157,0.4346919560755165,0.18794742927439848,0.32655564115734903,0.3533003926485414,0.27914446248315544,0.3965102309669949,0.2307250795263744,0.042777650251975885,0.7040031774271952
JFM2026,TP,FuXi,central_india,2026-03-26,daily,3,Week 1,era5,0.8972786469464437,0.23487458740083672,-0.05718412103513776,0.849068216700511,0.8996062516125571,0.4602622610153033,0.5159886903137428,0.03717203739444763,0.0943561584295854,0.8920006768664726
JFM2026,TP,FuXi,central_india,2026-01-01,daily,4,Week 1,era5,0.9688383478557608,0.04385790803338489,0.007020213731521241,0.980073711686457,0.5143076781139202,0.17452022654931107,0.17145002153911465,0.0184270938295298,0.011406880098008563,1.0179072885651168
JFM2026,TP,FuXi,central_india,2026-01-08,daily,4,Week 1,era5,0.9018007369521864,0.09177121149611028,0.038939742121293135,0.9232816157656913,-4.61108645871834,0.1902996435746715,0.18354965738984338,0.03946411552367475,0.0005243734023816172,1.036774714160821
JFM2026,TP,FuXi,central_india,2026-01-15,daily,4,Week 1,era5,0.9953017172153229,0.021326448561472727,0.00725738141648085,0.9961392371272643,0.1362177956596028,0.1996306132721367,0.1933492849613976,0.010300305917739706,0.0030429245012588554,1.032486948746633
JFM2026,TP,FuXi,central_india,2026-01-22,daily,4,Week 1,era5,0.9786893851718652,0.05070904180247269,-0.0044574672500460755,0.9814072130837219,0.22296358961322604,0.22549969819532828,0.24087674536050785,0.0125180461971067,0.016975513447152774,0.9361621764601413
JFM2026,TP,FuXi,central_india,2026-01-29,daily,4,Week 1,era5,0.5493617222332331,0.3768256866055743,0.08366626723056503,0.3306333856721,0.7085126376567925,0.3822533003705552,0.3915938099053363,0.15122193124820735,0.06755566401764232,0.9761474535640922
JFM2026,TP,FuXi,central_india,2026-02-05,daily,4,Week 1,era5,0.9996027308277867,0.00920472107615297,0.00581082551509388,0.9995120996034986,0.9980836661740843,0.24930700074249934,0.25046783390015215,0.005823832347000537,1.3006831906656815e-05,0.9953653403729456
JFM2026,TP,FuXi,central_india,2026-02-12,daily,4,Week 1,era5,0.9997899095725409,0.005843721088710625,0.0015158737205229337,0.999829278099892,-0.8657037495474555,0.268673070902796,0.26738230678956737,0.002307212391885926,0.0007913386713629925,1.0048274103426167
JFM2026,TP,FuXi,central_india,2026-02-19,daily,4,Week 1,era5,-0.04183409227914971,1.405476325274321,0.5486082702630094,-5.530117625027106,-3.7783924480473106,1.1487335776647576,0.5495332941286444,0.8992660545846418,0.35065778432163236,2.090380309870437
JFM2026,TP,FuXi,central_india,2026-02-26,daily,4,Week 1,era5,0.9994004735286296,0.012505018442127303,0.007070819352442889,0.9993227407795472,0.9959609674006155,0.2786089094229909,0.28209330095416507,0.007115522836024431,4.470348358154297e-05,0.9876480883474069
JFM2026,TP,FuXi,central_india,2026-03-05,daily,4,Week 1,era5,0.9860856199200109,0.058159347215650956,0.021400933351494573,0.9849328103357493,0.2690599750054533,0.2551916395624236,0.28517932291625825,0.0372033110624578,0.015802377710963215,0.8948462215030911
JFM2026,TP,FuXi,central_india,2026-03-12,daily,4,Week 1,era5,-0.29345475563671125,1.4021394200258546,-0.4766082924980552,-0.25759888516204055,0.21359481026839122,0.24202078770813493,1.2271725850384272,0.15251361189491985,0.629121904392975,0.1972182158066678
JFM2026,TP,FuXi,central_india,2026-03-19,daily,4,Week 1,era5,0.44459638505227805,0.39346278565678133,0.09534155327402316,0.4841802528239123,0.4194534176951005,0.24581885191952066,0.42112408042803784,0.1414257070106222,0.04608415373659904,0.5837207211462857
JFM2026,TP,FuXi,central_india,2026-03-26,daily,4,Week 1,era5,0.3368367228082668,1.559779723471558,-0.5047645267668512,-0.13210127465976007,-0.09200981009388243,1.1983791869264189,1.354948167803841,0.46633029146398386,0.9710948182308351,0.8844465164071951
JFM2026,TP,FuXi,central_india,2026-01-01,daily,5,Week 1,era5,0.9989667881712155,0.015128515623044394,0.012265396940293766,0.9978184581397257,0.8780205907680195,0.17422653441515326,0.17801368350830207,0.0127124274315817,0.00044703049128793455,0.9787255169461612
JFM2026,TP,FuXi,central_india,2026-01-08,daily,5,Week 1,era5,0.9903077401662268,0.02821002198837349,0.004551626540129843,0.9927517647837043,0.4954765841594104,0.19441321032758926,0.19930915097642274,0.016893969917936208,0.012342343377806366,0.9754354447608247
JFM2026,TP,FuXi,central_india,2026-01-15,daily,5,Week 1,era5,0.9965051039061892,0.022873193652342593,0.013965997644661065,0.9957033535734278,-1.086438995208022,0.20427453413810215,0.19748007869226436,0.01497686441151884,0.0010108667668577726,1.034405776475437
JFM2026,TP,FuXi,central_india,2026-01-22,daily,5,Week 1,era5,0.06758518495407788,4.502772106760275,-1.1177379660867053,-0.02005918443120458,0.015164028813168695,0.2680425706652276,4.371746357530331,0.05796617786719655,1.1757041439539022,0.06131247074833708
JFM2026,TP,FuXi,central_india,2026-01-29,daily,5,Week 1,era5,0.7337159893911355,0.35559652702796957,0.09229160466569386,0.4615450191523881,0.7881513523130194,0.4727424358705625,0.4683357838747748,0.2805782244099575,0.18828661974426372,1.0094091721100815
JFM2026,TP,FuXi,central_india,2026-02-05,daily,5,Week 1,era5,0.9991129991545968,0.01323735364475275,0.0074803167734751605,0.9990157196465315,0.9960361691953642,0.2509215558611019,0.25346085276839636,0.0075250202570567035,4.470348358154297e-05,0.9899815025493708
JFM2026,TP,FuXi,central_india,2026-02-12,daily,5,Week 1,era5,0.9889340339393751,0.04183081923535425,-0.0024649412740485664,0.9913388291851374,-0.0424755197779072,0.2676034364702193,0.2775884848389765,0.0061157987945725965,0.008580740068621162,0.9640293134834128
JFM2026,TP,FuXi,central_india,2026-02-19,daily,5,Week 1,era5,-0.2999421461894929,1.546817405976413,0.6035920974352812,-3.1335757131937365,-1.6853938860603788,0.9980934278097269,0.7597580096367711,0.93913398908972,0.335541891654439,1.313699118864045
JFM2026,TP,FuXi,central_india,2026-02-26,daily,5,Week 1,era5,0.9996337561269172,0.00897320298274904,0.004082425189600911,0.9996546684360773,0.9979202857413854,0.28224699771346085,0.2844910551328628,0.004127128673182453,4.470348358154297e-05,0.9921120282029466
JFM2026,TP,FuXi,central_india,2026-03-05,daily,5,Week 1,era5,0.9861588436426362,0.05909273483221394,0.019372196611071108,0.9850112819053412,0.28555721942157997,0.2644941113342694,0.2953802219532039,0.03171108248808554,0.012338885877014434,0.8954360911008197
JFM2026,TP,FuXi,central_india,2026-03-12,daily,5,Week 1,era5,0.14162531349357793,0.5026969402895975,0.03590184041433004,-0.5003271824141844,0.3944561324617425,0.3709359998846393,0.39397436004730857,0.31035106555677017,0.2744492251424401,0.9415231992256988
JFM2026,TP,FuXi,central_india,2026-03-19,daily,5,Week 1,era5,0.7329776155280957,0.2915886185188312,-0.029635863355573958,0.7007292207499847,0.6728064546197674,0.31830748066592407,0.42634229632131393,0.04993791749392494,0.07957378084949888,0.7466007558068573
JFM2026,TP,FuXi,central_india,2026-03-26,daily,5,Week 1,era5,-0.0765589524102011,1.9044487977855298,0.8013231081553114,-8.907490359262564,-3.438388770278064,1.5798909909564545,0.5885386961042537,1.0745772801094846,0.27325417195417334,2.6844301002029485
JFM2026,TP,FuXi,central_india,2026-01-01,daily,6,Week 1,era5,0.9992294276265932,0.008551606166035399,0.004876060952825994,0.9993086171907748,0.9610515856694005,0.1781981407738399,0.17871995653331552,0.005346436033654997,0.0004703750808290032,0.9970802602596966
JFM2026,TP,FuXi,central_india,2026-01-08,daily,6,Week 1,era5,0.9773798754807944,0.04626507194086943,0.012248133011753488,0.980200945583755,0.348266600940795,0.20739927545023845,0.21086045252928706,0.03781579506049857,0.025567662048745075,0.983585461201797
JFM2026,TP,FuXi,central_india,2026-01-15,daily,6,Week 1,era5,0.9958857680357862,0.0247797367918712,0.016788288706530204,0.9950770991452759,-1.4993414465808454,0.2005838590780983,0.20110274053709157,0.01722411301003426,0.00043582430350405877,0.9974198190556356
JFM2026,TP,FuXi,central_india,2026-01-22,daily,6,Week 1,era5,0.4830528579014988,0.581730839866068,0.2548458331686067,-1.1080020559483472,-1.3219588762261192,0.5907524114253353,0.362234256866105,0.38612663414304815,0.13128080097444148,1.6308573809011635
JFM2026,TP,FuXi,central_india,2026-01-29,daily,6,Week 1,era5,0.6943322943998324,0.257038840020215,0.13893456182661804,0.537288574580836,0.850852787365167,0.2914384327330218,0.25505602245428816,0.17587627715110718,0.03694171532448913,1.1426447802668693
JFM2026,TP,FuXi,central_india,2026-02-05,daily,6,Week 1,era5,0.9998218534022719,0.0071482874970820705,0.00496638028254811,0.9997196281291234,0.9988442812210376,0.2579765600778266,0.256280389704651,0.00496638028254811,0.0,1.0066184165520051
JFM2026,TP,FuXi,central_india,2026-02-12,daily,6,Week 1,era5,0.687049824611646,0.5578362021996113,-0.06265371710591923,0.4794813333439246,0.3879466883574104,0.4334712597582576,0.7539446104909019,0.13034293891895896,0.19299665602487823,0.5749378054125482
JFM2026,TP,FuXi,central_india,2026-02-19,daily,6,Week 1,era5,0.514281358508639,0.45001199536482517,0.31850386617879856,-0.07733091834066452,-8.47265169960916,0.3622624733788054,0.253695309954511,0.34482935222599886,0.026325486047200326,1.4279431237564506
JFM2026,TP,FuXi,central_india,2026-02-26,daily,6,Week 1,era5,0.9995301820347249,0.009795461764706205,0.0025323759556414942,0.999592377571328,0.9975248724486833,0.28501233394847214,0.2885153983988765,0.003794669645250382,0.0012622936896088872,0.9878583102675118
JFM2026,TP,FuXi,central_india,2026-03-05,daily,6,Week 1,era5,0.9979974065060664,0.025748057331702122,0.010469866485767875,0.9973161021699495,-1.28007835642445,0.2937319800012739,0.307570428569733,0.013318459552845932,0.0028485930670780588,0.9550072201908005
JFM2026,TP,FuXi,central_india,2026-03-12,daily,6,Week 1,era5,0.3111181808244491,1.5311420014873014,0.525342889264704,-0.37072936131441714,-0.029729783880636074,1.2013159172441203,1.248360118741027,1.304144820342615,0.7788019310779113,0.9623151999245613
JFM2026,TP,FuXi,central_india,2026-03-19,daily,6,Week 1,era5,0.5187834529928956,0.4638472982917829,-0.14068526230716938,0.285406083415484,0.2894797544812816,0.3763904980045464,0.49828438553648635,0.031596957504050754,0.17228221981122013,0.755372853193662
JFM2026,TP,FuXi,central_india,2026-03-26,daily,6,Week 1,era5,-0.22540373717834225,1.8365444854748638,0.7556836291734494,-2.900431632860517,-1.7475284521669434,1.198147389957054,0.9296067486570684,1.1961774071106486,0.44049377793719924,1.288875529021197
JFM2026,TP,FuXi,central_india,2026-01-01,daily,7,Week 1,era5,0.9992952703543575,0.008066000867465827,0.0038858018427571747,0.9993911027381351,0.9653286602763284,0.18155845125614142,0.1795552378246935,0.004410598248779818,0.0005247964060226432,1.0111565301893546
JFM2026,TP,FuXi,central_india,2026-01-08,daily,7,Week 1,era5,0.8917437914583046,0.149145857457139,0.10443264125607618,0.8018598093816731,-13.817529005691252,0.23098746155509323,0.18569526754909507,0.10452616044758187,9.35191915056735e-05,1.2439060219670033
JFM2026,TP,FuXi,central_india,2026-01-15,daily,7,Week 1,era5,0.9957404880356597,0.025974566172060332,0.017871265770864547,0.9946998863801326,-1.7651750088930456,0.20416990313836222,0.20426655919491535,0.018062887054710767,0.00019162128384622382,0.9995268140955912
JFM2026,TP,FuXi,central_india,2026-01-22,daily,7,Week 1,era5,0.522498453052346,0.3292783027365218,0.21717116781365137,0.2174888625521253,-317.86530050094285,0.27581239771018135,0.2212902072773522,0.22116558002984468,0.0039944122161933255,1.2463832046778924
JFM2026,TP,FuXi,central_india,2026-01-29,daily,7,Week 1,era5,0.9963240933609474,0.04137407841234182,0.030851564511540676,0.9891992561970067,0.9962849260138605,0.25681144222016583,0.2392536123800069,0.031275825883761335,0.0004242613722206556,1.0733858505436975
JFM2026,TP,FuXi,central_india,2026-02-05,daily,7,Week 1,era5,0.9998731119043384,0.006930009831269012,0.005458017768220388,0.9997422347861592,0.9989137848661857,0.2601299995498542,0.2590656155169391,0.005458017768220388,0.0,1.0041085499933724
JFM2026,TP,FuXi,central_india,2026-02-12,daily,7,Week 1,era5,0.6801393009401718,0.5330605045843423,0.39237870675395553,-0.3157659112767519,-9.606989053188656,0.4920151283550185,0.32480475187655694,0.4264845298558174,0.034105823101861936,1.5148027407616573
JFM2026,TP,FuXi,central_india,2026-02-19,daily,7,Week 1,era5,0.8720573491035274,0.20581003848524376,0.15421360452693747,0.8063242146221726,-2.756779667580783,0.2631248637418606,0.2741043500285699,0.1558138133005132,0.001600208773575724,0.9599441370209377
JFM2026,TP,FuXi,central_india,2026-02-26,daily,7,Week 1,era5,0.9999178825273383,0.004009426100814377,0.0012746860353654134,0.9999324235477873,0.9995848556940731,0.29038921335172757,0.29114124296396854,0.0019550985715444,0.0006804125361789865,0.9974169595328202
