season,variable,model,region,init_date,scale,lead,week,clim_basis,event,brier,brier_clim,briss_clim,base_rate
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.04232563136639188,0.12026419177027721,0.6480612329957679,0.0018403764898063189
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.0473562090488686,0.1438929834080621,0.6708928543473698,0.018229202828218154
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.12920418328404437,0.11458134597098293,-0.12761970274606993,0.01915332193126935
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.144539536856476,0.11983982003635618,-0.20610609071864916,0.05738122128396104
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.17501245827615744,0.11808369560596861,-0.48210519139029495,0.026627055168416368
JFM2026,TP,SPIRE,All India,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.15555312086852133,0.12913677378360988,-0.20456099615107637,0.01220807083924992
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,3.5256349798331824e-06,0.04244108192229241,0.9999169287204721,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.029012622364805885,0.042759960445378095,0.3215002525115328,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.10286760124695458,0.044012702045715335,-1.3372253114591226,0.0
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.11952785217933874,0.0492316924009213,-1.4278639703456948,0.001864824385582816
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.16355715699201376,0.06383636160935259,-1.562131563714483,0.001887994223875491
JFM2026,TP,SPIRE,central_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.13141155883913752,0.05196110801562075,-1.5290368865812498,0.0
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.04759992462115249,0.21173536897507478,0.7751914342343253,0.0018403764898063189
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.0464036404328524,0.22826226642240804,0.7967091050126494,0.0
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.09706353786413582,0.22383825917892974,0.5663675270698649,0.0018403764898063189
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.1595195535213797,0.20524672212372427,0.22279122477181335,0.0036550437817188842
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.2087093981601559,0.2125433720782426,0.01803854846471198,0.0036550437817188842
JFM2026,TP,SPIRE,east_northeast_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.19873199414292758,0.23498127690880188,0.1542645577670554,0.0036807529796126378
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.071056067615422,0.17518575713745124,0.5943958642729659,0.0
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.016697334694740978,0.18674869342292444,0.9105892823735746,0.0
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.16687235442432652,0.16415473883573292,-0.016555206434296643,0.01731294544146303
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.1941804812953649,0.18276634480824863,-0.06245206960335903,0.04983572710242294
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.193430850479091,0.1615675003287007,-0.19721385851465145,0.02108401716282199
JFM2026,TP,SPIRE,northwest_india,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.2013952417197786,0.19721351015859656,-0.021204082609853403,0.008527317859637281
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,1,Week 1,era5,tp_gt_1mm,0.06537877336383158,0.0932718739335648,0.29905157249870173,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,2,Week 2,era5,tp_gt_1mm,0.13561870546402632,0.18659074312146162,0.273175597056575,0.018229202828218154
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,3,Week 3,era5,tp_gt_1mm,0.13728164626226882,0.06936156083161157,-0.9792179503507168,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,4,Week 4,era5,tp_gt_1mm,0.09130346494701487,0.07042139280893799,-0.296530234707691,0.002025626014236398
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,5,Week 5,era5,tp_gt_1mm,0.13664207443754242,0.06547153848364373,-1.087045418547461,0.0
JFM2026,TP,SPIRE,south_peninsula,2026-01-01,weekly,6,Week 6,era5,tp_gt_1mm,0.08472613193314302,0.06631547695069505,-0.2776222961667927,0.0
