season,variable,model,region,init_date,scale,lead,week,clim_basis,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,TP,FuXi,All India,2026-01-01,daily,6,Week 1,era5,0.04208538687817184,0.6433139603165527,0.17194618090839767,0.9345803301743008,0.7552409326230262,0.054719177175188184,0.1410144843446055,0.38803940906855827
JFM2026,TP,FuXi,All India,2026-01-01,daily,7,Week 1,era5,0.03895833668697362,0.6499290078802861,0.1944329069810791,0.9400575505715086,0.7996309508926656,0.06508478613878077,0.10478298450147328,0.6211388847954189
JFM2026,TP,FuXi,All India,2026-01-01,daily,8,Week 2,era5,0.18645666593817373,0.7483999167076134,0.3611765030169616,0.7508595848614732,0.48375194847761915,0.07664160766171269,1.2859138765804825,0.059600887009259876
JFM2026,TP,FuXi,All India,2026-01-01,daily,9,Week 2,era5,0.5557300685949139,1.1194008636981647,0.8004797096156212,0.5035468645620405,0.3057537100324911,0.104336142088354,2.171712484183071,0.04804325749759731
JFM2026,TP,FuXi,All India,2026-01-01,daily,10,Week 2,era5,0.2665937205294229,0.8131914999189471,0.42857442737474605,0.672163665562177,0.37795233802806216,0.09262774175660618,1.085823859675526,0.08530641588985334
JFM2026,TP,FuXi,All India,2026-01-01,daily,11,Week 2,era5,0.14572265522999725,0.7159258931101865,0.30047252293417254,0.7964556714146258,0.5150216938075162,0.18177720368311456,0.705715394000446,0.2575786290457477
JFM2026,TP,FuXi,All India,2026-01-01,daily,12,Week 2,era5,0.4854004324991943,1.0390080577467953,0.6874027876286513,0.5328232260759949,0.2938631596568134,0.3170351051867661,2.71354061585128,0.1168344794011153
JFM2026,TP,FuXi,All India,2026-01-01,daily,13,Week 2,era5,0.3349404801404818,0.6593008056489997,0.19537018676811602,0.49197623107592825,-0.7143889028371617,0.3692551241124146,1.8981102505288456,0.1945382909183141
JFM2026,TP,FuXi,All India,2026-01-01,daily,14,Week 2,era5,0.18876311249032537,0.6560186500988661,0.1663324173462853,0.7122595333808306,-0.13485462125727365,0.37857084202378305,0.7722653431498694,0.4902082495113546
JFM2026,TP,FuXi,All India,2026-01-01,daily,15,Week 3,era5,0.5940830083674163,0.7728775397127993,0.3572914415811891,0.23133617184919464,-0.6627406627438623,0.6572935059659638,1.7031961884226186,0.38591767080849515
JFM2026,TP,FuXi,All India,2026-01-01,daily,16,Week 3,era5,0.4187787668691322,0.6656365234739077,0.19289569637830495,0.3708596927891564,-1.1710114571339516,1.0020397161579722,0.9548135428178363,1.049461147357381
JFM2026,TP,FuXi,All India,2026-01-01,daily,17,Week 3,era5,0.5971922518896378,0.661528461605532,0.1991505715296234,0.09725388014258685,-1.9986971531277087,1.6343206567872688,1.3354862143563944,1.2237645280186515
JFM2026,TP,FuXi,All India,2026-01-01,daily,18,Week 3,era5,0.4983178843395248,0.6740159085867402,0.19000222226761154,0.26067340845947484,-1.6226950316279,1.0730746947720493,1.1856711470926649,0.9050356816080845
JFM2026,TP,FuXi,All India,2026-01-01,daily,19,Week 3,era5,0.38074962617747515,0.6515047008488376,0.12265214035517427,0.4155842226749844,-2.1043047848566356,0.8827671009457073,0.7531807089059865,1.172052192133211
JFM2026,TP,FuXi,All India,2026-01-01,daily,20,Week 3,era5,0.40724565741772417,0.6705975363107218,0.155150265393883,0.3927122672442587,-1.6248466696711197,1.0618332155295045,0.7838110499430587,1.3547055959553558
JFM2026,TP,FuXi,All India,2026-01-01,daily,21,Week 3,era5,1.4164413374304865,1.3046582376306861,1.113756702488715,-0.08567998620297934,-0.27176908050511916,1.7049148468010533,4.076233975060543,0.41825735647957524
JFM2026,TP,FuXi,All India,2026-01-01,daily,22,Week 4,era5,3.813723602477642,3.8167478153487977,4.1042082837538505,0.0007923533378323411,0.07077727571138792,2.512277198020993,11.072639258638418,0.22689054879675752
JFM2026,TP,FuXi,All India,2026-01-01,daily,23,Week 4,era5,0.8714002366213043,0.8485784208138628,0.4380500205922183,-0.026894174124241,-0.9892710778628009,1.8368317426380991,2.642321421780709,0.6951583283914886
JFM2026,TP,FuXi,All India,2026-01-01,daily,24,Week 4,era5,0.9021369805528496,0.7852000193045188,0.2952987608426736,-0.14892633516732,-2.054997514986124,2.206529224595071,2.2625734004493236,0.9752298971414043
JFM2026,TP,FuXi,All India,2026-01-01,daily,25,Week 4,era5,0.882792145871906,0.7074999456462927,0.44950008206608005,-0.2477628462083994,-0.9639421239129577,2.3763209981243794,1.7960369746220308,1.3230913570832623
JFM2026,TP,FuXi,All India,2026-01-01,daily,26,Week 4,era5,3.3534923727152095,3.1636041057689117,3.5333862348030642,-0.06002276536436146,0.050912594925496824,1.5160239020795347,8.398416459499158,0.1805130656940467
JFM2026,TP,FuXi,All India,2026-01-01,daily,27,Week 4,era5,0.6168823106188395,0.8328084171254592,0.5090079503780803,0.2592746447639366,-0.21193059982782647,1.4791869767540735,1.6296376155285222,0.9076784695316114
JFM2026,TP,FuXi,All India,2026-01-01,daily,28,Week 4,era5,0.5914002531827135,0.673354607115795,0.27413282906042485,0.12171054161806305,-1.1573492500322025,1.7982149631408344,1.3531027398109514,1.3289567083369234
JFM2026,TP,FuXi,All India,2026-01-01,daily,29,Week 5,era5,0.3034318271444858,0.6684234747140648,0.15588105078112244,0.5460485177090968,-0.9465600573256598,0.875327385595636,0.6442571907458042,1.3586614137474207
JFM2026,TP,FuXi,All India,2026-01-01,daily,30,Week 5,era5,0.4689103065069865,0.7090411152932883,0.2674678541332314,0.3386697944687931,-0.7531464034306432,1.0887287467308757,1.0023317255961282,1.0861960356321791
JFM2026,TP,FuXi,All India,2026-01-01,daily,31,Week 5,era5,0.6249256092803078,0.7895986295103918,0.6857333113994102,0.20855281921169644,0.08867543855352311,1.3705061184458407,1.5705017786514612,0.8726549291925347
JFM2026,TP,FuXi,All India,2026-01-01,daily,32,Week 5,era5,0.5573833940626748,0.7488685930097584,0.26607941789518713,0.2556993319448615,-1.094800862358459,1.4599204895472278,1.2171017897826977,1.1995056632098808
JFM2026,TP,FuXi,All India,2026-01-01,daily,33,Week 5,era5,0.47171600118391843,0.691336765484413,0.3915457381459124,0.3176755168613208,-0.20475325160640612,1.3479754672937068,0.8843834512953399,1.524197976928845
JFM2026,TP,FuXi,All India,2026-01-01,daily,34,Week 5,era5,0.5924355157331072,0.7201633750770037,0.19191018488514394,0.17735956001683528,-2.0870457244761296,1.8145470050373995,1.383389253817756,1.311667703092078
JFM2026,TP,FuXi,All India,2026-01-01,daily,35,Week 5,era5,0.3023295963514399,0.7181841996299051,0.17324308111329337,0.5790361351485642,-0.7451178679610855,0.8747798187053191,0.6755139392248524,1.2949841119624015
JFM2026,TP,FuXi,All India,2026-01-01,daily,36,Week 6,era5,0.32968700804286216,0.7231102845146085,0.15159550706939964,0.5440709182221544,-1.1747808653190042,0.837451281858295,0.9264209202679902,0.9039641307064196
JFM2026,TP,FuXi,All India,2026-01-01,daily,37,Week 6,era5,0.4405292645575207,0.7376822738425256,0.24519638644578162,0.4028197773238601,-0.7966384861668077,1.104766890987388,1.091751272614052,1.011921779896049
JFM2026,TP,FuXi,All India,2026-01-01,daily,38,Week 6,era5,0.32231825245370166,0.7301308911506156,0.18749862914129892,0.5585473010931515,-0.7190432481018445,1.0105354050217097,0.6897187680095118,1.4651412313138237
JFM2026,TP,FuXi,All India,2026-01-01,daily,39,Week 6,era5,0.4264711165112751,0.7321111349983981,0.13937202745098207,0.41747762583585313,-2.0599477119701617,1.2762629463574606,0.8500430124919027,1.5014098435043814
JFM2026,TP,FuXi,All India,2026-01-01,daily,40,Week 6,era5,0.7178645509343483,0.7368200797029278,0.3043801385388198,0.025726129472777193,-1.358447415066124,1.8979107909505617,1.553054066626216,1.2220506882117097
JFM2026,TP,FuXi,All India,2026-01-01,daily,41,Week 6,era5,0.5144048641190015,0.7630417694912227,0.17149321386260127,0.3258496655274927,-1.9995639625200434,1.5255664302022813,1.2214755415901775,1.2489537270768625
JFM2026,TP,FuXi,All India,2026-01-01,daily,42,Week 6,era5,0.8478302627692533,0.7562215819081227,0.2107058396082789,-0.12113999792227648,-3.023762532379007,2.380336545489783,1.891047572648094,1.2587396424705075
JFM2026,TP,FuXi,All India,2026-01-01,weekly,1,Week 1,era5,0.13747273480652122,0.6271964125203621,0.15160829084522537,0.7808139012560787,0.09323735502786534,0.05377559203706162,0.36300031237987607,0.14814199934017142
JFM2026,TP,FuXi,All India,2026-01-01,weekly,2,Week 2,era5,0.10830588605327338,0.7312262533120594,0.3993227933397195,0.8518845766782767,0.7287760982851452,0.16316245139630375,0.39053961461778436,0.41778719824873223
JFM2026,TP,FuXi,All India,2026-01-01,weekly,3,Week 3,era5,0.5230182137754201,0.6635975244967515,0.2178651165994317,0.21184423620016013,-1.4006514761931577,0.6096179596218696,1.0997272232575999,0.5543356086212597
JFM2026,TP,FuXi,All India,2026-01-01,weekly,4,Week 4,era5,1.0526275351941887,1.0057991433240256,1.239019102414872,-0.04655839307578025,0.15043478091451745,1.265109026759046,2.4707844279901163,0.5120272786356198
JFM2026,TP,FuXi,All India,2026-01-01,weekly,5,Week 5,era5,0.3320402935339767,0.6595216429663898,0.22559250381573842,0.4965437494355315,-0.47185871834280313,0.7097000239102772,0.6980015324655158,1.0167599795998148
JFM2026,TP,FuXi,All India,2026-01-01,weekly,6,Week 6,era5,0.40356893107525815,0.7138515069336072,0.12358888822215189,0.4346598316941108,-2.265414365973098,0.8975403826163908,0.893536771875837,1.0044806334406908
JFM2026,TP,FuXi,central_india,2026-01-01,daily,1,Week 1,era5,0.09609051420216366,0.24379125216879446,0.039563901555303545,0.6058492117853631,-1.4287421215990443,0.050659907175915134,0.1963540167689784,0.2580029072464526
JFM2026,TP,FuXi,central_india,2026-01-01,daily,2,Week 1,era5,0.05990274863425116,0.23889352007662207,0.05481952516691893,0.7492491691903651,-0.09272651399030574,0.05,0.14560398816823183,0.3433971873231224
JFM2026,TP,FuXi,central_india,2026-01-01,daily,3,Week 1,era5,0.028626810863823352,0.23763099022855086,0.038021980400316416,0.8795325019001503,0.2470983740871866,0.05,0.05821580296915571,0.8588733204709268
JFM2026,TP,FuXi,central_india,2026-01-01,daily,4,Week 1,era5,0.019840904876275177,0.24041596871637014,0.024490256913470315,0.917472599751964,0.18984496788344707,0.05,0.04385790803338489,1.1400452561927876
JFM2026,TP,FuXi,central_india,2026-01-01,daily,5,Week 1,era5,0.01345651234372319,0.24313508379275636,0.017483260560461688,0.944654172759398,0.23032020845384937,0.05,0.015128515623044394,3.3050169128184583
JFM2026,TP,FuXi,central_india,2026-01-01,daily,6,Week 1,era5,0.012256471414838129,0.2439966579631402,0.01749350529550344,0.9497678717522038,0.299370182945064,0.05,0.008551606166035399,5.846854851499838
JFM2026,TP,FuXi,central_india,2026-01-01,daily,7,Week 1,era5,0.012194808563740597,0.24484087059561024,0.01748827237705487,0.9501929210834981,0.3026864917920339,0.05,0.008066000867465827,6.198858743206283
JFM2026,TP,FuXi,central_india,2026-01-01,daily,8,Week 2,era5,0.012297105863384932,0.24545306523335256,0.01749382859185829,0.9499003776885244,0.29706034337686016,0.05,0.00885097722870824,5.649093733720664
JFM2026,TP,FuXi,central_india,2026-01-01,daily,9,Week 2,era5,0.015935778926709318,0.2442520954126226,0.021843944365859583,0.9347568384222518,0.2704715476379017,0.05,0.028554970877181448,1.7510086147541997
JFM2026,TP,FuXi,central_india,2026-01-01,daily,10,Week 2,era5,0.017685386623016976,0.24472536698049396,0.02335138162116892,0.9277337415355613,0.24264067497468766,0.05,0.04385385154319983,1.1401507106108042
JFM2026,TP,FuXi,central_india,2026-01-01,daily,11,Week 2,era5,0.01202224853604396,0.24737680072871154,0.01750243172444462,0.9514010671145016,0.31310981666317883,0.05,0.006517621818481322,7.671509853213692
JFM2026,TP,FuXi,central_india,2026-01-01,daily,12,Week 2,era5,0.01796665740664177,0.24720691738143136,0.024285544716028812,0.9273213808215575,0.2601912941741218,0.05,0.03365160340881499,1.4858133026405087
JFM2026,TP,FuXi,central_india,2026-01-01,daily,13,Week 2,era5,0.027765488747642935,0.2455538664900927,0.03455876388573232,0.8869270961010781,0.19657170495308163,0.05,0.05831342299122223,0.8574355171625986
JFM2026,TP,FuXi,central_india,2026-01-01,daily,14,Week 2,era5,0.03160030527612934,0.24973421967424705,0.017443549139247946,0.8734642560504975,-0.8115754439576017,0.0899972229354641,0.06040101772576743,1.4899951412088668
JFM2026,TP,FuXi,central_india,2026-01-01,daily,15,Week 3,era5,0.2518033362054229,0.2507777574498462,0.017146022758363178,-0.004089592179169932,-13.685816049241087,0.797841469633308,0.5209107530245755,1.5316279516227755
JFM2026,TP,FuXi,central_india,2026-01-01,daily,16,Week 3,era5,0.42616269346690994,0.2519124242457923,0.01745803315765247,-0.6917097072238911,-23.410693324872504,1.2174431372590497,0.9469389169178567,1.2856617417537801
JFM2026,TP,FuXi,central_india,2026-01-01,daily,17,Week 3,era5,0.7500225699404827,0.2520551746970598,0.024103467555093933,-1.9756285338792199,-30.116791317520445,2.022471238096154,1.7399694265601533,1.1623602157737305
JFM2026,TP,FuXi,central_india,2026-01-01,daily,18,Week 3,era5,0.45116828310258883,0.2530357614273639,0.019097392972171303,-0.783021816985741,-22.624600685550675,1.154385723511758,1.122124690761902,1.0287499535617128
JFM2026,TP,FuXi,central_india,2026-01-01,daily,19,Week 3,era5,0.3268924345202551,0.25513575217399864,0.01752793732369344,-0.28124902815391994,-17.649794809476944,0.8526381263979115,0.6941058131835952,1.2283979044739444
JFM2026,TP,FuXi,central_india,2026-01-01,daily,20,Week 3,era5,0.41937367126815306,0.25664593101902416,0.01748544444532378,-0.6340554070076665,-22.98415851421542,1.2368200205969628,0.8336132741868444,1.4836856116565924
JFM2026,TP,FuXi,central_india,2026-01-01,daily,21,Week 3,era5,0.6299484340190624,0.2579586541442053,0.017345906104259866,-1.4420519486309056,-35.31683638967454,2.019370138233538,1.0039353881455972,2.011454284885389
JFM2026,TP,FuXi,central_india,2026-01-01,daily,22,Week 4,era5,0.9306573480661723,0.25884720124643557,0.04073685045760181,-2.5953927397505048,-21.845589131510888,2.8536968070660116,1.7316934650084512,1.6479226056628242
JFM2026,TP,FuXi,central_india,2026-01-01,daily,23,Week 4,era5,0.686320524457403,0.2583058127111229,0.0200793409523663,-1.6570076656577282,-33.18043082616821,2.000038674945676,1.3830208579438195,1.4461377523396115
JFM2026,TP,FuXi,central_india,2026-01-01,daily,24,Week 4,era5,0.692056681465521,0.255017225551542,0.03232217303493904,-1.713764452455186,-20.411205265111168,2.164025555409588,1.3355003898228304,1.6203855662645454
JFM2026,TP,FuXi,central_india,2026-01-01,daily,25,Week 4,era5,0.6388749558752864,0.26210304073080287,0.02870011342594443,-1.43749539911463,-21.260363448520522,2.1478171037500275,1.1215497363492082,1.9150440093200454
JFM2026,TP,FuXi,central_india,2026-01-01,daily,26,Week 4,era5,1.3136554830434426,1.2110630513451737,1.1782074521975059,-0.084712708875327,-0.1149611051884869,1.475549606460443,4.422939914786254,0.33361285364233834
JFM2026,TP,FuXi,central_india,2026-01-01,daily,27,Week 4,era5,0.5538235150845849,0.2699904547371105,0.136970355188999,-1.0512707222329118,-3.043382338611809,1.9526901326729047,0.8760606948221421,2.228943889634656
JFM2026,TP,FuXi,central_india,2026-01-01,daily,28,Week 4,era5,0.37615588600329014,0.2633786862098959,0.01929137906747986,-0.4281941011108168,-18.498651946422484,1.2391831256949593,0.7167544696529233,1.7288809183080693
JFM2026,TP,FuXi,central_india,2026-01-01,daily,29,Week 5,era5,0.23391745172040346,0.26574293756085515,0.020846256791165075,0.11976042009832777,-10.22107695706506,0.7603972235523564,0.4041884773272826,1.8812936691825624
JFM2026,TP,FuXi,central_india,2026-01-01,daily,30,Week 5,era5,0.3831777804508711,0.27494757089301036,0.07122520433018757,-0.39363944626365166,-4.379805983771223,1.122088076264443,0.7179053167146733,1.5630028781503083
JFM2026,TP,FuXi,central_india,2026-01-01,daily,31,Week 5,era5,0.3314759732514373,0.3730603697609839,0.16222524232419336,0.11146827666575598,-1.043307000207839,0.5773215753653667,0.9238811871569418,0.6248872510782014
JFM2026,TP,FuXi,central_india,2026-01-01,daily,32,Week 5,era5,0.25202691599868593,0.2904252107679968,0.07782388465583819,0.13221405492922234,-2.2384263149189816,0.6442953044391001,0.5048390413933143,1.2762390615846548
JFM2026,TP,FuXi,central_india,2026-01-01,daily,33,Week 5,era5,0.38181258055825157,0.3100477295595365,0.19636207997961042,-0.23146388170836296,-0.9444313311302148,1.0309565868744957,0.6778257616599889,1.5209758099923685
JFM2026,TP,FuXi,central_india,2026-01-01,daily,34,Week 5,era5,0.4055423400559258,0.2615140790924243,0.04826024198582256,-0.5507476364689301,-7.403238843581892,1.3914301787645398,0.7352280500845499,1.8925150891679496
JFM2026,TP,FuXi,central_india,2026-01-01,daily,35,Week 5,era5,0.19404588398442404,0.27109151907789764,0.017505404594578684,0.28420525789792295,-10.084912829979311,0.596121337710289,0.3679865349240214,1.6199542133610156
JFM2026,TP,FuXi,central_india,2026-01-01,daily,36,Week 6,era5,0.23959008128644904,0.2722901896422366,0.01745803315765247,0.12009286268723962,-12.723772839864742,0.7649582041634341,0.4922505482726163,1.5540017311261336
JFM2026,TP,FuXi,central_india,2026-01-01,daily,37,Week 6,era5,0.34530143582317263,0.27358808060010376,0.017456467160582585,-0.2621216358028782,-18.78071694843716,1.2027615837012646,0.6619162407823924,1.817090304778724
JFM2026,TP,FuXi,central_india,2026-01-01,daily,38,Week 6,era5,0.26360580542754375,0.2751601394403543,0.017469672595261814,0.04199130744849444,-14.089338623268752,0.9200897215887729,0.4592530085990865,2.0034484355267064
JFM2026,TP,FuXi,central_india,2026-01-01,daily,39,Week 6,era5,0.3160409916848366,0.2768460248493847,0.017457305332639624,-0.14157677307006877,-17.103652634976843,1.099602984346747,0.5628998463822413,1.9534611555037686
JFM2026,TP,FuXi,central_india,2026-01-01,daily,40,Week 6,era5,0.43525073885824217,0.27846770277642874,0.01745637149312431,-0.5630205388941949,-23.93363177047865,1.4815416986038348,0.6933779390722582,2.1367015232502813
JFM2026,TP,FuXi,central_india,2026-01-01,daily,41,Week 6,era5,0.31779206799187476,0.27995530829969084,0.01745803315765247,-0.13515285679698508,-17.20319993220859,0.9560418126392151,0.6231519335712464,1.5342033958880568
JFM2026,TP,FuXi,central_india,2026-01-01,daily,42,Week 6,era5,0.41816883007074584,0.28127092475228466,0.01745803315765247,-0.4867118968625257,-22.9528030617497,1.353695140489828,0.8511576771778588,1.590416413769782
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,1,Week 1,era5,0.025256162366687773,0.2400729525910391,0.025708725301550224,0.8947979683087779,0.017603476234395843,0.05,0.04533408219435497,1.1029229572938402
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,2,Week 2,era5,0.013538793299221943,0.24577338088888737,0.019237163466996728,0.9449135083292737,0.29621675656865454,0.05,0.015446699929740695,3.236937354090192
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,3,Week 3,era5,0.4391799420987538,0.2538517130904598,0.017750194087180666,-0.7300649136933437,-23.742261405239116,0.7067794948847067,0.9010896525316339,0.7843609044882405
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,4,Week 4,era5,0.5236165410920866,0.2894858312535102,0.19720550829117653,-0.8087812409497239,-1.655182127666332,1.383463856598735,1.0466905328010045,1.3217506161028374
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,5,Week 5,era5,0.24595555071642497,0.2663607095801815,0.07820845983569961,0.0766072402191662,-2.144871427376636,0.4698933090978207,0.5088498919244869,0.9234418962351919
JFM2026,TP,FuXi,central_india,2026-01-01,weekly,6,Week 6,era5,0.28011833333286007,0.27675253388409804,0.017457702574731157,-0.012161765608879938,-15.045543915859376,0.7322535846047546,0.5591224164384638,1.3096480539433808
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,1,Week 1,era5,0.3084542523204218,1.50055376905063,0.18629181053495897,0.7944397204003063,-0.6557585190388076,0.05324285231130885,0.7179879263245437,0.0741556373849692
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,2,Week 1,era5,0.7372056458798347,1.5385943388765142,0.33774432727540343,0.5208576898715588,-1.1827328731970161,0.11657861137421888,1.5373264747641973,0.07583204562459661
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,3,Week 1,era5,0.6262138932654374,1.5380800762531353,0.1463464440757099,0.5928600188418435,-3.2789826375383333,0.17126873093292028,1.352653158926157,0.1266168860825246
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,4,Week 1,era5,0.24981325934204723,1.5469818547359868,0.12779284781692807,0.8385157145979057,-0.9548297389844671,0.05812565907449047,0.5004479624535497,0.11614725892681708
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,5,Week 1,era5,0.11355400659584135,1.5613990195444687,0.18701567656258752,0.9272741911744186,0.3928102248805926,0.05085496530793184,0.3058973660504762,0.166248457659293
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,6,Week 1,era5,0.14283637480845127,1.5627091495184682,0.17100639390450695,0.908596954940422,0.16473079428706228,0.05701295371578977,0.33374850776966763,0.1708260932664201
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,7,Week 1,era5,0.07431546590975137,1.5936668753850343,0.29361391925656366,0.9533682559024159,0.7468939275838161,0.06109742140927108,0.15050995543693846,0.4059360806526186
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,8,Week 2,era5,0.07391743638456376,1.5941839489104777,0.2767600091319537,0.9536330569410879,0.7329186517358388,0.06906520944207194,0.18112880932123854,0.3813043860934473
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,9,Week 2,era5,0.11176920887362414,1.5981973216881091,0.27099438560032063,0.9300654510197983,0.5875589502489977,0.08336196062743752,0.2806621041653895,0.29701893982207767
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,10,Week 2,era5,0.17365643177611856,1.5674527744361224,0.17888161195253155,0.8892110597471813,0.029210269962233748,0.12045599685466704,0.40156009140631604,0.29997004043109554
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,11,Week 2,era5,0.08455305146036168,1.6170515190219317,0.2995093763330246,0.9477115908394166,0.7176948097733438,0.15046702054946176,0.3413589698907177,0.4407882429386054
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,12,Week 2,era5,0.03567256386852905,1.6173120706143096,0.2791487401357602,0.9779433020276789,0.8722094756681325,0.05961239116007326,0.09644496780475909,0.6180974758657308
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,13,Week 2,era5,0.11706678328642744,1.6089589799913422,0.21800796186164162,0.9272406663300655,0.46301601883364385,0.10097819784636478,0.3453460812389151,0.2923971150450284
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,14,Week 2,era5,0.27126933770182227,1.6189304817568833,0.2749466637348784,0.8324391684765627,0.013374688687265102,0.4050415065438569,0.742704527390796,0.5453602228154082
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,15,Week 3,era5,0.5061177231636712,1.640287053385145,0.29441592888046,0.6914456392744368,-0.7190568631535126,0.7952692822443038,1.288522651667555,0.6171946462990758
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,16,Week 3,era5,0.6033840168965593,1.6395926196468764,0.2691554511285266,0.6319915022388234,-1.2417677753382468,1.6283019485473944,1.167096032299472,1.395173921840203
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,17,Week 3,era5,0.6037169648370103,1.6344379091388843,0.22426781202713375,0.6306271645674916,-1.691946558804291,1.530163116904936,1.2943547983649224,1.1821821333979643
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,18,Week 3,era5,0.7119975962166467,1.6141380149268334,0.3092381961927258,0.5588991835689339,-1.3024244901910826,1.360661247898835,1.4296340621884323,0.9517549167903735
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,19,Week 3,era5,0.4187971768301897,1.5820788970208701,0.16172171109307626,0.7352867940917456,-1.589616285899658,0.8116324403012167,0.8454220505126095,0.9600322582183597
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,20,Week 3,era5,0.5038576626902243,1.603365666879,0.1974516532185932,0.6857499988315214,-1.5518027044950466,1.1084887772057743,1.0013721945739678,1.1069697992536922
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,21,Week 3,era5,0.315073422672547,1.6746336791115286,0.25776312550698954,0.8118553170149377,-0.2223370664552382,0.9354732298284512,0.5628485434256274,1.6620336691909037
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,22,Week 4,era5,0.3039998110764459,1.6771910436151636,0.24457138013281904,0.8187446729853873,-0.24299012791829178,0.9198430368441164,0.582897926746641,1.5780516530193973
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,23,Week 4,era5,0.5805540756976926,1.667205448111327,0.1950117314714206,0.6517801232263449,-1.9770212864489851,1.4330693680573794,1.1920198354887181,1.2022193971879946
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,24,Week 4,era5,0.9749191246644087,1.625730506315231,0.2447793514258433,0.4003193512840616,-2.982848712464881,2.6781670815221075,1.7343243929889647,1.54421346568649
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,25,Week 4,era5,0.7601835519852708,1.6373527528158418,0.13055317585897985,0.5357240211811761,-4.822788660510268,2.349881815384847,1.24566188184896,1.8864523749389137
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,26,Week 4,era5,0.657346057420175,1.7287104135444873,0.2959974974849992,0.6197477308692925,-1.2207824829785547,1.6970806554126303,1.40535257013941,1.2075835569463405
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,27,Week 4,era5,0.5390242575415882,1.7152622614589406,0.23310471196635188,0.68574819743127,-1.312369634207116,1.3669258219707825,1.2309305478460308,1.1104816793788455
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,28,Week 4,era5,0.9648989529555593,1.4930414999632815,0.9049977390040242,0.3537360127101028,-0.06618935205015863,2.65471786171734,1.886632837280392,1.4071195037313955
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,29,Week 5,era5,0.5920791856961315,1.5775012711707426,0.4117881373880286,0.6246727679295498,-0.4378247742921606,1.728965210530269,1.0722054519553037,1.6125316350306558
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,30,Week 5,era5,0.6137481970742905,1.7314885628923182,0.1942090521318198,0.6455372503015143,-2.1602450572577205,1.4225224563472016,1.5401882814640517,0.9236029604088398
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,31,Week 5,era5,0.9377861948549173,1.7657770637265577,0.2529100020488365,0.46891019590220495,-2.707983817396958,2.3571196130386376,1.9000873987217575,1.2405322063734219
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,32,Week 5,era5,0.48915861482584794,1.7372207495825605,0.1813701387522435,0.7184246072680236,-1.6970184738847873,1.5257887600076272,0.8623417484947696,1.7693550876678696
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,33,Week 5,era5,0.5957000336949072,1.7416520428074083,0.17046303728270268,0.6579684006601658,-2.494599434521248,1.8168804345525182,0.9694104686855282,1.8742116917884297
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,34,Week 5,era5,0.8814674575449644,1.697282179383049,0.23076731118149246,0.48065945176813674,-2.8197240893087896,2.7831974725316204,1.6262661334705109,1.711403450671494
JFM2026,TP,FuXi,east_northeast_india,2026-01-01,daily,35,Week 5,era5,0.612362982064205,1.6491488959752216,0.24615851771189107,0.6286793851309072,-1.4876774029852062,1.867911530776986,1.0309188960368874,1.8118898954687026
