method,season,year,region,week,n_cases,region_target_cells,acc_fisher_z_mean_erpas,acc_fisher_z_mean_fuxi_s2s,acc_mean_erpas,acc_mean_fuxi_s2s,acc_mean_fuxi_minus_erpas,acc_fisher_fuxi_minus_erpas
system_specific_jjas,ALL,2024,south_peninsula,2,14,38,0.32816396448116075,0.3219202198387402,0.2629982782394848,0.25782261311570864,-0.005175665123776152,-0.006243744642420557
system_specific_jjas,ALL,2024,south_peninsula,3,14,38,-0.14033641495192978,0.30853925686512484,-0.13086416552184227,0.2773782426011266,0.40824240812296886,0.4488756718170546
system_specific_jjas,ALL,2024,south_peninsula,4,14,38,0.11331313417982959,0.2257571638765818,0.10166993132628681,0.1947822250864196,0.09311229376013279,0.1124440296967522
system_specific_jjas,ALL,ALL,central_india,1,31,64,0.4837683395836659,0.5317961702117776,0.4418766989990233,0.49614639142117906,0.054269692422155735,0.04802783062811172
system_specific_jjas,ALL,ALL,central_india,2,31,64,0.11439066261139436,0.36175921061610083,0.09073615704120566,0.2964018236880511,0.20566566664684546,0.24736854800470648
system_specific_jjas,ALL,ALL,central_india,3,31,64,0.021838607151356975,0.16505487942818817,0.021474099569836147,0.15116480135446586,0.1296907017846297,0.1432162722768312
system_specific_jjas,ALL,ALL,central_india,4,31,64,0.07288081804812718,0.17867543008323544,0.06511763206033822,0.15027935242797388,0.08516172036763567,0.10579461203510826
system_specific_jjas,ALL,ALL,east_northeast_india,1,31,36,0.4983658809965543,0.424564727158021,0.4699440967096137,0.38827286351195694,-0.08167123319765673,-0.0738011538385333
system_specific_jjas,ALL,ALL,east_northeast_india,2,31,36,0.24440272173899322,0.2764826652990924,0.22216427165413136,0.2463202738788917,0.02415600222476033,0.03207994356009916
system_specific_jjas,ALL,ALL,east_northeast_india,3,31,36,0.07518951663695124,0.14597582720121308,0.06200161285497163,0.1334839535131334,0.07148234065816178,0.07078631056426184
system_specific_jjas,ALL,ALL,east_northeast_india,4,31,36,0.08278688799001331,0.0899954148445027,0.07243682343959235,0.08316666539923624,0.010729841959643896,0.007208526854489389
system_specific_jjas,ALL,ALL,northwest_india,1,31,68,0.35745455677553784,0.5737122563932919,0.3194239266132275,0.5333865573742622,0.21396263076103472,0.2162576996177541
system_specific_jjas,ALL,ALL,northwest_india,2,31,68,0.059382958237752546,0.34432628850296165,0.05770492894404996,0.2982987795291572,0.2405938505851072,0.2849433302652091
system_specific_jjas,ALL,ALL,northwest_india,3,31,68,0.006728921076083718,0.21934455521606108,0.008770133788478011,0.18638142658548962,0.1776112927970116,0.21261563413997736
system_specific_jjas,ALL,ALL,northwest_india,4,31,68,-0.05477835002638314,0.03705192285301085,-0.05066030506653143,0.029507005318351716,0.08016731038488314,0.09183027287939399
system_specific_jjas,ALL,ALL,south_peninsula,1,31,38,0.6506104222212394,0.49069209259975904,0.5998685089888711,0.4204348357081696,-0.17943367328070153,-0.1599183296214804
system_specific_jjas,ALL,ALL,south_peninsula,2,31,38,0.35239325706517116,0.3792392256185012,0.29016833535979164,0.29497191172560394,0.004803576365812301,0.026845968553330046
system_specific_jjas,ALL,ALL,south_peninsula,3,31,38,-0.02398366307126354,0.2653959420032444,-0.03082165337511515,0.2144213966599182,0.24524305003503333,0.28937960507450794
system_specific_jjas,ALL,ALL,south_peninsula,4,31,38,0.08356116852156498,0.22620154820273827,0.08154759941313303,0.16392679013720507,0.08237919072407204,0.1426403796811733
system_specific_jjas,JJAS,2023,central_india,1,17,64,0.5064122543153244,0.595457185095424,0.46531872656038525,0.5594525170647486,0.09413379050436338,0.08904493078009956
system_specific_jjas,JJAS,2023,central_india,2,17,64,0.09884410687547955,0.40820144362405003,0.060383609820259476,0.3041087980374878,0.24372518821722833,0.30935733674857047
system_specific_jjas,JJAS,2023,central_india,3,17,64,0.03318005464053897,0.21420985672269083,0.028262989212267806,0.19330672781444067,0.16504373860217286,0.18102980208215186
system_specific_jjas,JJAS,2023,central_india,4,17,64,0.017975876186127972,0.18931725656700477,0.01727508399335153,0.14820738983109905,0.1309323058377475,0.1713413803808768
system_specific_jjas,JJAS,2023,east_northeast_india,1,17,36,0.5124774303708507,0.4266496448310084,0.49193877011478265,0.4029335332002366,-0.08900523691454604,-0.08582778553984227
system_specific_jjas,JJAS,2023,east_northeast_india,2,17,36,0.16473286322299904,0.254140307066638,0.15386146280263596,0.23108262245777306,0.0772211596551371,0.08940744384363894
system_specific_jjas,JJAS,2023,east_northeast_india,3,17,36,-0.07003675064844396,0.13485475826698268,-0.06643024411391182,0.1226403472536856,0.1890705913675974,0.20489150891542662
system_specific_jjas,JJAS,2023,east_northeast_india,4,17,36,0.06948298877806174,0.07589680377021653,0.055420769392998614,0.06031419069758826,0.004893421304589647,0.006413814992154793
system_specific_jjas,JJAS,2023,northwest_india,1,17,68,0.312798640129169,0.6169029903648037,0.2773318329993935,0.5883588826685184,0.3110270496691249,0.30410435023563465
system_specific_jjas,JJAS,2023,northwest_india,2,17,68,-0.048208896731873715,0.31775249857491045,-0.041558897406194895,0.27778365384878695,0.31934255125498184,0.3659613953067842
system_specific_jjas,JJAS,2023,northwest_india,3,17,68,-0.07561487343381876,0.15764596284414567,-0.06527975728311,0.13920576349398872,0.20448552077709872,0.23326083627796443
system_specific_jjas,JJAS,2023,northwest_india,4,17,68,-0.14059489129897834,0.018346049490309123,-0.12857492178378782,0.007156523452597352,0.13573144523638517,0.15894094078928747
system_specific_jjas,JJAS,2023,south_peninsula,1,17,38,0.6442047088781315,0.532069616960881,0.5873669784541625,0.4532234407368238,-0.13414353771733872,-0.11213509191725057
system_specific_jjas,JJAS,2023,south_peninsula,2,17,38,0.37199983371408857,0.4243746232201854,0.31254367651769155,0.3255654517572824,0.01302177523959086,0.05237478950609681
system_specific_jjas,JJAS,2023,south_peninsula,3,17,38,0.07246839185139922,0.22904105493935736,0.05156629780454246,0.1625745823553936,0.11100828455085114,0.15657266308795814
system_specific_jjas,JJAS,2023,south_peninsula,4,17,38,0.058944790121070526,0.22656744108840193,0.06497626724935934,0.13851643194373425,0.07354016469437491,0.16762265096733142
system_specific_jjas,JJAS,2024,central_india,1,14,64,0.4553770625158477,0.4455964698797872,0.41341137981736964,0.4192746674254161,0.005863287608046441,-0.009780592636060514
system_specific_jjas,JJAS,2024,central_india,2,14,64,0.13319286469935196,0.30287159365290245,0.1275928215237832,0.2870433548351636,0.15945053331138037,0.1696787289535505
system_specific_jjas,JJAS,2024,central_india,3,14,64,0.008059569608273837,0.10426884890236894,0.013230447861169134,0.09999246208163932,0.0867620142204702,0.0962092792940951
system_specific_jjas,JJAS,2024,central_india,4,14,64,0.13893102342650837,0.16569701552234992,0.12321215471310779,0.15279530700989324,0.02958315229678546,0.026765992095841545
system_specific_jjas,JJAS,2024,east_northeast_india,1,14,36,0.4808689073693906,0.4220269761337051,0.44323627900333706,0.3704706217476173,-0.07276565725571976,-0.058841931235685485
system_specific_jjas,JJAS,2024,east_northeast_india,2,14,36,0.33680472647435633,0.3032143073288981,0.30510339668809,0.2648231363188216,-0.040280260369268406,-0.03359041914545824
system_specific_jjas,JJAS,2024,east_northeast_india,3,14,36,0.24678835953383227,0.15943029038450557,0.217954582031473,0.14665118968532,-0.07130339234615299,-0.0873580691493267
system_specific_jjas,JJAS,2024,east_northeast_india,4,14,36,0.09890159430593781,0.10706625976424368,0.09309917478188472,0.11091609896552303,0.01781692418363831,0.008164665458305867
system_specific_jjas,JJAS,2024,northwest_india,1,14,68,0.4095474089109017,0.5166371846920408,0.37053575457288307,0.46663444808838,0.09609869351549694,0.1070897757811391
system_specific_jjas,JJAS,2024,northwest_india,2,14,68,0.1879685835629968,0.37586502220644286,0.17823957522649017,0.32321000356960666,0.1449704283431165,0.18789643864344605
system_specific_jjas,JJAS,2024,northwest_india,3,14,68,0.10648835646063215,0.2919315658622373,0.09868785866112063,0.24366616033945493,0.1449783016783343,0.18544320940160514
system_specific_jjas,JJAS,2024,northwest_india,4,14,68,0.05040158335588563,0.05973008798289081,0.043950300947279926,0.05664687615533916,0.012696575208059231,0.009328504627005178
system_specific_jjas,JJAS,2024,south_peninsula,1,14,38,0.658266135251542,0.43731283041159175,0.6150489389238745,0.3806201010305181,-0.2344288378933564,-0.22095330483995024
system_specific_jjas,JJAS,2024,south_peninsula,2,14,38,0.32816396448116075,0.3219202198387402,0.2629982782394848,0.25782261311570864,-0.005175665123776152,-0.006243744642420557
system_specific_jjas,JJAS,2024,south_peninsula,3,14,38,-0.14033641495192978,0.30853925686512484,-0.13086416552184227,0.2773782426011266,0.40824240812296886,0.4488756718170546
system_specific_jjas,JJAS,2024,south_peninsula,4,14,38,0.11331313417982959,0.2257571638765818,0.10166993132628681,0.1947822250864196,0.09311229376013279,0.1124440296967522
system_specific_jjas,JJAS,ALL,central_india,1,31,64,0.4837683395836659,0.5317961702117776,0.4418766989990233,0.49614639142117906,0.054269692422155735,0.04802783062811172
system_specific_jjas,JJAS,ALL,central_india,2,31,64,0.11439066261139436,0.36175921061610083,0.09073615704120566,0.2964018236880511,0.20566566664684546,0.24736854800470648
system_specific_jjas,JJAS,ALL,central_india,3,31,64,0.021838607151356975,0.16505487942818817,0.021474099569836147,0.15116480135446586,0.1296907017846297,0.1432162722768312
system_specific_jjas,JJAS,ALL,central_india,4,31,64,0.07288081804812718,0.17867543008323544,0.06511763206033822,0.15027935242797388,0.08516172036763567,0.10579461203510826
system_specific_jjas,JJAS,ALL,east_northeast_india,1,31,36,0.4983658809965543,0.424564727158021,0.4699440967096137,0.38827286351195694,-0.08167123319765673,-0.0738011538385333
system_specific_jjas,JJAS,ALL,east_northeast_india,2,31,36,0.24440272173899322,0.2764826652990924,0.22216427165413136,0.2463202738788917,0.02415600222476033,0.03207994356009916
system_specific_jjas,JJAS,ALL,east_northeast_india,3,31,36,0.07518951663695124,0.14597582720121308,0.06200161285497163,0.1334839535131334,0.07148234065816178,0.07078631056426184
system_specific_jjas,JJAS,ALL,east_northeast_india,4,31,36,0.08278688799001331,0.0899954148445027,0.07243682343959235,0.08316666539923624,0.010729841959643896,0.007208526854489389
system_specific_jjas,JJAS,ALL,northwest_india,1,31,68,0.35745455677553784,0.5737122563932919,0.3194239266132275,0.5333865573742622,0.21396263076103472,0.2162576996177541
system_specific_jjas,JJAS,ALL,northwest_india,2,31,68,0.059382958237752546,0.34432628850296165,0.05770492894404996,0.2982987795291572,0.2405938505851072,0.2849433302652091
system_specific_jjas,JJAS,ALL,northwest_india,3,31,68,0.006728921076083718,0.21934455521606108,0.008770133788478011,0.18638142658548962,0.1776112927970116,0.21261563413997736
system_specific_jjas,JJAS,ALL,northwest_india,4,31,68,-0.05477835002638314,0.03705192285301085,-0.05066030506653143,0.029507005318351716,0.08016731038488314,0.09183027287939399
system_specific_jjas,JJAS,ALL,south_peninsula,1,31,38,0.6506104222212394,0.49069209259975904,0.5998685089888711,0.4204348357081696,-0.17943367328070153,-0.1599183296214804
system_specific_jjas,JJAS,ALL,south_peninsula,2,31,38,0.35239325706517116,0.3792392256185012,0.29016833535979164,0.29497191172560394,0.004803576365812301,0.026845968553330046
system_specific_jjas,JJAS,ALL,south_peninsula,3,31,38,-0.02398366307126354,0.2653959420032444,-0.03082165337511515,0.2144213966599182,0.24524305003503333,0.28937960507450794
system_specific_jjas,JJAS,ALL,south_peninsula,4,31,38,0.08356116852156498,0.22620154820273827,0.08154759941313303,0.16392679013720507,0.08237919072407204,0.1426403796811733
