method,season,year,region,model,week,n_cases,region_target_cells,acc_mean,acc_fisher_z_mean,acc_median,acc_q25,acc_q75,rmse_mean_mm_day,mae_mean_mm_day,bias_mean_mm_day
common_imd_1991_2020,ALL,2024,northwest_india,ERPAS,4,49,68,0.015714250943291985,0.04192340916611722,0.0011156300483447141,-0.3514600365967716,0.34567233532498826,2.7021664509943277,1.8686018245092688,0.5105790948573764
common_imd_1991_2020,ALL,2024,northwest_india,FuXi-S2S,1,49,68,0.45149557019680825,0.6339204191608542,0.4614872754259462,0.1223975261277567,0.735109329019556,1.926262804865815,1.2187563002940631,0.00024758046680631253
common_imd_1991_2020,ALL,2024,northwest_india,FuXi-S2S,2,49,68,0.35020884187624735,0.44039620647317484,0.48175159942129614,0.06784844501334979,0.6777450000917302,2.0881109174596544,1.3682343499631817,0.035099566253571794
common_imd_1991_2020,ALL,2024,northwest_india,FuXi-S2S,3,49,68,0.21053536403971929,0.2735382057470865,0.3159357030240512,-0.13518604931727007,0.49049627277903723,2.130065214380625,1.3938905382973814,0.08305471781758307
common_imd_1991_2020,ALL,2024,northwest_india,FuXi-S2S,4,49,68,0.19628965577475066,0.24198761227297003,0.25110205298385824,-0.00043955787650631776,0.4653437732997123,2.1986935736902944,1.4310499380311437,0.08376434078945653
common_imd_1991_2020,ALL,2024,south_peninsula,ERPAS,1,49,38,0.5189242254804672,0.5975069398287237,0.5619082512274194,0.3434941362192541,0.7912816656442411,2.678903526243159,1.7645265727979031,-0.0722901467581242
common_imd_1991_2020,ALL,2024,south_peninsula,ERPAS,2,49,38,0.2752875314921523,0.3345425952106194,0.3253210235682926,-0.09987017217474126,0.6829586402755751,3.2400191782515146,2.2448182952343627,-0.022116137194590043
common_imd_1991_2020,ALL,2024,south_peninsula,ERPAS,3,49,38,0.12999991654034096,0.1689258949365442,0.1588949321831205,-0.22387561260485903,0.5381198823693829,3.659839760642651,2.55613841649037,0.07376083683770382
common_imd_1991_2020,ALL,2024,south_peninsula,ERPAS,4,49,38,0.20677180481345556,0.23973907818628823,0.2487203352700463,-0.023821695611218094,0.4541303288975285,3.296498566284497,2.3657072502508023,0.1642066635152646
common_imd_1991_2020,ALL,2024,south_peninsula,FuXi-S2S,1,49,38,0.5319702646380178,0.646952437885616,0.631107314235878,0.293096699830357,0.8001289509141853,2.8855999924709015,1.9208307340070345,-0.42345579744718626
