method,case_id,erpas_init,fuxi_init,year,init_month,season_memberships,week,valid_period_start,valid_period_end_exclusive,model,erpas_source_count,acc,rmse_mm_day,mae_mm_day,bias_mm_day
common_imd_1991_2020,paired_20241218,2024-12-18,2024-12-16,2024,12,OND,1,2024-12-19,2024-12-26,FuXi-S2S,20,0.23549970370120046,1.8774958605188055,0.6860300348923271,-0.1308710510374507
common_imd_1991_2020,paired_20241218,2024-12-18,2024-12-16,2024,12,OND,2,2024-12-26,2025-01-02,FuXi-S2S,20,-0.4555446181312972,1.8870275705607735,1.1465885247822898,-0.8442400079801646
common_imd_1991_2020,paired_20241218,2024-12-18,2024-12-16,2024,12,OND,3,2025-01-02,2025-01-09,FuXi-S2S,20,0.19595806023213327,0.7673062472965285,0.3233779972065305,0.14032446628593617
common_imd_1991_2020,paired_20241218,2024-12-18,2024-12-16,2024,12,OND,4,2025-01-09,2025-01-16,FuXi-S2S,20,0.20910253158850667,1.01039455281027,0.4958813309792175,0.3230585048834562
common_imd_1991_2020,paired_20241225,2024-12-25,2024-12-23,2024,12,OND,1,2024-12-26,2025-01-02,ERPAS,20,-0.09895220232334503,1.6727895030072648,1.0278790779964528,-0.5054507650237373
common_imd_1991_2020,paired_20241225,2024-12-25,2024-12-23,2024,12,OND,2,2025-01-02,2025-01-09,ERPAS,20,-0.3949690271057472,1.2081712502787343,0.6097216981233161,0.3953057244744561
common_imd_1991_2020,paired_20241225,2024-12-25,2024-12-23,2024,12,OND,3,2025-01-09,2025-01-16,ERPAS,20,0.6293987644149381,0.8685696484535634,0.6565161115800898,0.465079462162177
common_imd_1991_2020,paired_20241225,2024-12-25,2024-12-23,2024,12,OND,4,2025-01-16,2025-01-23,ERPAS,20,0.6667746887128216,0.8973705052741229,0.6312920327501662,0.5736164897921169
common_imd_1991_2020,paired_20241225,2024-12-25,2024-12-23,2024,12,OND,1,2024-12-26,2025-01-02,FuXi-S2S,20,-0.08054883793122124,1.6850463702347172,0.9306124882892098,-0.8303173558467882
common_imd_1991_2020,paired_20241225,2024-12-25,2024-12-23,2024,12,OND,2,2025-01-02,2025-01-09,FuXi-S2S,20,0.45806014327849415,0.6733044666137363,0.27963980046109976,0.13388332429254227
common_imd_1991_2020,paired_20241225,2024-12-25,2024-12-23,2024,12,OND,3,2025-01-09,2025-01-16,FuXi-S2S,20,0.8254563217256764,0.5055177586371615,0.2798016661339639,0.04567398028185296
common_imd_1991_2020,paired_20241225,2024-12-25,2024-12-23,2024,12,OND,4,2025-01-16,2025-01-23,FuXi-S2S,20,0.4126886865505779,0.8983784119226872,0.4396099162580649,0.21456712431796887
system_specific_jjas,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,1,2023-06-08,2023-06-15,ERPAS,20,0.7774238223585208,3.319085951514032,1.3843427549238423,-0.010199035380520449
system_specific_jjas,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,2,2023-06-15,2023-06-22,ERPAS,20,0.39499545038896006,9.166371281159414,4.9826662005313125,0.010560560984039947
system_specific_jjas,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,3,2023-06-22,2023-06-29,ERPAS,20,0.17321958049145253,6.377116943885891,4.464332193696165,0.0635932384804346
system_specific_jjas,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,4,2023-06-29,2023-07-06,ERPAS,20,0.24872902639619562,6.784905054458764,5.133280695386451,1.9183869433583833
system_specific_jjas,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,1,2023-06-08,2023-06-15,FuXi-S2S,20,0.5211571167349086,4.632969570994015,1.798604323828669,0.525283799149745
system_specific_jjas,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,2,2023-06-15,2023-06-22,FuXi-S2S,20,-0.3065367335177097,10.753348327257534,6.448650583060057,0.35307410701160313
system_specific_jjas,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,3,2023-06-22,2023-06-29,FuXi-S2S,20,0.5570533461943106,5.7576962805648115,3.925574568359422,-0.10628751180411405
system_specific_jjas,paired_20230607,2023-06-07,2023-06-05,2023,6,JJAS,4,2023-06-29,2023-07-06,FuXi-S2S,20,-0.07244712151806015,6.946479227918081,4.1842781388748795,0.283025553631538
system_specific_jjas,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,1,2023-06-15,2023-06-22,ERPAS,20,0.6417102202118782,7.779995602364109,3.176464864919958,-0.39037427426530913
system_specific_jjas,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,2,2023-06-22,2023-06-29,ERPAS,20,-0.07894633945145024,7.139569575443098,4.905739602620913,-0.44762698902679376
system_specific_jjas,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,3,2023-06-29,2023-07-06,ERPAS,20,0.12525031594239033,7.391900266719842,5.560745910965381,3.0392344205066357
system_specific_jjas,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,4,2023-07-06,2023-07-13,ERPAS,20,-0.046073950007160025,8.100384168352523,5.782872789372828,-1.0896341749244745
system_specific_jjas,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,1,2023-06-15,2023-06-22,FuXi-S2S,20,0.5574057014039047,8.465439251550102,4.333516818162671,-0.38399275498550334
system_specific_jjas,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,2,2023-06-22,2023-06-29,FuXi-S2S,20,0.5122457315795367,5.77605835457897,3.94333162684288,-0.44968712759014645
system_specific_jjas,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,3,2023-06-29,2023-07-06,FuXi-S2S,20,-0.08545309862106341,7.247832970994587,4.722305534353981,0.622498706690311
system_specific_jjas,paired_20230614,2023-06-14,2023-06-12,2023,6,JJAS,4,2023-07-06,2023-07-13,FuXi-S2S,20,0.024027994045472584,8.281233710170474,5.897523596273157,-1.8707778655898284
system_specific_jjas,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,1,2023-06-22,2023-06-29,ERPAS,20,0.5685844527042684,5.1308762291840475,3.687481488171903,0.2388778328630488
system_specific_jjas,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,2,2023-06-29,2023-07-06,ERPAS,20,0.5018662866563857,6.144053808086754,4.528941227447868,1.988699631341654
system_specific_jjas,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,3,2023-07-06,2023-07-13,ERPAS,20,-0.4644016353084406,9.27643401551843,6.899138817676517,-1.399487086901033
system_specific_jjas,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,4,2023-07-13,2023-07-20,ERPAS,20,0.038593677723544134,6.839968195721444,4.933901149647552,0.36171627459110045
system_specific_jjas,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,1,2023-06-22,2023-06-29,FuXi-S2S,20,0.5317607996329068,6.036227613641169,4.188234850877173,1.0487115896233252
system_specific_jjas,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,2,2023-06-29,2023-07-06,FuXi-S2S,20,-0.1110951999426513,8.471806588985126,5.654655712715785,1.0404713832947554
system_specific_jjas,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,3,2023-07-06,2023-07-13,FuXi-S2S,20,-0.11802777741838194,8.82768000979747,6.199645198626488,-3.077124706412323
system_specific_jjas,paired_20230621,2023-06-21,2023-06-19,2023,6,JJAS,4,2023-07-13,2023-07-20,FuXi-S2S,20,0.10467596660917111,6.190215547395082,4.242152891059342,0.022453788052185612
system_specific_jjas,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,1,2023-06-29,2023-07-06,ERPAS,20,0.4328113780427185,6.815555676100613,4.261704864525713,0.6684977346514505
system_specific_jjas,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,2,2023-07-06,2023-07-13,ERPAS,20,-0.5866450849602295,9.376237932794597,6.7989906932459325,-1.8239895217091564
system_specific_jjas,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,3,2023-07-13,2023-07-20,ERPAS,20,-0.01861085985301904,6.7615927715022535,4.84735719335879,0.7804712474941957
system_specific_jjas,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,4,2023-07-20,2023-07-27,ERPAS,20,0.5669346039292797,10.513780666552497,6.826110025776218,-0.9675026263982405
system_specific_jjas,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,1,2023-06-29,2023-07-06,FuXi-S2S,20,0.4822200211260542,6.320621161105397,3.8166982206819933,-0.40320981999437877
system_specific_jjas,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,2,2023-07-06,2023-07-13,FuXi-S2S,20,-0.36912987444053863,9.561541296676667,6.830419222043317,-0.48728607213118375
system_specific_jjas,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,3,2023-07-13,2023-07-20,FuXi-S2S,20,0.43063996008825095,5.535802491571492,3.5445338093670657,-0.3086212002487002
system_specific_jjas,paired_20230628,2023-06-28,2023-06-26,2023,6,JJAS,4,2023-07-20,2023-07-27,FuXi-S2S,20,0.448611951359063,9.91154517610146,6.346313452986953,-0.8361564352272636
system_specific_jjas,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,1,2023-07-06,2023-07-13,ERPAS,20,0.4638981321722577,6.959907804074097,5.040058884194802,0.8684371438350925
system_specific_jjas,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,2,2023-07-13,2023-07-20,ERPAS,20,0.14529121777507095,6.424594588293115,4.692397066395053,1.117090135874823
system_specific_jjas,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,3,2023-07-20,2023-07-27,ERPAS,20,0.6870751774471762,9.339365443151495,6.2669801118699695,0.3515133726567753
system_specific_jjas,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,4,2023-07-27,2023-08-03,ERPAS,20,0.07807610883952257,6.651942968623231,4.901812754820623,0.5380255202819123
system_specific_jjas,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,1,2023-07-06,2023-07-13,FuXi-S2S,20,0.4254011819179079,7.5452965943085335,5.251881741022733,-1.3320975053911317
system_specific_jjas,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,2,2023-07-13,2023-07-20,FuXi-S2S,20,0.5000529315010496,5.779876837479609,3.8114674869446024,-0.10147981992443494
system_specific_jjas,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,3,2023-07-20,2023-07-27,FuXi-S2S,20,0.5347969073278332,9.789062673947342,5.904075820044876,-2.027757922302614
system_specific_jjas,paired_20230705,2023-07-05,2023-07-03,2023,7,JJAS,4,2023-07-27,2023-08-03,FuXi-S2S,20,-0.1993431752266778,7.715911879066589,5.755057283689747,1.7288973212378556
system_specific_jjas,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,1,2023-07-13,2023-07-20,ERPAS,20,0.47184243327339254,6.043061167594546,4.313967963608647,-0.34071488634170083
system_specific_jjas,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,2,2023-07-20,2023-07-27,ERPAS,20,0.7722510477912636,6.8981587671947695,4.902651240915309,0.2796743779049722
system_specific_jjas,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,3,2023-07-27,2023-08-03,ERPAS,20,-0.28144788286742045,8.30886186142963,6.58449078219769,3.577279054739335
system_specific_jjas,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,4,2023-08-03,2023-08-10,ERPAS,20,-0.3016048691688172,6.340110257169043,5.570281436900386,3.789379330372757
system_specific_jjas,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,1,2023-07-13,2023-07-20,FuXi-S2S,20,0.7421095675165542,4.866364402236998,3.305918791182286,0.4076989488176247
system_specific_jjas,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,2,2023-07-20,2023-07-27,FuXi-S2S,20,0.5768897546903473,9.048594297241344,5.806042656535754,-1.653976907187512
system_specific_jjas,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,3,2023-07-27,2023-08-03,FuXi-S2S,20,0.11977351867776274,7.204480028750002,5.354381002228278,1.4202012531365868
system_specific_jjas,paired_20230712,2023-07-12,2023-07-10,2023,7,JJAS,4,2023-08-03,2023-08-10,FuXi-S2S,20,0.6341718615833136,5.0378668331739815,3.8337452974254784,1.3448068721918391
system_specific_jjas,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,1,2023-07-20,2023-07-27,ERPAS,20,0.7284924896095687,8.081363271394176,4.863886911319881,-1.090354707209997
system_specific_jjas,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,2,2023-07-27,2023-08-03,ERPAS,20,-0.06930127663327507,7.116199034784162,5.442938233478464,1.2835851661492794
system_specific_jjas,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,3,2023-08-03,2023-08-10,ERPAS,20,0.30784215816174,6.5688880015923345,5.657275870330934,4.0741212057964304
system_specific_jjas,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,4,2023-08-10,2023-08-17,ERPAS,20,0.2565320023943976,5.991882992262453,5.041728560908874,4.38308597926623
system_specific_jjas,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,1,2023-07-20,2023-07-27,FuXi-S2S,20,0.5377413473505688,9.253948639992673,5.45965618767603,-2.3252590023236928
system_specific_jjas,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,2,2023-07-27,2023-08-03,FuXi-S2S,20,-0.2555900106497926,8.393158811548316,6.163794450030031,2.533910176295481
system_specific_jjas,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,3,2023-08-03,2023-08-10,FuXi-S2S,20,0.6360307697535953,5.490723253267989,4.273832591781775,2.3634722311299563
system_specific_jjas,paired_20230719,2023-07-19,2023-07-17,2023,7,JJAS,4,2023-08-10,2023-08-17,FuXi-S2S,20,0.3074505798034731,5.71869043049613,4.307557861774209,3.2696254982578323
system_specific_jjas,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,1,2023-07-27,2023-08-03,ERPAS,20,0.19811070877538947,7.405795109386923,5.321707064475565,1.3369563945736753
system_specific_jjas,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,2,2023-08-03,2023-08-10,ERPAS,20,0.38729762180218436,5.441054543477382,4.246975023869281,2.290165315748429
system_specific_jjas,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,3,2023-08-10,2023-08-17,ERPAS,20,0.2462208188829035,5.981146279027128,4.865259723577002,4.330289475060705
system_specific_jjas,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,4,2023-08-17,2023-08-24,ERPAS,20,-0.07228830484072961,4.132675565258734,3.2486112421278035,0.39072660166059264
system_specific_jjas,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,1,2023-07-27,2023-08-03,FuXi-S2S,20,0.6295929004260536,5.8239237306633385,4.3062619443274555,0.19509223676034018
system_specific_jjas,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,2,2023-08-03,2023-08-10,FuXi-S2S,20,0.8234117284972862,3.6570473971557975,2.2508109583892595,0.4084477337738806
system_specific_jjas,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,3,2023-08-10,2023-08-17,FuXi-S2S,20,0.5377731454988846,4.531344373765448,2.69809815779385,1.2877881418717139
system_specific_jjas,paired_20230726,2023-07-26,2023-07-24,2023,7,JJAS,4,2023-08-17,2023-08-24,FuXi-S2S,20,0.030131777936138724,3.823303401397776,2.6641907765998005,-0.6013677186425382
system_specific_jjas,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,1,2023-08-03,2023-08-10,ERPAS,20,0.06324914122579964,6.116715902311544,4.1103346892123,1.489402361854632
system_specific_jjas,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,2,2023-08-10,2023-08-17,ERPAS,20,-0.21421152342865774,7.034678766158008,5.292257072169624,4.369775256417977
system_specific_jjas,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,3,2023-08-17,2023-08-24,ERPAS,20,-0.12901263990053258,4.38967566324206,3.3892621689769045,0.9147405638120373
system_specific_jjas,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,4,2023-08-24,2023-08-31,ERPAS,20,-0.5590886233900995,7.19431411980517,6.209256270715327,5.313247172832905
system_specific_jjas,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,1,2023-08-03,2023-08-10,FuXi-S2S,20,0.6978639869134982,4.694802890982406,3.042115595867696,1.06483301206934
system_specific_jjas,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,2,2023-08-10,2023-08-17,FuXi-S2S,20,0.4435021539909495,5.346459473412816,2.5459197305215526,0.39508766641260207
system_specific_jjas,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,3,2023-08-17,2023-08-24,FuXi-S2S,20,-0.12109829986532418,5.118410719630564,3.606305607138912,-2.229642028976029
system_specific_jjas,paired_20230802,2023-08-02,2023-07-31,2023,8,JJAS,4,2023-08-24,2023-08-31,FuXi-S2S,20,-0.5217415756676057,6.746460052340642,5.173740431560263,4.243480793867121
system_specific_jjas,paired_20230809,2023-08-09,2023-08-07,2023,8,JJAS,1,2023-08-10,2023-08-17,ERPAS,20,0.2140143968457748,4.628192770997627,2.9645907275412267,1.676512752915375
system_specific_jjas,paired_20230809,2023-08-09,2023-08-07,2023,8,JJAS,2,2023-08-17,2023-08-24,ERPAS,20,0.09740159758556707,3.978309197839698,2.7680510566161844,0.008986626211846656
system_specific_jjas,paired_20230809,2023-08-09,2023-08-07,2023,8,JJAS,3,2023-08-24,2023-08-31,ERPAS,20,-0.47249234693930964,7.739761398113063,6.140179174362983,5.288867738893998
system_specific_jjas,paired_20230809,2023-08-09,2023-08-07,2023,8,JJAS,4,2023-08-31,2023-09-07,ERPAS,20,0.13823747340123718,5.483685412818028,4.225373010357909,2.7485844928337686
system_specific_jjas,paired_20230809,2023-08-09,2023-08-07,2023,8,JJAS,1,2023-08-10,2023-08-17,FuXi-S2S,20,0.48857122218355603,5.20054361159547,2.416590688296761,0.3667202535606458
system_specific_jjas,paired_20230809,2023-08-09,2023-08-07,2023,8,JJAS,2,2023-08-17,2023-08-24,FuXi-S2S,20,-0.10562047029261917,6.319746138680857,4.454076352471723,-3.279262407659234
system_specific_jjas,paired_20230809,2023-08-09,2023-08-07,2023,8,JJAS,3,2023-08-24,2023-08-31,FuXi-S2S,20,-0.3917935090790831,5.30783306804023,4.118172988618998,3.0938936187535284
system_specific_jjas,paired_20230809,2023-08-09,2023-08-07,2023,8,JJAS,4,2023-08-31,2023-09-07,FuXi-S2S,20,-0.3276289573849094,6.734127734445409,4.938750884136908,2.083124315044735
system_specific_jjas,paired_20230816,2023-08-16,2023-08-14,2023,8,JJAS,1,2023-08-17,2023-08-24,ERPAS,20,0.1699412152748162,4.180003589207135,2.844312834506494,-0.5094187065058879
system_specific_jjas,paired_20230816,2023-08-16,2023-08-14,2023,8,JJAS,2,2023-08-24,2023-08-31,ERPAS,20,0.08343464529804548,6.462754252221508,4.814971086012683,4.003997302850342
system_specific_jjas,paired_20230816,2023-08-16,2023-08-14,2023,8,JJAS,3,2023-08-31,2023-09-07,ERPAS,20,0.2651230150278182,5.582929950645213,3.832846891612546,2.5512663870318275
system_specific_jjas,paired_20230816,2023-08-16,2023-08-14,2023,8,JJAS,4,2023-09-07,2023-09-14,ERPAS,20,0.08016004287487268,5.210843273226223,4.0399631923689325,-0.06494748970332255
system_specific_jjas,paired_20230816,2023-08-16,2023-08-14,2023,8,JJAS,1,2023-08-17,2023-08-24,FuXi-S2S,20,0.33252891823769287,3.768666550956814,2.6245066037696256,-1.546402431417706
system_specific_jjas,paired_20230816,2023-08-16,2023-08-14,2023,8,JJAS,2,2023-08-24,2023-08-31,FuXi-S2S,20,0.7191964644985376,4.576992897091836,2.9422283625028594,2.119438118340138
system_specific_jjas,paired_20230816,2023-08-16,2023-08-14,2023,8,JJAS,3,2023-08-31,2023-09-07,FuXi-S2S,20,0.47472875152614924,5.118006236568168,3.260004347185426,0.680049608056195
system_specific_jjas,paired_20230816,2023-08-16,2023-08-14,2023,8,JJAS,4,2023-09-07,2023-09-14,FuXi-S2S,20,0.4377160815104682,4.910627041646804,3.717681233200364,1.4214090786578928
system_specific_jjas,paired_20230823,2023-08-23,2023-08-21,2023,8,JJAS,1,2023-08-24,2023-08-31,ERPAS,20,0.7700888407030205,3.349337556903025,1.792230425571128,0.7502292256864536
system_specific_jjas,paired_20230823,2023-08-23,2023-08-21,2023,8,JJAS,2,2023-08-31,2023-09-07,ERPAS,20,0.315119652150124,4.561821820442542,2.9075999283804355,0.5990228877238508
system_specific_jjas,paired_20230823,2023-08-23,2023-08-21,2023,8,JJAS,3,2023-09-07,2023-09-14,ERPAS,20,-0.06249758417419449,5.651910720664467,4.518193857649303,-0.10057451394219116
system_specific_jjas,paired_20230823,2023-08-23,2023-08-21,2023,8,JJAS,4,2023-09-14,2023-09-21,ERPAS,20,0.12065393150949204,8.611141298483323,5.614707153783998,-1.332151925765164
system_specific_jjas,paired_20230823,2023-08-23,2023-08-21,2023,8,JJAS,1,2023-08-24,2023-08-31,FuXi-S2S,20,0.8259393117896248,3.275617877107321,1.5572084897391285,0.4265854278913519
system_specific_jjas,paired_20230823,2023-08-23,2023-08-21,2023,8,JJAS,2,2023-08-31,2023-09-07,FuXi-S2S,20,0.6841066492942136,4.203952802772155,2.894756925972454,-0.7053610122941008
system_specific_jjas,paired_20230823,2023-08-23,2023-08-21,2023,8,JJAS,3,2023-09-07,2023-09-14,FuXi-S2S,20,0.23332382782617708,4.942216901497895,3.6422145344351526,-0.7104941143753676
system_specific_jjas,paired_20230823,2023-08-23,2023-08-21,2023,8,JJAS,4,2023-09-14,2023-09-21,FuXi-S2S,20,-0.1809489809205611,9.091764953369442,5.941760393894789,-1.0849757069061299
system_specific_jjas,paired_20230830,2023-08-30,2023-08-28,2023,8,JJAS,1,2023-08-31,2023-09-07,ERPAS,20,0.7296958085964064,3.3240467355428995,2.1836196975686146,-0.9954195665074497
system_specific_jjas,paired_20230830,2023-08-30,2023-08-28,2023,8,JJAS,2,2023-09-07,2023-09-14,ERPAS,20,0.07570032363291601,7.1842105720173155,5.071753076178077,0.32686506920129726
system_specific_jjas,paired_20230830,2023-08-30,2023-08-28,2023,8,JJAS,3,2023-09-14,2023-09-21,ERPAS,20,0.24058410792162013,8.249363866895688,5.357862082936203,-0.43124842538030694
system_specific_jjas,paired_20230830,2023-08-30,2023-08-28,2023,8,JJAS,4,2023-09-21,2023-09-28,ERPAS,20,-0.2778927562279028,5.099255962125189,3.437639301012895,-0.6084641006021737
system_specific_jjas,paired_20230830,2023-08-30,2023-08-28,2023,8,JJAS,1,2023-08-31,2023-09-07,FuXi-S2S,20,0.5939757987388011,4.5331254796002085,3.328276721263896,-1.2654398487197644
system_specific_jjas,paired_20230830,2023-08-30,2023-08-28,2023,8,JJAS,2,2023-09-07,2023-09-14,FuXi-S2S,20,0.2692803323477849,5.343510012587859,3.9935198269776717,0.2027418848879263
system_specific_jjas,paired_20230830,2023-08-30,2023-08-28,2023,8,JJAS,3,2023-09-14,2023-09-21,FuXi-S2S,20,0.09076314529364023,8.510351214602203,5.4765149739522165,-1.8327245148990172
system_specific_jjas,paired_20230830,2023-08-30,2023-08-28,2023,8,JJAS,4,2023-09-21,2023-09-28,FuXi-S2S,20,0.05433208500367539,4.987944848383227,3.501698564504467,-1.2199816626179443
system_specific_jjas,paired_20230906,2023-09-06,2023-09-04,2023,9,JJAS,1,2023-09-07,2023-09-14,ERPAS,20,0.5777281989371401,4.322798318512998,3.0092555622216537,0.024843585538106845
system_specific_jjas,paired_20230906,2023-09-06,2023-09-04,2023,9,JJAS,2,2023-09-14,2023-09-21,ERPAS,20,0.14008370853200514,8.614450204569042,5.992047252169163,0.3671501742400981
system_specific_jjas,paired_20230906,2023-09-06,2023-09-04,2023,9,JJAS,3,2023-09-21,2023-09-28,ERPAS,20,-0.11275040069168746,5.05112145042298,3.537469959951333,0.1759826097799279
system_specific_jjas,paired_20230906,2023-09-06,2023-09-04,2023,9,JJAS,4,2023-09-28,2023-10-05,ERPAS,20,-0.2316261293398384,5.487906837512545,3.3642535005302943,-0.6274360381906638
system_specific_jjas,paired_20230906,2023-09-06,2023-09-04,2023,9,JJAS,1,2023-09-07,2023-09-14,FuXi-S2S,20,0.6041018702861601,4.063000158063985,2.8317321428094546,0.8005181524292564
system_specific_jjas,paired_20230906,2023-09-06,2023-09-04,2023,9,JJAS,2,2023-09-14,2023-09-21,FuXi-S2S,20,0.8005728468328686,6.634654002902132,3.878542528470355,-1.684669321201709
system_specific_jjas,paired_20230906,2023-09-06,2023-09-04,2023,9,JJAS,3,2023-09-21,2023-09-28,FuXi-S2S,20,0.12543713621157096,5.0493015047105905,3.542483922545654,-0.6179494967947693
system_specific_jjas,paired_20230906,2023-09-06,2023-09-04,2023,9,JJAS,4,2023-09-28,2023-10-05,FuXi-S2S,20,0.2693575038504112,5.694706665880473,3.2487651354070928,-0.6126370268418545
system_specific_jjas,paired_20230913,2023-09-13,2023-09-11,2023,9,JJAS,1,2023-09-14,2023-09-21,ERPAS,20,0.49534183034572327,7.389778411987383,4.8341823673756465,-0.028154146307781965
system_specific_jjas,paired_20230913,2023-09-13,2023-09-11,2023,9,JJAS,2,2023-09-21,2023-09-28,ERPAS,20,0.14689558171495187,6.30769664695698,4.863596109693202,3.383517713801029
system_specific_jjas,paired_20230913,2023-09-13,2023-09-11,2023,9,JJAS,3,2023-09-28,2023-10-05,ERPAS,20,-0.06193827173320032,5.617762661404873,3.749696357668651,0.5521670478978408
system_specific_jjas,paired_20230913,2023-09-13,2023-09-11,2023,9,JJAS,4,2023-10-05,2023-10-12,ERPAS,20,-0.43033811971864283,4.220909306302539,3.134093593559517,2.156584379695588
system_specific_jjas,paired_20230913,2023-09-13,2023-09-11,2023,9,JJAS,1,2023-09-14,2023-09-21,FuXi-S2S,20,0.6632859452408792,6.372832346461601,4.330422321165988,-0.11889137462623063
system_specific_jjas,paired_20230913,2023-09-13,2023-09-11,2023,9,JJAS,2,2023-09-21,2023-09-28,FuXi-S2S,20,0.16836203486541515,4.823023381842162,3.316256570424877,-0.7627682685006034
system_specific_jjas,paired_20230913,2023-09-13,2023-09-11,2023,9,JJAS,3,2023-09-28,2023-10-05,FuXi-S2S,20,0.26837690257721136,5.4633955383133115,3.4240049269894097,-0.04780123144295444
system_specific_jjas,paired_20230913,2023-09-13,2023-09-11,2023,9,JJAS,4,2023-10-05,2023-10-12,FuXi-S2S,20,0.7895005259275435,1.9877853468756086,1.2082897014028535,0.6659085766610627
system_specific_jjas,paired_20230920,2023-09-20,2023-09-18,2023,9,JJAS,1,2023-09-21,2023-09-28,ERPAS,20,0.46223042783177865,4.868345750666461,3.1444621379990103,1.4042592522104782
system_specific_jjas,paired_20230920,2023-09-20,2023-09-18,2023,9,JJAS,2,2023-09-28,2023-10-05,ERPAS,20,-0.15169620073383688,5.824554132533293,4.538805460979863,1.1638513633950691
system_specific_jjas,paired_20230920,2023-09-20,2023-09-18,2023,9,JJAS,3,2023-10-05,2023-10-12,ERPAS,20,-0.1556089088687043,5.177020998485893,4.218336153440887,3.580948571195871
system_specific_jjas,paired_20230920,2023-09-20,2023-09-18,2023,9,JJAS,4,2023-10-12,2023-10-19,ERPAS,20,-0.43429370001827,3.5270903128236286,2.782271873831011,1.9417329976951705
system_specific_jjas,paired_20230920,2023-09-20,2023-09-18,2023,9,JJAS,1,2023-09-21,2023-09-28,FuXi-S2S,20,0.7048005373450429,3.6692448532329918,2.2933296778076624,-0.3487901847353216
system_specific_jjas,paired_20230920,2023-09-20,2023-09-18,2023,9,JJAS,2,2023-09-28,2023-10-05,FuXi-S2S,20,0.5573423188289857,4.732954012311321,2.520119817549957,-1.1582124065802706
