Region,Week,Init_Date,Model,ACC,RMSE,Bias
All India,Week 2,2026-01-15,ECMWF,0.5817199622153844,2.3106161782252785,1.0972189721272876
All India,Week 2,2026-01-15,NCEP,0.48063243645666764,1.3441957725219278,0.5442288805032579
northwest_india,Week 2,2026-01-15,FuXi,-0.3658775175857711,0.18633020562512445,-0.1074640909109374
northwest_india,Week 2,2026-01-15,Spire,-0.2760636589223137,0.4635405638612328,-0.18710486427075554
northwest_india,Week 2,2026-01-15,ECMWF,0.8396024983416325,4.648816890194027,3.0638416919070757
northwest_india,Week 2,2026-01-15,NCEP,0.6776474074563824,2.664878999157482,1.5912472750292603
central_india,Week 2,2026-01-15,FuXi,0.7258365960320887,0.03749287381144782,-0.008595582559467676
central_india,Week 2,2026-01-15,Spire,0.7208906492815943,0.05443944507952816,0.03978278294959945
central_india,Week 2,2026-01-15,ECMWF,0.3795026295030651,0.3924262676197445,0.1366240200049423
central_india,Week 2,2026-01-15,NCEP,0.5763333586655085,0.055629474785841536,0.006893377125917789
south_peninsula,Week 2,2026-01-15,FuXi,0.3201756547168631,0.08015439431553421,-0.04183061354055841
south_peninsula,Week 2,2026-01-15,Spire,0.23623580160712895,0.06514310102270955,-0.009628896556343554
south_peninsula,Week 2,2026-01-15,ECMWF,-0.14189751267573286,1.1298458736435908,0.609192256457691
south_peninsula,Week 2,2026-01-15,NCEP,-0.3086265638190048,0.7490700175416556,0.3717964743868096
east_northeast_india,Week 2,2026-01-15,FuXi,0.9806259043375954,0.014398641311539286,-0.0006000543379164362
east_northeast_india,Week 2,2026-01-15,Spire,0.42523425114823804,0.09203053432578757,0.05987915437604886
east_northeast_india,Week 2,2026-01-15,ECMWF,0.46815820609716274,0.1635878085813519,0.07219725137218201
east_northeast_india,Week 2,2026-01-15,NCEP,0.16102436278374083,0.2520785400882146,0.1036678093797979
All India,Week 2,2026-01-22,FuXi,0.739265291099717,0.054157886412323206,-0.025299464182530863
All India,Week 2,2026-01-22,Spire,0.029255606281652174,0.39673099381179694,-0.0918053569621195
All India,Week 2,2026-01-22,ECMWF,-0.11989379319985165,1.180563174065833,0.3773535168168453
All India,Week 2,2026-01-22,NCEP,0.07178403164038048,0.656894844621017,0.22178048829664856
northwest_india,Week 2,2026-01-22,FuXi,0.5751577919028522,0.04281196273200647,-0.02199798498143878
northwest_india,Week 2,2026-01-22,Spire,-0.02400076207960939,0.8351703332864827,-0.36345441455185956
northwest_india,Week 2,2026-01-22,ECMWF,-0.14934159352829784,0.33677044618660196,0.1442871404462528
northwest_india,Week 2,2026-01-22,NCEP,-0.3300793903387738,0.6349878799495906,0.2827194686563981
central_india,Week 2,2026-01-22,FuXi,0.9717458000029632,0.010047816635605169,-0.0026289001095337553
central_india,Week 2,2026-01-22,Spire,0.2520429371447446,0.33030649443674204,-0.12286713828461773
central_india,Week 2,2026-01-22,ECMWF,0.9508306129661571,0.012955575103437585,-0.0012052793901591791
central_india,Week 2,2026-01-22,NCEP,0.4991588136215349,0.04396328928411943,0.01275107952214078
south_peninsula,Week 2,2026-01-22,FuXi,-0.0193457687184869,0.07757568803417536,-0.03325570722008852
south_peninsula,Week 2,2026-01-22,Spire,0.3499077366591486,0.04911279684613234,-0.011970860876949546
south_peninsula,Week 2,2026-01-22,ECMWF,0.5060656897617254,1.6771058103141072,0.498836123657139
south_peninsula,Week 2,2026-01-22,NCEP,0.5591844420508176,0.6331371978963795,0.21856768747792776
east_northeast_india,Week 2,2026-01-22,FuXi,0.9863005660327244,0.013125148983460217,-0.004519355228183936
east_northeast_india,Week 2,2026-01-22,Spire,0.3344297059352121,0.12614032067058964,-0.008994118164586187
east_northeast_india,Week 2,2026-01-22,ECMWF,-0.2338334288516398,0.4042737489382396,0.16529512617968994
east_northeast_india,Week 2,2026-01-22,NCEP,0.09180327425527032,0.38874150973875615,0.17578398904242803
All India,Week 2,2026-01-29,FuXi,0.677798139476799,0.06189417855994535,-0.024842085720112404
All India,Week 2,2026-01-29,Spire,0.5118596861529293,0.16126625708690356,-0.031592439888699475
All India,Week 2,2026-01-29,ECMWF,-0.07863546062840042,1.078771137555386,0.4237845384191459
All India,Week 2,2026-01-29,NCEP,-0.00496893832059401,1.8603827740757561,0.9084499869773988
northwest_india,Week 2,2026-01-29,FuXi,0.6435050289558955,0.03561521169563738,-0.017138968000685862
northwest_india,Week 2,2026-01-29,Spire,-0.21166142777139713,0.19106525732575808,0.10006998437552193
northwest_india,Week 2,2026-01-29,ECMWF,-0.1919422149412931,0.833663090615744,0.4794743461522521
northwest_india,Week 2,2026-01-29,NCEP,-0.6484359855554906,3.3336874992438483,2.247762442506148
central_india,Week 2,2026-01-29,FuXi,0.9991980181801884,0.001649806922450668,-0.00033161611502151924
central_india,Week 2,2026-01-29,Spire,0.7978473298975911,0.04159033374000435,-0.016507863814812358
central_india,Week 2,2026-01-29,ECMWF,0.7128547151665072,0.02982547708285022,0.00973610416680859
central_india,Week 2,2026-01-29,NCEP,-0.6149429052674977,0.6289854750747341,0.339839500947267
south_peninsula,Week 2,2026-01-29,FuXi,0.9691509684899525,0.033353701143460965,-0.01657512208962782
south_peninsula,Week 2,2026-01-29,Spire,0.8875927399606055,0.1745961830437761,-0.0952304115962544
south_peninsula,Week 2,2026-01-29,ECMWF,-0.4719323933317207,0.7739446180673003,0.2100522562408275
south_peninsula,Week 2,2026-01-29,NCEP,-0.4502938149479192,0.41880201233131575,0.14789860862227155
east_northeast_india,Week 2,2026-01-29,FuXi,0.9915660785313654,0.010869241660866261,-0.00390864737426339
east_northeast_india,Week 2,2026-01-29,Spire,0.7513648605734318,0.1251715961930045,-0.050657725633261395
east_northeast_india,Week 2,2026-01-29,ECMWF,-0.22771318593199444,0.29586950690798386,0.1313041466103886
east_northeast_india,Week 2,2026-01-29,NCEP,-0.12563851247585242,0.9989565026330334,0.7026572931168982
All India,Week 2,2026-02-05,FuXi,-0.20905321386535036,0.16268545042651364,-0.041333855816791804
All India,Week 2,2026-02-05,Spire,0.14117986840031835,0.1610562962965098,0.013653302778866429
All India,Week 2,2026-02-05,ECMWF,0.6300925989686056,2.839807790809758,1.1142370372605503
All India,Week 2,2026-02-05,NCEP,0.4041301416045176,1.6979992306373968,0.787161540741117
northwest_india,Week 2,2026-02-05,FuXi,0.9328598214801261,0.017825350745348478,-0.010040039703190395
northwest_india,Week 2,2026-02-05,Spire,0.6660502149597909,0.04798715075567932,-0.0007034018615779702
northwest_india,Week 2,2026-02-05,ECMWF,-0.41231109097387475,0.5285134115649288,0.20754601373107373
northwest_india,Week 2,2026-02-05,NCEP,-0.5317730694154366,0.938741389099943,0.6104175732815352
central_india,Week 2,2026-02-05,FuXi,0.9856491172468747,0.007283592721998597,-0.0025707335047635577
central_india,Week 2,2026-02-05,Spire,0.8849475510781598,0.019856137850062502,0.005927508243221162
central_india,Week 2,2026-02-05,ECMWF,-0.21577434258635625,0.10495307447413715,0.027312372884805234
central_india,Week 2,2026-02-05,NCEP,0.1551249413143788,0.09840001603314824,0.05202045461282283
south_peninsula,Week 2,2026-02-05,FuXi,-0.17376288321826477,0.12179795208386081,-0.031370424481430445
south_peninsula,Week 2,2026-02-05,Spire,-0.233286108253289,0.11228813009924302,-0.011003181861772368
south_peninsula,Week 2,2026-02-05,ECMWF,0.6869060674045581,1.0715813172077184,0.2850140182476001
south_peninsula,Week 2,2026-02-05,NCEP,0.28353751037627567,1.9029459811684,0.9509570554497274
east_northeast_india,Week 2,2026-02-05,FuXi,0.9863579910869168,0.01304730358976404,-0.004209631612312583
east_northeast_india,Week 2,2026-02-05,Spire,0.7902407783496829,0.063026848176184,0.03923784686188112
east_northeast_india,Week 2,2026-02-05,ECMWF,-0.34492162893171446,1.1654994265939083,0.6544142197880539
east_northeast_india,Week 2,2026-02-05,NCEP,0.34523860601066697,0.25880168699740147,0.12290050015661715
All India,Week 2,2026-02-12,FuXi,-0.45397016188933287,0.20657444990034987,-0.07622247063675819
All India,Week 2,2026-02-12,Spire,-0.36737710347555347,0.5914157413855343,-0.12000459154047531
All India,Week 2,2026-02-12,ECMWF,0.6821472241413491,4.579703763787622,1.476856106032416
All India,Week 2,2026-02-12,NCEP,0.22850337262308684,3.4091474611525387,1.3829771271168998
northwest_india,Week 2,2026-02-12,FuXi,0.9062272702642584,0.017704038839970408,-0.004061119767989714
northwest_india,Week 2,2026-02-12,Spire,-0.11676099655712766,0.07398994388018851,-0.006449106496311144
northwest_india,Week 2,2026-02-12,ECMWF,-0.23141299080550548,0.5143399206474983,0.2795805847828847
northwest_india,Week 2,2026-02-12,NCEP,-0.3306118936347757,0.3090184833772675,0.17250757836380384
central_india,Week 2,2026-02-12,FuXi,0.9838718863096988,0.007213192554204872,-0.0019750190757076066
central_india,Week 2,2026-02-12,Spire,0.37166599663055355,0.08295560579490378,0.018230185472901544
central_india,Week 2,2026-02-12,ECMWF,-0.20718145282272027,0.11291249751382951,0.03901310973705612
central_india,Week 2,2026-02-12,NCEP,0.07277198088935734,0.07842428973720447,0.015196372565572944
south_peninsula,Week 2,2026-02-12,FuXi,-0.797378512603172,0.24483955922179745,-0.10351715150117123
south_peninsula,Week 2,2026-02-12,Spire,-0.6817955206488521,0.3413795260549221,-0.055941530621877525
south_peninsula,Week 2,2026-02-12,ECMWF,0.5774648854323751,7.6019512109694665,3.64465113073063
south_peninsula,Week 2,2026-02-12,NCEP,0.6495740098681938,0.6271745175033648,0.11021873754863136
east_northeast_india,Week 2,2026-02-12,FuXi,0.9563522309315676,0.02150771160540344,-0.006385920272178817
east_northeast_india,Week 2,2026-02-12,Spire,0.6571795644253058,0.1672614597754771,0.12802202270096455
east_northeast_india,Week 2,2026-02-12,ECMWF,-0.3941682696714337,0.7440437968852335,0.3640900053107766
east_northeast_india,Week 2,2026-02-12,NCEP,0.4624965110748256,2.7063415774512256,1.1406917967301073
All India,Week 2,2026-02-19,FuXi,0.9620132792349674,0.030884069429307475,-0.01481175970058318
All India,Week 2,2026-02-19,Spire,0.5121828569023811,0.2543633902717834,-0.1059721657244332
All India,Week 2,2026-02-19,ECMWF,-0.2643077019949323,0.8257485416676255,0.29891267571209307
All India,Week 2,2026-02-19,NCEP,0.14065637098766273,0.9875025605159974,0.49399299746861214
northwest_india,Week 2,2026-02-19,FuXi,0.8222420470031492,0.02447169502696671,-0.008865245397999441
northwest_india,Week 2,2026-02-19,Spire,-0.6566779592345622,0.1508301800343891,0.07811875938971087
northwest_india,Week 2,2026-02-19,ECMWF,-0.5987043454855872,1.0442420631673777,0.42305340417028253
northwest_india,Week 2,2026-02-19,NCEP,-0.525399731559606,1.917167229343593,1.291423961335985
central_india,Week 2,2026-02-19,FuXi,0.9908518667636228,0.0068692856130027485,-0.0025524832842983626
central_india,Week 2,2026-02-19,Spire,0.8511694151521205,0.07012677089249747,-0.037757857153084905
central_india,Week 2,2026-02-19,ECMWF,0.6311271982337324,0.03230769280349648,0.00642662988315173
central_india,Week 2,2026-02-19,NCEP,0.08568026624593718,0.4511452458943612,0.333452559600237
south_peninsula,Week 2,2026-02-19,FuXi,0.9735817739854592,0.018897779376600227,-0.009412740612637902
south_peninsula,Week 2,2026-02-19,Spire,0.8466664922230785,0.07207144135951764,-0.051121305343221374
south_peninsula,Week 2,2026-02-19,ECMWF,0.019899308365258727,0.3700612332281806,0.1822701941533288
south_peninsula,Week 2,2026-02-19,NCEP,0.5550400832834996,0.19738180371842207,0.1071279108947698
east_northeast_india,Week 2,2026-02-19,FuXi,0.9015369369776554,0.045602542790658694,-0.02260921900390756
east_northeast_india,Week 2,2026-02-19,Spire,0.16795832606076683,0.3835049825679724,-0.2757862845625665
east_northeast_india,Week 2,2026-02-19,ECMWF,-0.2356166393101854,0.38156946361490585,0.16834761398247441
east_northeast_india,Week 2,2026-02-19,NCEP,0.11850810683068556,0.7109574429869467,0.40767195308889786
All India,Week 2,2026-02-26,FuXi,0.6675855284995894,0.06395355583109189,-0.022308835302020658
All India,Week 2,2026-02-26,Spire,-0.2913947421664986,0.34741262231256204,0.06148525726695099
All India,Week 2,2026-02-26,ECMWF,-0.10539760132290578,1.5904590439249768,0.5626705131901335
All India,Week 2,2026-02-26,NCEP,-0.1355685389472554,2.0919991415237327,0.859243731494672
northwest_india,Week 2,2026-02-26,FuXi,-0.49012327488628893,0.12826793308693013,-0.055562708695731995
northwest_india,Week 2,2026-02-26,Spire,-0.5047275243330176,0.26543084487767815,-0.05385659190418091
northwest_india,Week 2,2026-02-26,ECMWF,0.7569293901557466,0.8259923574557138,0.3592665677640729
northwest_india,Week 2,2026-02-26,NCEP,0.6516431535539298,1.2616073412981699,0.7022994117840881
central_india,Week 2,2026-02-26,FuXi,0.8743323510592538,0.02108750892838482,-0.007820612763975119
central_india,Week 2,2026-02-26,Spire,-0.43036538974495997,0.10502486618714076,0.045422711628958404
central_india,Week 2,2026-02-26,ECMWF,-0.6644990642484561,0.29852175456008206,0.07887679343216426
central_india,Week 2,2026-02-26,NCEP,-0.73734978511194,0.9310793315066807,0.298011110570232
south_peninsula,Week 2,2026-02-26,FuXi,0.9519258852344411,0.02240245951896536,-0.011697072241266196
south_peninsula,Week 2,2026-02-26,Spire,0.9249137463733675,0.021374483444029573,0.010490298782421446
south_peninsula,Week 2,2026-02-26,ECMWF,0.24302770002173904,0.23240278652487026,0.09821970642336506
south_peninsula,Week 2,2026-02-26,NCEP,0.3066798188895394,0.12059391262519249,0.04615435166131646
east_northeast_india,Week 2,2026-02-26,FuXi,0.9163597378043613,0.027810577658973365,-0.005130210248717518
east_northeast_india,Week 2,2026-02-26,Spire,-0.7488810927697824,0.8816926294100188,0.4358080979085558
east_northeast_india,Week 2,2026-02-26,ECMWF,-0.7313801650274205,3.887228005399054,1.9668480365926242
east_northeast_india,Week 2,2026-02-26,NCEP,-0.7330228509735337,5.204476379719981,3.783447846812516
All India,Week 2,2026-03-05,FuXi,0.010739808892105695,0.15531603929176968,-0.06021317015115601
All India,Week 2,2026-03-05,Spire,0.6006423382821151,0.20848323490647694,0.03737201812491753
All India,Week 2,2026-03-05,ECMWF,0.6443553977817998,2.62611895129637,1.3980107007140303
All India,Week 2,2026-03-05,NCEP,0.5524805345649553,2.4236772415998837,1.0675062797413
northwest_india,Week 2,2026-03-05,FuXi,-0.5454519987134255,0.10890089843609191,-0.05964992640930692
northwest_india,Week 2,2026-03-05,Spire,0.3932783760301446,0.3943470152294001,0.2081488257663238
northwest_india,Week 2,2026-03-05,ECMWF,0.6404811294682392,2.5032795098980967,1.4170445178196884
northwest_india,Week 2,2026-03-05,NCEP,0.5435399864735045,1.8857710498232605,0.9725288573706117
central_india,Week 2,2026-03-05,FuXi,0.9483884897435575,0.0204394694844088,-0.006302400922407365
central_india,Week 2,2026-03-05,Spire,0.5528076504638536,0.09009976694492446,0.06088133333368221
central_india,Week 2,2026-03-05,ECMWF,-0.7824489603253932,0.7421649040524427,0.26652045123096785
central_india,Week 2,2026-03-05,NCEP,-0.7847547446761748,1.5314027636154224,0.5162852703157149
south_peninsula,Week 2,2026-03-05,FuXi,0.7907771711158308,0.04897870419626786,-0.03046992837378788
south_peninsula,Week 2,2026-03-05,Spire,0.7290341744463548,0.06890322907774933,0.006259041168348078
south_peninsula,Week 2,2026-03-05,ECMWF,-0.6499050383354716,0.5906679926979973,0.3212486018566271
south_peninsula,Week 2,2026-03-05,NCEP,0.5229911746682626,0.08931913499146493,0.013244426667723522
east_northeast_india,Week 2,2026-03-05,FuXi,-0.5955646311687866,0.37702577020749345,-0.20367223898682585
east_northeast_india,Week 2,2026-03-05,Spire,0.8750135885742343,0.17375728763213233,0.04141694794271984
east_northeast_india,Week 2,2026-03-05,ECMWF,0.8614249501391698,5.362264561754969,3.541029045582352
east_northeast_india,Week 2,2026-03-05,NCEP,0.4267173586590646,5.885675136525979,4.624692435483625
All India,Week 2,2026-03-12,FuXi,0.5990731656103652,0.08546644057605891,-0.04736314925088821
All India,Week 2,2026-03-12,Spire,0.5189098069388108,0.11684452824833148,-0.05419126041009101
All India,Week 2,2026-03-12,ECMWF,0.11667958165076274,1.5967184348696248,1.0686884755969495
All India,Week 2,2026-03-12,NCEP,0.12997985248805682,2.394357462957608,1.2925978630174597
northwest_india,Week 2,2026-03-12,FuXi,0.11182533398933432,0.0936698941641846,-0.061619511972049804
northwest_india,Week 2,2026-03-12,Spire,0.03042968189069743,0.13349591015887882,-0.05947889013271311
northwest_india,Week 2,2026-03-12,ECMWF,-0.292034910160442,1.934675930012562,1.3309655687316426
northwest_india,Week 2,2026-03-12,NCEP,-0.09834904349735255,2.7385342011340943,1.9626464195755684
central_india,Week 2,2026-03-12,FuXi,-0.3377701500848458,0.13735033873558594,-0.0860923959440127
central_india,Week 2,2026-03-12,Spire,-0.13944599175287567,0.12871427858719495,-0.04677374965413055
central_india,Week 2,2026-03-12,ECMWF,-0.042195904537833034,1.794503751847697,1.3220281213174636
central_india,Week 2,2026-03-12,NCEP,0.17999299397587926,2.40308518943028,1.1678787441236187
south_peninsula,Week 2,2026-03-12,FuXi,0.9702398746307656,0.021929918373036674,-0.01567259944684439
south_peninsula,Week 2,2026-03-12,Spire,0.8982906110451575,0.063159096988883,-0.01796236158731911
south_peninsula,Week 2,2026-03-12,ECMWF,0.2210793994089683,1.2079271655458392,0.9297858199631384
south_peninsula,Week 2,2026-03-12,NCEP,-0.5497891230141257,0.4926859386906458,0.2939341087572507
east_northeast_india,Week 2,2026-03-12,FuXi,0.005826592676224369,0.1706592607790042,-0.12620144231310396
east_northeast_india,Week 2,2026-03-12,Spire,0.12487530837302478,0.22375307418309986,-0.15095626193495695
east_northeast_india,Week 2,2026-03-12,ECMWF,0.15225644516806897,2.115433591584215,1.5856914571794916
east_northeast_india,Week 2,2026-03-12,NCEP,-0.26828108743492546,5.1869311752744505,3.7245474995264214
All India,Week 2,2026-03-19,FuXi,0.15106767690285436,0.12024333229613797,-0.049396691952027845
All India,Week 2,2026-03-19,Spire,0.40085536897755575,0.2273947545370138,0.04625337590504656
All India,Week 2,2026-03-19,ECMWF,0.42396302756559445,1.8160989238733192,0.9941019936280008
All India,Week 2,2026-03-19,NCEP,0.36758285195635026,3.8581628811648727,1.786987205871695
northwest_india,Week 2,2026-03-19,FuXi,-0.30807315476195546,0.09895588612062689,-0.04207602605385191
northwest_india,Week 2,2026-03-19,Spire,-0.3127260221426567,0.20711139226839084,0.005461888765229247
northwest_india,Week 2,2026-03-19,ECMWF,0.41472965682864316,1.6106147273379208,1.178785738771728
northwest_india,Week 2,2026-03-19,NCEP,0.6797213532266737,6.995561034454809,4.555583550529056
central_india,Week 2,2026-03-19,FuXi,-0.3382628511659002,0.0863265583095633,-0.024976221244794015
central_india,Week 2,2026-03-19,Spire,0.30476260472976324,0.1310045725069232,0.09003889060898432
central_india,Week 2,2026-03-19,ECMWF,0.5666192179961611,1.340417729794872,0.6725491842347441
central_india,Week 2,2026-03-19,NCEP,0.67340169483561,0.6103593304688595,0.29234009921560217
south_peninsula,Week 2,2026-03-19,FuXi,0.9687738534992113,0.01866772674206498,-0.010486464785899001
south_peninsula,Week 2,2026-03-19,Spire,0.7710903843186795,0.0787110611439394,0.05010382470575622
south_peninsula,Week 2,2026-03-19,ECMWF,0.0686516412568901,0.8437591916568223,0.5024576114671132
south_peninsula,Week 2,2026-03-19,NCEP,-0.2043976961714251,0.43901840437224093,0.21148094832264386
east_northeast_india,Week 2,2026-03-19,FuXi,-0.6315977682847427,0.25790042184236717,-0.14359479185492824
east_northeast_india,Week 2,2026-03-19,Spire,0.5296732014867278,0.49045648886171395,0.3516624089790631
east_northeast_india,Week 2,2026-03-19,ECMWF,0.4864883548546354,4.188344039399259,3.1117518519789753
east_northeast_india,Week 2,2026-03-19,NCEP,0.1880375384286937,5.724619952528605,3.7386016400360558
All India,Week 2,2026-03-26,FuXi,0.2644708861855295,0.1413612600654292,-0.06653475546671177
All India,Week 2,2026-03-26,Spire,0.24446755118517816,0.28245264258296593,-0.0011543956068430462
All India,Week 2,2026-03-26,ECMWF,0.424954601467274,2.8185876355254944,1.4963120961587497
All India,Week 2,2026-03-26,NCEP,0.3633803913445259,3.2144390027929775,2.006550714489759
northwest_india,Week 2,2026-03-26,FuXi,-0.38405778770962296,0.25828121073703536,-0.15485755172167723
northwest_india,Week 2,2026-03-26,Spire,0.3460232673616942,0.2563327305970812,0.08043042649844663
northwest_india,Week 2,2026-03-26,ECMWF,0.792911408025355,2.555575048090043,1.8475580232140383
northwest_india,Week 2,2026-03-26,NCEP,0.6334971630976665,5.429667331199757,4.296053667658061
central_india,Week 2,2026-03-26,FuXi,0.26829451608746935,0.07550941843228248,-0.04536382279680386
central_india,Week 2,2026-03-26,Spire,0.09413088286875325,0.24785856502483988,0.15731603949653156
central_india,Week 2,2026-03-26,ECMWF,0.28509959430670373,1.9693366937746926,1.178703046400463
central_india,Week 2,2026-03-26,NCEP,-0.30533980306994196,1.0952293144994103,0.7284939417781169
south_peninsula,Week 2,2026-03-26,FuXi,0.9415450801704067,0.029933764608673776,-0.016569139008726346
south_peninsula,Week 2,2026-03-26,Spire,0.4879078369479563,0.10490818856537026,-0.02049306838698496
south_peninsula,Week 2,2026-03-26,ECMWF,-0.10927356556574204,1.12689551708533,0.7052743930963891
south_peninsula,Week 2,2026-03-26,NCEP,-0.381908777075367,1.737820980292664,1.2510857851383295
east_northeast_india,Week 2,2026-03-26,FuXi,-0.2009504111400635,0.17072398970823888,-0.10412643561972688
east_northeast_india,Week 2,2026-03-26,Spire,-0.3327882025993529,0.6763090400522859,-0.08405461500564672
east_northeast_india,Week 2,2026-03-26,ECMWF,0.4127031907570054,6.630769460024824,5.0353346744377285
east_northeast_india,Week 2,2026-03-26,NCEP,0.2127655231878416,2.7351321210868442,1.6474813155437482
All India,Week 3,2026-01-01,FuXi,0.8361649886150868,0.05047956438411428,-0.020899485675015508
All India,Week 3,2026-01-01,Spire,0.7210560103789545,0.26091346482190403,-0.06620100074442245
All India,Week 3,2026-01-01,ECMWF,-0.23396103910641486,1.6699002471036928,0.6477875879325092
All India,Week 3,2026-01-01,NCEP,-0.30913927205435726,3.4372840915077605,1.8562772633479392
northwest_india,Week 3,2026-01-01,FuXi,-0.09423993998618989,0.07207464025155919,-0.03274850126824186
northwest_india,Week 3,2026-01-01,Spire,-0.044922370601296745,0.1047566062476303,0.05705374115310722
northwest_india,Week 3,2026-01-01,ECMWF,-0.36535503878379394,0.9172368803028191,0.532431032694076
northwest_india,Week 3,2026-01-01,NCEP,-0.37686137538229547,3.2076179630177433,2.0054657283422714
central_india,Week 3,2026-01-01,FuXi,0.9758621011006976,0.010474409077822475,0.0036533900674501503
central_india,Week 3,2026-01-01,Spire,0.8327832980996845,0.03068902708602588,0.021512062659590707
central_india,Week 3,2026-01-01,ECMWF,0.05714104155853108,0.2944805732145601,0.14655762229633862
central_india,Week 3,2026-01-01,NCEP,-0.19631915729842883,3.3243076645999947,2.2806131248048436
south_peninsula,Week 3,2026-01-01,FuXi,0.917445079151205,0.038915005062464876,-0.019652007319231803
south_peninsula,Week 3,2026-01-01,Spire,0.9394419093717891,0.3144420057606278,-0.14375134083666863
south_peninsula,Week 3,2026-01-01,ECMWF,-0.8084703765250223,1.353998571069417,0.5642858711757248
south_peninsula,Week 3,2026-01-01,NCEP,-0.7274872955651684,5.926977772794111,3.6486221382169157
east_northeast_india,Week 3,2026-01-01,FuXi,0.9986541000194169,0.0044837697713749096,-0.0023335708646239676
east_northeast_india,Week 3,2026-01-01,Spire,0.6601217613258555,0.08014782208547758,0.057724678162692014
east_northeast_india,Week 3,2026-01-01,ECMWF,0.2615306427898848,0.19889684050751055,0.10599684756414243
east_northeast_india,Week 3,2026-01-01,NCEP,-0.11343076048327354,1.9694351234316194,1.3005315638735027
All India,Week 3,2026-01-08,FuXi,0.3782964699033569,0.10914986817519963,-0.047889667801682974
All India,Week 3,2026-01-08,Spire,0.1395097873605313,0.12397209253225187,-0.010987583574082607
All India,Week 3,2026-01-08,ECMWF,0.3928379727759852,0.4246591971174317,0.22293397156645312
All India,Week 3,2026-01-08,NCEP,0.5754012160160475,1.3229533864501024,0.4242976959221098
northwest_india,Week 3,2026-01-08,FuXi,-0.7095730228706397,0.20049760481360465,-0.11637965140006744
northwest_india,Week 3,2026-01-08,Spire,-0.6888632287313519,0.22670335405796296,-0.07216151937649459
northwest_india,Week 3,2026-01-08,ECMWF,0.4752778934566509,0.6513013397371198,0.37600802202870504
northwest_india,Week 3,2026-01-08,NCEP,0.727549868414943,2.662250876938334,1.5627355718278928
central_india,Week 3,2026-01-08,FuXi,0.6350828169358645,0.04559935488138156,-0.019005522134411965
central_india,Week 3,2026-01-08,Spire,0.568998525791332,0.08278195627387791,0.06532434671298952
central_india,Week 3,2026-01-08,ECMWF,0.4021815748973547,0.43212278235900714,0.16249556291252032
central_india,Week 3,2026-01-08,NCEP,0.6221877582326053,0.059763053604879365,0.014592989494736551
south_peninsula,Week 3,2026-01-08,FuXi,0.3106480451493141,0.07800233441266714,-0.04001612066287108
south_peninsula,Week 3,2026-01-08,Spire,0.31698359391098835,0.08180994433173883,-0.010986822112192063
south_peninsula,Week 3,2026-01-08,ECMWF,0.13676338277311018,0.251983207411159,0.13287760392608786
south_peninsula,Week 3,2026-01-08,NCEP,-0.26370618607821544,0.1330790504796891,0.007725776885797112
east_northeast_india,Week 3,2026-01-08,FuXi,0.9699367701263161,0.01965503389178332,-0.00729265220466166
east_northeast_india,Week 3,2026-01-08,Spire,0.4131673797698967,0.09066611562176215,0.054849343783447524
east_northeast_india,Week 3,2026-01-08,ECMWF,0.050059558533727205,0.20450541927211868,0.09969892579572352
east_northeast_india,Week 3,2026-01-08,NCEP,0.9605417063053088,0.020723586802549463,0.00381157333584738
All India,Week 3,2026-01-15,FuXi,0.6191711781799126,0.06183397716028986,-0.02360103112744172
All India,Week 3,2026-01-15,Spire,0.3887074803770437,0.06212382915070331,-0.0038888195318391387
All India,Week 3,2026-01-15,ECMWF,-0.15318494693365706,1.689437117467011,0.9089648796103522
All India,Week 3,2026-01-15,NCEP,0.11080536072271238,1.100170073735929,0.3659722531421238
northwest_india,Week 3,2026-01-15,FuXi,0.4817641658010587,0.05391267656697526,-0.030508158917707237
northwest_india,Week 3,2026-01-15,Spire,-0.17926234693988646,0.0776088267184773,-0.009899540074213632
northwest_india,Week 3,2026-01-15,ECMWF,-0.2006680173666677,2.6506351318103865,1.9539942463724143
northwest_india,Week 3,2026-01-15,NCEP,-0.43404443274641824,1.9360367289732263,0.9036005711498931
central_india,Week 3,2026-01-15,FuXi,0.905952014899719,0.01833663345007944,-0.005707939917339688
central_india,Week 3,2026-01-15,Spire,0.8727873449321731,0.022695311927662908,0.004520808468595362
central_india,Week 3,2026-01-15,ECMWF,-0.1921329465352349,2.031659718279124,1.0605471586773436
central_india,Week 3,2026-01-15,NCEP,0.4622755429180912,0.04348049875249901,0.005212329642669432
south_peninsula,Week 3,2026-01-15,FuXi,-0.062345115039946226,0.08421068447307324,-0.03561999888229767
south_peninsula,Week 3,2026-01-15,Spire,0.1272127150184875,0.06976784210996229,-0.032312976269435294
south_peninsula,Week 3,2026-01-15,ECMWF,0.18463520824908294,0.60737722457119,0.31488181784328156
south_peninsula,Week 3,2026-01-15,NCEP,0.5679963548246069,1.1245743010170026,0.3774721396559865
east_northeast_india,Week 3,2026-01-15,FuXi,0.7906616235955979,0.04632049198146687,0.02501182002756812
east_northeast_india,Week 3,2026-01-15,Spire,0.7626106248864257,0.04579649094828737,0.015388450836903825
east_northeast_india,Week 3,2026-01-15,ECMWF,-0.014158868904897839,1.4709643717940561,0.7081498645288287
east_northeast_india,Week 3,2026-01-15,NCEP,0.17700868536233047,0.3514552344701875,0.14513537779338903
