variable,model,valid_month,valid_month_name,region,lead_bucket,pcc,rmse,bias,msss_clim,std_ratio,n_init,crpss_clim,crps,ssr,spread,briss_clim
TP,Persistence,10,Oct,northwest_india,W5-6,0.08549401652628402,4.508604817037714,3.4169988718512156,-19.009021350641923,2.5443297651277086,1,,,,,
TP,Persistence,10,Oct,central_india,W5-6,-0.09531607070485167,7.537414109928047,5.329171867831901,-6.135091913375463,1.6490649051202761,1,,,,,
TP,Persistence,10,Oct,south_peninsula,W5-6,0.09696368702755745,4.0703926578816745,-1.306933174400654,-1.3511433661755339,1.1745740851870463,1,,,,,
TP,Persistence,10,Oct,east_northeast_india,W5-6,0.6323654365465877,4.228968720749908,-0.9778412589636777,-0.43096785689417083,1.289556964011106,1,,,,,
Z500,ECMWF,6,Jun,All India,W1-2,0.8858588161673495,5.950499257584763,-0.6356511345348305,0.7664139030529946,0.9647680976473191,2,0.6112243593092725,3.6381827293514224,1.438404204086261,7.71670739678887,0.6444090266671039
Z500,ECMWF,6,Jun,All India,W3-4,-0.020705228871087195,9.945082704326168,-1.472723461699803,0.01789236235610514,0.3712072077956184,1,0.24864968640260546,5.7276732594652415,1.175486784717318,11.486859973935815,0.4701456407608405
Z500,ECMWF,6,Jun,northwest_india,W1-2,0.9658263554924283,4.952845799806916,0.7383903254917247,0.7870678683561667,0.8438134970211584,2,0.5660690309585471,3.3254262831661916,2.400805763757731,7.415302461068522,0.56909649990808
Z500,ECMWF,6,Jun,northwest_india,W3-4,-0.5345384354855299,10.740484947247346,5.043930175099474,-1.796498155153563,0.3982213007120755,1,-0.08780534259989398,6.580294395551332,1.3447809129538635,13.04055474999179,0.15087973088474135
Z500,ECMWF,6,Jun,central_india,W1-2,0.5397807695944111,6.034416354593005,-0.49718541673841177,0.48686457156305163,0.7691275504526431,2,0.5507972577493757,3.78157275573614,1.6107375904931578,8.521400248849895,0.6173103492900989
Z500,ECMWF,6,Jun,central_india,W3-4,0.0673919060977573,6.747246323872734,-2.8208852025527493,0.526877597815596,0.6275622986189922,1,0.3791754990569639,4.4679434239345515,2.1173368854100003,12.30429123130568,0.3973781334596581
Z500,ECMWF,6,Jun,south_peninsula,W1-2,0.36838748598387155,6.8918848607134535,-4.931766348258042,0.7429422995740499,1.1638831462915862,2,0.5506937207967361,4.211635531349291,0.9851311250169957,6.569907839543073,0.7576757825228557
Z500,ECMWF,6,Jun,south_peninsula,W3-4,0.26104530129978554,5.416903866751775,-3.270940812370253,0.7454458650375061,0.5485426090565355,1,0.4686866566524711,3.4493944536772814,1.7028677241310795,8.828650964936525,0.6574673695616327
Z500,ECMWF,6,Jun,east_northeast_india,W1-2,0.5273471350113142,5.278685366469912,1.3929173249327818,0.7779169837081469,1.875636453366162,2,0.6407660382327263,3.2800126478324927,1.6966168014136234,7.963240570868964,0.6983039479730986
Z500,ECMWF,6,Jun,east_northeast_india,W3-4,-0.26130606110153487,12.868992263517082,-10.38750397931503,0.6491999352193523,1.557695853842265,1,0.41447566522870743,9.579199334893053,1.6491671851737353,9.533293060979986,0.6010807928365574
Z500,ECMWF,7,Jul,All India,W1-2,0.8438124711910346,9.012465240272224,-6.1870190603901225,0.49327503792836597,0.8481373216756266,2,0.28543399173780193,6.006662050047897,0.6308631676042386,5.5763331244439485,0.38299590579423415
Z500,ECMWF,7,Jul,All India,W3-4,0.2585297441471639,10.747073046040788,-1.7245590212752906,0.2748334968982935,0.5987443081567362,2,0.22019267917504218,6.758888439538272,1.0507774358915778,9.733142103074945,0.26873106800136876
Z500,ECMWF,7,Jul,All India,W5-6,0.13451632132795932,12.870210775751834,-3.6494084562609386,0.04202506145145707,0.4353299350564507,2,0.04744601615846539,8.469478404202505,1.4665023949536073,12.442946451688336,0.11421228125864234
Z500,ECMWF,7,Jul,northwest_india,W1-2,0.8239556454233682,8.53566373679499,-4.0365749340427834,0.5004607967135691,0.8871182694103539,2,0.31349190914318326,5.672711556140607,0.7682525074333639,5.977390908608854,0.43364257991823824
Z500,ECMWF,7,Jul,northwest_india,W3-4,0.3679642381703784,9.785113002585225,3.0409000416492993,0.022425330385645564,0.7546237366025244,2,0.22638676528028337,5.968952539748884,1.413143768444872,10.340205029014136,0.3040190609108018
Z500,ECMWF,7,Jul,northwest_india,W5-6,0.42452658567874535,13.120289115285773,1.0179957798885686,-0.7477227980562946,0.7839659403023898,2,-0.05419503816473026,8.271341530239729,1.4699678402209158,13.921700359377414,-0.021409703745802006
Z500,ECMWF,7,Jul,central_india,W1-2,0.5586702150784855,9.174816964479056,-8.431881102429557,-0.39736717330110255,1.0179450656406024,2,0.20013056185856837,6.097843406946543,0.6074925669312847,5.598397653237209,0.4836068528910659
Z500,ECMWF,7,Jul,central_india,W3-4,0.1769411982911655,10.539088217933164,-4.937470182494851,-0.27398838586609275,0.7691184164242639,2,0.22082049755862204,6.576003479316198,1.1466577418936654,10.421220949517942,0.37572177446055555
Z500,ECMWF,7,Jul,central_india,W5-6,0.004060087032519588,13.061228177532303,-7.523196945223236,-0.07340020010067189,0.24574687009424367,2,-0.01993058904265775,9.325883774874054,2.0037625811546254,12.661761042238043,0.11538228596226419
Z500,ECMWF,7,Jul,south_peninsula,W1-2,0.9566591630503265,11.129744712246929,-10.99629478208725,0.15460319858760793,0.770191431167005,2,-0.01838912486091636,8.358055273879941,0.4377194662924495,4.80994891427159,0.25532925142507285
Z500,ECMWF,7,Jul,south_peninsula,W3-4,0.4442740075867895,12.182864000238995,-8.065907573587328,0.12097877297497522,0.32451594397622585,2,0.04209565239050213,8.615208404772485,0.7732072952659199,7.827473627386674,0.27240279073877294
Z500,ECMWF,7,Jul,south_peninsula,W5-6,0.03143120392568674,10.39157465575787,-6.664544369846837,0.2743304479460749,0.209686048270233,2,0.1912665988273575,7.164223426577725,1.2764852703410172,9.139431863418015,0.3678286633171359
Z500,ECMWF,7,Jul,east_northeast_india,W1-2,0.9708949849735701,5.179632167224468,0.23063606965198102,0.7257002401064399,0.7034371580306218,2,0.5128869503011853,3.6016235505972496,1.5384427220117145,5.6036350221632345,0.5716205418571476
Z500,ECMWF,7,Jul,east_northeast_india,W3-4,0.5095023880055196,10.00174670598001,3.1002069322529686,-0.7403427913393779,0.39987014284628863,2,-0.045034545298864664,6.592135007452021,1.6544184156289659,9.206276285398193,-0.17718778832178084
Z500,ECMWF,7,Jul,east_northeast_india,W5-6,-0.00042195650616017044,13.3567576844171,-1.239398948776304,-0.6936761776216447,0.46935976497262455,2,-0.11275501825455686,8.569470656573056,1.2526110718043877,12.824009804993816,-0.17366115219142841
Z500,ECMWF,8,Aug,All India,W1-2,0.7964749019709162,6.535664855051451,0.37772104873502216,0.3445946617893502,0.9367387475739481,3,0.3860687546469172,4.0257802969693435,1.145608131215683,6.469155259406928,0.4405821554093246
Z500,ECMWF,8,Aug,All India,W3-4,0.6519447525122526,9.614598998328653,2.3844094425330544,-0.0244281737104437,0.693679726385158,3,0.18061344183276923,5.692979027742369,1.1376435212191425,10.152197699446988,0.3240290051955475
Z500,ECMWF,8,Aug,All India,W5-6,0.23564424286034838,9.554093249197665,0.5297513166256257,0.19395211739880364,0.39038419023631477,3,0.16768125601737652,5.917184442970494,1.3117006109447136,10.329929657266376,0.33122351766680697
Z500,ECMWF,8,Aug,northwest_india,W1-2,0.8110524127140403,5.115562806653515,-1.7381429933411006,0.09583378534817023,0.8607765042283785,3,0.508147950071313,3.2758646217101823,1.5614720058336047,6.6971796289333305,0.49740170022410624
Z500,ECMWF,8,Aug,northwest_india,W3-4,0.5290710208503764,7.523480617701526,0.16637560936414425,-0.06821045509662182,0.7705219180602849,3,0.34811625310234834,4.550337122996962,1.5244419501898476,10.744993825527926,0.43567449763547306
Z500,ECMWF,8,Aug,northwest_india,W5-6,0.325028592489453,8.628543669945012,-1.3071966574414344,0.1343393388716428,0.6328353779775766,3,0.3087230010044075,5.332937065768187,1.50390662779758,10.993562441293003,0.41069796527711294
Z500,ECMWF,8,Aug,central_india,W1-2,0.3168194102188096,7.86827918269297,2.1012094834729234,-5.412233467451316,1.2306066838327039,3,-0.008487685464416306,5.210767621822735,1.202741207601132,6.811251754689175,-0.13834155121522732
Z500,ECMWF,8,Aug,central_india,W3-4,0.13963353147682325,11.352714584862296,5.374630822481171,-4.540703264044199,1.0359577849954162,3,-0.1685635251993411,7.063361111215241,1.044268763637441,10.743373467501552,-0.13598351823255367
Z500,ECMWF,8,Aug,central_india,W5-6,-0.046891361196041446,10.275415178813457,2.9381898156766453,-1.2494091527207611,0.4011746439563438,3,-0.02589838816165891,6.963447384373417,1.511594358502835,10.697810914498351,0.06454778491574067
Z500,ECMWF,8,Aug,south_peninsula,W1-2,0.13643103718996874,4.756631318433769,0.8383557361560644,-0.27297148962866125,0.8298669977638932,3,0.28314390686084,3.171644504507958,1.6248963566270656,5.19993552782472,0.5508355694906399
Z500,ECMWF,8,Aug,south_peninsula,W3-4,0.20100670227278314,8.097533890394201,3.407601792648007,-1.0402856950234338,0.4140153314886058,3,0.017618555306227652,4.617174222910106,1.1256868615515236,8.884875089567112,0.32823920179286564
Z500,ECMWF,8,Aug,south_peninsula,W5-6,0.3480339121668304,8.91921239280625,1.9537074200917715,-2.1787401752837225,0.24422401124133888,3,-0.1443344595930189,5.534472069454984,1.276199728855944,8.780101582764976,0.18068157862662884
Z500,ECMWF,8,Aug,east_northeast_india,W1-2,0.7907438058721786,6.489770505894654,0.4873955263783814,-1.8237038105770667,1.2173302276649405,3,0.41700983513196954,4.018698075960902,1.118927351670228,6.768788994212225,0.5440887416927088
Z500,ECMWF,8,Aug,east_northeast_india,W3-4,0.4268737272709881,9.781359725512953,-0.8774923579761256,-1.3483568944756936,0.9942494661248975,3,0.22257234757748848,6.395851303207377,1.1782086755347563,9.08357541579652,0.40186377986852617
Z500,ECMWF,8,Aug,east_northeast_india,W5-6,0.5734792616521877,8.383205431061452,-2.7337368024294464,-1.658239367220801,0.810762923180873,3,0.2823451016091541,5.278629637099269,1.3252243472892693,9.968402684951602,0.46256160770054555
Z500,ECMWF,9,Sep,All India,W1-2,0.45915508119494997,9.669076090605357,-6.041483837966367,0.5486839661794384,0.9510674877670136,1,0.35759158240559596,5.5581206363556195,0.6644009450525235,6.293420602856429,0.4642257113686925
Z500,ECMWF,9,Sep,All India,W3-4,0.35557998195314316,12.63004562298244,-6.520426020003801,0.36879163992669034,0.6850829966494622,3,0.29449610405601817,7.284028323686042,0.9121919125574491,10.924420249415139,0.4487391419916261
Z500,ECMWF,9,Sep,All India,W5-6,0.25613586828414675,15.551200312948094,-9.641337268474384,0.3487302905921137,0.6657704516298066,3,0.2811435013404239,9.062070986532321,0.7284253696595715,10.992544661306221,0.5547878108747707
Z500,ECMWF,9,Sep,northwest_india,W1-2,0.318696364648451,14.302976219414493,-12.345165868423432,0.4209078534208517,0.9618294306521225,1,0.20825317810479763,9.497698429080726,0.5801099046652161,7.442253265689265,0.45156781390881723
Z500,ECMWF,9,Sep,northwest_india,W3-4,-0.1062903733057432,15.420817130579787,-10.331950747776201,0.5582388356846393,0.46388602285108493,3,0.3915286646997528,9.266719797957697,0.9689754812713366,13.00497658939255,0.6747526590850221
Z500,ECMWF,9,Sep,northwest_india,W5-6,0.10973229334844578,19.453746224872766,-14.064549376769719,0.4811744263410988,0.423638774433413,3,0.3437612415438709,11.58081553144608,0.7484871265627852,13.452523778836897,0.6862420327526215
Z500,ECMWF,9,Sep,central_india,W1-2,0.4457366282529009,6.4668738424121575,-4.3807796276057855,0.6107054818717951,0.6581655998757825,1,0.39534260586670567,3.8368251707625305,0.9483851296393737,6.237215015725501,0.5124193202239256
Z500,ECMWF,9,Sep,central_india,W3-4,0.47275070018625154,10.887298341269023,-5.005660745565281,0.167542309636431,0.6760631473961342,3,0.2637852173106935,6.615712581906886,1.066966298007435,10.865766330546787,0.43321971229185907
Z500,ECMWF,9,Sep,central_india,W5-6,0.5158804355355269,14.325102276084667,-9.052831515393336,-0.1324587647003585,0.6442180494885463,3,0.10028863518270345,9.230993172288711,0.7588744411794293,10.310290708815193,0.3397679521541349
Z500,ECMWF,9,Sep,south_peninsula,W1-2,0.8096748891639342,5.848510458370086,-5.237466672063397,0.8000784107261169,0.6983876388628736,1,0.5320681261912379,3.699429112002065,0.7385443934550862,4.490479577658767,0.6461901414920436
Z500,ECMWF,9,Sep,south_peninsula,W3-4,0.041417009588037734,8.657872273176181,-7.04635374749712,0.23935730527154017,0.378333871566502,3,0.21924836835625988,5.398981867389295,1.1723566879475231,8.704466762151295,0.29915099852332755
Z500,ECMWF,9,Sep,south_peninsula,W5-6,0.06878874835186702,9.580498108650643,-7.249419399630369,0.528585096759189,0.487801471808975,3,0.3468529458480405,6.5462148660520825,1.4535133980439015,8.98683437357899,0.6199766467693444
Z500,ECMWF,9,Sep,east_northeast_india,W1-2,0.8277697967865401,5.171166987085753,2.9311096898502056,0.5516561522341824,2.0597871718114744,1,0.5158110745004223,3.199939487383692,1.1040302032716762,6.156230584628235,0.20964432795524202
Z500,ECMWF,9,Sep,east_northeast_india,W3-4,0.1351035447149761,11.015712511540375,-1.0025624447343395,-4.955120546313763,1.7447646257674179,3,0.001162955899003637,6.826519271438217,0.9309968317898735,9.27674576026823,-0.17991135745363987
Z500,ECMWF,9,Sep,east_northeast_india,W5-6,-0.11973123046665661,10.361558833667024,-4.30177758952416,-2.572033079571868,1.863654043989785,3,0.33354107741021943,6.305508478480664,1.0746143768608545,9.674580649965463,0.41978780864959964
Z500,ECMWF,10,Oct,All India,W5-6,0.130672189260755,12.163513357341035,8.846697155051345,-1.0650990170901082,1.1940662061860787,1,-0.11206093636301151,6.9778529935960245,1.0048190703605973,11.728354526151355,0.564439574278018
Z500,ECMWF,10,Oct,northwest_india,W5-6,0.73477348518898,15.338088059030966,14.954290328727211,-6.506741128339284,0.7418244869941221,1,-0.8131258339570283,9.414497473793737,1.0003425423403272,14.930187165506549,-0.3549083836069583
Z500,ECMWF,10,Oct,central_india,W5-6,0.34767020170471596,8.701474983929224,5.818433762473672,-0.6041510138018091,0.7566431614228946,1,0.09981921514246905,5.348327439133414,1.3183124253615572,10.10164467726303,0.42874129861007565
Z500,ECMWF,10,Oct,south_peninsula,W5-6,0.6919562378104139,4.171651495308268,-1.9584460983175411,0.9269362031795008,0.8809344929284013,1,0.6721109062014907,2.914718623995519,2.4749191663320222,8.033044850915916,0.9562270018134661
Z500,ECMWF,10,Oct,east_northeast_india,W5-6,0.2579201168708166,16.314329267685018,15.87284811068865,-1.8008907300693073,1.441114767148903,1,-0.6633731463180124,10.435771880751762,0.8615928739568424,13.050846370294899,0.9906819668299038
Z500,FuXi,6,Jun,All India,W1-2,0.9711501312845198,2.5193358862315094,-1.2446887408800995,0.985451832836989,0.930335891131598,1,0.8773169118526748,1.5806713607761185,0.4493258800302493,1.1320028141727612,0.9946465940036644
Z500,FuXi,6,Jun,northwest_india,W1-2,0.9901989043102244,1.3208275477094031,0.3900579632700521,0.993377618329438,0.985840743657318,1,0.9260988842234416,0.7448462899600715,1.0501124618889288,1.3870174678558378,0.9838319029772911
Z500,FuXi,6,Jun,central_india,W1-2,0.9287647599282668,2.2452196526726533,-1.0707924344309576,0.989735018587968,1.1206421814008196,1,0.8974127528693439,1.419417719846349,0.4515327750775716,1.0137902604299849,0.9994515984257496
Z500,FuXi,6,Jun,south_peninsula,W1-2,0.9660711469256203,2.419976861809773,-1.944708661599523,0.9647007658180188,1.3521979215056634,1,0.790838929261943,1.5813821849383576,0.4138185413297646,1.001431295005902,0.9960752183372537
Z500,FuXi,6,Jun,east_northeast_india,W1-2,0.932051716252335,4.471540356306519,-4.341470483058298,0.9804928183642068,0.8483868171210603,1,0.8391398460285924,3.773829795308513,0.2253438137889268,1.007633957401208,1.0
Z500,FuXi,7,Jul,All India,W1-2,0.6927210291295862,5.152120236765368,0.3570723607204953,0.3128511936136045,1.2650637099301236,1,0.4135836631166534,2.919781216862869,0.8083804736734934,4.164873397419179,0.3872372237404571
Z500,FuXi,7,Jul,All India,W3-4,0.17265876841136646,11.54763927330255,-1.5167644768112796,0.39459232830947544,0.4275821665331618,1,0.243360848894983,7.1715676331535345,0.806313278001479,7.947648848288244,0.36821979007104116
Z500,FuXi,7,Jul,All India,W5-6,0.44000285197665406,11.202682882970453,-7.034682111211687,0.4798269269472377,0.4553971948174521,1,0.25099637296522376,7.1693545472072175,1.1029091608896135,9.053926546329608,0.47973472117209826
Z500,FuXi,7,Jul,northwest_india,W1-2,0.6643894356246469,6.910898129068702,5.97650163408093,-2.107556671676517,2.335651089185623,1,0.1736343621740383,3.959934091329498,0.909246878863695,6.283712554000667,-0.5279141973761659
Z500,FuXi,7,Jul,northwest_india,W3-4,0.04961489034374145,12.540757435209414,8.992735242978842,-0.149562298183085,0.45407887207711983,1,0.010189932970500803,7.360937580638462,0.8187980885748654,9.51334052788896,0.10330509874205551
Z500,FuXi,7,Jul,northwest_india,W5-6,0.3240607792216986,9.870149887901551,-7.5957976909965055,0.6919070340841047,0.42741325088032656,1,0.4398609048092598,5.941517109836623,1.1920531333804716,10.03325856132102,0.6541139445022217
Z500,FuXi,7,Jul,central_india,W1-2,0.7204421485476559,3.1876036861810237,-1.197928377548032,0.4294167461456669,1.1526427142469788,1,0.5880840527411499,1.7847585781386843,1.0199494150142088,3.2511945150174704,0.4938903288518006
Z500,FuXi,7,Jul,central_india,W3-4,0.007776228280679642,11.06054244581868,-9.335730210155127,0.4154851002577188,0.7551160797284624,1,0.31489745756925314,7.388673888568691,0.9553761196809022,7.610738712414108,0.5834924364279039
Z500,FuXi,7,Jul,central_india,W5-6,0.450517435021619,13.629257614795431,-7.686020787607095,-0.8425629659837606,0.550730199361056,1,0.018087556612906397,9.792773270768848,1.09481450288564,9.039866014663966,0.2122042063331778
Z500,FuXi,7,Jul,south_peninsula,W1-2,0.9518147781828604,6.26469185252046,-5.821341162415024,0.589392757904744,0.7819031834141212,1,0.2485128100819379,4.6716617669566896,0.3839457375371191,2.405301733758749,0.5203467688537045
Z500,FuXi,7,Jul,south_peninsula,W3-4,0.13886186730804323,11.414668147938071,-10.991148361863063,0.6180684629068329,0.8187473923892805,1,0.4216593102565651,8.14347371810271,0.7856849029119954,6.104134280609282,0.7545700916768259
Z500,FuXi,7,Jul,south_peninsula,W5-6,-0.03538416214343337,7.208339455197541,-2.3788317686211315,0.1586278449340457,0.45844750070756457,1,0.11444546831871408,4.29855401820852,1.2439957558216916,7.369813177912858,0.3299999515617708
Z500,FuXi,7,Jul,east_northeast_india,W1-2,0.9721312040987926,1.3557188330239331,-0.6746875204541481,0.9722128485206196,1.1031435594518464,1,0.8006061683163899,1.0616186085032648,2.813675227180878,3.81455249550201,0.9357463798005905
Z500,FuXi,7,Jul,east_northeast_india,W3-4,0.4281541916469107,8.514970270191533,5.186550450131776,0.17968627838954984,0.5815276359764581,1,0.10283269103288745,5.052399440443391,0.9124721039905362,7.591926835096745,0.232057311831348
Z500,FuXi,7,Jul,east_northeast_india,W5-6,0.0966756374074084,11.360202561621977,-10.114447006340624,0.5374940354534035,0.2929490883674085,1,0.3037378338359475,7.428607486643008,1.0179947263475706,9.042771620763336,0.5933750358980763
Z500,Persistence,6,Jun,All India,W1-2,0.44289796653967206,16.84321276920872,2.307999890517149,-1.6329208991202573,1.8954384765075993,3,,,,,
Z500,Persistence,6,Jun,All India,W3-4,-0.007581528365266654,24.276081456746567,13.723146018636099,-8.07521250035427,2.3715304096115393,1,,,,,
Z500,Persistence,6,Jun,northwest_india,W1-2,0.648334319655954,17.322071893084697,-2.072104589295233,-1.4540654202277996,1.6547892041205121,3,,,,,
Z500,Persistence,6,Jun,northwest_india,W3-4,0.5377315034639207,15.4848289933987,12.286707800378151,-4.776733993949364,1.5030233313742727,1,,,,,
Z500,Persistence,6,Jun,central_india,W1-2,-0.03830287525438014,13.609349845997437,8.694303227664689,-4.762093496702422,1.9871764656861408,3,,,,,
Z500,Persistence,6,Jun,central_india,W3-4,-0.17611971286758032,28.051376330613355,26.43895408626424,-23.824242392615243,2.165021126627723,1,,,,,
Z500,Persistence,6,Jun,south_peninsula,W1-2,0.3376495994067964,14.04063533627342,11.8244791757152,-1.1698290005251404,1.5225154849866365,3,,,,,
Z500,Persistence,6,Jun,south_peninsula,W3-4,-0.08696817706308285,23.278374379498295,21.341955909167545,-4.224144039307184,2.403430302798245,1,,,,,
Z500,Persistence,6,Jun,east_northeast_india,W1-2,0.4067504443706209,18.961926835558565,-14.561254445740753,-0.5305129698291147,4.937289356951754,3,,,,,
Z500,Persistence,6,Jun,east_northeast_india,W3-4,-0.2683628831556932,26.469239729842734,-21.677923858912607,-3.087481254773555,10.43038670123672,1,,,,,
Z500,Persistence,7,Jul,All India,W1-2,-0.10402468005952228,19.587782259431563,1.774822513214481,-4.638457972863671,2.1356413547806667,3,,,,,
Z500,Persistence,7,Jul,All India,W3-4,0.24465051635043675,19.850549778078413,5.329887786529471,-3.3238791769891383,2.0033500739839494,3,,,,,
Z500,Persistence,7,Jul,All India,W5-6,-0.18881835013229117,28.926567601361274,7.869932926498904,-6.82162532061056,2.91495573699113,3,,,,,
Z500,Persistence,7,Jul,northwest_india,W1-2,-0.2561748412324457,21.33513011801157,-11.496972472976088,-8.628374447018478,3.420684718755667,3,,,,,
Z500,Persistence,7,Jul,northwest_india,W3-4,-0.03950481490657182,23.051876922951916,-9.02944381075722,-4.107075629767844,2.850054509078491,3,,,,,
Z500,Persistence,7,Jul,northwest_india,W5-6,-0.2904524608597853,33.67371660037728,-12.651927674720932,-6.227436794310171,3.270714720981182,3,,,,,
Z500,Persistence,7,Jul,central_india,W1-2,-0.24755382962189368,17.912035742135163,11.816766506635167,-16.35856407177361,1.3812514742087576,3,,,,,
Z500,Persistence,7,Jul,central_india,W3-4,0.1830435726242604,18.693304949059335,15.180475002366741,-11.220492269071551,1.4091316110846936,3,,,,,
Z500,Persistence,7,Jul,central_india,W5-6,0.05240232247678315,26.906944707783435,24.80574782668018,-34.67865492978645,2.066525353568686,3,,,,,
Z500,Persistence,7,Jul,south_peninsula,W1-2,-0.20363885061375706,16.75160428083655,11.369658807849797,-3.7750587114562344,0.4844335050397791,3,,,,,
Z500,Persistence,7,Jul,south_peninsula,W3-4,0.01813277297884508,14.899486074535863,14.002485592565954,-1.164562592986864,0.7268316596829397,3,,,,,
Z500,Persistence,7,Jul,south_peninsula,W5-6,0.029592647220514023,26.201591594493095,24.828883819066956,-9.349889402571662,1.204079933384079,3,,,,,
Z500,Persistence,7,Jul,east_northeast_india,W1-2,-0.16796104222913552,18.55278051545319,-4.125016924747436,-2.273132166144192,1.7021432262448488,3,,,,,
Z500,Persistence,7,Jul,east_northeast_india,W3-4,0.11211394436830935,14.960283493378995,3.390284170233619,-2.8313284371831187,1.734718428611579,3,,,,,
Z500,Persistence,7,Jul,east_northeast_india,W5-6,0.003880497347768297,16.620083383550256,-7.112259041798779,-2.1190148109993348,2.687914292572872,3,,,,,
Z500,Persistence,8,Aug,All India,W1-2,0.09213435178216824,16.14799972223477,-3.013777750247207,-1.3516696602825142,0.9338910241925706,3,,,,,
Z500,Persistence,8,Aug,All India,W3-4,0.014589974736196942,19.735701465732827,-5.8489682850831795,-5.183706397735487,1.758697554394876,3,,,,,
Z500,Persistence,8,Aug,All India,W5-6,-0.06218499350854116,19.879156476320826,-4.361161908390181,-4.179386860320141,2.0324142675773036,3,,,,,
Z500,Persistence,8,Aug,northwest_india,W1-2,0.1992364977680924,13.019896376927706,-4.182338323466125,-1.611503359565776,1.1885065033477826,3,,,,,
Z500,Persistence,8,Aug,northwest_india,W3-4,0.053841494432259565,19.349617503800847,-12.539197687162243,-6.5011250449244855,1.9186697179516847,3,,,,,
Z500,Persistence,8,Aug,northwest_india,W5-6,-0.19094557179619565,25.50743295485272,-18.41325513753963,-8.961454296409707,2.190556800144701,3,,,,,
Z500,Persistence,8,Aug,central_india,W1-2,-0.10060598546713194,19.583615107843105,-2.6250297253791457,-24.33516341747092,1.1001432498143637,3,,,,,
Z500,Persistence,8,Aug,central_india,W3-4,-0.20360808282754217,21.272689507395928,-0.5223139759181038,-18.072132200064047,1.587206149749114,3,,,,,
Z500,Persistence,8,Aug,central_india,W5-6,0.03566614211728758,14.072322329124493,6.78295454146919,-12.141676795480118,1.5203786391938872,3,,,,,
Z500,Persistence,8,Aug,south_peninsula,W1-2,0.017027101295281472,14.396416683150798,-0.2876632746092298,-6.217255510672721,1.4712852546420676,3,,,,,
Z500,Persistence,8,Aug,south_peninsula,W3-4,-0.13111496950192195,15.778938832990118,3.329549500628802,-7.980325415273607,1.1917681957368216,3,,,,,
Z500,Persistence,8,Aug,south_peninsula,W5-6,0.6098409153606388,9.69586211862663,8.690433175800555,-4.008750025596902,0.6771930018236807,3,,,,,
Z500,Persistence,8,Aug,east_northeast_india,W1-2,0.5690131440646146,12.883501416025736,-4.742205430025973,-5.521176415644024,1.726024958363085,3,,,,,
Z500,Persistence,8,Aug,east_northeast_india,W3-4,0.18408089733115204,18.53945057461781,-14.830579945444963,-12.612866155045195,3.0966839785902294,3,,,,,
Z500,Persistence,8,Aug,east_northeast_india,W5-6,-0.22950855185158722,22.152055149714467,-15.376944069908166,-5.914449612668813,3.3333098020449676,3,,,,,
Z500,Persistence,9,Sep,All India,W1-2,0.6199954136391554,13.448175781139062,1.1293308649756821,-0.07102374594970592,1.6395920599123985,1,,,,,
Z500,Persistence,9,Sep,All India,W3-4,0.2695989516561906,18.38621567815111,-10.08913607424039,-0.8662565500050701,1.4322190270335067,3,,,,,
Z500,Persistence,9,Sep,All India,W5-6,0.3905252992248271,25.252756209692063,-21.446187300661414,-0.652632398400986,1.5716629170210343,3,,,,,
Z500,Persistence,9,Sep,northwest_india,W1-2,0.15165969246690303,16.174616311274796,6.512748544375819,-0.015180076358475125,2.2532422969123553,1,,,,,
Z500,Persistence,9,Sep,northwest_india,W3-4,0.09824929867197596,16.11882682296184,-6.8112441442559115,0.010963633239422354,1.7514417329467171,3,,,,,
Z500,Persistence,9,Sep,northwest_india,W5-6,0.29896919040445635,23.215917004526116,-17.636522192739292,0.00131690211969262,1.4732158809105886,3,,,,,
Z500,Persistence,9,Sep,central_india,W1-2,0.5567829315529095,10.874280425705855,-2.60062811403068,-0.1103298059157362,0.6418051167663308,1,,,,,
Z500,Persistence,9,Sep,central_india,W3-4,-0.05840433906525215,22.082039148545668,-14.947791833939542,-3.62825049291216,0.9682830351214882,3,,,,,
Z500,Persistence,9,Sep,central_india,W5-6,-0.048427186992441064,29.249775302763528,-28.05115765469511,-2.024692858691277,0.8619815798780694,3,,,,,
Z500,Persistence,9,Sep,south_peninsula,W1-2,0.9036809300242936,13.17251623509379,-5.208001750999778,0.0299695366981252,0.6090068874387465,1,,,,,
Z500,Persistence,9,Sep,south_peninsula,W3-4,-0.21969674472601036,14.165081369695404,-9.013744644264175,-0.830640995880688,0.9397706951181666,3,,,,,
Z500,Persistence,9,Sep,south_peninsula,W5-6,-0.002979589275277383,17.82190884862024,-16.536748648110425,-1.2171661846551183,2.2505471909324744,3,,,,,
Z500,Persistence,9,Sep,east_northeast_india,W1-2,0.7244600395010987,11.011851882469223,5.780930982454462,-4.639695382053048,2.8888839146463967,1,,,,,
Z500,Persistence,9,Sep,east_northeast_india,W3-4,0.1411987852132306,15.508383511536824,-7.483911331525418,-8.176221413839,4.001191705109035,3,,,,,
Z500,Persistence,9,Sep,east_northeast_india,W5-6,-0.09085872686016357,23.25742782910601,-20.7829005961983,-0.8467560251097387,5.046382608285356,3,,,,,
Z500,Persistence,10,Oct,All India,W5-6,-0.44147585755999913,30.407257621155217,1.4726804006325167,-9.048292340384647,5.846665783684783,1,,,,,
