season,variable,model,region,init_date,scale,lead,week,event,brier,brier_clim,briss_clim,base_rate
JFM2026,TP,FuXi,northwest_india,2026-02-12,weekly,4,Week 4,tp_above_normal,0.09627321460344199,0.11392259237932784,0.15492429909880168,0.008434443804650148
JFM2026,TP,FuXi,northwest_india,2026-02-19,weekly,4,Week 4,tp_above_normal,0.08111283558303051,0.11395355039765688,0.2881938710994445,0.008527317859637281
JFM2026,TP,FuXi,northwest_india,2026-02-26,weekly,4,Week 4,tp_above_normal,0.25178605220565003,0.12334579752776625,-1.0413022352785934,0.0367040592499654
JFM2026,TP,FuXi,northwest_india,2026-03-05,weekly,4,Week 4,tp_above_normal,0.09255309072044572,0.11354365718912038,0.18486780317206442,0.007297638234027762
JFM2026,TP,FuXi,northwest_india,2026-03-12,weekly,4,Week 4,tp_above_normal,0.43202003519344623,0.12748857013879977,-2.38869621584975,0.049132377083066024
JFM2026,TP,FuXi,northwest_india,2026-03-19,weekly,4,Week 4,tp_above_normal,0.020472405580674192,0.11167763863911007,0.8166830367283155,0.0016995825839968546
JFM2026,TP,FuXi,northwest_india,2026-03-26,weekly,4,Week 4,tp_above_normal,0.03486636077492199,0.112223009795331,0.6893118368638462,0.0033356960526595846
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,5,Week 5,tp_above_normal,0.07056322244329412,0.11236977392702811,0.3720444566426091,0.003775988447750982
JFM2026,TP,FuXi,northwest_india,2026-01-08,weekly,5,Week 5,tp_above_normal,0.004676605107500003,0.11111111111111113,0.9579105540325,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-15,weekly,5,Week 5,tp_above_normal,0.10586581810468407,0.11173271923963873,0.052508353639649896,0.001864824385582816
JFM2026,TP,FuXi,northwest_india,2026-01-22,weekly,5,Week 5,tp_above_normal,0.003055386807765241,0.11111111111111113,0.9725015187301128,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-29,weekly,5,Week 5,tp_above_normal,0.0144950656452997,0.11111111111111113,0.8695444091923027,0.0
JFM2026,TP,FuXi,northwest_india,2026-02-05,weekly,5,Week 5,tp_above_normal,0.10277386993550781,0.11392259237932784,0.09786226077702076,0.008434443804650148
JFM2026,TP,FuXi,northwest_india,2026-02-12,weekly,5,Week 5,tp_above_normal,0.12293934797649075,0.11395355039765688,-0.07885491542366752,0.008527317859637281
