season,variable,model,region,init_date,scale,lead,week,pcc,rmse,bias,msss_clim,msss_pers,fcst_std,obs_std,fcst_mean,obs_mean,std_ratio
JFM2026,Z500,ECMWF,northwest_india,2026-02-12,daily,18,Week 3,-0.11175155843083974,22.170479968992296,2.6754787950718795,0.3565126289685929,-0.19686716788076386,14.880464737676649,15.545638992967879,5736.892051415527,5734.216572620455,0.9572115205047458
JFM2026,Z500,ECMWF,northwest_india,2026-02-19,daily,18,Week 3,0.33852714401886486,84.89553913811423,-84.28841058775211,0.44011616985104396,0.06988563693642624,2.9740212988072887,11.22323796343233,5758.972562023183,5843.260972610936,0.26498781443441505
JFM2026,Z500,ECMWF,northwest_india,2026-02-26,daily,18,Week 3,-0.6708934569696626,22.46386543400029,17.176940641515277,-1.0958895364280172,0.22026429424344351,8.28916745972283,10.662446124423273,5750.29698121735,5733.120040575835,0.7774170544914418
JFM2026,Z500,ECMWF,northwest_india,2026-03-05,daily,18,Week 3,0.5411538979021308,25.844965575567812,21.165614839689898,-1.1409178341191049,0.23730706921525035,7.476781016440969,16.85917387204649,5766.88684580662,5745.721230966931,0.4434844241589984
JFM2026,Z500,ECMWF,northwest_india,2026-03-12,daily,18,Week 3,0.5202072755588638,15.359007837715884,12.940453072860604,-8.814207548289627,0.967901833401309,7.746412992592547,4.526636548429772,5773.225218377386,5760.2847653045255,1.7112955523852853
JFM2026,Z500,ECMWF,northwest_india,2026-03-19,daily,18,Week 3,0.9496860583076601,60.233419750868094,59.00823771539464,0.1361753713875289,-1.5878256642841455,6.291391387302774,18.96178252583772,5777.425431933382,5718.417194217986,0.33179324669133786
JFM2026,Z500,ECMWF,northwest_india,2026-03-26,daily,18,Week 3,0.8498248443433544,16.202786827462926,-4.5292986362428405,0.7326306418280586,0.8532793140774646,14.605673132518783,22.946229667767284,5764.800012033363,5769.3293106696065,0.6365173426741852
JFM2026,Z500,ECMWF,northwest_india,2026-01-01,daily,19,Week 3,0.5741080014267369,21.667920223352127,19.862028835484587,-1.24792803224144,0.8911221625490492,13.876993879080421,11.948630991800169,5707.434711211495,5687.57268237601,1.1613877680718072
JFM2026,Z500,ECMWF,northwest_india,2026-01-08,daily,19,Week 3,0.8581758452674514,42.2626348545451,-41.65555401154051,0.3132433142449519,0.09918306775215535,6.974408917304593,11.149079336283577,5690.750148415599,5732.40570242714,0.6255591790980505
JFM2026,Z500,ECMWF,northwest_india,2026-01-15,daily,19,Week 3,0.7217386790538926,12.430895379845811,-11.725482632193687,0.9141540939932217,0.7276693179247491,6.688136225823165,6.825435029593192,5720.27812277088,5732.003605403073,0.9798842413450956
JFM2026,Z500,ECMWF,northwest_india,2026-01-22,daily,19,Week 3,0.6844827903282961,23.88457585859088,-17.666594233106085,0.6247834850401683,-1.1643926892259735,8.632902238698854,20.27903941954244,5707.882675624667,5725.549269857773,0.425705678661462
JFM2026,Z500,ECMWF,northwest_india,2026-01-29,daily,19,Week 3,0.968413227556713,29.93431475338752,-28.064184053973925,0.8040969573102597,0.7757201065872226,13.230494054780364,21.09333392300296,5730.581337428868,5758.645521482841,0.6272357941649084
JFM2026,Z500,ECMWF,northwest_india,2026-02-05,daily,19,Week 3,0.933086135826133,41.835728921525025,39.938126744446784,-0.9224602750843782,-0.5114872848429872,20.440850791442454,28.2119621211821,5747.886500008253,5707.948373263807,0.7245455209262123
JFM2026,Z500,ECMWF,northwest_india,2026-02-12,daily,19,Week 3,-0.32948355921108957,39.33329397871659,-32.75770501735652,0.5928284049392181,-0.22812803252951408,12.75959162520173,15.040559594781675,5739.517323367046,5772.275028384403,0.8483455382623313
JFM2026,Z500,ECMWF,northwest_india,2026-02-19,daily,19,Week 3,0.4252169297195901,84.54795063988817,-83.29261321379984,0.4120164547244348,0.03772466734108337,3.7426695163275845,16.217404109574836,5758.021839975828,5841.314453189629,0.23078104800495744
JFM2026,Z500,ECMWF,northwest_india,2026-02-26,daily,19,Week 3,0.7576290427987472,62.385427453194936,59.288118646812705,-0.0881903611578938,0.11095292190954775,9.004011484541852,22.15652749266309,5752.083248902945,5692.795130256133,0.40638188847613593
JFM2026,Z500,ECMWF,northwest_india,2026-03-05,daily,19,Week 3,0.6499748867044295,22.68967568346189,21.58800214671993,-3.6681139424122966,0.2230382666580113,8.726677504509817,7.380488784400574,5768.4769413176655,5746.888939170945,1.1823983152653186
JFM2026,Z500,ECMWF,northwest_india,2026-03-12,daily,19,Week 3,0.9370297523750615,12.723142605625489,-1.3268548986292468,0.7944909382190664,0.9657864003633666,9.618003986919128,21.750097339333262,5780.052162899702,5781.379017798332,0.44220510082618153
JFM2026,Z500,ECMWF,northwest_india,2026-03-19,daily,19,Week 3,0.6422438746907192,61.118811255740916,60.19667203589914,0.15988413030333026,-1.6466404907969632,5.314555465554611,14.34560144640213,5775.980153394742,5715.783481358842,0.3704658522273041
JFM2026,Z500,ECMWF,northwest_india,2026-03-26,daily,19,Week 3,0.8557060084681924,25.135656484075536,-23.369044795313332,-1.0788407961645659,0.8073856794353038,13.407187132156098,14.991565027382808,5765.800553751238,5789.169598546552,0.8943153771915895
JFM2026,Z500,ECMWF,northwest_india,2026-01-01,daily,20,Week 3,-0.24068731498292076,17.657170731200242,12.096451497810332,-6.546932535022597,0.9305638141546015,11.852091000535923,8.0363069499799,5699.788654327733,5687.692202829922,1.47481810666348
JFM2026,Z500,ECMWF,northwest_india,2026-01-08,daily,20,Week 3,-0.14954681927396424,45.959801094795424,-35.111054026671276,0.23041786995253632,0.17237646034038256,7.041733723487052,28.486632707780355,5692.754052727858,5727.865106754529,0.24719431726880772
JFM2026,Z500,ECMWF,northwest_india,2026-01-15,daily,20,Week 3,0.3972549896125964,17.95601076561202,11.89910000285752,0.2511334051731712,0.851316985662673,6.5459050205672575,15.251530486222293,5717.63317144546,5705.734071442602,0.42919659941542276
JFM2026,Z500,ECMWF,northwest_india,2026-01-22,daily,20,Week 3,0.7914896595731844,6.921427674338405,2.5994984228380633,0.9322424662524821,0.6952844686069637,10.226286977794418,10.927257173693766,5717.831267588407,5715.231769165568,0.9358512218796442
JFM2026,Z500,ECMWF,northwest_india,2026-01-29,daily,20,Week 3,0.7677915281007248,29.844343704107253,-17.911225786376537,0.7847296412587107,0.7336868008362324,14.585203399269366,34.14749008476119,5730.212242184514,5748.1234679708905,0.42712373187797553
