method,initialization,lead_week,region,acc,rmse,mae,bias,wet_fraction_error,negative_fraction,valid_area_weight,valid_cells
neuralgcm,2025-07-24,4,india,-0.32311061,9.378303998,6.549384897,-2.599163309,0.073681932,0,3207490.246,171
neuralgcm,2025-07-24,4,northwest_india,-0.6321952316,6.375033745,4.570240709,-1.208200555,0.1624577485,0,1124851.459,68
neuralgcm,2025-07-24,4,central_india,-0.2031291217,13.03355159,9.267734872,-7.906683553,5.553306789e-05,0,1088520.578,67
neuralgcm,2025-07-24,4,south_peninsula,-0.430125233,7.579742755,5.643097617,-2.168232989,0.09172883257,0,517384.5263,34
neuralgcm,2025-07-24,4,east_northeast_india,0.3536015835,6.755425724,5.995957159,5.769789753,0.01274026995,0,476733.6896,35
neuralgcm,2025-07-24,5,india,-0.03051696282,8.004044531,5.405037983,-2.693512293,7.978967463e-05,0,3207490.246,171
neuralgcm,2025-07-24,5,northwest_india,0.05843004066,11.12361917,7.623063988,-7.134744747,-0.06835312635,0,1124851.459,68
neuralgcm,2025-07-24,5,central_india,-0.1611533166,6.264600888,4.464747503,-1.367145329,0,0,1088520.578,67
neuralgcm,2025-07-24,5,south_peninsula,-0.12077222,5.65173745,4.419437906,2.265488622,0.1491019437,0,517384.5263,34
neuralgcm,2025-07-24,5,east_northeast_india,0.6582297414,3.847716493,3.388209603,-0.6247708443,0,0,476733.6896,35
neuralgcm,2025-07-24,6,india,-0.002201428125,7.860206151,5.505234621,-2.514531765,0.01701412084,0,3207490.246,171
neuralgcm,2025-07-24,6,northwest_india,-0.0640670125,11.02954639,8.17488267,-7.679685527,-0.03989236596,0,1124851.459,68
neuralgcm,2025-07-24,6,central_india,0.1057154096,5.54426906,4.367937541,-0.6452115047,0.05414086165,0,1088520.578,67
neuralgcm,2025-07-24,6,south_peninsula,-0.3818213444,6.286269758,4.203678313,1.129102202,0.07830185985,0,517384.5263,34
neuralgcm,2025-07-24,6,east_northeast_india,-0.02863899261,3.945990951,3.215526143,1.45010804,0,0,476733.6896,35
neuralgcm,2025-07-28,1,india,0.6737306915,5.219321656,3.251552371,-2.033188807,0.07128713272,0,3207490.246,171
neuralgcm,2025-07-28,1,northwest_india,0.3044133923,6.613440129,4.285528101,-3.579127173,0.05457777228,0,1124851.459,68
neuralgcm,2025-07-28,1,central_india,0.6354634683,4.719920591,2.77208146,-1.183790426,0.1238473283,0,1088520.578,67
neuralgcm,2025-07-28,1,south_peninsula,0.9583813139,2.282998665,1.335880909,-0.7467409346,0.05718785931,0,517384.5263,34
neuralgcm,2025-07-28,1,east_northeast_india,0.6602153586,4.853819824,3.985680468,-1.721116861,0.006004231522,0,476733.6896,35
neuralgcm,2025-07-28,2,india,0.656179591,5.129818751,3.354178946,-1.668897889,0.03044200258,0,3207490.246,171
neuralgcm,2025-07-28,2,northwest_india,0.3027921051,5.788326351,3.104812738,-2.31382472,0.1410298959,0,1124851.459,68
neuralgcm,2025-07-28,2,central_india,0.838114289,3.113745656,2.253421972,-1.329221052,-0.05803067675,0,1088520.578,67
neuralgcm,2025-07-28,2,south_peninsula,0.6697322289,7.351060349,6.255246916,-4.508797598,0.004198672132,0,517384.5263,34
neuralgcm,2025-07-28,2,east_northeast_india,0.4129393961,4.148667478,3.307462916,2.159280929,0,0,476733.6896,35
neuralgcm,2025-07-28,3,india,-0.2070072235,8.622951692,6.361726417,-1.767278325,0.03291014723,0,3207490.246,171
neuralgcm,2025-07-28,3,northwest_india,-0.3010720249,6.632162486,4.363074165,-0.9775586445,0.05813978878,0,1124851.459,68
neuralgcm,2025-07-28,3,central_india,-0.1351612427,9.295328431,6.849279498,-4.722172058,0,0,1088520.578,67
neuralgcm,2025-07-28,3,south_peninsula,-0.6085687861,10.87937005,8.677998755,-5.455230665,0.07762186139,0,517384.5263,34
neuralgcm,2025-07-28,3,east_northeast_india,0.2985916201,8.411072323,7.450535326,7.118678149,0,0,476733.6896,35
neuralgcm,2025-07-28,4,india,-0.3125384067,8.867441702,6.747480734,-3.699680109,-0.01589269239,0,3207490.246,171
neuralgcm,2025-07-28,4,northwest_india,-0.3092670537,9.144982637,6.746905387,-5.643028632,-0.1071311249,0,1124851.459,68
neuralgcm,2025-07-28,4,central_india,-0.3122583622,10.64745675,8.278804181,-6.589860268,0,0,1088520.578,67
neuralgcm,2025-07-28,4,south_peninsula,0.2113303024,6.199395236,5.3421318,4.820307468,0.134389304,0,517384.5263,34
neuralgcm,2025-07-28,4,east_northeast_india,0.2145078381,5.581089991,4.777567249,-1.761723332,0,0,476733.6896,35
neuralgcm,2025-07-28,5,india,0.08598105925,8.060441598,5.627308067,-2.788119166,0.01592570399,0,3207490.246,171
neuralgcm,2025-07-28,5,northwest_india,-0.3068217938,10.27068745,7.498795511,-6.291108127,-0.06471889886,0,1124851.459,68
neuralgcm,2025-07-28,5,central_india,0.3366616389,6.31307676,4.23984732,-2.068811563,0.05414086165,0,1088520.578,67
neuralgcm,2025-07-28,5,south_peninsula,-0.4720724282,8.352245725,6.125637045,-0.6363931315,0.1255299351,0,517384.5263,34
neuralgcm,2025-07-28,5,east_northeast_india,-0.1892268574,4.639132665,3.838692073,1.49958155,0,0,476733.6896,35
neuralgcm,2025-07-28,6,india,0.3517373823,6.138890777,4.721308313,-0.975746135,0.01717653863,0,3207490.246,171
neuralgcm,2025-07-28,6,northwest_india,0.2918461901,6.248840718,4.78590987,-3.119359862,-0.04883021513,0,1124851.459,68
neuralgcm,2025-07-28,6,central_india,0.3190696394,7.090564438,5.181221859,-2.799288593,0.04240143605,0,1088520.578,67
neuralgcm,2025-07-28,6,south_peninsula,-0.5560233661,5.120551804,4.601010173,3.643015633,0.1124494812,0,517384.5263,34
neuralgcm,2025-07-28,6,east_northeast_india,0.5662750357,4.262512246,3.649321708,3.233175401,0.01192670558,0,476733.6896,35
neuralgcm,2025-07-31,1,india,0.8062468603,4.307948655,2.644331557,-1.223320037,0.008625267767,0,3207490.246,171
neuralgcm,2025-07-31,1,northwest_india,0.5624403554,6.061682148,3.717238084,-2.572823289,0.1745275927,0,1124851.459,68
neuralgcm,2025-07-31,1,central_india,0.8975956296,2.105368985,1.413975548,-0.2609309719,-0.1485057804,0,1088520.578,67
neuralgcm,2025-07-31,1,south_peninsula,0.8952944707,2.860216073,2.335818287,-1.307586565,-0.01353066883,0,517384.5263,34
neuralgcm,2025-07-31,1,east_northeast_india,0.6268347021,4.377840658,3.256890245,-0.1451319078,0,0,476733.6896,35
neuralgcm,2025-07-31,2,india,0.6108485783,4.833415819,3.578435442,-0.08059360807,0.1156241081,0,3207490.246,171
neuralgcm,2025-07-31,2,northwest_india,0.5840815661,3.542619503,2.63350298,0.3378242411,0.2749451899,0,1124851.459,68
neuralgcm,2025-07-31,2,central_india,0.6905059311,3.503483476,2.78292556,-0.07136498537,0.05458635655,0,1088520.578,67
neuralgcm,2025-07-31,2,south_peninsula,0.3380280485,8.039678152,6.44318046,-2.324015495,0.004198672132,0,517384.5263,34
neuralgcm,2025-07-31,2,east_northeast_india,0.1600972501,5.421643997,4.515358512,1.345796703,0,0,476733.6896,35
neuralgcm,2025-07-31,3,india,0.166760291,7.547424636,5.44403604,-0.8290466675,0.07680183855,0,3207490.246,171
neuralgcm,2025-07-31,3,northwest_india,-0.496319527,5.492977181,4.190589686,0.5727982597,0.1660249702,0,1124851.459,68
neuralgcm,2025-07-31,3,central_india,0.2621322447,10.15690958,7.002992162,-4.540721065,0.005562526158,0,1088520.578,67
neuralgcm,2025-07-31,3,south_peninsula,-0.2191261872,7.06024111,6.049641635,-0.2326229462,0.09172883257,0,517384.5263,34
neuralgcm,2025-07-31,3,east_northeast_india,0.5216484303,4.734323485,4.184746351,3.690848438,0.01274026995,0,476733.6896,35
neuralgcm,2025-07-31,4,india,0.08630637637,8.115285785,5.674883265,-3.220700629,0.008726184508,0,3207490.246,171
neuralgcm,2025-07-31,4,northwest_india,0.1109684793,10.61636328,7.352695708,-6.474106735,-0.04369811358,0,1124851.459,68
neuralgcm,2025-07-31,4,central_india,0.01307420953,6.96259477,5.087166366,-2.733429084,0,0,1088520.578,67
neuralgcm,2025-07-31,4,south_peninsula,-0.09970884382,5.825041924,4.557858495,2.745603518,0.1491019437,0,517384.5263,34
neuralgcm,2025-07-31,4,east_northeast_india,0.4653174353,5.445189366,4.270290888,-3.131929774,0,0,476733.6896,35
neuralgcm,2025-07-31,5,india,0.01222566869,8.278356267,6.1092558,-2.63505428,0.0253710013,0,3207490.246,171
neuralgcm,2025-07-31,5,northwest_india,-0.1097037074,11.35601189,8.451052556,-8.084680194,-0.01606289733,0,1124851.459,68
neuralgcm,2025-07-31,5,central_india,0.194040672,6.026115366,4.911826231,-1.575728464,0.05414086165,0,1088520.578,67
neuralgcm,2025-07-31,5,south_peninsula,-0.2051410655,7.363382485,6.505098768,4.589134174,0.07830185985,0,517384.5263,34
neuralgcm,2025-07-31,5,east_northeast_india,-0.08487006385,3.878795805,2.888275512,-0.03561891278,0,0,476733.6896,35
neuralgcm,2025-07-31,6,india,0.333273429,5.341692923,3.591837855,1.17182978,0.005572775659,0,3207490.246,171
neuralgcm,2025-07-31,6,northwest_india,0.5695291344,3.811040656,2.324051587,-0.6636142391,-0.0004736413966,0,1124851.459,68
neuralgcm,2025-07-31,6,central_india,0.3098627322,7.133435274,4.767685815,1.026527589,0,0,1088520.578,67
neuralgcm,2025-07-31,6,south_peninsula,0.2247433832,3.955446531,3.230142858,2.696951553,0.01315229275,0,517384.5263,34
neuralgcm,2025-07-31,6,east_northeast_india,0.4216790288,4.953780422,4.290911432,4.179152224,0.02433771157,0,476733.6896,35
neuralgcm,2025-08-04,1,india,0.7804859709,4.003226877,2.583457336,-0.4367643473,0.03743962252,0,3207490.246,171
neuralgcm,2025-08-04,1,northwest_india,0.5173513126,4.780273057,2.590775928,-1.312084404,0.1652207097,0,1124851.459,68
neuralgcm,2025-08-04,1,central_india,0.9094252989,2.128648335,1.551126157,0.01538597826,-0.0624093487,0,1088520.578,67
neuralgcm,2025-08-04,1,south_peninsula,0.7864148208,4.974715412,3.898663402,-0.8193582968,0.004198672132,0,517384.5263,34
neuralgcm,2025-08-04,1,east_northeast_india,0.335412949,4.086785368,3.495946098,1.011378118,0,0,476733.6896,35
neuralgcm,2025-08-04,2,india,0.5464114053,5.072900072,3.814183379,0.3195779312,0.07598369303,0,3207490.246,171
neuralgcm,2025-08-04,2,northwest_india,-0.2829928024,5.268457944,3.717620547,-0.1822584247,0.1809630975,0,1124851.459,68
neuralgcm,2025-08-04,2,central_india,0.6618868068,5.017913771,3.780524253,0.4388841422,0,0,1088520.578,67
neuralgcm,2025-08-04,2,south_peninsula,0.3731074306,6.035750579,5.316363029,-0.1128513263,0.07762186139,0,517384.5263,34
neuralgcm,2025-08-04,2,east_northeast_india,0.6740631426,3.259066273,2.488606789,1.700550851,0,0,476733.6896,35
neuralgcm,2025-08-04,3,india,0.05567293453,7.995996748,6.123356077,-1.930084566,-0.01323019488,0,3207490.246,171
neuralgcm,2025-08-04,3,northwest_india,0.1253551133,8.193044626,5.883448548,-4.980641095,-0.09953906937,0,1124851.459,68
neuralgcm,2025-08-04,3,central_india,-0.04054106072,8.892531039,6.978708338,-1.810457267,0,0,1088520.578,67
neuralgcm,2025-08-04,3,south_peninsula,0.527178322,7.043313967,6.094314408,5.972377173,0.134389304,0,517384.5263,34
neuralgcm,2025-08-04,3,east_northeast_india,0.3028461743,6.114485872,4.76791906,-3.581751414,0,0,476733.6896,35
neuralgcm,2025-08-04,4,india,0.3069262843,7.198834296,5.24648017,-0.8368105715,0.03559618761,0,3207490.246,171
neuralgcm,2025-08-04,4,northwest_india,0.1363675115,9.085323684,6.424489292,-5.605353622,-0.008628929063,0,1124851.459,68
neuralgcm,2025-08-04,4,central_india,0.5092311105,5.973685493,4.776880608,2.238921409,0.05414086165,0,1088520.578,67
neuralgcm,2025-08-04,4,south_peninsula,0.2603061109,7.183394219,5.516690039,1.190617932,0.1255299351,0,517384.5263,34
neuralgcm,2025-08-04,4,east_northeast_india,0.003046544164,4.053285877,3.245952583,1.191460046,0,0,476733.6896,35
neuralgcm,2025-08-04,5,india,0.3191523526,6.258166227,4.77098456,-1.109710307,0.03411966263,0,3207490.246,171
neuralgcm,2025-08-04,5,northwest_india,0.4049915873,6.81218406,5.297689884,-4.537183061,-0.0005172538548,0,1124851.459,68
neuralgcm,2025-08-04,5,central_india,0.1663413245,6.978375385,5.176224053,-1.313197041,0.04240143605,0,1088520.578,67
neuralgcm,2025-08-04,5,south_peninsula,-0.4683723737,5.71592202,4.996166886,4.170706488,0.1124494812,0,517384.5263,34
neuralgcm,2025-08-04,5,east_northeast_india,0.7405667568,2.71271024,2.35856296,1.711343346,0.01192670558,0,476733.6896,35
neuralgcm,2025-08-04,6,india,0.2463360584,4.317504908,3.397308001,1.604279087,0.273327455,0,3207490.246,171
neuralgcm,2025-08-04,6,northwest_india,-0.2667416815,4.130680007,3.467114507,2.695517692,0.5592576542,0,1124851.459,68
neuralgcm,2025-08-04,6,central_india,0.4976897519,4.655735544,3.668100295,2.972518633,0.1757179676,0,1088520.578,67
neuralgcm,2025-08-04,6,south_peninsula,0.7348915172,2.742346275,2.194735955,0.7167335883,0.1033628037,0,517384.5263,34
neuralgcm,2025-08-04,6,east_northeast_india,0.2052658445,5.244396364,3.919417577,-3.131354219,0.006004231522,0,476733.6896,35
neuralgcm,2025-08-07,1,india,0.7911857526,3.6326206,2.536242057,-0.4315800589,0.05797086267,0,3207490.246,171
neuralgcm,2025-08-07,1,northwest_india,0.5591059281,3.446587225,2.2320983,-1.086270154,0.1105481748,0,1124851.459,68
neuralgcm,2025-08-07,1,central_india,0.8570254071,2.702504509,2.161695265,0.8789215857,0.05458635655,0,1088520.578,67
neuralgcm,2025-08-07,1,south_peninsula,0.8681920356,4.177445666,2.972456544,-1.432565571,0.004198672132,0,517384.5263,34
neuralgcm,2025-08-07,1,east_northeast_india,0.1274443241,5.013922388,3.635656299,-0.7927554312,0,0,476733.6896,35
neuralgcm,2025-08-07,2,india,0.651966955,5.985736157,3.998470496,0.6224799896,0.07680183855,0,3207490.246,171
neuralgcm,2025-08-07,2,northwest_india,0.07571505977,4.839157873,3.346710542,-0.9211414839,0.1660249702,0,1124851.459,68
neuralgcm,2025-08-07,2,central_india,0.6542625596,7.354152586,4.709104871,0.9577094243,0.005562526158,0,1088520.578,67
neuralgcm,2025-08-07,2,south_peninsula,0.3134581189,7.14322123,5.645247041,3.155358451,0.09172883257,0,517384.5263,34
neuralgcm,2025-08-07,2,east_northeast_india,0.6308150292,2.634656922,2.126516163,0.7503682139,0.01274026995,0,476733.6896,35
neuralgcm,2025-08-07,3,india,-0.06099538552,9.031874572,6.492044681,-1.439282488,7.978967463e-05,0,3207490.246,171
neuralgcm,2025-08-07,3,northwest_india,0.01432684717,11.28040695,7.833312755,-7.378577675,-0.06835312635,0,1124851.459,68
neuralgcm,2025-08-07,3,central_india,-0.2192821345,8.890344047,6.780329241,2.0263764,0,0,1088520.578,67
neuralgcm,2025-08-07,3,south_peninsula,0.5355479564,6.543203639,5.497332028,4.87470679,0.1491019437,0,517384.5263,34
neuralgcm,2025-08-07,3,east_northeast_india,0.5826281583,4.65488395,3.748621832,-2.191015598,0,0,476733.6896,35
neuralgcm,2025-08-07,4,india,-0.02733109339,8.833616531,6.477371976,-0.6130401396,0.01701412084,0,3207490.246,171
neuralgcm,2025-08-07,4,northwest_india,-0.1160894571,11.08677452,8.179645137,-7.593253511,-0.03989236596,0,1124851.459,68
neuralgcm,2025-08-07,4,central_india,-0.0653972544,8.560680184,6.887846069,4.22344756,0.05414086165,0,1088520.578,67
neuralgcm,2025-08-07,4,south_peninsula,-0.053638235,7.333366338,5.827726156,3.519004957,0.07830185985,0,517384.5263,34
neuralgcm,2025-08-07,4,east_northeast_india,0.3397042196,3.048331255,2.228674379,0.3292692602,0,0,476733.6896,35
neuralgcm,2025-08-07,5,india,0.2488119838,6.056958856,4.553307849,2.43399537,0.04320863582,0,3207490.246,171
neuralgcm,2025-08-07,5,northwest_india,0.2390966865,4.476804209,3.192774458,0.6124878369,0.1068442212,0,1124851.459,68
neuralgcm,2025-08-07,5,central_india,0.2470032928,8.32759006,6.859136561,4.177727971,0,0,1088520.578,67
neuralgcm,2025-08-07,5,south_peninsula,0.1099435207,4.022715679,3.443934026,2.526143752,0.01315229275,0,517384.5263,34
neuralgcm,2025-08-07,5,east_northeast_india,0.06008234027,4.861753193,3.702578856,2.650385516,0.02433771157,0,476733.6896,35
neuralgcm,2025-08-07,6,india,-0.0279185447,5.536769165,4.234208597,0.3140593925,0.1918019015,0,3207490.246,171
neuralgcm,2025-08-07,6,northwest_india,-0.4070331081,4.593823069,3.417929763,0.8227816783,0.3881939208,0,1124851.459,68
neuralgcm,2025-08-07,6,central_india,0.2118886638,5.686545387,4.910773946,3.243273607,0.1620271638,0,1088520.578,67
neuralgcm,2025-08-07,6,south_peninsula,0.5832811474,3.551286085,2.428243851,-0.9336350504,0.004198672132,0,517384.5263,34
neuralgcm,2025-08-07,6,east_northeast_india,-0.236568225,8.302997455,6.575380116,-6.220425661,0,0,476733.6896,35
neuralgcm,2025-08-11,1,india,0.6427964091,4.683436342,3.404478205,0.5645958737,0.07882837387,0,3207490.246,171
neuralgcm,2025-08-11,1,northwest_india,0.1127206327,4.538212202,3.170354332,0.3068283485,0.189074645,0,1124851.459,68
neuralgcm,2025-08-11,1,central_india,0.7648179426,4.364182413,3.137867882,0.7757586172,0,0,1088520.578,67
neuralgcm,2025-08-11,1,south_peninsula,0.4791428442,6.277318781,5.088001208,0.1176194071,0.07762186139,0,517384.5263,34
neuralgcm,2025-08-11,1,east_northeast_india,0.5450247944,3.567891912,2.738564812,1.175741921,0,0,476733.6896,35
neuralgcm,2025-08-11,2,india,0.1750253635,7.693759158,5.773305736,-1.694936644,0.006886697693,0,3207490.246,171
neuralgcm,2025-08-11,2,northwest_india,0.2255384929,8.014121409,5.693079386,-5.017922561,-0.04217617387,0,1124851.459,68
neuralgcm,2025-08-11,2,central_india,0.02882421406,8.582818565,6.639335894,-0.4796131124,0,0,1088520.578,67
neuralgcm,2025-08-11,2,south_peninsula,0.594334013,6.425970397,5.357219936,5.123297794,0.134389304,0,517384.5263,34
neuralgcm,2025-08-11,2,east_northeast_india,0.5776893311,5.805735005,4.436768004,-4.028919168,0,0,476733.6896,35
neuralgcm,2025-08-11,3,india,0.2176063902,7.913659295,5.922470501,0.03693858863,0.03298913057,0,3207490.246,171
neuralgcm,2025-08-11,3,northwest_india,0.05493379268,9.053459476,6.265665526,-5.184451811,-0.01606289733,0,1124851.459,68
neuralgcm,2025-08-11,3,central_india,0.4298750223,7.754000068,6.295612476,4.592982108,0.05414086165,0,1088520.578,67
neuralgcm,2025-08-11,3,south_peninsula,0.1542524922,7.798883996,5.949241938,1.087778448,0.1255299351,0,517384.5263,34
neuralgcm,2025-08-11,3,east_northeast_india,-0.3305479475,4.966307383,4.231658024,0.8135843881,0,0,476733.6896,35
neuralgcm,2025-08-11,4,india,0.1912621875,7.033147526,5.477679065,-0.08168010633,0.03957140052,0,3207490.246,171
neuralgcm,2025-08-11,4,northwest_india,0.268059836,7.270956171,5.825846108,-4.766345148,0.01502826191,0,1124851.459,68
neuralgcm,2025-08-11,4,central_india,-0.007135983531,7.953463855,6.239541271,1.453812122,0.04240143605,0,1088520.578,67
neuralgcm,2025-08-11,4,south_peninsula,-0.2872607895,7.239980083,6.137726361,5.407787632,0.1124494812,0,517384.5263,34
neuralgcm,2025-08-11,4,east_northeast_india,0.7667995268,2.596738274,2.200299676,1.508246949,0.01192670558,0,476733.6896,35
neuralgcm,2025-08-11,5,india,0.1257569522,4.989226302,4.0480663,2.416288123,0.2534794989,0,3207490.246,171
neuralgcm,2025-08-11,5,northwest_india,-0.3508118997,4.509645729,3.733014327,2.938968726,0.5026616253,0,1124851.459,68
neuralgcm,2025-08-11,5,central_india,0.4039454445,6.008475327,5.261917777,4.76124726,0.1757179676,0,1088520.578,67
neuralgcm,2025-08-11,5,south_peninsula,0.746787501,2.786839351,2.18342821,0.9954774626,0.1033628037,0,517384.5263,34
neuralgcm,2025-08-11,5,east_northeast_india,0.1236377034,5.350975657,4.043491944,-2.629230841,0.006004231522,0,476733.6896,35
neuralgcm,2025-08-11,6,india,-0.09796975076,5.024733584,3.745910542,0.2683587374,0.1875521446,0,3207490.246,171
neuralgcm,2025-08-11,6,northwest_india,-0.3517829255,3.70215557,3.036189284,1.641459021,0.4822659507,0,1124851.459,68
neuralgcm,2025-08-11,6,central_india,-0.1236119127,5.352877939,4.207371211,1.675802496,0.05229279932,0,1088520.578,67
neuralgcm,2025-08-11,6,south_peninsula,0.1318857676,5.884764682,4.24048838,-2.42072558,0.004198672132,0,517384.5263,34
neuralgcm,2025-08-11,6,east_northeast_india,-0.3371293166,5.875651404,3.830097229,-3.266685668,0,0,476733.6896,35
neuralgcm,2025-08-14,1,india,0.6502001019,5.732814101,3.818127171,0.5593930918,0.09208261958,0,3207490.246,171
neuralgcm,2025-08-14,1,northwest_india,0.2308577337,4.559073444,3.53109808,0.622830323,0.2300549673,0,1124851.459,68
neuralgcm,2025-08-14,1,central_india,0.6601285114,7.123594119,4.491707632,1.03635104,0.005562526158,0,1088520.578,67
neuralgcm,2025-08-14,1,south_peninsula,0.2466457379,6.764469921,4.522381107,-0.848617249,0.04725266745,0,517384.5263,34
neuralgcm,2025-08-14,1,east_northeast_india,0.7042297551,2.559185498,2.193087438,0.8487512216,0.01274026995,0,476733.6896,35
neuralgcm,2025-08-14,2,india,0.178459143,7.476502236,5.192934667,-0.6139842346,0.01429848827,0,3207490.246,171
neuralgcm,2025-08-14,2,northwest_india,0.07984225583,9.627878993,6.69152844,-4.333392232,-0.02780880675,0,1124851.459,68
neuralgcm,2025-08-14,2,central_india,-0.1060745278,7.500054726,5.877613798,3.099498836,0,0,1088520.578,67
neuralgcm,2025-08-14,2,south_peninsula,0.4844098142,4.032889568,2.696166506,-1.268076308,0.1491019437,0,517384.5263,34
neuralgcm,2025-08-14,2,east_northeast_india,0.7547707667,3.358788655,2.803354197,0.3928586049,0,0,476733.6896,35
neuralgcm,2025-08-14,3,india,0.1964891314,7.404431767,5.076798818,-2.381814707,0.03215739664,0,3207490.246,171
neuralgcm,2025-08-14,3,northwest_india,0.02160143248,10.33012548,7.565278444,-6.807376539,0.00328836606,0,1124851.459,68
neuralgcm,2025-08-14,3,central_india,0.1526087787,5.484730226,4.493512005,0.1609583396,0.05414086165,0,1088520.578,67
neuralgcm,2025-08-14,3,south_peninsula,-0.2246771176,5.848663177,3.284455523,-0.04454806167,0.07830185985,0,517384.5263,34
neuralgcm,2025-08-14,3,east_northeast_india,0.1359258133,3.357699378,2.482227444,-0.2821659109,0,0,476733.6896,35
neuralgcm,2025-08-14,4,india,0.387623888,5.235804557,3.364858117,0.9001727919,0.02892978594,0,3207490.246,171
neuralgcm,2025-08-14,4,northwest_india,0.7026899274,3.40832779,2.013843143,-0.6770318737,0.0661283815,0,1124851.459,68
neuralgcm,2025-08-14,4,central_india,0.2422790614,7.710144627,5.469976497,2.517495631,0,0,1088520.578,67
neuralgcm,2025-08-14,4,south_peninsula,0.1404359232,2.965289625,2.501682667,0.8474364513,0.01315229275,0,517384.5263,34
neuralgcm,2025-08-14,4,east_northeast_india,0.1762895899,3.428575615,2.682758447,0.9860000897,0.02433771157,0,476733.6896,35
neuralgcm,2025-08-14,5,india,0.01885936154,5.321640491,4.092482201,1.024720656,0.2338335342,0,3207490.246,171
neuralgcm,2025-08-14,5,northwest_india,-0.3265300953,4.915628759,3.982302933,2.094446138,0.5080462362,0,1124851.459,68
neuralgcm,2025-08-14,5,central_india,0.4278495647,5.139537374,4.158400305,3.272309394,0.1620271638,0,1088520.578,67
neuralgcm,2025-08-14,5,south_peninsula,0.5271083939,3.546785096,2.659017532,-0.1243904164,0.004198672132,0,517384.5263,34
neuralgcm,2025-08-14,5,east_northeast_india,-0.1688344675,7.717448656,5.75763518,-5.384091329,0,0,476733.6896,35
neuralgcm,2025-08-14,6,india,0.4373011834,3.38121982,2.785794691,0.8801731292,0.2504295278,0,3207490.246,171
neuralgcm,2025-08-14,6,northwest_india,0.3587844867,3.077254452,2.734104045,2.698497834,0.6158312416,0,1124851.459,68
neuralgcm,2025-08-14,6,central_india,0.2675787707,4.040879683,3.110527516,-0.7848219292,0.06345237852,0,1088520.578,67
neuralgcm,2025-08-14,6,south_peninsula,0.3223901222,3.096332571,2.71099401,0.08865001784,0.03036919394,0,517384.5263,34
neuralgcm,2025-08-14,6,east_northeast_india,0.6690725124,2.624557983,2.247478743,1.250522419,0.05401302129,0,476733.6896,35
neuralgcm,2025-08-18,1,india,0.2813894902,6.832816346,4.994868716,-0.1117949274,-0.007952586406,0,3207490.246,171
neuralgcm,2025-08-18,1,northwest_india,0.06722667181,7.041321153,5.10014878,-1.966014826,0.003180139143,0,1124851.459,68
neuralgcm,2025-08-18,1,central_india,-0.06676220315,8.289532187,6.193354868,1.283165181,0,0,1088520.578,67
neuralgcm,2025-08-18,1,south_peninsula,0.6424126103,4.476982918,3.537409648,2.150451027,-0.05621549545,0,517384.5263,34
neuralgcm,2025-08-18,1,east_northeast_india,0.6059731538,4.298745222,3.591706896,-1.377012542,0,0,476733.6896,35
neuralgcm,2025-08-18,2,india,0.05729909387,8.177930868,5.887471014,-0.8184296723,0.03020455387,0,3207490.246,171
neuralgcm,2025-08-18,2,northwest_india,0.05147311903,8.770733737,6.019291823,-4.53462922,-0.02400305913,0,1124851.459,68
neuralgcm,2025-08-18,2,central_india,-0.08714532238,8.632340208,6.879968902,3.700571092,0.05414086165,0,1088520.578,67
neuralgcm,2025-08-18,2,south_peninsula,0.0002538349911,8.424926569,5.388279641,-4.090503327,0.1255299351,0,517384.5263,34
neuralgcm,2025-08-18,2,east_northeast_india,-0.1514123956,4.61304812,3.852038411,1.182829034,0,0,476733.6896,35
neuralgcm,2025-08-18,3,india,0.4194416008,5.878648944,4.414417249,-0.3569702119,0.04096620926,0,3207490.246,171
neuralgcm,2025-08-18,3,northwest_india,0.3446316486,6.205807391,4.776430071,-3.313025139,0.01900552966,0,1124851.459,68
neuralgcm,2025-08-18,3,central_india,0.1736986735,6.815114347,4.920959441,-0.2166300039,0.04240143605,0,1088520.578,67
neuralgcm,2025-08-18,3,south_peninsula,-0.3166598777,5.103069205,4.495830238,3.764381817,0.1124494812,0,517384.5263,34
neuralgcm,2025-08-18,3,east_northeast_india,0.7710769288,2.707684565,2.315312223,1.824616246,0.01192670558,0,476733.6896,35
neuralgcm,2025-08-18,4,india,0.05656349239,4.430159137,3.562428699,1.474059928,0.2660676082,0,3207490.246,171
neuralgcm,2025-08-18,4,northwest_india,-0.4521130147,4.932251921,4.120926969,3.389778724,0.538556354,0,1124851.459,68
neuralgcm,2025-08-18,4,central_india,0.2943943158,4.299520463,3.581662637,1.919627212,0.1757179676,0,1088520.578,67
neuralgcm,2025-08-18,4,south_peninsula,0.7168053498,2.973397152,2.475097474,0.1133889149,0.1033628037,0,517384.5263,34
neuralgcm,2025-08-18,4,east_northeast_india,0.3005207165,4.779497908,3.380784781,-2.586735778,0.006004231522,0,476733.6896,35
neuralgcm,2025-08-18,5,india,0.1103095825,4.03453089,3.033221995,0.2513927794,0.1665133323,0,3207490.246,171
neuralgcm,2025-08-18,5,northwest_india,-0.2322226978,3.332544493,2.752042041,1.518096514,0.4222742203,0,1124851.459,68
neuralgcm,2025-08-18,5,central_india,0.3456221297,3.717047211,3.061098677,0.8972865173,0.05229279932,0,1088520.578,67
neuralgcm,2025-08-18,5,south_peninsula,0.3379785098,4.761166086,3.447472219,-1.883464739,0.004198672132,0,517384.5263,34
