provider,product_hint,season_hint,year,init_date,mmdd,forecast_type,variable,level,file_path,extension,size_bytes,nonempty
ukmo,forecast,jjas,2019,2019-07-22,0722,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190722_cf.nc,.nc,25881,True
ukmo,forecast,jjas,2019,2019-08-19,0819,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190819_cf.nc,.nc,25838,True
ukmo,forecast,jjas,2019,2019-09-09,0909,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190909_cf.nc,.nc,25835,True
ukmo,forecast,jjas,2019,2019-07-01,0701,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190701_pf.nc,.nc,29962,True
ukmo,forecast,jjas,2019,2019-08-01,0801,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190801_cf.nc,.nc,25859,True
ukmo,forecast,jjas,2019,2019-06-17,0617,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190617_pf.nc,.nc,29918,True
ukmo,forecast,jjas,2019,2019-09-23,0923,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190923_pf.nc,.nc,29818,True
ukmo,forecast,jjas,2019,2019-06-27,0627,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190627_cf.nc,.nc,25862,True
ukmo,forecast,jjas,2019,2019-06-27,0627,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190627_pf.nc,.nc,29856,True
ukmo,forecast,jjas,2019,2019-09-26,0926,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190926_pf.nc,.nc,29846,True
ukmo,forecast,jjas,2019,2019-06-10,0610,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190610_pf.nc,.nc,29905,True
ukmo,forecast,jjas,2019,2019-06-10,0610,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190610_cf.nc,.nc,25858,True
ukmo,forecast,jjas,2019,2019-08-22,0822,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190822_pf.nc,.nc,29849,True
ukmo,forecast,jjas,2019,2019-09-26,0926,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190926_cf.nc,.nc,25836,True
ukmo,forecast,jjas,2019,2019-06-06,0606,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190606_cf.nc,.nc,25861,True
ukmo,forecast,jjas,2019,2019-06-03,0603,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190603_pf.nc,.nc,29920,True
ukmo,forecast,jjas,2019,2019-08-12,0812,cf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190812_cf.nc,.nc,25856,True
ukmo,forecast,jjas,2019,2019-07-29,0729,pf,t2m,,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/2t/20190729_pf.nc,.nc,29849,True
ukmo,forecast,jjas,2019,2019-06-06,0606,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190606_pf.nc,.nc,310265,True
ukmo,forecast,jjas,2019,2019-08-15,0815,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190815_pf.nc,.nc,308947,True
ukmo,forecast,jjas,2019,2019-06-17,0617,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190617_cf.nc,.nc,121567,True
ukmo,forecast,jjas,2019,2019-07-18,0718,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190718_cf.nc,.nc,121179,True
ukmo,forecast,jjas,2019,2019-06-24,0624,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190624_pf.nc,.nc,309731,True
ukmo,forecast,jjas,2019,2019-09-09,0909,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190909_pf.nc,.nc,309467,True
ukmo,forecast,jjas,2019,2019-07-11,0711,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190711_cf.nc,.nc,121243,True
ukmo,forecast,jjas,2019,2019-07-04,0704,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190704_cf.nc,.nc,121102,True
ukmo,forecast,jjas,2019,2019-09-12,0912,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190912_cf.nc,.nc,121424,True
ukmo,forecast,jjas,2019,2019-08-05,0805,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190805_pf.nc,.nc,309691,True
ukmo,forecast,jjas,2019,2019-07-04,0704,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190704_pf.nc,.nc,309022,True
ukmo,forecast,jjas,2019,2019-07-01,0701,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190701_cf.nc,.nc,121237,True
ukmo,forecast,jjas,2019,2019-07-15,0715,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190715_pf.nc,.nc,308651,True
ukmo,forecast,jjas,2019,2019-07-11,0711,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190711_pf.nc,.nc,307991,True
ukmo,forecast,jjas,2019,2019-09-05,0905,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190905_pf.nc,.nc,310590,True
ukmo,forecast,jjas,2019,2019-06-20,0620,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190620_pf.nc,.nc,309482,True
ukmo,forecast,jjas,2019,2019-09-02,0902,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190902_cf.nc,.nc,121475,True
ukmo,forecast,jjas,2019,2019-09-30,0930,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190930_pf.nc,.nc,310785,True
ukmo,forecast,jjas,2019,2019-08-08,0808,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190808_pf.nc,.nc,309028,True
ukmo,forecast,jjas,2019,2019-08-29,0829,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190829_pf.nc,.nc,309021,True
ukmo,forecast,jjas,2019,2019-07-25,0725,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190725_pf.nc,.nc,309673,True
ukmo,forecast,jjas,2019,2019-06-03,0603,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190603_cf.nc,.nc,121871,True
ukmo,forecast,jjas,2019,2019-08-22,0822,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190822_cf.nc,.nc,121192,True
ukmo,forecast,jjas,2019,2019-09-30,0930,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190930_cf.nc,.nc,121694,True
ukmo,forecast,jjas,2019,2019-06-20,0620,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190620_cf.nc,.nc,121416,True
ukmo,forecast,jjas,2019,2019-08-01,0801,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190801_pf.nc,.nc,309233,True
ukmo,forecast,jjas,2019,2019-07-08,0708,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190708_cf.nc,.nc,121373,True
ukmo,forecast,jjas,2019,2019-07-18,0718,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190718_pf.nc,.nc,309851,True
ukmo,forecast,jjas,2019,2019-06-13,0613,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190613_pf.nc,.nc,310018,True
ukmo,forecast,jjas,2019,2019-09-23,0923,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190923_cf.nc,.nc,121550,True
ukmo,forecast,jjas,2019,2019-09-05,0905,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190905_cf.nc,.nc,121470,True
ukmo,forecast,jjas,2019,2019-07-15,0715,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190715_cf.nc,.nc,121283,True
ukmo,forecast,jjas,2019,2019-07-25,0725,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190725_cf.nc,.nc,121448,True
ukmo,forecast,jjas,2019,2019-07-22,0722,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190722_pf.nc,.nc,308708,True
ukmo,forecast,jjas,2019,2019-08-19,0819,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190819_pf.nc,.nc,309632,True
ukmo,forecast,jjas,2019,2019-09-19,0919,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190919_pf.nc,.nc,309474,True
ukmo,forecast,jjas,2019,2019-08-05,0805,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190805_cf.nc,.nc,121384,True
ukmo,forecast,jjas,2019,2019-09-02,0902,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190902_pf.nc,.nc,309765,True
ukmo,forecast,jjas,2019,2019-08-29,0829,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190829_cf.nc,.nc,121306,True
ukmo,forecast,jjas,2019,2019-08-08,0808,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190808_cf.nc,.nc,121252,True
ukmo,forecast,jjas,2019,2019-09-12,0912,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190912_pf.nc,.nc,309932,True
ukmo,forecast,jjas,2019,2019-06-13,0613,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190613_cf.nc,.nc,121538,True
ukmo,forecast,jjas,2019,2019-07-29,0729,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190729_cf.nc,.nc,121125,True
ukmo,forecast,jjas,2019,2019-09-16,0916,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190916_cf.nc,.nc,121779,True
ukmo,forecast,jjas,2019,2019-08-15,0815,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190815_cf.nc,.nc,121215,True
ukmo,forecast,jjas,2019,2019-09-19,0919,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190919_cf.nc,.nc,121923,True
ukmo,forecast,jjas,2019,2019-09-16,0916,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190916_pf.nc,.nc,310881,True
ukmo,forecast,jjas,2019,2019-06-24,0624,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190624_cf.nc,.nc,121248,True
ukmo,forecast,jjas,2019,2019-08-12,0812,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190812_pf.nc,.nc,309596,True
ukmo,forecast,jjas,2019,2019-08-26,0826,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190826_pf.nc,.nc,310445,True
ukmo,forecast,jjas,2019,2019-08-26,0826,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190826_cf.nc,.nc,121397,True
ukmo,forecast,jjas,2019,2019-07-08,0708,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190708_pf.nc,.nc,308899,True
ukmo,forecast,jjas,2019,2019-07-22,0722,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190722_cf.nc,.nc,120618,True
ukmo,forecast,jjas,2019,2019-08-19,0819,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190819_cf.nc,.nc,121130,True
ukmo,forecast,jjas,2019,2019-09-09,0909,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190909_cf.nc,.nc,121494,True
ukmo,forecast,jjas,2019,2019-07-01,0701,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190701_pf.nc,.nc,308907,True
ukmo,forecast,jjas,2019,2019-08-01,0801,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190801_cf.nc,.nc,121247,True
ukmo,forecast,jjas,2019,2019-06-17,0617,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190617_pf.nc,.nc,310156,True
ukmo,forecast,jjas,2019,2019-09-23,0923,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190923_pf.nc,.nc,310210,True
ukmo,forecast,jjas,2019,2019-06-27,0627,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190627_cf.nc,.nc,121553,True
ukmo,forecast,jjas,2019,2019-06-27,0627,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190627_pf.nc,.nc,310526,True
ukmo,forecast,jjas,2019,2019-09-26,0926,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190926_pf.nc,.nc,310670,True
ukmo,forecast,jjas,2019,2019-06-10,0610,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190610_pf.nc,.nc,310274,True
ukmo,forecast,jjas,2019,2019-06-10,0610,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190610_cf.nc,.nc,121793,True
ukmo,forecast,jjas,2019,2019-08-22,0822,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190822_pf.nc,.nc,310030,True
ukmo,forecast,jjas,2019,2019-09-26,0926,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190926_cf.nc,.nc,121524,True
ukmo,forecast,jjas,2019,2019-06-06,0606,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190606_cf.nc,.nc,121561,True
ukmo,forecast,jjas,2019,2019-06-03,0603,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190603_pf.nc,.nc,310445,True
ukmo,forecast,jjas,2019,2019-08-12,0812,cf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190812_cf.nc,.nc,121143,True
ukmo,forecast,jjas,2019,2019-07-29,0729,pf,z500,500,/storage/raj.ayush/All_Model_Data/ukmo/jjas2019/z/500/20190729_pf.nc,.nc,309048,True
ukmo,forecast,jfm,2026,2026-03-14,0314,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260314_pf.nc,.nc,353244,True
ukmo,forecast,jfm,2026,2026-01-08,0108,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260108_pf.nc,.nc,331485,True
ukmo,forecast,jfm,2026,2026-02-03,0203,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260203_cf.nc,.nc,131013,True
ukmo,forecast,jfm,2026,2026-01-30,0130,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260130_pf.nc,.nc,339209,True
ukmo,forecast,jfm,2026,2026-01-29,0129,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260129_cf.nc,.nc,135533,True
ukmo,forecast,jfm,2026,2026-02-18,0218,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260218_cf.nc,.nc,139786,True
ukmo,forecast,jfm,2026,2026-03-27,0327,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260327_pf.nc,.nc,361323,True
ukmo,forecast,jfm,2026,2026-02-15,0215,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260215_pf.nc,.nc,354409,True
ukmo,forecast,jfm,2026,2026-03-04,0304,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260304_pf.nc,.nc,335403,True
ukmo,forecast,jfm,2026,2026-03-18,0318,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260318_cf.nc,.nc,137753,True
ukmo,forecast,jfm,2026,2026-01-05,0105,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260105_cf.nc,.nc,125904,True
ukmo,forecast,jfm,2026,2026-02-22,0222,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260222_pf.nc,.nc,365192,True
ukmo,forecast,jfm,2026,2026-03-10,0310,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260310_pf.nc,.nc,347587,True
ukmo,forecast,jfm,2026,2026-01-20,0120,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260120_pf.nc,.nc,335436,True
ukmo,forecast,jfm,2026,2026-01-13,0113,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260113_pf.nc,.nc,334304,True
ukmo,forecast,jfm,2026,2026-02-26,0226,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260226_cf.nc,.nc,140677,True
ukmo,forecast,jfm,2026,2026-02-06,0206,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260206_cf.nc,.nc,135279,True
ukmo,forecast,jfm,2026,2026-02-11,0211,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260211_pf.nc,.nc,351392,True
ukmo,forecast,jfm,2026,2026-02-19,0219,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260219_pf.nc,.nc,358060,True
ukmo,forecast,jfm,2026,2026-02-20,0220,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260220_pf.nc,.nc,369543,True
ukmo,forecast,jfm,2026,2026-02-08,0208,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260208_pf.nc,.nc,355984,True
ukmo,forecast,jfm,2026,2026-03-01,0301,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260301_pf.nc,.nc,375578,True
ukmo,forecast,jfm,2026,2026-02-21,0221,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260221_cf.nc,.nc,139670,True
ukmo,forecast,jfm,2026,2026-02-09,0209,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260209_cf.nc,.nc,130441,True
ukmo,forecast,jfm,2026,2026-01-22,0122,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260122_cf.nc,.nc,128599,True
ukmo,forecast,jfm,2026,2026-01-14,0114,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260114_pf.nc,.nc,321852,True
ukmo,forecast,jfm,2026,2026-03-17,0317,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260317_pf.nc,.nc,366853,True
ukmo,forecast,jfm,2026,2026-02-08,0208,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260208_cf.nc,.nc,135836,True
ukmo,forecast,jfm,2026,2026-03-06,0306,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260306_cf.nc,.nc,139660,True
ukmo,forecast,jfm,2026,2026-01-15,0115,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260115_pf.nc,.nc,341476,True
ukmo,forecast,jfm,2026,2026-02-12,0212,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260212_pf.nc,.nc,352120,True
ukmo,forecast,jfm,2026,2026-02-24,0224,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260224_pf.nc,.nc,369928,True
ukmo,forecast,jfm,2026,2026-03-03,0303,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260303_cf.nc,.nc,124951,True
ukmo,forecast,jfm,2026,2026-03-07,0307,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260307_cf.nc,.nc,134514,True
ukmo,forecast,jfm,2026,2026-03-03,0303,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260303_pf.nc,.nc,335552,True
ukmo,forecast,jfm,2026,2026-02-04,0204,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260204_pf.nc,.nc,348618,True
ukmo,forecast,jfm,2026,2026-01-13,0113,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260113_cf.nc,.nc,124147,True
ukmo,forecast,jfm,2026,2026-03-22,0322,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260322_pf.nc,.nc,360755,True
ukmo,forecast,jfm,2026,2026-03-08,0308,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260308_pf.nc,.nc,355456,True
ukmo,forecast,jfm,2026,2026-02-26,0226,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260226_pf.nc,.nc,366832,True
ukmo,forecast,jfm,2026,2026-03-09,0309,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260309_pf.nc,.nc,347944,True
ukmo,forecast,jfm,2026,2026-02-13,0213,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260213_pf.nc,.nc,352409,True
ukmo,forecast,jfm,2026,2026-03-13,0313,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260313_cf.nc,.nc,139543,True
ukmo,forecast,jfm,2026,2026-02-28,0228,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260228_pf.nc,.nc,373711,True
ukmo,forecast,jfm,2026,2026-01-03,0103,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260103_pf.nc,.nc,338837,True
ukmo,forecast,jfm,2026,2026-03-20,0320,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260320_pf.nc,.nc,379193,True
ukmo,forecast,jfm,2026,2026-01-04,0104,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260104_pf.nc,.nc,322402,True
ukmo,forecast,jfm,2026,2026-03-16,0316,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260316_cf.nc,.nc,140256,True
ukmo,forecast,jfm,2026,2026-03-15,0315,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260315_pf.nc,.nc,371549,True
ukmo,forecast,jfm,2026,2026-03-02,0302,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260302_pf.nc,.nc,377198,True
ukmo,forecast,jfm,2026,2026-03-21,0321,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260321_cf.nc,.nc,143734,True
ukmo,forecast,jfm,2026,2026-03-31,0331,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260331_cf.nc,.nc,138694,True
ukmo,forecast,jfm,2026,2026-01-17,0117,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260117_cf.nc,.nc,130889,True
ukmo,forecast,jfm,2026,2026-01-21,0121,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260121_cf.nc,.nc,128792,True
ukmo,forecast,jfm,2026,2026-01-11,0111,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260111_cf.nc,.nc,123426,True
ukmo,forecast,jfm,2026,2026-01-08,0108,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260108_cf.nc,.nc,130905,True
ukmo,forecast,jfm,2026,2026-03-31,0331,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260331_pf.nc,.nc,364415,True
ukmo,forecast,jfm,2026,2026-01-05,0105,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260105_pf.nc,.nc,329776,True
ukmo,forecast,jfm,2026,2026-01-16,0116,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260116_pf.nc,.nc,328978,True
ukmo,forecast,jfm,2026,2026-01-12,0112,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260112_cf.nc,.nc,126999,True
ukmo,forecast,jfm,2026,2026-03-01,0301,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260301_cf.nc,.nc,144248,True
ukmo,forecast,jfm,2026,2026-02-25,0225,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260225_cf.nc,.nc,139349,True
ukmo,forecast,jfm,2026,2026-02-05,0205,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260205_cf.nc,.nc,132453,True
ukmo,forecast,jfm,2026,2026-01-03,0103,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260103_cf.nc,.nc,130001,True
ukmo,forecast,jfm,2026,2026-02-01,0201,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260201_cf.nc,.nc,126508,True
ukmo,forecast,jfm,2026,2026-01-09,0109,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260109_pf.nc,.nc,322203,True
ukmo,forecast,jfm,2026,2026-03-24,0324,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260324_cf.nc,.nc,140291,True
ukmo,forecast,jfm,2026,2026-03-12,0312,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260312_cf.nc,.nc,138729,True
ukmo,forecast,jfm,2026,2026-02-07,0207,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260207_pf.nc,.nc,339929,True
ukmo,forecast,jfm,2026,2026-03-15,0315,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260315_cf.nc,.nc,138491,True
ukmo,forecast,jfm,2026,2026-02-28,0228,cf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260228_cf.nc,.nc,141442,True
ukmo,forecast,jfm,2026,2026-02-17,0217,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260217_pf.nc,.nc,368848,True
ukmo,forecast,jfm,2026,2026-03-24,0324,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260324_pf.nc,.nc,376757,True
ukmo,forecast,jfm,2026,2026-01-23,0123,pf,tp,,/storage/raj.ayush/All_Model_Data/ukmo/jfm2026/tp/20260123_pf.nc,.nc,322559,True
