fuxi_init,ecmwf_init,valid_start,valid_end,variable,region,week,bias_ECMWF,bias_FuXi,fcst_mean_ECMWF,fcst_mean_FuXi,obs_mean_ECMWF,obs_mean_FuXi,pcc_ECMWF,pcc_FuXi,rmse_ECMWF,rmse_FuXi,pcc_gain_fuxi_minus_ecmwf,rmse_reduction_fuxi_vs_ecmwf,abs_bias_reduction_fuxi_vs_ecmwf,lead_week
2019-06-23,2019-06-22,2019-07-01,2019-07-07,Z500,All India,Week 2,6.7731371625443275,10.06596525146307,5843.599346208706,5846.892174297626,5836.826209046165,5836.826209046165,0.6837947677199947,0.7835807491291287,11.000064820404168,12.453515480286288,0.09978598140913397,-1.4534506598821206,-3.292828088918742,2
2019-06-27,2019-06-25,2019-07-05,2019-07-11,Z500,All India,Week 2,0.06204759761294536,1.5886577882235882,5835.825709816801,5837.352320007411,5835.763662219187,5835.763662219187,0.8374495654427453,0.9227288962431778,7.595183594374811,6.363085466848379,0.08527933080043248,1.2320981275264318,-1.5266101906106428,2
2019-06-30,2019-06-29,2019-07-08,2019-07-14,Z500,All India,Week 2,-10.621087380992837,-6.358342687518555,5837.961054833142,5842.223799526614,5848.582142214134,5848.582142214134,0.7286144572307859,0.9179008035691206,16.09091466318487,10.053689594837058,0.18928634633833474,6.03722506834781,4.262744693474281,2
2019-07-04,2019-07-02,2019-07-12,2019-07-18,Z500,All India,Week 2,-1.4919705170883208,1.3723203363131828,5849.353911588093,5852.218202441494,5850.845882105181,5850.845882105181,0.865167309102123,0.9765300757815489,9.829762641601887,6.269293084824176,0.1113627666794259,3.5604695567777105,0.119650180775138,2
2019-07-07,2019-07-06,2019-07-15,2019-07-21,Z500,All India,Week 2,1.930302242529509,3.749111256098509,5852.871342337439,5854.690151351009,5850.94104009491,5850.94104009491,0.4742309766141125,0.8642841625601203,6.759825546829124,5.155110440241943,0.3900531859460078,1.6047151065871814,-1.818809013569,2
2019-07-11,2019-07-09,2019-07-19,2019-07-25,Z500,All India,Week 2,-9.922994007123961,-11.028258760560808,5847.943937386055,5846.838672632619,5857.866931393179,5857.866931393179,0.6539969762912671,0.625842645115648,11.17022141132914,12.755195946218263,-0.028154331175619052,-1.584974534889124,-1.1052647534368472,2
2019-07-14,2019-07-13,2019-07-22,2019-07-28,Z500,All India,Week 2,-5.952943465034381,-5.2295559429554945,5843.795099221381,5844.518486743459,5849.748042686417,5849.748042686417,0.8708427103177035,0.5892415562909066,6.861334234615366,7.166722190770935,-0.281601154026797,-0.30538795615556946,0.7233875220788866,2
2019-07-18,2019-07-16,2019-07-26,2019-08-01,Z500,All India,Week 2,-0.42405232670215776,4.386976927387789,5846.0756133355335,5850.886642589622,5846.499665662234,5846.499665662234,0.9217935960997974,0.8439856771779856,4.488641418432263,7.89381713924263,-0.07780791892181183,-3.405175720810367,-3.9629246006856316,2
2019-07-21,2019-07-20,2019-07-29,2019-08-04,Z500,All India,Week 2,0.7346718235200211,0.7482757441896876,5848.801337538067,5848.814941458736,5848.0666657145475,5848.0666657145475,0.9045159129688989,0.8176400334588566,4.363171056205541,5.8865740622781235,-0.08687587951004228,-1.5234030060725825,-0.013603920669666425,2
2019-07-25,2019-07-23,2019-08-02,2019-08-08,Z500,All India,Week 2,11.935281250199761,0.9936996357169992,5844.428922083003,5833.487340468521,5832.493640832805,5832.493640832805,0.8036403929036726,0.9322209825344158,15.096124553245206,4.680188161172299,0.12858058963074315,10.415936392072908,10.941581614482763,2
2019-07-28,2019-07-27,2019-08-05,2019-08-11,Z500,All India,Week 2,2.7573269072383897,5.90270245610587,5836.733972249443,5839.879347798308,5833.9766453422035,5833.9766453422035,0.9768308977174596,0.9110658933283825,4.366928716864857,9.201311928880049,-0.06576500438907706,-4.834383212015192,-3.1453755488674804,2
2019-06-20,2019-06-18,2019-07-05,2019-07-11,Z500,All India,Week 3,5.890010188033362,1.6194893173143383,5841.653672407221,5837.383151536502,5835.763662219187,5835.763662219187,0.7427504192178295,0.870149953046707,11.439562877454247,6.938311887455951,0.12739953382887748,4.5012509899982955,4.270520870719024,3
2019-06-23,2019-06-22,2019-07-08,2019-07-14,Z500,All India,Week 3,-5.086951189526894,-4.404195405748549,5843.495191024607,5844.177946808385,5848.582142214134,5848.582142214134,0.13753495718463057,0.7754525668423112,17.924875669413918,11.89848684775129,0.6379176096576806,6.0263888216626285,0.6827557837783447,3
2019-06-27,2019-06-25,2019-07-12,2019-07-18,Z500,All India,Week 3,-4.800560552475989,-0.7050502096571635,5846.045321552706,5850.140831895525,5850.845882105181,5850.845882105181,0.13952686072650863,0.21658014707930412,15.214935261391473,14.258326249900088,0.07705328635279549,0.9566090114913841,4.095510342818826,3
2019-06-30,2019-06-29,2019-07-15,2019-07-21,Z500,All India,Week 3,-1.6563208915219974,1.0514749621993158,5849.284719203389,5851.992515057108,5850.94104009491,5850.94104009491,0.5369932565553456,0.48540169493573515,5.719382026085146,6.680592799310341,-0.051591561619610427,-0.9612107732251953,0.6048459293226816,3
2019-07-04,2019-07-02,2019-07-19,2019-07-25,Z500,All India,Week 3,-10.268079341880817,-16.463693692445425,5847.598852051299,5841.403237700735,5857.866931393179,5857.866931393179,0.38083972421665496,-0.11446193116988941,12.217326812957488,18.737962335256075,-0.49530165538654436,-6.520635522298587,-6.1956143505646075,3
2019-07-07,2019-07-06,2019-07-22,2019-07-28,Z500,All India,Week 3,-2.874922445285329,-10.706026616945772,5846.873120241131,5839.042016069468,5849.748042686417,5849.748042686417,0.8172266313549332,0.7795671264404752,4.912536729908371,11.47588283335212,-0.03765950491445802,-6.563346103443749,-7.831104171660444,3
2019-07-11,2019-07-09,2019-07-26,2019-08-01,Z500,All India,Week 3,-0.02692573740117595,3.594298400309352,5846.472739924834,5850.093964062546,5846.499665662234,5846.499665662234,0.90933090190325,0.6046873995879383,5.455236040072,9.899135581861582,-0.3046435023153118,-4.443899541789582,-3.567372662908176,3
2019-07-14,2019-07-13,2019-07-29,2019-08-04,Z500,All India,Week 3,-1.2962237888742858,0.6572642393120991,5846.770441925673,5848.723929953858,5848.0666657145475,5848.0666657145475,0.8642281604034266,0.849885949366962,5.095186596959213,5.24466928921824,-0.014342211036464603,-0.14948269225902688,0.6389595495621867,3
