year,fuxi_init,ecmwf_init,valid_start,valid_end,model,variable,region,week,fuxi_lead_start,fuxi_lead_end,ecmwf_lead_start,ecmwf_lead_end,pcc,rmse,bias,obs_mean,fcst_mean
2019,2019-07-11,2019-07-09,2019-07-12,2019-07-18,ECMWF,Z500,central_india,Week 1,1,7,3,9,0.8550174221147119,2.874379228448314,1.1802284581877804,5858.67091708647,5859.851145544659
2019,2019-07-11,2019-07-09,2019-07-12,2019-07-18,ECMWF,Z500,south_peninsula,Week 1,1,7,3,9,-0.17921178547072436,3.5219358912214256,-2.868121055779187,5865.343848157106,5862.475727101328
2019,2019-07-11,2019-07-09,2019-07-12,2019-07-18,ECMWF,Z500,east_northeast_india,Week 1,1,7,3,9,0.9774260138916875,3.963186824314241,-3.7717087275693033,5845.226112056602,5841.454403329033
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,TP,All India,Week 2,8,14,10,16,0.711592891348703,4.845530513171953,-2.0502237727111874,9.316802273122589,7.266578500411401
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,TP,northwest_india,Week 2,8,14,10,16,0.6460091415775144,5.575791373624182,-3.872518102269772,6.79973064215158,2.9272125398818085
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,TP,central_india,Week 2,8,14,10,16,0.7587304194496348,3.0176784674555495,1.032655902383528,8.255205423673845,9.287861326057373
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,TP,south_peninsula,Week 2,8,14,10,16,0.874173232497182,3.766338025389657,-1.2839289357587118,10.224256112601505,8.940327176842795
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,TP,east_northeast_india,Week 2,8,14,10,16,0.7460348606204057,7.1600709429820055,-6.068529481731895,16.11110383152314,10.042574349791245
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,TP,All India,Week 2,8,14,10,16,0.8685256274444672,3.6646141284646294,-1.9548229376872623,9.316802273122589,7.361979335435327
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,TP,northwest_india,Week 2,8,14,10,16,0.9427892849277656,2.919309273484684,-2.151003748149263,6.79973064215158,4.648726894002318
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,TP,central_india,Week 2,8,14,10,16,0.6721117420025793,3.6678919322639105,-1.7223680844355724,8.255205423673845,6.532837339238273
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,TP,south_peninsula,Week 2,8,14,10,16,0.9748439787478494,4.060343422841864,-2.984109053490138,10.224256112601505,7.240147059111369
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,TP,east_northeast_india,Week 2,8,14,10,16,0.6347611935515535,4.5042167069773,-0.7766930332479495,16.11110383152314,15.334410798275192
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,Z500,All India,Week 2,8,14,10,16,0.625842645115648,12.755195946218263,-11.028258760560808,5857.866931393179,5846.838672632619
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,Z500,northwest_india,Week 2,8,14,10,16,0.21202888597788028,16.61534510189983,-14.024839119351052,5861.7858731909,5847.761034071549
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,Z500,central_india,Week 2,8,14,10,16,0.8674513349463268,12.657488927433095,-12.361276863254712,5856.939527778142,5844.578250914887
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,Z500,south_peninsula,Week 2,8,14,10,16,-0.1526983366227805,8.020502541427478,-7.593956560270318,5848.165509861154,5840.571553300885
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,FuXi,Z500,east_northeast_india,Week 2,8,14,10,16,-0.37036706968483,6.568925328421691,-5.710809182790205,5863.499125629737,5857.788316446946
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,Z500,All India,Week 2,8,14,10,16,0.6539969762912671,11.17022141132914,-9.922994007123961,5857.866931393179,5847.943937386055
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,Z500,northwest_india,Week 2,8,14,10,16,0.4316773116611466,13.576649046792252,-12.895668663090408,5861.7858731909,5848.89020452781
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,Z500,central_india,Week 2,8,14,10,16,0.3708749145953877,11.532537859869807,-10.114868937766813,5856.939527778142,5846.824658840375
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,Z500,south_peninsula,Week 2,8,14,10,16,-0.04029841463429934,6.964647318545152,-6.556894287330641,5848.165509861154,5841.608615573824
2019,2019-07-11,2019-07-09,2019-07-19,2019-07-25,ECMWF,Z500,east_northeast_india,Week 2,8,14,10,16,0.15239353071956568,8.415205929536675,-7.180577877065739,5863.499125629737,5856.31854775267
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,TP,All India,Week 3,15,21,17,23,0.3386421354830602,8.957361978596044,-3.5197152251530306,12.771018086760957,9.251302861607925
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,TP,northwest_india,Week 3,15,21,17,23,0.16369262582912278,6.849744728603177,-1.7549815638742103,9.36646345505721,7.611481891182997
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,TP,central_india,Week 3,15,21,17,23,0.24760879778894312,12.201427054061906,-9.2617214538064,19.244085322857828,9.982363869051431
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,TP,south_peninsula,Week 3,15,21,17,23,0.5862892112786601,6.971952196655176,-2.3848521852271762,7.627461621036625,5.242609435809448
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,TP,east_northeast_india,Week 3,15,21,17,23,0.7280211464887576,5.958249332461867,4.335036525625807,11.815671090441608,16.150707616067415
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,TP,All India,Week 3,15,21,17,23,0.5496811361932067,7.503092357253596,-2.927557145854052,12.771018086760957,9.843460940906906
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,TP,northwest_india,Week 3,15,21,17,23,0.4246008084903993,5.469361210612356,-1.6738531119007252,9.36646345505721,7.692610343156481
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,TP,central_india,Week 3,15,21,17,23,0.35086862114227,10.362855295652666,-7.124010352185787,19.244085322857828,12.120074970672041
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,TP,south_peninsula,Week 3,15,21,17,23,0.6496077471156522,6.71239494532837,-2.0720599652188714,7.627461621036625,5.5554016558177555
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,TP,east_northeast_india,Week 3,15,21,17,23,0.9157921825793967,3.339515376339761,2.8591622147253064,11.815671090441608,14.674833305166914
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,Z500,All India,Week 3,15,21,17,23,0.6046873995879383,9.899135581861582,3.594298400309352,5846.499665662234,5850.093964062546
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,Z500,northwest_india,Week 3,15,21,17,23,-0.18910861580010452,9.401394456253641,-4.644150556906545,5853.390727502445,5848.7465769455375
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,Z500,central_india,Week 3,15,21,17,23,0.9245359971125372,12.20159713648163,11.222746873821194,5835.357919272058,5846.580666145879
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,Z500,south_peninsula,Week 3,15,21,17,23,0.9487738482854791,8.228602391320107,5.719881462188114,5849.777442627234,5855.497324089422
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,FuXi,Z500,east_northeast_india,Week 3,15,21,17,23,0.9450505530019364,6.354250227437231,1.5108953884250114,5852.830452335298,5854.341347723724
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,Z500,All India,Week 3,15,21,17,23,0.90933090190325,5.455236040072,-0.02692573740117595,5846.499665662234,5846.472739924834
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,Z500,northwest_india,Week 3,15,21,17,23,0.9318699770599983,3.368267154959586,-1.893485411153808,5853.390727502445,5851.497242091291
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,Z500,central_india,Week 3,15,21,17,23,0.8951023567047534,6.035915068984466,4.09574069285106,5835.357919272058,5839.453659964909
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,Z500,south_peninsula,Week 3,15,21,17,23,0.9917791270594435,8.192805441380996,-5.648889901265202,5849.777442627234,5844.128552725968
2019,2019-07-11,2019-07-09,2019-07-26,2019-08-01,ECMWF,Z500,east_northeast_india,Week 3,15,21,17,23,0.9757584896077678,2.8700537012339273,1.6249055319182737,5852.830452335298,5854.455357867217
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,TP,All India,Week 4,22,28,24,30,0.7654127322340792,8.671919499904481,-5.170974697201155,14.22647434127251,9.055499644071363
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,TP,northwest_india,Week 4,22,28,24,30,0.9391070403335223,2.375343958406351,-1.5418422565648215,7.9047246638872135,6.362882407322393
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,TP,central_india,Week 4,22,28,24,30,0.7831059595261506,12.953727689073494,-10.332946851490926,21.953739311265664,11.620792459774737
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,TP,south_peninsula,Week 4,22,28,24,30,0.7728335336201922,9.060060524741266,-6.4456368008043015,14.17227526248108,7.726638461676776
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,TP,east_northeast_india,Week 4,22,28,24,30,0.23331236047731113,2.6395767663724468,0.2846195861962558,10.443448735720402,10.728068321916657
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,TP,All India,Week 4,22,28,24,30,0.3435072194626826,11.019720904474987,-5.878993548465834,14.22647434127251,8.34748079280668
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,TP,northwest_india,Week 4,22,28,24,30,0.897560140144887,2.0968144862862834,-0.9517343856311332,7.9047246638872135,6.952990278256081
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,TP,central_india,Week 4,22,28,24,30,0.353797047355597,15.982915557198174,-12.438519503847717,21.953739311265664,9.515219807417944
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,TP,south_peninsula,Week 4,22,28,24,30,0.7676301291954317,12.780880926949372,-9.819469376716055,14.17227526248108,4.352805885765021
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,TP,east_northeast_india,Week 4,22,28,24,30,0.13797429769748956,4.3178428092267875,3.2522801049159855,10.443448735720402,13.695728840636386
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,Z500,All India,Week 4,22,28,24,30,0.9180427103634096,11.132737717431608,9.344829187279935,5832.493640832805,5841.838470020085
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,Z500,northwest_india,Week 4,22,28,24,30,0.5076254820153545,10.59090419678552,9.590353375417264,5836.8713988889,5846.4617522643175
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,Z500,central_india,Week 4,22,28,24,30,0.9009070336717792,12.966786575869074,12.228209635597153,5821.677299574533,5833.90550921013
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,Z500,south_peninsula,Week 4,22,28,24,30,0.9772049439471776,8.270707639477136,4.052587976942587,5839.98137728301,5844.033965259952
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,FuXi,Z500,east_northeast_india,Week 4,22,28,24,30,0.9573035454146602,10.851200427129331,8.805245006281824,5838.331353749703,5847.136598755986
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,Z500,All India,Week 4,22,28,24,30,0.873062316778235,19.47860279070324,17.62561613674413,5832.493640832805,5850.119256969549
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,Z500,northwest_india,Week 4,22,28,24,30,0.4477041833748544,16.251030465812143,15.577968669862067,5836.8713988889,5852.449367558761
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,Z500,central_india,Week 4,22,28,24,30,0.975622792294929,24.39941877351737,23.784479099199867,5821.677299574533,5845.4617786737335
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,Z500,south_peninsula,Week 4,22,28,24,30,0.993815317363905,15.444742627959023,10.630691912008091,5839.98137728301,5850.612069195018
2019,2019-07-11,2019-07-09,2019-08-02,2019-08-08,ECMWF,Z500,east_northeast_india,Week 4,22,28,24,30,0.9879496208357503,17.69730233686177,16.728446305661517,5838.331353749703,5855.0598000553655
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,TP,All India,Week 5,29,35,31,37,0.7117636641373546,5.043056495785661,-1.887464602277852,10.929620247115679,9.042155644837829
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,TP,northwest_india,Week 5,29,35,31,37,0.7322390660085879,3.3558468712113996,-0.9423806470812696,8.25659724211646,7.31421659503519
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,TP,central_india,Week 5,29,35,31,37,0.3901452522096108,7.001650128392192,-3.881534875201123,15.385162870356659,11.503627995155536
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,TP,south_peninsula,Week 5,29,35,31,37,0.793805409322937,4.872350895862253,-1.236714455463747,6.786484866794218,5.54977041133047
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,TP,east_northeast_india,Week 5,29,35,31,37,0.48742639496176643,2.1403278494550744,-0.20468186043236228,11.741949997356643,11.537268136924283
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,TP,All India,Week 5,29,35,31,37,0.6572475879552795,5.596690134198342,-2.5838489837920373,10.929620247115679,8.345771263323641
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,TP,northwest_india,Week 5,29,35,31,37,0.678116555809834,3.84132847245409,-1.808789874173879,8.25659724211646,6.4478073679425805
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,TP,central_india,Week 5,29,35,31,37,0.2988677119876514,7.744486513537987,-4.659373026111324,15.385162870356659,10.725789844245336
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,TP,south_peninsula,Week 5,29,35,31,37,0.8521150476063493,5.289879573246703,-2.0148524946824065,6.786484866794218,4.771632372111811
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,TP,east_northeast_india,Week 5,29,35,31,37,0.13145174428259637,2.48696866975478,-0.24184070383979325,11.741949997356643,11.50010929351685
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,Z500,All India,Week 5,29,35,31,37,0.7363321266509261,9.551409877862891,-7.073799365762416,5853.538266075976,5846.464466710215
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,Z500,northwest_india,Week 5,29,35,31,37,0.37537013651113926,13.802010434304021,-11.796163521655258,5859.047831277349,5847.251667755693
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,Z500,central_india,Week 5,29,35,31,37,0.439144553521604,5.878159775047408,-4.375765476575371,5843.800911700537,5839.425146223961
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,Z500,south_peninsula,Week 5,29,35,31,37,0.9617558172154836,3.6858355627127684,-1.5001570665339692,5855.162377071924,5853.662220005392
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,FuXi,Z500,east_northeast_india,Week 5,29,35,31,37,0.9768576865185707,10.02767485207829,-9.86078348699726,5861.734986300783,5851.874202813787
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,Z500,All India,Week 5,29,35,31,37,0.8831455125932959,4.853590963615763,-0.7973738401237701,5853.538266075976,5852.740892235853
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,Z500,northwest_india,Week 5,29,35,31,37,0.7941005405550644,6.424272212921965,-3.3660667007469667,5859.047831277349,5855.681764576602
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,Z500,central_india,Week 5,29,35,31,37,0.22196612586087022,4.902689278101308,2.8638436985311744,5843.800911700537,5846.664755399068
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,Z500,south_peninsula,Week 5,29,35,31,37,0.973614045079376,2.7688147290779273,-2.5012750998975526,5855.162377071924,5852.661101972027
2019,2019-07-11,2019-07-09,2019-08-09,2019-08-15,ECMWF,Z500,east_northeast_india,Week 5,29,35,31,37,0.9941771994397371,1.8835789412073871,-1.4331336047658458,5861.734986300783,5860.301852696018
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,TP,All India,Week 6,36,42,34,40,0.4012344278025986,4.179275046042023,-0.8334702905939179,7.990175947785828,7.156705657191909
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,TP,northwest_india,Week 6,36,42,34,40,0.7718749604284659,4.037964524874078,-2.842774318802631,8.498587094194564,5.655812775391932
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,TP,central_india,Week 6,36,42,34,40,0.6739868461293234,3.009808216830789,1.5299750609841958,6.678388305526554,8.20836336651075
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,TP,south_peninsula,Week 6,36,42,34,40,0.46415626623873757,4.091594063344237,-2.869881415264529,7.612805026899991,4.742923611635462
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,TP,east_northeast_india,Week 6,36,42,34,40,-0.6461928789638823,6.3338113541506464,0.6883777381001113,10.346978272357692,11.035356010457802
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,TP,All India,Week 6,36,42,34,40,0.5810886286672023,3.642681821311703,0.18447594243539264,7.990175947785828,8.17465189022122
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,TP,northwest_india,Week 6,36,42,34,40,0.7753394998777903,2.8745637661583614,-0.5241596890478949,8.498587094194564,7.974427405146667
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,TP,central_india,Week 6,36,42,34,40,0.7494372622844536,2.7568020575822407,1.519626613553477,6.678388305526554,8.198014919080032
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,TP,south_peninsula,Week 6,36,42,34,40,0.5664620325195334,4.0522803856150125,-3.4401871193349245,7.612805026899991,4.1726179075650665
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,TP,east_northeast_india,Week 6,36,42,34,40,-0.4595250297131932,5.765044143479502,3.191722116395819,10.346978272357692,13.53870038875351
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,Z500,All India,Week 6,36,42,34,40,0.3585843119728895,12.491419837056839,-7.559649137469053,5860.064837460355,5852.505188322884
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,Z500,northwest_india,Week 6,36,42,34,40,0.8294796269596038,8.672596259511925,2.8534273744797543,5850.328296989129,5853.181724363611
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,Z500,central_india,Week 6,36,42,34,40,0.19728613182155108,15.012200279668448,-14.33585252242119,5862.569501519428,5848.233648997008
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,Z500,south_peninsula,Week 6,36,42,34,40,0.24082967803313285,8.23930534361353,-6.226144870809473,5863.279550737487,5857.053405866676
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,FuXi,Z500,east_northeast_india,Week 6,36,42,34,40,0.8711489501707363,16.847029498908864,-16.477914152316654,5871.60680626839,5855.128892116073
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,Z500,All India,Week 6,36,42,34,40,0.2809076805580727,11.177729426760807,-4.320402075855626,5860.064837460355,5855.744435384499
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,Z500,northwest_india,Week 6,36,42,34,40,-0.186340085242224,13.666826482338175,5.519771126853432,5850.328296989129,5855.848068115984
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,Z500,central_india,Week 6,36,42,34,40,0.6586096389458329,11.325574456629626,-11.109260161423618,5862.569501519428,5851.460241358005
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,Z500,south_peninsula,Week 6,36,42,34,40,0.29375943757110096,5.929324852201106,-4.92315214405672,5863.279550737487,5858.356398593428
2019,2019-07-11,2019-07-13,2019-08-16,2019-08-22,ECMWF,Z500,east_northeast_india,Week 6,36,42,34,40,0.9876729945506728,9.695302645182931,-9.548982671450267,5871.60680626839,5862.05782359694
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,TP,All India,Week 1,1,7,2,8,0.9465117010574405,1.8680697786049847,-0.6421793686164904,6.303160159545089,5.6609807909285985
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,TP,northwest_india,Week 1,1,7,2,8,0.9490681752164988,1.167396498825321,-0.4220943152503026,4.416500741381893,3.994406426131591
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,TP,central_india,Week 1,1,7,2,8,0.9406889783980417,1.300499610909834,-0.1640235844537245,5.074736443927327,4.910712859473603
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,TP,south_peninsula,Week 1,1,7,2,8,0.9861767120605506,1.6513622128265324,-0.9656978960150389,9.451403147962077,8.485705251947039
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,TP,east_northeast_india,Week 1,1,7,2,8,0.862266084405831,3.632317584167737,-1.8129498401948883,9.313351482638053,7.5004016424431645
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,TP,All India,Week 1,1,7,2,8,0.7695240725196202,5.385513879730995,-0.23218593329427162,6.303160159545089,6.070974226250817
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,TP,northwest_india,Week 1,1,7,2,8,0.9649813503191608,2.1857255781447487,-1.8073797180096547,4.416500741381893,2.609121023372238
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,TP,central_india,Week 1,1,7,2,8,0.8950931508067266,2.454480612222611,-1.9687839955851567,5.074736443927327,3.1059524483421703
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,TP,south_peninsula,Week 1,1,7,2,8,0.9630276954228556,3.747753403372746,-1.6312929913121736,9.451403147962077,7.820110156649903
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,TP,east_northeast_india,Week 1,1,7,2,8,0.9672567172885286,12.371032811036212,8.917690686411804,9.313351482638053,18.231042169049857
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,Z500,All India,Week 1,1,7,2,8,0.9101786024211793,5.024792122740713,-4.2584852724403,5850.94104009491,5846.68255482247
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,Z500,northwest_india,Week 1,1,7,2,8,0.9531931391945853,4.43826716104807,-3.6745291869130057,5846.420239531788,5842.745710344875
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,Z500,central_india,Week 1,1,7,2,8,0.4468743831726365,4.995676073070625,-4.310321541663888,5852.514554522938,5848.204232981274
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,Z500,south_peninsula,Week 1,1,7,2,8,0.004053263419050673,2.908049887285895,-2.5773454220825607,5849.943896520768,5847.366551098686
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,FuXi,Z500,east_northeast_india,Week 1,1,7,2,8,0.7978649333470148,7.676817632886046,-7.507474696899929,5858.460185057495,5850.952710360596
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,Z500,All India,Week 1,1,7,2,8,0.8751159808890747,8.359896941100603,-7.296667491141208,5850.94104009491,5843.644372603769
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,Z500,northwest_india,Week 1,1,7,2,8,0.9372180772034636,10.323301424746877,-9.211741603093781,5846.420239531788,5837.208497928694
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,Z500,central_india,Week 1,1,7,2,8,0.4236116281839005,5.344664825912813,-4.465851243363082,5852.514554522938,5848.048703279575
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,Z500,south_peninsula,Week 1,1,7,2,8,0.4991149408949856,6.217040973756296,-6.147927999714649,5849.943896520768,5843.795968521054
2019,2019-07-14,2019-07-13,2019-07-15,2019-07-21,ECMWF,Z500,east_northeast_india,Week 1,1,7,2,8,0.878054479669045,11.093539493674658,-11.012238385125666,5858.460185057495,5847.447946672371
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,TP,All India,Week 2,8,14,9,15,0.7101950340821751,4.942179394099639,-2.006985467919925,12.353324766356684,10.346339298436758
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,TP,northwest_india,Week 2,8,14,9,15,0.8621551400435565,4.778887858750717,-3.2763992610150052,10.678725039205744,7.402325778190738
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,TP,central_india,Week 2,8,14,9,15,0.3323108494050157,5.79236451020867,-0.29550300259750734,13.223032834418243,12.927529831820737
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,TP,south_peninsula,Week 2,8,14,9,15,0.9514269462976056,2.808584079972103,-2.1457523691374942,8.935273323455185,6.78952095431769
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,TP,east_northeast_india,Week 2,8,14,9,15,0.717508775979101,5.255055328009885,-2.9727417379467047,18.27686744947671,15.304125711530006
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,ECMWF,TP,All India,Week 2,8,14,9,15,0.7024312657996918,5.703057550603086,-3.038713594335706,12.353324766356684,9.314611172020983
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,ECMWF,TP,northwest_india,Week 2,8,14,9,15,0.7133733959143695,7.171969070409571,-5.732695744296401,10.678725039205744,4.946029294909343
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,ECMWF,TP,central_india,Week 2,8,14,9,15,0.33356196616145534,5.575523834964639,-2.2287770761910357,13.223032834418243,10.994255758227208
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,ECMWF,TP,south_peninsula,Week 2,8,14,9,15,0.8700904692715973,3.3460123947882208,-2.489469980454199,8.935273323455185,6.445803343000986
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,ECMWF,TP,east_northeast_india,Week 2,8,14,9,15,0.8320629417621171,4.5876726309750016,0.31099247920588863,18.27686744947671,18.587859928682597
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,Z500,All India,Week 2,8,14,9,15,0.5892415562909066,7.166722190770935,-5.2295559429554945,5849.748042686417,5844.518486743459
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,Z500,northwest_india,Week 2,8,14,9,15,-0.13718997471958272,9.733924837165404,-8.740901061644204,5851.682947999223,5842.94204693758
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,Z500,central_india,Week 2,8,14,9,15,-0.13929704265500545,7.376708485889291,-6.0992601424486015,5846.047175761053,5839.9479156186035
2019,2019-07-14,2019-07-13,2019-07-22,2019-07-28,FuXi,Z500,south_peninsula,Week 2,8,14,9,15,0.9405190238187877,1.7418957238112456,0.5280922990983115,5849.357295914979,5849.885388214077
