variable,region,week,init_date,model,pcc,rmse,bias,fcst_std,obs_std,fcst_mean,obs_mean
Z500,east_northeast_india,Week 6,2026-01-01,NCEP,0.8900465649651091,48.34891106040192,-47.99546427882492,12.44909882622994,9.72193286753605,5726.397587907909,5774.393052186735
TP,east_northeast_india,Week 6,2026-01-01,MME,-0.4733586222584108,0.8212804274965567,0.6223699837637974,0.4975352650862338,0.07284107282557592,0.6273652474942163,0.004995263730418865
Z500,east_northeast_india,Week 6,2026-01-01,MME,0.970269053797601,25.154288868478865,-24.991807847552057,11.048822368156767,9.72193286753605,5749.401244339182,5774.393052186735
TP,east_northeast_india,Week 6,2026-01-01,Persistence,0.9932327725663838,0.010560091531457854,-0.003569317536503526,0.07756418142355366,0.07284107282557592,0.00142594619391534,0.004995263730418865
Z500,east_northeast_india,Week 6,2026-01-01,Persistence,,,,,9.72193286753605,,5774.393052186735
TP,All India,Week 1,2026-01-08,SPIRE,0.3971270338116289,0.5945931931073621,0.20164196665515946,0.5799492408287552,0.058311257408483086,0.20861710989024274,0.006975143235083308
Z500,All India,Week 1,2026-01-08,SPIRE,0.9471744878553431,8.376532969393278,6.982644321972043,13.224193350336906,14.37516269733956,5776.410928408417,5769.428284086447
TP,All India,Week 1,2026-01-08,FuXi,0.9127553554157937,0.024243569191729007,0.00011362096152144078,0.05773166764453323,0.058311257408483086,0.00708876419660475,0.006975143235083308
Z500,All India,Week 1,2026-01-08,FuXi,0.8751113462679435,9.642374351167572,-5.237352719414721,16.721521691923414,14.37516269733956,5764.190931367031,5769.428284086447
TP,All India,Week 1,2026-01-08,ECMWF,0.48868503160130394,0.9262295345950966,0.2288438735647535,0.9245669532406702,0.058311257408483086,0.2358190167998368,0.006975143235083308
Z500,All India,Week 1,2026-01-08,ECMWF,0.9612940567735883,7.02838717637165,4.232353994765868,9.844064901368428,14.37516269733956,5773.660638081211,5769.428284086447
TP,All India,Week 1,2026-01-08,NCEP,0.4829910501920346,1.237997980642369,0.3250743876063731,1.2216287878585788,0.058311257408483086,0.33204953084145644,0.006975143235083308
Z500,All India,Week 1,2026-01-08,NCEP,0.5622752633118653,32.94647434961948,-29.805787158733818,15.55083368595297,14.37516269733956,5739.622496927713,5769.428284086447
TP,All India,Week 1,2026-01-08,MME,0.49274291881411075,0.6725337407911391,0.18891846219695188,0.6721893719621612,0.058311257408483086,0.1958936054320352,0.006975143235083308
Z500,All India,Week 1,2026-01-08,MME,0.8914914516053659,8.826523046945733,-5.957035390352721,12.721855613799587,14.37516269733956,5763.471248696093,5769.428284086447
TP,All India,Week 1,2026-01-08,Persistence,0.6835910411059388,0.057376368428107886,0.004965676872912228,0.07801980740679561,0.058311257408483086,0.011940820107995541,0.006975143235083308
Z500,All India,Week 1,2026-01-08,Persistence,0.3987975241276834,55.069887694933676,-51.20550570260911,21.12460089748775,14.37516269733956,5718.222778383839,5769.428284086447
TP,northwest_india,Week 1,2026-01-08,SPIRE,0.4421376743585697,0.10367796274536813,0.08169535542684232,0.07015883830575832,0.04174172786788848,0.08227384612678676,0.0005784906999444334
Z500,northwest_india,Week 1,2026-01-08,SPIRE,0.953335299452849,9.123584109105847,8.102194124511737,7.447390211281223,10.640852507792681,5748.250654468777,5740.148460344266
TP,northwest_india,Week 1,2026-01-08,FuXi,0.9997188942104873,0.0011502706247946,0.0005760496261460312,0.041838830578587935,0.04174172786788848,0.0011545403260904644,0.0005784906999444334
Z500,northwest_india,Week 1,2026-01-08,FuXi,0.5624949045520453,11.51661105866871,-7.276295121750894,7.497190408367389,10.640852507792681,5732.872165222516,5740.148460344266
TP,northwest_india,Week 1,2026-01-08,ECMWF,0.8430277711252282,0.028261178630284316,0.014255009648743554,0.04475047469089535,0.04174172786788848,0.014833500348687988,0.0005784906999444334
Z500,northwest_india,Week 1,2026-01-08,ECMWF,0.9458754987558006,7.799615782137453,6.589658427078454,7.722846876082435,10.640852507792681,5746.738118771345,5740.148460344266
TP,northwest_india,Week 1,2026-01-08,NCEP,0.6699008418301505,0.06279697570082707,0.01845017705910014,0.07936902939570639,0.04174172786788848,0.019028667759044573,0.0005784906999444334
Z500,northwest_india,Week 1,2026-01-08,NCEP,0.06364659010496397,29.67419440141732,-26.79566205493399,7.732836113297315,10.640852507792681,5713.352798289332,5740.148460344266
TP,northwest_india,Week 1,2026-01-08,MME,0.8559115927200078,0.03792840288617102,0.028744147940208006,0.04782684595608242,0.04174172786788848,0.029322638640152453,0.0005784906999444334
Z500,northwest_india,Week 1,2026-01-08,MME,0.8220879661960964,8.294223069476095,-4.845026156273675,5.812641851455677,10.640852507792681,5735.303434187992,5740.148460344266
TP,northwest_india,Week 1,2026-01-08,Persistence,0.9817868240690819,0.009104728228815058,0.003907202666313842,0.03880442245660134,0.04174172786788848,0.004485693366258275,0.0005784906999444334
Z500,northwest_india,Week 1,2026-01-08,Persistence,-0.39159347631187236,60.44484080376471,-56.97802825177488,13.47449171945208,10.640852507792681,5683.170432092492,5740.148460344266
TP,central_india,Week 1,2026-01-08,SPIRE,0.015080399573332884,0.1480326633858059,0.09661542182627744,0.10453546074771239,0.0422452488040214,0.09704755548932732,0.00043213366304986926
Z500,central_india,Week 1,2026-01-08,SPIRE,0.9853930786431423,9.529194908631915,8.971084393413939,11.898584637710632,14.218659288143439,5822.286274573857,5813.315190180443
TP,central_india,Week 1,2026-01-08,FuXi,0.9988169949882348,0.0025662310346768005,0.0015373757914255324,0.042150673031494695,0.0422452488040214,0.0019695094544754013,0.00043213366304986926
Z500,central_india,Week 1,2026-01-08,FuXi,0.9693105809394681,4.174907476139116,-1.5929311728697113,12.147103188777391,14.218659288143439,5811.722259007573,5813.315190180443
TP,central_india,Week 1,2026-01-08,ECMWF,0.7020471052922352,0.07578994795084307,0.041829201336730605,0.0852403389731407,0.0422452488040214,0.04226133499978048,0.00043213366304986926
Z500,central_india,Week 1,2026-01-08,ECMWF,0.9836558854302142,4.84934907922658,1.6050428118042779,10.193453415516005,14.218659288143439,5814.920232992247,5813.315190180443
TP,central_india,Week 1,2026-01-08,NCEP,0.3936105136500159,0.3691474813032655,0.17878649183821665,0.33724802439519735,0.0422452488040214,0.17921862550126655,0.00043213366304986926
Z500,central_india,Week 1,2026-01-08,NCEP,0.5440722131674532,24.965230820431948,-21.628158328610102,11.363730455077139,14.218659288143439,5791.687031851832,5813.315190180443
TP,central_india,Week 1,2026-01-08,MME,0.5532673437830841,0.12059181712840282,0.07969212269816257,0.10675867150231029,0.0422452488040214,0.08012425636121243,0.00043213366304986926
Z500,central_india,Week 1,2026-01-08,MME,0.9342148244262897,6.54050277977572,-3.161240574065458,10.626206623365155,14.218659288143439,5810.153949606377,5813.315190180443
TP,central_india,Week 1,2026-01-08,Persistence,0.997218367520066,0.003275534974998923,0.0007684262438421125,0.04165453936574083,0.0422452488040214,0.0012005599068919818,0.00043213366304986926
Z500,central_india,Week 1,2026-01-08,Persistence,0.39017287500546183,52.05321083409146,-49.79683290721391,13.190986061955899,14.218659288143439,5763.518357273228,5813.315190180443
TP,south_peninsula,Week 1,2026-01-08,SPIRE,0.7477986246808157,1.4000834212691111,0.6024323264047906,1.3042597360482093,0.05474142100169435,0.636648865836871,0.03421653943208043
Z500,south_peninsula,Week 1,2026-01-08,SPIRE,0.9599556097653783,12.227634667951278,12.079536902814217,4.068478463311518,5.42236778493248,5869.9181751346605,5857.838638231847
TP,south_peninsula,Week 1,2026-01-08,FuXi,0.5768205082687277,0.05155341361107665,0.003571841658718465,0.056981000971557026,0.05474142100169435,0.03778838109079889,0.03421653943208043
Z500,south_peninsula,Week 1,2026-01-08,FuXi,0.7931010728721156,5.929681984842633,4.819927338929944,5.311195268481905,5.42236778493248,5862.658565570777,5857.838638231847
TP,south_peninsula,Week 1,2026-01-08,ECMWF,0.8198273321942414,2.3450717086286232,1.3041259423726737,1.993630499107093,0.05474142100169435,1.3383424818047542,0.03421653943208043
Z500,south_peninsula,Week 1,2026-01-08,ECMWF,0.9850476136114428,2.959130902316682,2.3236642748655165,3.7651079460109824,5.42236778493248,5860.162302506711,5857.838638231847
TP,south_peninsula,Week 1,2026-01-08,NCEP,0.7924549409742595,2.947509570652206,1.7008011758032848,2.4504474622008665,0.05474142100169435,1.7350177152353652,0.03421653943208043
Z500,south_peninsula,Week 1,2026-01-08,NCEP,0.8907468831287872,12.641767278436195,-12.248409505990274,2.9019637675947894,5.42236778493248,5845.590228725857,5857.838638231847
TP,south_peninsula,Week 1,2026-01-08,MME,0.808203653418697,1.6442275290521922,0.9027328215598668,1.4181120686215847,0.05474142100169435,0.9369493609919473,0.03421653943208043
Z500,south_peninsula,Week 1,2026-01-08,MME,0.9554810182417612,2.754760848769891,1.7436797526547536,3.770770662298738,5.42236778493248,5859.582317984502,5857.838638231847
TP,south_peninsula,Week 1,2026-01-08,Persistence,-0.16455612982106596,0.06719066132299957,-0.025545446443816917,0.021757799885339407,0.05474142100169435,0.008671092988263516,0.03421653943208043
Z500,south_peninsula,Week 1,2026-01-08,Persistence,0.14216535899684357,27.62819640129009,-25.820047632255516,9.007046078018568,5.42236778493248,5832.01859059959,5857.838638231847
TP,east_northeast_india,Week 1,2026-01-08,SPIRE,0.0810171161643829,0.24478835271028831,0.1690600969921006,0.16571765258351814,0.07712790836187325,0.17110414759210718,0.002044050600006593
Z500,east_northeast_india,Week 1,2026-01-08,SPIRE,0.9883499431637224,4.964798971428883,4.4143623897360245,9.141336047579314,7.238474892911884,5810.583164385833,5806.1688019960975
TP,east_northeast_india,Week 1,2026-01-08,FuXi,0.9989089706982185,0.0038312477285578,0.0002495739661256115,0.07576203809063323,0.07712790836187325,0.002293624566132204,0.002044050600006593
Z500,east_northeast_india,Week 1,2026-01-08,FuXi,0.959465617038009,4.8750058827319265,-3.9994690158390784,8.844640793439574,7.238474892911884,5802.169332980258,5806.1688019960975
TP,east_northeast_india,Week 1,2026-01-08,ECMWF,0.7330038870384887,0.07191878409827018,0.043398589867342276,0.07969476913522794,0.07712790836187325,0.04544264046734887,0.002044050600006593
Z500,east_northeast_india,Week 1,2026-01-08,ECMWF,0.9749119911046676,2.79122941098878,-2.0156740954608674,5.992921435624998,7.238474892911884,5804.153127900636,5806.1688019960975
TP,east_northeast_india,Week 1,2026-01-08,NCEP,0.403691776831516,0.14733566859315728,0.08385897641874458,0.12960519444567506,0.07712790836187325,0.08590302701875116,0.002044050600006593
Z500,east_northeast_india,Week 1,2026-01-08,NCEP,0.8739732847531894,45.1732089390936,-44.397069898800694,13.885645298656119,7.238474892911884,5761.771732097297,5806.1688019960975
TP,east_northeast_india,Week 1,2026-01-08,MME,0.6116898324199265,0.10202959906921845,0.07414180931107828,0.08167639136303922,0.07712790836187325,0.07618585991108484,0.002044050600006593
Z500,east_northeast_india,Week 1,2026-01-08,MME,0.9721972489214931,11.810355248994618,-11.499462655091207,9.12860577951832,7.238474892911884,5794.669339341007,5806.1688019960975
TP,east_northeast_india,Week 1,2026-01-08,Persistence,0.9966093762350136,0.007281618497473294,0.002519005386319462,0.07433553426353219,0.07712790836187325,0.004563055986326055,0.002044050600006593
Z500,east_northeast_india,Week 1,2026-01-08,Persistence,0.8072828356043101,64.2173193118395,-63.75827138686273,12.20728961664556,7.238474892911884,5742.410530609234,5806.1688019960975
TP,All India,Week 2,2026-01-08,SPIRE,0.12350566565612096,0.6651228299118292,0.4424611968166153,0.5004327215960316,0.06369708034158117,0.46261568664615016,0.020154489829534557
Z500,All India,Week 2,2026-01-08,SPIRE,0.8585994683425578,13.747765374646594,4.169315725378406,19.787976752903237,25.279223196914764,5735.703286730879,5731.533971005502
TP,All India,Week 2,2026-01-08,FuXi,0.7513185156311346,0.04226302365429335,-0.002105656097997293,0.051688798723449794,0.06369708034158117,0.018048833731537258,0.020154489829534557
Z500,All India,Week 2,2026-01-08,FuXi,0.9117302891518718,29.161266726770975,-23.146455979538462,37.42783886924172,25.279223196914764,5708.387515025963,5731.533971005502
TP,All India,Week 2,2026-01-08,ECMWF,0.1933523276088762,0.6291683481474557,0.34481800587034606,0.5348556599440462,0.06369708034158117,0.36497249569988066,0.020154489829534557
Z500,All India,Week 2,2026-01-08,ECMWF,0.900095069338046,14.038589270917237,-3.270467335321436,30.820795299663526,25.279223196914764,5728.263503670181,5731.533971005502
TP,All India,Week 2,2026-01-08,NCEP,0.4617140553937752,0.6438893706436378,0.4344402978229426,0.5012813979206312,0.06369708034158117,0.45459478765247696,0.020154489829534557
Z500,All India,Week 2,2026-01-08,NCEP,0.7895564928898918,31.31829275199304,-26.429835537871433,26.412030985950288,25.279223196914764,5705.10413546763,5731.533971005502
TP,All India,Week 2,2026-01-08,MME,0.3119248428385412,0.45275467181082224,0.3049034611029766,0.3490466468442413,0.06369708034158117,0.32505795093251133,0.020154489829534557
Z500,All India,Week 2,2026-01-08,MME,0.8997966960591413,17.15570378884464,-12.169360781838222,27.70333497238073,25.279223196914764,5719.364610223663,5731.533971005502
TP,All India,Week 2,2026-01-08,Persistence,0.15543434598230366,0.09309655825789014,-0.008213669721539012,0.07801980740679561,0.06369708034158117,0.011940820107995541,0.020154489829534557
Z500,All India,Week 2,2026-01-08,Persistence,0.5486499897097916,26.0096661615442,-13.311192621664889,21.12460089748775,25.279223196914764,5718.222778383839,5731.533971005502
TP,northwest_india,Week 2,2026-01-08,SPIRE,0.030958125046158254,0.9406350355214572,0.6738756766797571,0.6560954394963538,0.04555377280633208,0.7089666668440031,0.03509099016424594
Z500,northwest_india,Week 2,2026-01-08,SPIRE,0.9031414844747208,13.39564439999766,0.916798382413295,9.982214229290584,21.673737786975302,5701.997044187222,5701.080245804807
TP,northwest_india,Week 2,2026-01-08,FuXi,-0.17167091179641936,0.055996295007665765,0.0043228945488994015,0.02538979876225477,0.04555377280633208,0.03941388471314534,0.03509099016424594
Z500,northwest_india,Week 2,2026-01-08,FuXi,0.9145433968793499,39.40866729471364,-37.50764408449472,28.150053266954746,21.673737786975302,5663.572601720313,5701.080245804807
TP,northwest_india,Week 2,2026-01-08,ECMWF,0.17045228476147062,0.9676949528803704,0.6473177787946729,0.7256772463766151,0.04555377280633208,0.6824087689589188,0.03509099016424594
Z500,northwest_india,Week 2,2026-01-08,ECMWF,0.94547091778964,19.09710379041875,-16.720893689752028,26.43139063754634,21.673737786975302,5684.359352115056,5701.080245804807
TP,northwest_india,Week 2,2026-01-08,NCEP,0.35639595376889704,0.867601228263651,0.6862355532256709,0.5453864740184059,0.04555377280633208,0.7213265433899169,0.03509099016424594
Z500,northwest_india,Week 2,2026-01-08,NCEP,0.6888376760500874,41.038918738590965,-37.908355445222575,14.38738839289727,21.673737786975302,5663.1718903595865,5701.080245804807
TP,northwest_india,Week 2,2026-01-08,MME,0.18530361599920891,0.6711845937980562,0.5029379758122502,0.45063836204426355,0.04555377280633208,0.5380289659764961,0.03509099016424594
Z500,northwest_india,Week 2,2026-01-08,MME,0.9184387424668469,24.381610789481638,-22.80502370926401,18.961657496315564,21.673737786975302,5678.2752220955435,5701.080245804807
TP,northwest_india,Week 2,2026-01-08,Persistence,-0.12131327507384501,0.07033137006070427,-0.030605296797987666,0.03880442245660134,0.04555377280633208,0.004485693366258275,0.03509099016424594
Z500,northwest_india,Week 2,2026-01-08,Persistence,0.19236101007401835,29.32096595942717,-17.90981371231707,13.47449171945208,21.673737786975302,5683.170432092492,5701.080245804807
TP,central_india,Week 2,2026-01-08,SPIRE,-0.15344309369261813,0.41689701409612445,0.31637744972409815,0.26195633719432077,0.04167631685502517,0.31673434232961784,0.0003568926055196952
Z500,central_india,Week 2,2026-01-08,SPIRE,0.826571518141242,8.664067387452658,-6.163627621163626,9.84279778411624,5.608733342892988,5781.968439223976,5788.13206684514
TP,central_india,Week 2,2026-01-08,FuXi,0.9902754885167889,0.009854590334917044,0.00775394717438093,0.04310739011768161,0.04167631685502517,0.008110839779900623,0.0003568926055196952
Z500,central_india,Week 2,2026-01-08,FuXi,0.7134913393193566,24.847670595547722,-21.36441327583668,16.065155086543836,5.608733342892988,5766.767653569303,5788.13206684514
TP,central_india,Week 2,2026-01-08,ECMWF,0.13353823643992954,0.19801199866153119,0.13728426400427998,0.1421517668246669,0.04167631685502517,0.13764115660979967,0.0003568926055196952
Z500,central_india,Week 2,2026-01-08,ECMWF,0.966031109889136,7.141864973846212,-1.2762316692774793,12.294008132712957,5.608733342892988,5786.855835175862,5788.13206684514
TP,central_india,Week 2,2026-01-08,NCEP,0.547341976899669,0.5675755268030849,0.45773182558389625,0.3565880539931038,0.04167631685502517,0.458088718189416,0.0003568926055196952
Z500,central_india,Week 2,2026-01-08,NCEP,0.915538736453226,32.86631863094213,-30.756927787568333,16.497968173286022,5.608733342892988,5757.375139057572,5788.13206684514
TP,central_india,Week 2,2026-01-08,MME,0.3919616487340095,0.2629051029552606,0.22978687162166384,0.1381838684828752,0.04167631685502517,0.2301437642271835,0.0003568926055196952
Z500,central_india,Week 2,2026-01-08,MME,0.8850837861596066,17.19454460309485,-14.890300088461482,13.156677738160733,5.608733342892988,5773.24176675668,5788.13206684514
TP,central_india,Week 2,2026-01-08,Persistence,0.9988733351622087,0.002150359650045077,0.0008436673013722867,0.04165453936574083,0.04167631685502517,0.0012005599068919818,0.0003568926055196952
Z500,central_india,Week 2,2026-01-08,Persistence,0.6810839091239907,26.655488978776066,-24.613709571911702,13.190986061955899,5.608733342892988,5763.518357273228,5788.13206684514
TP,south_peninsula,Week 2,2026-01-08,SPIRE,-0.6007532892110842,0.20744915010291054,0.17475404972088962,0.09999285530601466,0.018070695567154273,0.1760699806552194,0.0013159309343297565
Z500,south_peninsula,Week 2,2026-01-08,SPIRE,0.9299179278486368,8.354940145178764,6.973745388156605,9.396400892746101,5.699769398378548,5846.295649403913,5839.3219040157555
TP,south_peninsula,Week 2,2026-01-08,FuXi,0.9428068910420964,0.007402994448389231,0.0037329609160953797,0.019178360050374765,0.018070695567154273,0.005048891850425136,0.0013159309343297565
Z500,south_peninsula,Week 2,2026-01-08,FuXi,0.8503915983944801,9.717815251650944,5.107201251695923,12.551503253523755,5.699769398378548,5844.429105267451,5839.3219040157555
TP,south_peninsula,Week 2,2026-01-08,ECMWF,-0.6274548569310203,0.10346386065683842,0.04081999174326858,0.08268544760022536,0.018070695567154273,0.04213592267759834,0.0013159309343297565
Z500,south_peninsula,Week 2,2026-01-08,ECMWF,0.966711248921699,5.2699426160983665,5.025446428605504,4.885326518858498,5.699769398378548,5844.347350444361,5839.3219040157555
TP,south_peninsula,Week 2,2026-01-08,NCEP,0.05446980782175913,0.5885013073097387,0.4936818108274117,0.320806878729038,0.018070695567154273,0.4949977417617413,0.0013159309343297565
Z500,south_peninsula,Week 2,2026-01-08,NCEP,0.9834107409803992,14.603782513588943,-14.443395287606593,7.499905471802569,5.699769398378548,5824.878508728148,5839.3219040157555
TP,south_peninsula,Week 2,2026-01-08,MME,-0.18508779455502952,0.20841546868769792,0.17824720330191632,0.10318973700290424,0.018070695567154273,0.17956313423624606,0.0013159309343297565
Z500,south_peninsula,Week 2,2026-01-08,MME,0.9415580048658428,3.623240209238482,0.6657494452127752,8.366389031886735,5.699769398378548,5839.9876534609675,5839.3219040157555
TP,south_peninsula,Week 2,2026-01-08,Persistence,-0.21647735064528326,0.03200435621499541,0.007355162053933759,0.021757799885339407,0.018070695567154273,0.008671092988263516,0.0013159309343297565
Z500,south_peninsula,Week 2,2026-01-08,Persistence,0.9349221669655744,8.423681417116143,-7.303313416164117,9.007046078018568,5.699769398378548,5832.01859059959,5839.3219040157555
TP,east_northeast_india,Week 2,2026-01-08,SPIRE,-0.36191900399517024,0.6276708673764305,0.41340844630016726,0.43923022431134934,0.0764298567248306,0.41615880111939946,0.00275035481923225
Z500,east_northeast_india,Week 2,2026-01-08,SPIRE,0.7547317192859723,6.4731560133065305,-1.734184336442785,9.070863399926564,4.979938052896297,5766.5960676892855,5768.3302520257275
TP,east_northeast_india,Week 2,2026-01-08,FuXi,0.9983979225583871,0.005101462501562801,0.0015482187235266052,0.07408799873240568,0.0764298567248306,0.004298573542758857,0.00275035481923225
Z500,east_northeast_india,Week 2,2026-01-08,FuXi,0.8314199684258964,24.43398945381021,-22.909291253118955,12.17332160415213,4.979938052896297,5745.420960772609,5768.3302520257275
TP,east_northeast_india,Week 2,2026-01-08,ECMWF,-0.030255681888230457,0.32626495542268186,0.24445423708319075,0.199813195472406,0.0764298567248306,0.24720459190242292,0.00275035481923225
Z500,east_northeast_india,Week 2,2026-01-08,ECMWF,0.7600207195317115,3.2374658139790546,0.057654702017944585,3.841544157234697,4.979938052896297,5768.387906727747,5768.3302520257275
TP,east_northeast_india,Week 2,2026-01-08,NCEP,0.48230390993472394,0.25192957796910675,0.17135852831601783,0.2089730864599155,0.0764298567248306,0.17410888313525005,0.00275035481923225
Z500,east_northeast_india,Week 2,2026-01-08,NCEP,0.8554177968537823,31.253942197667232,-29.833849924388836,13.209648418334073,4.979938052896297,5738.496402101339,5768.3302520257275
TP,east_northeast_india,Week 2,2026-01-08,MME,0.01544844592282424,0.2710778450503515,0.2076923576057256,0.15772769238010947,0.0764298567248306,0.21044271242495782,0.00275035481923225
Z500,east_northeast_india,Week 2,2026-01-08,MME,0.864392752215603,14.61495079140105,-13.60491770298319,9.01980969147952,4.979938052896297,5754.725334322746,5768.3302520257275
TP,east_northeast_india,Week 2,2026-01-08,Persistence,0.997564600256395,0.005945191036406555,0.0018127011670938044,0.07433553426353219,0.0764298567248306,0.004563055986326055,0.00275035481923225
Z500,east_northeast_india,Week 2,2026-01-08,Persistence,0.8058511951824328,27.34358756574077,-25.91972141649303,12.20728961664556,4.979938052896297,5742.410530609234,5768.3302520257275
TP,All India,Week 3,2026-01-08,SPIRE,0.48283854569388374,1.1454412084345558,0.8260596954820123,0.8375883071914089,0.10166219366330637,0.8751281117304676,0.04906841624845556
Z500,All India,Week 3,2026-01-08,SPIRE,0.8248358596125756,29.467777552626224,-7.394517339392383,21.532549123093446,43.55746641568763,5729.589894567618,5736.984411907012
TP,All India,Week 3,2026-01-08,FuXi,0.4592900615664637,0.09251052760596162,-0.020078527555574325,0.04651262319361273,0.10166219366330637,0.02898988869288121,0.04906841624845556
Z500,All India,Week 3,2026-01-08,FuXi,0.8304777923805639,63.436809378564355,-57.78040791601475,46.01846083575507,43.55746641568763,5679.204003990998,5736.984411907012
TP,All India,Week 3,2026-01-08,ECMWF,0.6237041388687657,1.153088515967032,0.7652647405473488,0.9222832949997564,0.10166219366330637,0.8143331567958044,0.04906841624845556
Z500,All India,Week 3,2026-01-08,ECMWF,0.9254528106594738,28.592770862042023,-20.548658250156805,29.221059529781996,43.55746641568763,5716.435753656853,5736.984411907012
TP,All India,Week 3,2026-01-08,NCEP,0.3797156970193882,0.32718696564229377,0.19951597245919295,0.28026293932418306,0.10166219366330637,0.24858438870764846,0.04906841624845556
Z500,All India,Week 3,2026-01-08,NCEP,0.5975439941723698,39.12609928510279,-16.639136641800125,20.182095651537228,43.55746641568763,5720.345275265211,5736.984411907012
TP,All India,Week 3,2026-01-08,MME,0.6050071160758655,0.5995222811517741,0.44269047023324504,0.45761232468747554,0.10166219366330637,0.4917588864817006,0.04906841624845556
Z500,All India,Week 3,2026-01-08,MME,0.8355186396294987,35.92741850778595,-25.590680036841,28.44955385736856,43.55746641568763,5711.393731870169,5736.984411907012
TP,All India,Week 3,2026-01-08,Persistence,0.041731838864212896,0.13091502759871135,-0.03712759614046003,0.07801980740679561,0.10166219366330637,0.011940820107995541,0.04906841624845556
Z500,All India,Week 3,2026-01-08,Persistence,0.5642570487197733,40.70769263077029,-18.761633523174076,21.12460089748775,43.55746641568763,5718.222778383839,5736.984411907012
TP,northwest_india,Week 3,2026-01-08,SPIRE,0.7174111964866752,1.564829527758711,1.254703646550567,1.0227104044580062,0.12806782902498823,1.366592522630635,0.11188887608006834
Z500,northwest_india,Week 3,2026-01-08,SPIRE,0.9247584593561471,29.269367933140543,16.950109587058847,10.378092373845526,33.13000759595391,5694.388244801306,5677.438135214246
TP,northwest_india,Week 3,2026-01-08,FuXi,0.15065520597461776,0.1490243890961406,-0.07276817526053077,0.049025450849546445,0.12806782902498823,0.039120700819537564,0.11188887608006834
Z500,northwest_india,Week 3,2026-01-08,FuXi,0.8168048674900931,60.32449876974996,-57.168388651939836,24.713975533393803,33.13000759595391,5620.269746562306,5677.438135214246
TP,northwest_india,Week 3,2026-01-08,ECMWF,0.8101195068399919,1.677232178771922,1.2346035644415896,1.2365452698707184,0.12806782902498823,1.3464924405216576,0.11188887608006834
Z500,northwest_india,Week 3,2026-01-08,ECMWF,0.935797777097427,18.801717270485312,-6.420457651078774,17.74138408289553,33.13000759595391,5671.017677563168,5677.438135214246
TP,northwest_india,Week 3,2026-01-08,NCEP,0.25441594427752,0.4546426386526065,0.28579978986733434,0.36376018306507646,0.12806782902498823,0.39768866594740276,0.11188887608006834
Z500,northwest_india,Week 3,2026-01-08,NCEP,0.6515013959246474,29.25760940170662,12.899503840056926,13.975515085098216,33.13000759595391,5690.337639054303,5677.438135214246
TP,northwest_india,Week 3,2026-01-08,MME,0.78484704406221,0.834915141725275,0.6755847063997399,0.5846316434778795,0.12806782902498823,0.7874735824798085,0.11188887608006834
Z500,northwest_india,Week 3,2026-01-08,MME,0.8707484463456043,22.435726744198256,-8.434808218975753,15.932023718331209,33.13000759595391,5669.00332699527,5677.438135214246
TP,northwest_india,Week 3,2026-01-08,Persistence,-0.5004678697569493,0.18551777295007038,-0.10740318271381012,0.03880442245660134,0.12806782902498823,0.004485693366258275,0.11188887608006834
Z500,northwest_india,Week 3,2026-01-08,Persistence,0.38528029813579306,31.113222142585077,5.732296878244911,13.47449171945208,33.13000759595391,5683.170432092492,5677.438135214246
TP,central_india,Week 3,2026-01-08,SPIRE,0.11063222408232869,0.8621191738263851,0.7667517818980613,0.3963746475668647,0.05615200147738104,0.7861022012475396,0.01935041934947829
Z500,central_india,Week 3,2026-01-08,SPIRE,0.8820643565726394,17.721006069107833,-14.728030734640587,10.597667633118704,17.844320485631165,5778.065849018828,5792.793879753469
TP,central_india,Week 3,2026-01-08,FuXi,0.7179349963348357,0.04284766738130303,0.01689100867531144,0.04508280433749067,0.05615200147738104,0.03624142802478973,0.01935041934947829
Z500,central_india,Week 3,2026-01-08,FuXi,0.8074056811072755,61.07994275853018,-59.11151404267877,25.621331450364316,17.844320485631165,5733.682365710791,5792.793879753469
TP,central_india,Week 3,2026-01-08,ECMWF,0.23149290497777214,0.8891125776089683,0.6800982677179583,0.5830895223521173,0.05615200147738104,0.6994486870674366,0.01935041934947829
Z500,central_india,Week 3,2026-01-08,ECMWF,0.9034733741350808,26.0873007399258,-24.882625226293136,14.419784394799692,17.844320485631165,5767.9112545271755,5792.793879753469
TP,central_india,Week 3,2026-01-08,NCEP,0.44368563427770674,0.1829266556170707,0.1408681823990678,0.13020376229442834,0.05615200147738104,0.16021860174854607,0.01935041934947829
Z500,central_india,Week 3,2026-01-08,NCEP,0.5387281600064859,22.256991859843797,-16.105079789206407,12.774671440063583,17.844320485631165,5776.688799964264,5792.793879753469
TP,central_india,Week 3,2026-01-08,MME,0.28953656053457894,0.45875974017516236,0.40115231017259967,0.2322409280115678,0.05615200147738104,0.420502729522078,0.01935041934947829
Z500,central_india,Week 3,2026-01-08,MME,0.8076849478682325,30.59204948089443,-28.706812448204793,15.459183709384092,17.844320485631165,5764.087067305265,5792.793879753469
TP,central_india,Week 3,2026-01-08,Persistence,0.65838074869327,0.04623504007818042,-0.01814985944258631,0.04165453936574083,0.05615200147738104,0.0012005599068919818,0.01935041934947829
Z500,central_india,Week 3,2026-01-08,Persistence,0.5204596411811252,33.233449545910965,-29.275522480240486,13.190986061955899,17.844320485631165,5763.518357273228,5792.793879753469
