variable,region,week,init_date,model,crps,crps_clim,crpss,rmse,spread,ssr
TP,central_india,Week 4,2026-01-29,SPIRE,0.44292121147438895,0.5790026082756594,0.23502726042381317,0.705463302546791,1.4765163989566676,2.092974069134851
TP,south_peninsula,Week 4,2026-01-29,SPIRE,0.555856722303956,0.481911905503424,-0.15344052710896694,1.7091589892629846,1.2497646857534221,0.7312161674861738
TP,east_northeast_india,Week 4,2026-01-29,SPIRE,0.7718213302714255,1.7852165299574079,0.567659543075237,1.8603102514684786,1.9108313363707417,1.0271573437077945
TP,All India,Week 5,2026-01-29,SPIRE,0.691992290478706,0.8497231093458809,0.18562613765865033,1.6673656155715584,1.9378559641096493,1.162226176437835
TP,northwest_india,Week 5,2026-01-29,SPIRE,0.8323098962292894,0.8122784308085232,-0.024660836310558265,1.9149886310506534,2.4942250236897463,1.3024751078137191
TP,central_india,Week 5,2026-01-29,SPIRE,0.455055478439317,0.5508577099290018,0.17391466028864788,0.8239443916664199,1.5044755363861118,1.8259430510150376
TP,south_peninsula,Week 5,2026-01-29,SPIRE,0.45259808103007304,0.39041713657683463,-0.15926796912256203,1.279232556013617,1.2572701530205759,0.9828315790668422
TP,east_northeast_india,Week 5,2026-01-29,SPIRE,0.8896327266525572,1.716877706155186,0.48183104512154196,2.071979026442406,2.431902701141156,1.1737100955682644
TP,All India,Week 6,2026-01-29,SPIRE,0.89880974749835,1.01363665047221,0.11328211437537028,2.5335622154568833,2.0684668426552704,0.8164263068164911
TP,northwest_india,Week 6,2026-01-29,SPIRE,1.2006879970005158,1.2028433639867886,0.0017918933177873964,3.4205747526466026,2.433255624655743,0.711358704490542
TP,central_india,Week 6,2026-01-29,SPIRE,0.5006394323231875,0.570231419921998,0.12204165741749196,0.9938899090162856,1.5664360609985415,1.5760659674560338
TP,south_peninsula,Week 6,2026-01-29,SPIRE,0.5343889966017544,0.42279406771760125,-0.26394629774865064,1.7457592817877918,1.4540391809976725,0.8328978663705712
TP,east_northeast_india,Week 6,2026-01-29,SPIRE,1.142004726937196,1.8152293633530703,0.37087579674906845,2.623871341179538,2.9338878612309136,1.118152332847239
TP,All India,Week 1,2026-02-05,SPIRE,0.2789784789115898,0.8829648487914864,0.684043504910272,1.2807641606000002,0.3891750137131734,0.3038615739613267
TP,northwest_india,Week 1,2026-02-05,SPIRE,0.3630599282806704,0.8058307307961812,0.5494588200651545,1.3073847797545985,0.6062203177303912,0.4636892880489103
TP,central_india,Week 1,2026-02-05,SPIRE,0.08878099736476243,0.5517632915344438,0.8390958609844014,0.4533800871411311,0.12432896858220276,0.27422679581315806
TP,south_peninsula,Week 1,2026-02-05,SPIRE,0.10032954420187754,0.3890845026666776,0.7421394491061798,0.6158011058321723,0.11363863546422524,0.18453788794461148
TP,east_northeast_india,Week 1,2026-02-05,SPIRE,0.22317695671289872,1.7903621772598208,0.8753453577451715,0.8578443963125559,0.21292763489142955,0.2482124215145532
TP,All India,Week 2,2026-02-05,SPIRE,0.4294654973759603,0.8987839040173109,0.5221704622697732,1.5753005395867166,0.8593189175862551,0.5454952220175708
TP,northwest_india,Week 2,2026-02-05,SPIRE,0.5199002137454632,0.8828573730051713,0.4111164162612504,1.8498810938409371,0.9457387346829663,0.5112429862826017
TP,central_india,Week 2,2026-02-05,SPIRE,0.21178445702890264,0.5838343454337384,0.6372524866251827,0.6245327254184392,0.5205107774363523,0.8334403566884477
TP,south_peninsula,Week 2,2026-02-05,SPIRE,0.16614481607487513,0.3817401047518151,0.564769815885882,0.6856369365673706,0.46550211031771976,0.6789338285189943
