season,variable,model,region,init_date,scale,lead,week,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,9,Week 2,0.09682332070776516,1.7173224431334841,0.2767600091319537,0.943619603240555,0.6501542220227283,0.21754681968132675,0.3525184665921648,0.6171217689228483
JFM2026,TP,ECMWF,east_northeast_india,2026-01-08,daily,9,Week 2,0.07759028186449667,1.7584805570827389,0.1895235729053223,0.95587651990124,0.5906035292862626,0.2602050132244848,0.16578786650552108,1.569505770893188
JFM2026,TP,ECMWF,east_northeast_india,2026-01-15,daily,9,Week 2,0.06233749429574068,1.7924638937188804,0.039563354824019785,0.9652224546814122,-0.5756372171425215,0.05824651633540171,0.22099772677862609,0.26356160845829596
JFM2026,TP,ECMWF,east_northeast_india,2026-01-22,daily,9,Week 2,0.44151395242591795,1.7026785054619968,0.43977004959900023,0.7406944699133795,-0.00396548793740692,0.24426658679096894,1.1997611536821817,0.20359601245738906
JFM2026,TP,ECMWF,east_northeast_india,2026-01-29,daily,9,Week 2,0.29811515307465947,1.8532055629454225,0.22160962407549764,0.8391354099969108,-0.34522656368523985,0.058471015187186004,0.9898386688284894,0.05907125780041369
JFM2026,TP,ECMWF,east_northeast_india,2026-02-05,daily,9,Week 2,0.230678965398826,1.9784127525982769,0.30788254358033984,0.8834020023901119,0.2507565946536624,0.5223275075581373,0.7493165481334273,0.6970718968629115
JFM2026,TP,ECMWF,east_northeast_india,2026-02-12,daily,9,Week 2,0.200694219062182,2.041097675830016,0.16517420962701132,0.9016733880799853,-0.2150457357439779,0.22738525482407182,0.6582405161269123,0.34544402730176327
JFM2026,TP,ECMWF,east_northeast_india,2026-02-19,daily,9,Week 2,1.0200594945667107,1.7263277443673755,0.8911368910830181,0.40911597007292577,-0.14467205294016083,0.3542743162547655,2.6997991089718925,0.13122247321197034
JFM2026,TP,ECMWF,east_northeast_india,2026-02-26,daily,9,Week 2,0.31779448704715546,2.253661241679189,0.4266738117647627,0.8589874639675799,0.25518164395248966,0.7413469256788556,0.7344550040556819,1.0093837220593724
JFM2026,TP,ECMWF,east_northeast_india,2026-03-05,daily,9,Week 2,6.363957307955754,9.790801015405632,14.178811602421849,0.35000647056944645,0.5511642663431157,6.210641065170933,14.381209760049932,0.4318580403731883
JFM2026,TP,ECMWF,east_northeast_india,2026-03-12,daily,9,Week 2,3.2565774996945502,5.565907819585982,7.50065592297743,0.41490631802508193,0.5658276378578592,4.634440122209926,5.88125672744292,0.7880016698786264
JFM2026,TP,ECMWF,east_northeast_india,2026-03-19,daily,9,Week 2,4.448345851608701,3.2484912971293465,7.862661698586927,-0.369357478513072,0.43424427730266524,3.1159679817543933,9.078256216669926,0.34323419689705437
JFM2026,TP,ECMWF,east_northeast_india,2026-03-26,daily,9,Week 2,1.4980837743003408,2.2334007657905333,4.920049441118257,0.3292364732533438,0.6955144877650157,2.0332040377152074,3.4876264887857724,0.5829764294579244
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,10,Week 2,0.1153073784074388,1.7210705012467566,0.27099438560032063,0.9330025246938407,0.5745027036187337,0.2579125621125669,0.3993973750375726,0.6457542743947785
JFM2026,TP,ECMWF,east_northeast_india,2026-01-08,daily,10,Week 2,0.08069266751572506,1.7583095482443465,0.16418589742429585,0.9541078147495157,0.5085286325950651,0.2329557676419133,0.1307650773894634,1.78148304036934
