variable,region,week,init_date,model,pcc,rmse,bias,fcst_std,obs_std,fcst_mean,obs_mean
TP,south_peninsula,Week 4,2026-02-19,MME,0.995309834226734,0.3084845553018831,0.2562807069610829,1.0357377123649887,1.1703207533807387,0.275433379505952,0.019152672544869125
Z500,south_peninsula,Week 4,2026-02-19,MME,0.8336814112014557,17.96297366721766,17.885482670759753,1.220421632211184,2.5418094354965555,5855.176012336489,5837.29052966573
TP,south_peninsula,Week 4,2026-02-19,Persistence,0.9998286772548081,0.02934750200522046,-0.01771902305546513,1.1789547102311202,1.1703207533807387,0.0014336494894039943,0.019152672544869125
Z500,south_peninsula,Week 4,2026-02-19,Persistence,-0.44233577335399377,21.254272019724624,20.22836621841713,4.987999312030158,2.5418094354965555,5857.518895884147,5837.29052966573
TP,east_northeast_india,Week 4,2026-02-19,SPIRE,0.884578325660784,3.7118780174037838,2.4802263859922116,1.9070794545481078,4.301421203796823,2.8293466336627944,0.3491202476705836
Z500,east_northeast_india,Week 4,2026-02-19,SPIRE,0.8652843629266289,27.992152061722294,27.91739985743877,3.76480501468514,4.043590345474016,5799.243505781794,5771.326105924356
TP,east_northeast_india,Week 4,2026-02-19,FuXi,0.9984498086089265,0.49459714090338247,-0.29824922059332887,4.608367939609475,4.301421203796823,0.05087102707725466,0.3491202476705836
Z500,east_northeast_india,Week 4,2026-02-19,FuXi,-0.827872177757806,9.098224239843029,-4.459409917196292,4.2515680418008595,4.043590345474016,5766.866696007159,5771.326105924356
TP,east_northeast_india,Week 4,2026-02-19,ECMWF,0.9616033835130167,1.7059264871329012,1.1503119727563234,3.6964887987542867,4.301421203796823,1.499432220426907,0.3491202476705836
Z500,east_northeast_india,Week 4,2026-02-19,ECMWF,0.8709539784614941,16.127365841177195,15.38788290420841,7.921475170569222,4.043590345474016,5786.713988828563,5771.326105924356
TP,east_northeast_india,Week 4,2026-02-19,NCEP,0.9788145178992371,1.4750743677902798,1.1815325590279029,4.145699634034304,4.301421203796823,1.5306528066984866,0.3491202476705836
Z500,east_northeast_india,Week 4,2026-02-19,NCEP,0.9644408508071695,22.466097215919216,-20.974757299399084,11.877455401739045,4.043590345474016,5750.351348624957,5771.326105924356
TP,east_northeast_india,Week 4,2026-02-19,MME,0.9918721926864563,1.4679455878767267,1.1284554242957772,3.5036299195720617,4.301421203796823,1.4775756719663609,0.3491202476705836
Z500,east_northeast_india,Week 4,2026-02-19,MME,0.9163343230191553,4.908901207734343,4.467778886263023,4.93603018808183,4.043590345474016,5775.793884810619,5771.326105924356
TP,east_northeast_india,Week 4,2026-02-19,Persistence,0.9979214694570209,0.56728599545868,-0.3437489862552937,4.648591636949009,4.301421203796823,0.005371261415289903,0.3491202476705836
Z500,east_northeast_india,Week 4,2026-02-19,Persistence,-0.1394415442923749,7.104524985683526,5.455055861789708,1.6003963858330157,4.043590345474016,5776.781161786145,5771.326105924356
TP,All India,Week 5,2026-02-19,SPIRE,0.8596288730413424,1.9014557991051597,1.0590648217274425,1.185135402325363,2.4772949403840485,1.1132858437933182,0.05422102206587604
Z500,All India,Week 5,2026-02-19,SPIRE,0.629718542722105,46.551767498376186,45.68755608428518,11.166560754078946,9.14561934010601,5825.267906561385,5779.580350477099
TP,All India,Week 5,2026-02-19,FuXi,0.9997005565839859,0.06419613588548112,-0.019002998276502,2.467321794490531,2.4772949403840485,0.03521802378937405,0.05422102206587604
Z500,All India,Week 5,2026-02-19,FuXi,-0.6279628443489806,27.651960404348756,22.531153314696517,8.620699341529994,9.14561934010601,5802.111503791795,5779.580350477099
TP,All India,Week 5,2026-02-19,ECMWF,0.9099363942770555,1.2961142478099308,0.7031709457136954,1.8938979681355046,2.4772949403840485,0.7573919677795716,0.05422102206587604
Z500,All India,Week 5,2026-02-19,ECMWF,0.732099806211085,28.74631788156863,27.788668542134975,10.610623239100965,9.14561934010601,5807.369019019233,5779.580350477099
TP,All India,Week 5,2026-02-19,NCEP,0.8531350524256088,1.6595983335327043,1.0167372862119441,1.8892683819885157,2.4772949403840485,1.0709583082778202,0.05422102206587604
Z500,All India,Week 5,2026-02-19,NCEP,0.8304047393136739,12.22950846352714,-1.8445781668615593,18.557844480738865,9.14561934010601,5777.735772310237,5779.580350477099
TP,All India,Week 5,2026-02-19,MME,0.9556136929670386,1.161336678578427,0.689992513844145,1.7843212691724348,2.4772949403840485,0.7442135359100209,0.05422102206587604
Z500,All India,Week 5,2026-02-19,MME,0.7966188609927198,24.18622927815847,23.54069994356375,7.781911126535153,9.14561934010601,5803.121050420664,5779.580350477099
TP,All India,Week 5,2026-02-19,Persistence,0.9996308050678488,0.09445493851136781,-0.050025399725499256,2.519837670083175,2.4772949403840485,0.004195622340376784,0.05422102206587604
Z500,All India,Week 5,2026-02-19,Persistence,0.29280790237748827,26.167710934210163,24.407425598994525,6.221286247100332,9.14561934010601,5803.987776076092,5779.580350477099
TP,northwest_india,Week 5,2026-02-19,SPIRE,0.24259162201008286,1.7912401392774029,1.1666500275634508,0.4237623928969021,1.3983560958971977,1.25076705031407,0.08411702275061946
Z500,northwest_india,Week 5,2026-02-19,SPIRE,0.9162369819717564,52.040419819867715,51.94066212470003,7.886503512079573,7.85016213116516,5785.773169427545,5733.8325073028445
TP,northwest_india,Week 5,2026-02-19,FuXi,0.9988251939377334,0.07936791804170201,-0.03205480557117559,1.370636036040805,1.3983560958971977,0.05206221717944384,0.08411702275061946
Z500,northwest_india,Week 5,2026-02-19,FuXi,-0.7974329683508821,20.03610610071136,11.493501991712119,9.453304184613302,7.85016213116516,5745.326009294557,5733.8325073028445
TP,northwest_india,Week 5,2026-02-19,ECMWF,0.3227023650471469,1.6860090369856804,1.0441951915246521,0.4738848941139311,1.3983560958971977,1.1283122142752715,0.08411702275061946
Z500,northwest_india,Week 5,2026-02-19,ECMWF,0.7986758715854299,28.595829613622485,28.158147157674307,7.85868204588469,7.85016213116516,5761.990654460518,5733.8325073028445
TP,northwest_india,Week 5,2026-02-19,NCEP,0.2626115355686218,2.022822457305008,1.4851885171613441,0.6231146169960383,1.3983560958971977,1.5693055399119638,0.08411702275061946
Z500,northwest_india,Week 5,2026-02-19,NCEP,0.9599756526384259,15.049139761838102,11.224254846364355,17.316477099077122,7.85016213116516,5745.05676214921,5733.8325073028445
TP,northwest_india,Week 5,2026-02-19,MME,0.8310284571191028,1.3540654769400418,0.9159947326695679,0.5380044022352869,1.3983560958971977,1.0001117554201875,0.08411702275061946
Z500,northwest_india,Week 5,2026-02-19,MME,0.9364499881021923,25.88497910560179,25.704141530112604,6.030078002998195,7.85016213116516,5759.536648832958,5733.8325073028445
TP,northwest_india,Week 5,2026-02-19,Persistence,0.9990670925010683,0.10208982234657983,-0.07553272973180569,1.4297689269210938,1.3983560958971977,0.008584293018813765,0.08411702275061946
Z500,northwest_india,Week 5,2026-02-19,Persistence,0.8484554538177184,22.603828066268264,22.121605381856675,8.735363430049182,7.85016213116516,5755.954112684702,5733.8325073028445
TP,central_india,Week 5,2026-02-19,SPIRE,0.9043222857168286,0.5066156122320302,0.47783289849362137,0.29777622866800674,0.3796450682332989,0.48278498730099223,0.004952088807370941
Z500,central_india,Week 5,2026-02-19,SPIRE,-0.39198130217092103,47.30568673865509,46.86964006350054,4.506418212695473,3.1200101657031434,5848.0617856740055,5801.192145610505
TP,central_india,Week 5,2026-02-19,FuXi,0.9992072772990311,0.01564040412992623,-0.0009188697898422751,0.37542523149225177,0.3796450682332989,0.004033219017528665,0.004952088807370941
Z500,central_india,Week 5,2026-02-19,FuXi,0.2604683464587312,35.34861432312578,35.166400583729875,2.75553900361781,3.1200101657031434,5836.358546194235,5801.192145610505
TP,central_india,Week 5,2026-02-19,ECMWF,0.9395674330060504,0.25010662490043345,0.20709759125777844,0.30407180932394423,0.3796450682332989,0.2120496800651494,0.004952088807370941
Z500,central_india,Week 5,2026-02-19,ECMWF,-0.6712886411690442,29.307112714560315,28.459158574591896,4.511275570099907,3.1200101657031434,5829.651304185098,5801.192145610505
TP,central_india,Week 5,2026-02-19,NCEP,0.917776377971232,0.3624997266743162,0.32966365405354686,0.3491429440705578,0.3796450682332989,0.3346157428609178,0.004952088807370941
Z500,central_india,Week 5,2026-02-19,NCEP,-0.11045302738211578,10.52182991151426,-8.378020194372743,5.214340196444761,3.1200101657031434,5792.814125416132,5801.192145610505
TP,central_india,Week 5,2026-02-19,MME,0.9753242681163177,0.2715134973463086,0.2534188185037761,0.32054580716125286,0.3796450682332989,0.25837090731114704,0.004952088807370941
Z500,central_india,Week 5,2026-02-19,MME,-0.3902808882726562,26.031168951257317,25.529294756862424,2.9805512125809366,3.1200101657031434,5826.721440367367,5801.192145610505
TP,central_india,Week 5,2026-02-19,Persistence,0.999121247322955,0.016400977186896173,-0.003961536674253202,0.378995752490395,0.3796450682332989,0.0009905521331177393,0.004952088807370941
Z500,central_india,Week 5,2026-02-19,Persistence,-0.718769109456927,32.133365908579286,31.460860905577693,3.9268802664137006,3.1200101657031434,5832.653006516083,5801.192145610505
TP,south_peninsula,Week 5,2026-02-19,SPIRE,0.9880027832292849,0.694112977464198,0.5636088376937464,1.1547547832631841,1.5046786859022212,0.5664172627894979,0.0028084250957515246
Z500,south_peninsula,Week 5,2026-02-19,SPIRE,-0.29978679018853993,32.20356475730741,31.651715914432582,0.9396930167627997,5.586409600476897,5869.3845231724545,5837.732807258022
TP,south_peninsula,Week 5,2026-02-19,FuXi,0.9999972850126012,0.0053004506316259034,0.002082654056113989,1.5080603898546177,1.5046786859022212,0.004891079151865514,0.0028084250957515246
Z500,south_peninsula,Week 5,2026-02-19,FuXi,0.6029669505513835,29.459005040739584,29.1140114020631,2.7805414816405616,5.586409600476897,5866.846818660087,5837.732807258022
TP,south_peninsula,Week 5,2026-02-19,ECMWF,0.988372780629025,0.5262909256721281,0.4481906723905145,1.3330278671059732,1.5046786859022212,0.450999097486266,0.0028084250957515246
Z500,south_peninsula,Week 5,2026-02-19,ECMWF,0.8122016572746632,19.477654815222603,19.073734648130706,2.312269270736103,5.586409600476897,5856.806541906154,5837.732807258022
TP,south_peninsula,Week 5,2026-02-19,NCEP,0.9927959706879669,0.4150878112799141,0.35086111784108304,1.364644557462108,1.5046786859022212,0.35366954293683456,0.0028084250957515246
Z500,south_peninsula,Week 5,2026-02-19,NCEP,0.9726960208168901,14.163916432857375,-14.043428093644627,6.744495884015962,5.586409600476897,5823.689379164379,5837.732807258022
TP,south_peninsula,Week 5,2026-02-19,MME,0.9956495681735136,0.4028729072904822,0.34118582049536444,1.3361376038157486,1.5046786859022212,0.34399424559111597,0.0028084250957515246
Z500,south_peninsula,Week 5,2026-02-19,MME,0.8915245324233239,16.790323948419708,16.449008467745525,2.757422804910146,5.586409600476897,5854.1818157257685,5837.732807258022
TP,south_peninsula,Week 5,2026-02-19,Persistence,0.9999986935519969,0.0034088860665223877,-0.0013747756063475307,1.5066298591661222,1.5046786859022212,0.0014336494894039943,0.0028084250957515246
Z500,south_peninsula,Week 5,2026-02-19,Persistence,-0.96999009634594,22.147591804261044,19.786088626124386,4.439307238684028,5.586409600476897,5857.518895884147,5837.732807258022
TP,east_northeast_india,Week 5,2026-02-19,SPIRE,0.9247940906809021,4.009942085991043,2.7688345877926968,2.459966533171348,5.020360416980376,2.934323701383536,0.16548911359083868
Z500,east_northeast_india,Week 5,2026-02-19,SPIRE,0.9303274997991762,47.218799135827766,46.79485337633544,5.306063360916398,10.94222343323969,5804.543481863267,5757.748628486931
TP,east_northeast_india,Week 5,2026-02-19,FuXi,0.9998423006133998,0.11539355859801002,-0.0580601124464559,4.974892015891854,5.020360416980376,0.10742900114438275,0.16548911359083868
Z500,east_northeast_india,Week 5,2026-02-19,FuXi,-0.8684799864076076,17.927456569543732,9.573639304112165,4.650195246309249,10.94222343323969,5767.3222677910435,5757.748628486931
TP,east_northeast_india,Week 5,2026-02-19,ECMWF,0.9576033764807297,2.140586416971965,1.409230817342179,4.097336864191506,5.020360416980376,1.5747199309330175,0.16548911359083868
Z500,east_northeast_india,Week 5,2026-02-19,ECMWF,0.9750524969575194,36.42819032038484,36.29434230354853,8.711119721989071,10.94222343323969,5794.042970790479,5757.748628486931
TP,east_northeast_india,Week 5,2026-02-19,NCEP,0.9363127029725032,3.0065819531958837,2.3922629679389242,4.244019533137172,5.020360416980376,2.5577520815297627,0.16548911359083868
Z500,east_northeast_india,Week 5,2026-02-19,NCEP,0.9874955439791563,2.61075422989187,-0.2784930383899455,12.745197742798153,10.94222343323969,5757.4701354485405,5757.748628486931
TP,east_northeast_india,Week 5,2026-02-19,MME,0.9827760338818337,2.163270946199306,1.628067065156836,3.8529691622780953,5.020360416980376,1.7935561787476744,0.16548911359083868
Z500,east_northeast_india,Week 5,2026-02-19,MME,0.9761026304944681,23.761412612363394,23.096085486401414,5.628865112079653,10.94222343323969,5780.844713973333,5757.748628486931
TP,east_northeast_india,Week 5,2026-02-19,Persistence,0.9998220962635249,0.19106237520809113,-0.16011785217554875,5.063057689359524,5.020360416980376,0.005371261415289903,0.16548911359083868
Z500,east_northeast_india,Week 5,2026-02-19,Persistence,-0.528846353379332,22.612006720407535,19.032533299214204,2.1391395283169232,10.94222343323969,5776.781161786145,5757.748628486931
TP,All India,Week 6,2026-02-19,SPIRE,0.858357666569058,2.0947138969975274,1.235398282885589,1.2881018158119537,2.662853919210037,1.2814305197432112,0.04603223685762191
Z500,All India,Week 6,2026-02-19,SPIRE,0.952314141845116,20.582619358009886,20.361401395345172,9.82412730404647,9.624658779585074,5826.5466136329205,5806.185212237577
TP,All India,Week 6,2026-02-19,FuXi,0.9996372387686555,0.08453247237936849,-0.0012525905936745046,2.706615725439692,2.662853919210037,0.044779646263947405,0.04603223685762191
Z500,All India,Week 6,2026-02-19,FuXi,-0.930293221622516,28.099317327080698,-13.12490157666387,15.63982689368753,9.624658779585074,5793.060310660913,5806.185212237577
TP,All India,Week 6,2026-02-19,ECMWF,0.9470116368020174,1.1898539837845572,0.7023989358450133,2.0849027509137645,2.662853919210037,0.7484311727026352,0.04603223685762191
Z500,All India,Week 6,2026-02-19,ECMWF,0.8531282676799816,10.094869049878165,8.486872735431866,10.37138352487954,9.624658779585074,5814.672084973009,5806.185212237577
TP,All India,Week 6,2026-02-19,NCEP,0.711795713776748,2.4970595863037937,1.5832181341337463,2.3755199012580257,2.662853919210037,1.6292503709913684,0.04603223685762191
Z500,All India,Week 6,2026-02-19,NCEP,0.898068681519853,20.34716957672429,-18.05628985918423,17.013524005358438,9.624658779585074,5788.128922378392,5806.185212237577
TP,All India,Week 6,2026-02-19,MME,0.9471284650119663,1.3435807360609489,0.8799406905676687,1.9734909956059417,2.662853919210037,0.9259729274252906,0.04603223685762191
Z500,All India,Week 6,2026-02-19,MME,0.796442499136283,6.0976234765698605,-0.5832293262677336,5.943135872470326,9.624658779585074,5805.601982911309,5806.185212237577
TP,All India,Week 6,2026-02-19,Persistence,0.9994946781775584,0.1389540384455297,-0.04183661451724512,2.7634566915961645,2.662853919210037,0.004195622340376784,0.04603223685762191
Z500,All India,Week 6,2026-02-19,Persistence,0.03139320798183691,11.146000083075407,-2.1974361614827633,5.484988822768798,9.624658779585074,5803.987776076092,5806.185212237577
TP,northwest_india,Week 6,2026-02-19,SPIRE,0.7618792004613404,1.443882144972375,1.0394431336560266,0.5052238008238762,1.3321605292436614,1.0716968018495423,0.032253668193515696
Z500,northwest_india,Week 6,2026-02-19,SPIRE,0.9467540267415727,19.964652479848155,19.77022111198296,8.567329043820836,8.45377005280736,5789.9640032296265,5770.193782117644
TP,northwest_india,Week 6,2026-02-19,FuXi,0.9994457743038718,0.06869810672465597,0.04077196569197528,1.2983993911531622,1.3321605292436614,0.07302563388549096,0.032253668193515696
Z500,northwest_india,Week 6,2026-02-19,FuXi,-0.8670508409158914,42.60796532112725,-38.81871368686799,9.723204855034528,8.45377005280736,5731.375068430775,5770.193782117644
TP,northwest_india,Week 6,2026-02-19,ECMWF,0.7674253424892764,1.2837987545362615,0.8467101681898429,0.573183714475164,1.3321605292436614,0.8789638363833584,0.032253668193515696
Z500,northwest_india,Week 6,2026-02-19,ECMWF,0.9461399330663611,6.406049708271296,5.75763480969425,8.627797882546224,8.45377005280736,5775.951416927338,5770.193782117644
TP,northwest_india,Week 6,2026-02-19,NCEP,-0.5758052964099918,3.3830109038402414,2.6386545779297474,1.0484243684752979,1.3321605292436614,2.6709082461232634,0.032253668193515696
Z500,northwest_india,Week 6,2026-02-19,NCEP,0.9448701060071688,14.44889545354377,-12.845599156308344,13.995918885385704,8.45377005280736,5757.348182961336,5770.193782117644
TP,northwest_india,Week 6,2026-02-19,MME,0.76705394489403,1.5201420018906089,1.141394961366898,0.49500648048270823,1.3321605292436614,1.1736486295604138,0.032253668193515696
Z500,northwest_india,Week 6,2026-02-19,MME,0.9349565415388851,7.539506919178612,-6.534114230374789,5.633435582479069,8.45377005280736,5763.659667887268,5770.193782117644
TP,northwest_india,Week 6,2026-02-19,Persistence,0.9993153649996659,0.07045277020730516,-0.023669375174701926,1.3756805463688577,1.3321605292436614,0.008584293018813765,0.032253668193515696
Z500,northwest_india,Week 6,2026-02-19,Persistence,0.8651839847823688,14.864998560292978,-14.239669432942057,6.83517532052394,8.45377005280736,5755.954112684702,5770.193782117644
TP,central_india,Week 6,2026-02-19,SPIRE,0.8370259382441365,0.6547171199793282,0.6037660927369928,0.32671555637416205,0.452811157515842,0.6049078241449924,0.0011417314079996872
Z500,central_india,Week 6,2026-02-19,SPIRE,0.9566999955579397,18.66594310439943,18.58891002328922,3.2568522726581115,4.519813974539924,5847.862065203106,5829.273155179814
TP,central_india,Week 6,2026-02-19,FuXi,0.9999054762579195,0.00784457604808444,0.004299793821726111,0.4506973488958589,0.452811157515842,0.005441525229725797,0.0011417314079996872
Z500,central_india,Week 6,2026-02-19,FuXi,-0.9076366344222782,10.638548272957355,-0.36791749556474584,6.359194780958989,4.519813974539924,5828.90523768425,5829.273155179814
TP,central_india,Week 6,2026-02-19,ECMWF,0.9351424157226542,0.2989916252369013,0.23869370295447107,0.34166718975099186,0.452811157515842,0.23983543436247076,0.0011417314079996872
Z500,central_india,Week 6,2026-02-19,ECMWF,0.7944061857079725,6.174107315981134,5.51839434320927,3.9516589025296813,4.519813974539924,5834.7915495230245,5829.273155179814
TP,central_india,Week 6,2026-02-19,NCEP,0.866662234444786,0.6128882008319025,0.5550222633447963,0.5210772172410584,0.452811157515842,0.5561639947527961,0.0011417314079996872
Z500,central_india,Week 6,2026-02-19,NCEP,0.9174737308877107,26.82350108976522,-26.727310995085713,5.531865603723333,4.519813974539924,5802.54584418473,5829.273155179814
TP,central_india,Week 6,2026-02-19,MME,0.969428072694369,0.37149128025859873,0.35044546321449666,0.3855957989906625,0.452811157515842,0.3515871946224964,0.0011417314079996872
Z500,central_india,Week 6,2026-02-19,MME,0.783189797534766,3.401931030131014,-0.7469810310379218,1.7743323757061022,4.519813974539924,5828.5261741487775,5829.273155179814
TP,central_india,Week 6,2026-02-19,Persistence,0.9999515668203122,0.00445912559737708,-0.00015117927488194792,0.4528013791035354,0.452811157515842,0.0009905521331177393,0.0011417314079996872
Z500,central_india,Week 6,2026-02-19,Persistence,-0.2603547188877859,8.169979315954345,3.3798513362669564,4.846632911641201,4.519813974539924,5832.653006516083,5829.273155179814
TP,south_peninsula,Week 6,2026-02-19,SPIRE,0.9828405820824985,0.9964355892494097,0.8579340931717311,1.437236787426686,1.844489571997735,0.86264150091644,0.004707407744708907
Z500,south_peninsula,Week 6,2026-02-19,SPIRE,0.6157349783060908,21.5370442873342,21.491678583003257,0.789542417173127,1.7371452170401775,5868.962421235416,5847.470742652413
TP,south_peninsula,Week 6,2026-02-19,FuXi,0.9999936247383455,0.007282462919419229,-0.002116488361170754,1.8467528499011894,1.844489571997735,0.0025909193835381536,0.004707407744708907
Z500,south_peninsula,Week 6,2026-02-19,FuXi,0.488457719633616,18.155260649555,17.84378579906537,3.8343407526553173,1.7371452170401775,5865.3145284514785,5847.470742652413
TP,south_peninsula,Week 6,2026-02-19,ECMWF,0.9879042819191689,0.6555674523993711,0.5593428245752481,1.6348309445635134,1.844489571997735,0.5640502323199569,0.004707407744708907
Z500,south_peninsula,Week 6,2026-02-19,ECMWF,0.8117600369713793,11.429503483794427,11.343123905674888,2.378610629040421,1.7371452170401775,5858.813866558087,5847.470742652413
TP,south_peninsula,Week 6,2026-02-19,NCEP,0.9943139272861776,0.4111327376470462,0.3250397592846326,1.67652269432805,1.844489571997735,0.3297471670293415,0.004707407744708907
Z500,south_peninsula,Week 6,2026-02-19,NCEP,0.7589340739133063,19.856614155268453,-19.05921471277278,6.7729097603563115,1.7371452170401775,5828.411527939639,5847.470742652413
TP,south_peninsula,Week 6,2026-02-19,MME,0.9956373706193055,0.5064580517194532,0.43505004716761025,1.6425061636081706,1.844489571997735,0.43975745491231916,0.004707407744708907
Z500,south_peninsula,Week 6,2026-02-19,MME,0.7444150832235321,8.206283238677978,7.904843393742646,3.1669546617259288,1.7371452170401775,5855.375586046156,5847.470742652413
TP,south_peninsula,Week 6,2026-02-19,Persistence,0.9999939311289557,0.0076099758623469765,-0.0032737582553049134,1.8469073789189137,1.844489571997735,0.0014336494894039943,0.004707407744708907
Z500,south_peninsula,Week 6,2026-02-19,Persistence,-0.6459903422561102,11.353536165496743,10.048153231734632,3.994363976436279,1.7371452170401775,5857.518895884147,5847.470742652413
TP,east_northeast_india,Week 6,2026-02-19,SPIRE,0.8929933076687423,4.763395539724073,3.5764844148028003,2.6700307108979064,5.292001114836839,3.806617226696033,0.23013281189323243
Z500,east_northeast_india,Week 6,2026-02-19,SPIRE,0.8363985527585099,24.50003945697968,24.296524897202303,4.900546182964349,2.4508717306057166,5804.956637682746,5780.660112785544
TP,east_northeast_india,Week 6,2026-02-19,FuXi,0.9997097244552515,0.19354527632236396,-0.10465284804066886,5.39171428115846,5.292001114836839,0.12547996385256352,0.23013281189323243
Z500,east_northeast_india,Week 6,2026-02-19,FuXi,-0.6722351519499804,25.825880106853077,-24.695256061652913,5.689201466614915,2.4508717306057166,5755.964856723891,5780.660112785544
TP,east_northeast_india,Week 6,2026-02-19,ECMWF,0.9614047411213168,2.272900605245412,1.624861842933475,4.450671054611529,5.292001114836839,1.8549946548267071,0.23013281189323243
Z500,east_northeast_india,Week 6,2026-02-19,ECMWF,0.8039112022266015,18.57059407550802,17.677019310387724,7.471664558838307,2.4508717306057166,5798.337132095932,5780.660112785544
TP,east_northeast_india,Week 6,2026-02-19,NCEP,0.8952627557332449,3.974455256258098,3.1932670745616845,4.938140968647102,5.292001114836839,3.4233998864549164,0.23013281189323243
Z500,east_northeast_india,Week 6,2026-02-19,NCEP,0.7996545379476495,13.737344872347386,-8.374450746982248,12.74954306762103,2.4508717306057166,5772.285662038561,5780.660112785544
TP,east_northeast_india,Week 6,2026-02-19,MME,0.9781649609109279,2.537300421543994,2.0724901210643227,4.210511354849467,5.292001114836839,2.302622932957555,0.23013281189323243
Z500,east_northeast_india,Week 6,2026-02-19,MME,0.8330667901798926,3.901088502484869,2.225959349738824,4.944415479618418,2.4508717306057166,5782.886072135282,5780.660112785544
TP,east_northeast_india,Week 6,2026-02-19,Persistence,0.9994490587449224,0.3444861816723878,-0.2247615504779425,5.4822252540577985,5.292001114836839,0.005371261415289903,0.23013281189323243
Z500,east_northeast_india,Week 6,2026-02-19,Persistence,-0.48562383968106654,6.205040327739717,-3.8789509993984446,3.153307504003784,2.4508717306057166,5776.781161786145,5780.660112785544
TP,All India,Week 1,2026-02-26,SPIRE,0.9720432468160923,0.6654130900840747,0.27840787266015105,1.5052449573318332,1.9534159795769337,0.28424743035615135,0.005839557696000252
Z500,All India,Week 1,2026-02-26,SPIRE,0.9902266776992049,17.152027677605734,16.863453780417775,22.40488589563392,22.413785412325765,5823.422388624401,5806.558934843983
TP,All India,Week 1,2026-02-26,FuXi,0.999990995173831,0.00885018179388165,0.0009079932726729945,1.9563614506420186,1.9534159795769337,0.006747550968673248,0.005839557696000252
Z500,All India,Week 1,2026-02-26,FuXi,0.9325276905742708,9.571349304852468,4.787619749204914,19.11728715815714,22.413785412325765,5811.346554593188,5806.558934843983
TP,All India,Week 1,2026-02-26,ECMWF,0.9744859494061269,0.5198263623771585,0.18580947496353314,1.6950973994660008,1.9534159795769337,0.19164903265953348,0.005839557696000252
Z500,All India,Week 1,2026-02-26,ECMWF,0.9817917386176505,11.273248384860272,10.420298139063688,22.61822369447924,22.413785412325765,5816.979232983046,5806.558934843983
TP,All India,Week 1,2026-02-26,NCEP,0.9819298059555299,0.40507893505316717,0.1302835341018159,1.815865651628816,1.9534159795769337,0.13612309179781618,0.005839557696000252
Z500,All India,Week 1,2026-02-26,NCEP,0.9665507762923977,22.382819765843813,-21.630297536880942,21.39085566555125,22.413785412325765,5784.928637307102,5806.558934843983
TP,All India,Week 1,2026-02-26,MME,0.9920676568924822,0.3561088211264121,0.14885221874954327,1.7273036237759738,1.9534159795769337,0.1546917764455435,0.005839557696000252
Z500,All India,Week 1,2026-02-26,MME,0.9778077590436062,5.420842098819913,2.6102685329513458,21.194106897844453,22.413785412325765,5809.169203376937,5806.558934843983
TP,All India,Week 1,2026-02-26,Persistence,0.999981460794838,0.01445010445356436,-0.0011731834424081405,1.9615004428758844,1.9534159795769337,0.004666374253592112,0.005839557696000252
Z500,All India,Week 1,2026-02-26,Persistence,0.3984263984876495,39.85516745312273,-28.891120580245445,27.1266445996094,22.413785412325765,5777.66781426374,5806.558934843983
TP,northwest_india,Week 1,2026-02-26,SPIRE,0.9796295669774773,0.3985508361050895,0.2124426956130938,1.380628529224878,1.544453045412798,0.21806926073047503,0.005626565117381219
Z500,northwest_india,Week 1,2026-02-26,SPIRE,0.9341591595467169,17.25616062560091,16.85451410903208,9.018203831262518,10.252984703090329,5783.128735873303,5766.274221764272
TP,northwest_india,Week 1,2026-02-26,FuXi,0.9999946355851921,0.005457655520390159,0.0012057595307052736,1.5427893566477147,1.544453045412798,0.006832324648086495,0.005626565117381219
Z500,northwest_india,Week 1,2026-02-26,FuXi,0.5344079044411347,10.156210460490012,-0.7155328277525008,10.726693969095704,10.252984703090329,5765.5586889365195,5766.274221764272
TP,northwest_india,Week 1,2026-02-26,ECMWF,0.9768760685797696,0.362915378785335,0.14073115540068432,1.4552496327300852,1.544453045412798,0.14635772051806553,0.005626565117381219
Z500,northwest_india,Week 1,2026-02-26,ECMWF,0.9006243253380921,10.55939616787888,9.57186312164869,9.392072147758316,10.252984703090329,5775.8460848859195,5766.274221764272
TP,northwest_india,Week 1,2026-02-26,NCEP,0.9224473262688898,0.663867337765529,0.2913136504423714,1.4096981359313134,1.544453045412798,0.29694021555975264,0.005626565117381219
Z500,northwest_india,Week 1,2026-02-26,NCEP,0.7724164360470014,26.160993012030474,-25.109175558255664,11.314100916904453,10.252984703090329,5741.165046206015,5766.274221764272
TP,northwest_india,Week 1,2026-02-26,MME,0.9808528272662755,0.3513436251370826,0.1614233152467137,1.4317276427551202,1.544453045412798,0.16704988036409493,0.005626565117381219
Z500,northwest_india,Week 1,2026-02-26,MME,0.815852103645397,6.059675938619938,0.15041721116815673,9.607989538193374,10.252984703090329,5766.424638975439,5766.274221764272
TP,northwest_india,Week 1,2026-02-26,Persistence,0.9999723507382736,0.013098584437113057,-0.004538693552439156,1.5487772044133834,1.544453045412798,0.0010878715649420643,0.005626565117381219
Z500,northwest_india,Week 1,2026-02-26,Persistence,0.13152289511002738,38.66432907093601,-24.99371654723419,29.04217007486318,10.252984703090329,5741.280505217036,5766.274221764272
TP,central_india,Week 1,2026-02-26,SPIRE,0.9958091492247507,0.07619147164975397,0.07141913128383105,0.27240326699536205,0.2804158649984854,0.07142659716885012,7.465885019076357e-06
